series,date,group,index
abs,2010-01-01,011,101.8
abs,2010-02-01,011,98.1
abs,2010-03-01,011,100.6
abs,2010-04-01,011,100.5
abs,2010-05-01,011,102.7
abs,2010-06-01,011,99.8
abs,2010-07-01,011,100.0
abs,2010-08-01,011,96.5
abs,2010-09-01,011,97.1
abs,2010-10-01,011,101.2
abs,2010-11-01,011,101.5
abs,2010-12-01,011,99.9
abs,2011-01-01,011,106.7
abs,2011-02-01,011,107.6
abs,2011-03-01,011,101.5
abs,2011-04-01,011,104.5
abs,2011-05-01,011,104.6
abs,2011-06-01,011,105.4
abs,2011-07-01,011,99.4
abs,2011-08-01,011,99.8
abs,2011-09-01,011,104.9
abs,2011-10-01,011,106.8
abs,2011-11-01,011,106.5
abs,2011-12-01,011,109.8
abs,2012-01-01,011,108.1
abs,2012-02-01,011,104.9
abs,2012-03-01,011,102.9
abs,2012-04-01,011,98.3
abs,2012-05-01,011,99.8
abs,2012-06-01,011,97.5
abs,2012-07-01,011,100.1
abs,2012-08-01,011,102.1
abs,2012-09-01,011,102.7
abs,2012-10-01,011,106.0
abs,2012-11-01,011,106.2
abs,2012-12-01,011,110.1
abs,2013-01-01,011,113.7
abs,2013-02-01,011,112.5
abs,2013-03-01,011,110.6
abs,2013-04-01,011,110.5
abs,2013-05-01,011,114.4
abs,2013-06-01,011,114.1
abs,2013-07-01,011,111.8
abs,2013-08-01,011,108.6
abs,2013-09-01,011,105.8
abs,2013-10-01,011,108.7
abs,2013-11-01,011,110.2
abs,2013-12-01,011,111.9
abs,2014-01-01,011,115.5
abs,2014-02-01,011,111.7
abs,2014-03-01,011,108.4
abs,2014-04-01,011,110.1
abs,2014-05-01,011,108.3
abs,2014-06-01,011,111.1
abs,2014-07-01,011,110.8
abs,2014-08-01,011,110.4
abs,2014-09-01,011,110.6
abs,2014-10-01,011,112.5
abs,2014-11-01,011,114.7
abs,2014-12-01,011,129.8
abs,2015-01-01,011,135.0
abs,2015-02-01,011,132.3
abs,2015-03-01,011,130.2
abs,2015-04-01,011,127.5
abs,2015-05-01,011,128.8
abs,2015-06-01,011,127.8
abs,2015-07-01,011,129.7
abs,2015-08-01,011,130.6
abs,2015-09-01,011,129.7
abs,2015-10-01,011,129.4
abs,2015-11-01,011,130.0
abs,2015-12-01,011,129.6
abs,2016-01-01,011,130.1
abs,2016-02-01,011,134.5
abs,2016-03-01,011,132.1
abs,2016-04-01,011,131.4
abs,2016-05-01,011,133.7
abs,2016-06-01,011,132.6
abs,2016-07-01,011,129.5
abs,2016-08-01,011,130.0
abs,2016-09-01,011,128.8
abs,2016-10-01,011,127.6
abs,2016-11-01,011,129.9
abs,2016-12-01,011,132.6
abs,2017-01-01,011,133.5
abs,2017-02-01,011,136.0
abs,2017-03-01,011,133.4
abs,2017-04-01,011,134.2
abs,2017-05-01,011,134.9
abs,2017-06-01,011,133.4
abs,2017-07-01,011,131.3
abs,2017-08-01,011,131.1
abs,2017-09-01,011,131.4
abs,2017-10-01,011,132.4
abs,2017-11-01,011,135.6
abs,2017-12-01,011,137.4
abs,2018-01-01,011,138.2
abs,2018-02-01,011,137.5
abs,2018-03-01,011,134.1
abs,2018-04-01,011,132.8
abs,2018-05-01,011,132.6
abs,2018-06-01,011,133.9
abs,2018-07-01,011,133.4
abs,2018-08-01,011,132.7
abs,2018-09-01,011,132.1
abs,2018-10-01,011,134.2
abs,2018-11-01,011,135.6
abs,2018-12-01,011,134.3
abs,2019-01-01,011,134.6
abs,2019-02-01,011,134.7
abs,2019-03-01,011,133.7
abs,2019-04-01,011,133.6
abs,2019-05-01,011,134.3
abs,2019-06-01,011,134.6
abs,2019-07-01,011,135.0
abs,2019-08-01,011,134.5
abs,2019-09-01,011,133.4
abs,2019-10-01,011,133.8
abs,2019-11-01,011,134.0
abs,2019-12-01,011,136.0
abs,2020-01-01,011,138.8
abs,2020-02-01,011,137.1
abs,2020-03-01,011,134.1
abs,2020-04-01,011,133.7
abs,2020-05-01,011,132.5
abs,2020-06-01,011,133.0
abs,2020-07-01,011,134.1
abs,2020-08-01,011,132.4
abs,2020-09-01,011,130.7
abs,2020-10-01,011,131.9
abs,2020-11-01,011,133.1
abs,2020-12-01,011,137.0
abs,2021-01-01,011,139.8
abs,2021-02-01,011,140.7
abs,2021-03-01,011,138.6
abs,2021-04-01,011,137.8
abs,2021-05-01,011,135.1
abs,2021-06-01,011,135.8
abs,2021-07-01,011,135.8
abs,2021-08-01,011,135.4
abs,2021-09-01,011,136.7
abs,2021-10-01,011,138.1
abs,2021-11-01,011,142.2
abs,2021-12-01,011,144.4
abs,2022-01-01,011,144.5
abs,2022-02-01,011,142.1
abs,2022-03-01,011,141.6
abs,2022-04-01,011,144.0
abs,2022-05-01,011,145.7
abs,2022-06-01,011,146.0
abs,2022-07-01,011,144.5
abs,2022-08-01,011,145.0
abs,2022-09-01,011,146.0
abs,2022-10-01,011,142.0
abs,2022-11-01,011,142.1
abs,2022-12-01,011,146.4
abs,2023-01-01,011,147.6
abs,2023-02-01,011,149.2
abs,2023-03-01,011,148.1
abs,2023-04-01,011,146.0
abs,2023-05-01,011,143.2
abs,2023-06-01,011,141.7
abs,2023-07-01,011,141.0
abs,2023-08-01,011,141.6
abs,2023-09-01,011,139.1
abs,2023-10-01,011,137.9
abs,2023-11-01,011,138.9
abs,2023-12-01,011,138.2
abs,2024-01-01,011,141.4
abs,2024-02-01,011,136.6
abs,2024-03-01,011,133.4
abs,2024-04-01,011,134.0
abs,2024-05-01,011,137.3
abs,2024-06-01,011,138.2
abs,2024-07-01,011,134.1
abs,2024-08-01,011,132.9
abs,2024-09-01,011,134.9
abs,2024-10-01,011,135.9
abs,2024-11-01,011,132.9
abs,2024-12-01,011,137.7
abs,2025-01-01,011,142.0
abs,2025-02-01,011,139.9
abs,2025-03-01,011,136.8
abs,2025-04-01,011,135.2
abs,2025-05-01,011,134.5
abs,2025-06-01,011,135.4
abs,2025-07-01,011,135.8
abs,2025-08-01,011,136.2
abs,2025-09-01,011,136.0
abs,2025-10-01,011,140.4
abs,2025-11-01,011,142.2
abs,2025-12-01,011,147.8
abs,2026-01-01,011,145.5
abs,2026-02-01,011,140.5
abs,2026-03-01,011,140.1
abs,2026-04-01,011,140.6
abs,2026-05-01,011,142.2
abs,2026-06-01,011,141.0
abs,2026-07-01,011,142.3
growth_yoy,2011-01-01,011,4.813
growth_yoy,2011-02-01,011,9.684
growth_yoy,2011-03-01,011,0.895
growth_yoy,2011-04-01,011,3.98
growth_yoy,2011-05-01,011,1.85
growth_yoy,2011-06-01,011,5.611
growth_yoy,2011-07-01,011,-0.6
growth_yoy,2011-08-01,011,3.42
growth_yoy,2011-09-01,011,8.033
growth_yoy,2011-10-01,011,5.534
growth_yoy,2011-11-01,011,4.926
growth_yoy,2011-12-01,011,9.91
growth_yoy,2012-01-01,011,1.312
growth_yoy,2012-02-01,011,-2.509
growth_yoy,2012-03-01,011,1.379
growth_yoy,2012-04-01,011,-5.933
growth_yoy,2012-05-01,011,-4.589
growth_yoy,2012-06-01,011,-7.495
growth_yoy,2012-07-01,011,0.704
growth_yoy,2012-08-01,011,2.305
growth_yoy,2012-09-01,011,-2.097
growth_yoy,2012-10-01,011,-0.749
growth_yoy,2012-11-01,011,-0.282
growth_yoy,2012-12-01,011,0.273
growth_yoy,2013-01-01,011,5.18
growth_yoy,2013-02-01,011,7.245
growth_yoy,2013-03-01,011,7.483
growth_yoy,2013-04-01,011,12.411
growth_yoy,2013-05-01,011,14.629
growth_yoy,2013-06-01,011,17.026
growth_yoy,2013-07-01,011,11.688
growth_yoy,2013-08-01,011,6.366
growth_yoy,2013-09-01,011,3.019
growth_yoy,2013-10-01,011,2.547
growth_yoy,2013-11-01,011,3.766
growth_yoy,2013-12-01,011,1.635
growth_yoy,2014-01-01,011,1.583
growth_yoy,2014-02-01,011,-0.711
growth_yoy,2014-03-01,011,-1.989
growth_yoy,2014-04-01,011,-0.362
growth_yoy,2014-05-01,011,-5.332
growth_yoy,2014-06-01,011,-2.629
growth_yoy,2014-07-01,011,-0.894
growth_yoy,2014-08-01,011,1.657
growth_yoy,2014-09-01,011,4.537
growth_yoy,2014-10-01,011,3.496
growth_yoy,2014-11-01,011,4.083
growth_yoy,2014-12-01,011,15.996
growth_yoy,2015-01-01,011,16.883
growth_yoy,2015-02-01,011,18.442
growth_yoy,2015-03-01,011,20.111
growth_yoy,2015-04-01,011,15.804
growth_yoy,2015-05-01,011,18.929
growth_yoy,2015-06-01,011,15.032
growth_yoy,2015-07-01,011,17.058
growth_yoy,2015-08-01,011,18.297
growth_yoy,2015-09-01,011,17.269
growth_yoy,2015-10-01,011,15.022
growth_yoy,2015-11-01,011,13.339
growth_yoy,2015-12-01,011,-0.154
growth_yoy,2016-01-01,011,-3.63
growth_yoy,2016-02-01,011,1.663
growth_yoy,2016-03-01,011,1.459
growth_yoy,2016-04-01,011,3.059
growth_yoy,2016-05-01,011,3.804
growth_yoy,2016-06-01,011,3.756
growth_yoy,2016-07-01,011,-0.154
growth_yoy,2016-08-01,011,-0.459
growth_yoy,2016-09-01,011,-0.694
growth_yoy,2016-10-01,011,-1.391
growth_yoy,2016-11-01,011,-0.077
growth_yoy,2016-12-01,011,2.315
growth_yoy,2017-01-01,011,2.613
growth_yoy,2017-02-01,011,1.115
growth_yoy,2017-03-01,011,0.984
growth_yoy,2017-04-01,011,2.131
growth_yoy,2017-05-01,011,0.898
growth_yoy,2017-06-01,011,0.603
growth_yoy,2017-07-01,011,1.39
growth_yoy,2017-08-01,011,0.846
growth_yoy,2017-09-01,011,2.019
growth_yoy,2017-10-01,011,3.762
growth_yoy,2017-11-01,011,4.388
growth_yoy,2017-12-01,011,3.62
growth_yoy,2018-01-01,011,3.521
growth_yoy,2018-02-01,011,1.103
growth_yoy,2018-03-01,011,0.525
growth_yoy,2018-04-01,011,-1.043
growth_yoy,2018-05-01,011,-1.705
growth_yoy,2018-06-01,011,0.375
growth_yoy,2018-07-01,011,1.599
growth_yoy,2018-08-01,011,1.22
growth_yoy,2018-09-01,011,0.533
growth_yoy,2018-10-01,011,1.36
growth_yoy,2018-11-01,011,0.0
growth_yoy,2018-12-01,011,-2.256
growth_yoy,2019-01-01,011,-2.605
growth_yoy,2019-02-01,011,-2.036
growth_yoy,2019-03-01,011,-0.298
growth_yoy,2019-04-01,011,0.602
growth_yoy,2019-05-01,011,1.282
growth_yoy,2019-06-01,011,0.523
growth_yoy,2019-07-01,011,1.199
growth_yoy,2019-08-01,011,1.356
growth_yoy,2019-09-01,011,0.984
growth_yoy,2019-10-01,011,-0.298
growth_yoy,2019-11-01,011,-1.18
growth_yoy,2019-12-01,011,1.266
growth_yoy,2020-01-01,011,3.12
growth_yoy,2020-02-01,011,1.782
growth_yoy,2020-03-01,011,0.299
growth_yoy,2020-04-01,011,0.075
growth_yoy,2020-05-01,011,-1.34
growth_yoy,2020-06-01,011,-1.189
growth_yoy,2020-07-01,011,-0.667
growth_yoy,2020-08-01,011,-1.561
growth_yoy,2020-09-01,011,-2.024
growth_yoy,2020-10-01,011,-1.42
growth_yoy,2020-11-01,011,-0.672
growth_yoy,2020-12-01,011,0.735
growth_yoy,2021-01-01,011,0.72
growth_yoy,2021-02-01,011,2.626
growth_yoy,2021-03-01,011,3.356
growth_yoy,2021-04-01,011,3.067
growth_yoy,2021-05-01,011,1.962
growth_yoy,2021-06-01,011,2.105
growth_yoy,2021-07-01,011,1.268
growth_yoy,2021-08-01,011,2.266
growth_yoy,2021-09-01,011,4.591
growth_yoy,2021-10-01,011,4.701
growth_yoy,2021-11-01,011,6.837
growth_yoy,2021-12-01,011,5.401
growth_yoy,2022-01-01,011,3.362
growth_yoy,2022-02-01,011,0.995
growth_yoy,2022-03-01,011,2.165
growth_yoy,2022-04-01,011,4.499
growth_yoy,2022-05-01,011,7.846
growth_yoy,2022-06-01,011,7.511
growth_yoy,2022-07-01,011,6.406
growth_yoy,2022-08-01,011,7.09
growth_yoy,2022-09-01,011,6.803
growth_yoy,2022-10-01,011,2.824
growth_yoy,2022-11-01,011,-0.07
growth_yoy,2022-12-01,011,1.385
growth_yoy,2023-01-01,011,2.145
growth_yoy,2023-02-01,011,4.996
growth_yoy,2023-03-01,011,4.59
growth_yoy,2023-04-01,011,1.389
growth_yoy,2023-05-01,011,-1.716
growth_yoy,2023-06-01,011,-2.945
growth_yoy,2023-07-01,011,-2.422
growth_yoy,2023-08-01,011,-2.345
growth_yoy,2023-09-01,011,-4.726
growth_yoy,2023-10-01,011,-2.887
growth_yoy,2023-11-01,011,-2.252
growth_yoy,2023-12-01,011,-5.601
growth_yoy,2024-01-01,011,-4.201
growth_yoy,2024-02-01,011,-8.445
growth_yoy,2024-03-01,011,-9.926
growth_yoy,2024-04-01,011,-8.219
growth_yoy,2024-05-01,011,-4.12
growth_yoy,2024-06-01,011,-2.47
growth_yoy,2024-07-01,011,-4.894
growth_yoy,2024-08-01,011,-6.144
growth_yoy,2024-09-01,011,-3.019
growth_yoy,2024-10-01,011,-1.45
growth_yoy,2024-11-01,011,-4.32
growth_yoy,2024-12-01,011,-0.362
growth_yoy,2025-01-01,011,0.424
growth_yoy,2025-02-01,011,2.416
growth_yoy,2025-03-01,011,2.549
growth_yoy,2025-04-01,011,0.896
growth_yoy,2025-05-01,011,-2.039
growth_yoy,2025-06-01,011,-2.026
growth_yoy,2025-07-01,011,1.268
growth_yoy,2025-08-01,011,2.483
growth_yoy,2025-09-01,011,0.815
growth_yoy,2025-10-01,011,3.311
growth_yoy,2025-11-01,011,6.998
growth_yoy,2025-12-01,011,7.335
growth_yoy,2026-01-01,011,2.465
growth_yoy,2026-02-01,011,0.429
growth_yoy,2026-03-01,011,2.412
growth_yoy,2026-04-01,011,3.994
growth_yoy,2026-05-01,011,5.725
growth_yoy,2026-06-01,011,4.136
growth_yoy,2026-07-01,011,4.786
growth_mom,2010-02-01,011,-3.635
growth_mom,2010-03-01,011,2.548
growth_mom,2010-04-01,011,-0.099
growth_mom,2010-05-01,011,2.189
growth_mom,2010-06-01,011,-2.824
growth_mom,2010-07-01,011,0.2
growth_mom,2010-08-01,011,-3.5
growth_mom,2010-09-01,011,0.622
growth_mom,2010-10-01,011,4.222
growth_mom,2010-11-01,011,0.296
growth_mom,2010-12-01,011,-1.576
growth_mom,2011-01-01,011,6.807
growth_mom,2011-02-01,011,0.843
growth_mom,2011-03-01,011,-5.669
growth_mom,2011-04-01,011,2.956
growth_mom,2011-05-01,011,0.096
growth_mom,2011-06-01,011,0.765
growth_mom,2011-07-01,011,-5.693
growth_mom,2011-08-01,011,0.402
growth_mom,2011-09-01,011,5.11
growth_mom,2011-10-01,011,1.811
growth_mom,2011-11-01,011,-0.281
growth_mom,2011-12-01,011,3.099
growth_mom,2012-01-01,011,-1.548
growth_mom,2012-02-01,011,-2.96
growth_mom,2012-03-01,011,-1.907
growth_mom,2012-04-01,011,-4.47
growth_mom,2012-05-01,011,1.526
growth_mom,2012-06-01,011,-2.305
growth_mom,2012-07-01,011,2.667
growth_mom,2012-08-01,011,1.998
growth_mom,2012-09-01,011,0.588
growth_mom,2012-10-01,011,3.213
growth_mom,2012-11-01,011,0.189
growth_mom,2012-12-01,011,3.672
growth_mom,2013-01-01,011,3.27
growth_mom,2013-02-01,011,-1.055
growth_mom,2013-03-01,011,-1.689
growth_mom,2013-04-01,011,-0.09
growth_mom,2013-05-01,011,3.529
growth_mom,2013-06-01,011,-0.262
growth_mom,2013-07-01,011,-2.016
growth_mom,2013-08-01,011,-2.862
growth_mom,2013-09-01,011,-2.578
growth_mom,2013-10-01,011,2.741
growth_mom,2013-11-01,011,1.38
growth_mom,2013-12-01,011,1.543
growth_mom,2014-01-01,011,3.217
growth_mom,2014-02-01,011,-3.29
growth_mom,2014-03-01,011,-2.954
growth_mom,2014-04-01,011,1.568
growth_mom,2014-05-01,011,-1.635
growth_mom,2014-06-01,011,2.585
growth_mom,2014-07-01,011,-0.27
growth_mom,2014-08-01,011,-0.361
growth_mom,2014-09-01,011,0.181
growth_mom,2014-10-01,011,1.718
growth_mom,2014-11-01,011,1.956
growth_mom,2014-12-01,011,13.165
growth_mom,2015-01-01,011,4.006
growth_mom,2015-02-01,011,-2.0
growth_mom,2015-03-01,011,-1.587
growth_mom,2015-04-01,011,-2.074
growth_mom,2015-05-01,011,1.02
growth_mom,2015-06-01,011,-0.776
growth_mom,2015-07-01,011,1.487
growth_mom,2015-08-01,011,0.694
growth_mom,2015-09-01,011,-0.689
growth_mom,2015-10-01,011,-0.231
growth_mom,2015-11-01,011,0.464
growth_mom,2015-12-01,011,-0.308
growth_mom,2016-01-01,011,0.386
growth_mom,2016-02-01,011,3.382
growth_mom,2016-03-01,011,-1.784
growth_mom,2016-04-01,011,-0.53
growth_mom,2016-05-01,011,1.75
growth_mom,2016-06-01,011,-0.823
growth_mom,2016-07-01,011,-2.338
growth_mom,2016-08-01,011,0.386
growth_mom,2016-09-01,011,-0.923
growth_mom,2016-10-01,011,-0.932
growth_mom,2016-11-01,011,1.803
growth_mom,2016-12-01,011,2.079
growth_mom,2017-01-01,011,0.679
growth_mom,2017-02-01,011,1.873
growth_mom,2017-03-01,011,-1.912
growth_mom,2017-04-01,011,0.6
growth_mom,2017-05-01,011,0.522
growth_mom,2017-06-01,011,-1.112
growth_mom,2017-07-01,011,-1.574
growth_mom,2017-08-01,011,-0.152
growth_mom,2017-09-01,011,0.229
growth_mom,2017-10-01,011,0.761
growth_mom,2017-11-01,011,2.417
growth_mom,2017-12-01,011,1.327
growth_mom,2018-01-01,011,0.582
growth_mom,2018-02-01,011,-0.507
growth_mom,2018-03-01,011,-2.473
growth_mom,2018-04-01,011,-0.969
growth_mom,2018-05-01,011,-0.151
growth_mom,2018-06-01,011,0.98
growth_mom,2018-07-01,011,-0.373
growth_mom,2018-08-01,011,-0.525
growth_mom,2018-09-01,011,-0.452
growth_mom,2018-10-01,011,1.59
growth_mom,2018-11-01,011,1.043
growth_mom,2018-12-01,011,-0.959
growth_mom,2019-01-01,011,0.223
growth_mom,2019-02-01,011,0.074
growth_mom,2019-03-01,011,-0.742
growth_mom,2019-04-01,011,-0.075
growth_mom,2019-05-01,011,0.524
growth_mom,2019-06-01,011,0.223
growth_mom,2019-07-01,011,0.297
growth_mom,2019-08-01,011,-0.37
growth_mom,2019-09-01,011,-0.818
growth_mom,2019-10-01,011,0.3
growth_mom,2019-11-01,011,0.149
growth_mom,2019-12-01,011,1.493
growth_mom,2020-01-01,011,2.059
growth_mom,2020-02-01,011,-1.225
growth_mom,2020-03-01,011,-2.188
growth_mom,2020-04-01,011,-0.298
growth_mom,2020-05-01,011,-0.898
growth_mom,2020-06-01,011,0.377
growth_mom,2020-07-01,011,0.827
growth_mom,2020-08-01,011,-1.268
growth_mom,2020-09-01,011,-1.284
growth_mom,2020-10-01,011,0.918
growth_mom,2020-11-01,011,0.91
growth_mom,2020-12-01,011,2.93
growth_mom,2021-01-01,011,2.044
growth_mom,2021-02-01,011,0.644
growth_mom,2021-03-01,011,-1.493
growth_mom,2021-04-01,011,-0.577
growth_mom,2021-05-01,011,-1.959
growth_mom,2021-06-01,011,0.518
growth_mom,2021-07-01,011,0.0
growth_mom,2021-08-01,011,-0.295
growth_mom,2021-09-01,011,0.96
growth_mom,2021-10-01,011,1.024
growth_mom,2021-11-01,011,2.969
growth_mom,2021-12-01,011,1.547
growth_mom,2022-01-01,011,0.069
growth_mom,2022-02-01,011,-1.661
growth_mom,2022-03-01,011,-0.352
growth_mom,2022-04-01,011,1.695
growth_mom,2022-05-01,011,1.181
growth_mom,2022-06-01,011,0.206
growth_mom,2022-07-01,011,-1.027
growth_mom,2022-08-01,011,0.346
growth_mom,2022-09-01,011,0.69
growth_mom,2022-10-01,011,-2.74
growth_mom,2022-11-01,011,0.07
growth_mom,2022-12-01,011,3.026
growth_mom,2023-01-01,011,0.82
growth_mom,2023-02-01,011,1.084
growth_mom,2023-03-01,011,-0.737
growth_mom,2023-04-01,011,-1.418
growth_mom,2023-05-01,011,-1.918
growth_mom,2023-06-01,011,-1.047
growth_mom,2023-07-01,011,-0.494
growth_mom,2023-08-01,011,0.426
growth_mom,2023-09-01,011,-1.766
growth_mom,2023-10-01,011,-0.863
growth_mom,2023-11-01,011,0.725
growth_mom,2023-12-01,011,-0.504
growth_mom,2024-01-01,011,2.315
growth_mom,2024-02-01,011,-3.395
growth_mom,2024-03-01,011,-2.343
growth_mom,2024-04-01,011,0.45
growth_mom,2024-05-01,011,2.463
growth_mom,2024-06-01,011,0.655
growth_mom,2024-07-01,011,-2.967
growth_mom,2024-08-01,011,-0.895
growth_mom,2024-09-01,011,1.505
growth_mom,2024-10-01,011,0.741
growth_mom,2024-11-01,011,-2.208
growth_mom,2024-12-01,011,3.612
growth_mom,2025-01-01,011,3.123
growth_mom,2025-02-01,011,-1.479
growth_mom,2025-03-01,011,-2.216
growth_mom,2025-04-01,011,-1.17
growth_mom,2025-05-01,011,-0.518
growth_mom,2025-06-01,011,0.669
growth_mom,2025-07-01,011,0.295
growth_mom,2025-08-01,011,0.295
growth_mom,2025-09-01,011,-0.147
growth_mom,2025-10-01,011,3.235
growth_mom,2025-11-01,011,1.282
growth_mom,2025-12-01,011,3.938
growth_mom,2026-01-01,011,-1.556
growth_mom,2026-02-01,011,-3.436
growth_mom,2026-03-01,011,-0.285
growth_mom,2026-04-01,011,0.357
growth_mom,2026-05-01,011,1.138
growth_mom,2026-06-01,011,-0.844
growth_mom,2026-07-01,011,0.922
abs,2010-01-01,012,89.7
abs,2010-02-01,012,91.2
abs,2010-03-01,012,95.1
abs,2010-04-01,012,93.8
abs,2010-05-01,012,91.5
abs,2010-06-01,012,91.2
abs,2010-07-01,012,90.4
abs,2010-08-01,012,97.4
abs,2010-09-01,012,98.7
abs,2010-10-01,012,106.0
abs,2010-11-01,012,120.3
abs,2010-12-01,012,134.5
abs,2011-01-01,012,144.2
abs,2011-02-01,012,147.7
abs,2011-03-01,012,131.5
abs,2011-04-01,012,128.7
abs,2011-05-01,012,127.5
abs,2011-06-01,012,125.0
abs,2011-07-01,012,116.3
abs,2011-08-01,012,117.4
abs,2011-09-01,012,114.9
abs,2011-10-01,012,105.4
abs,2011-11-01,012,111.2
abs,2011-12-01,012,111.4
abs,2012-01-01,012,114.8
abs,2012-02-01,012,113.5
abs,2012-03-01,012,120.0
abs,2012-04-01,012,125.2
abs,2012-05-01,012,115.1
abs,2012-06-01,012,105.9
abs,2012-07-01,012,107.5
abs,2012-08-01,012,100.0
abs,2012-09-01,012,96.0
abs,2012-10-01,012,81.5
abs,2012-11-01,012,80.2
abs,2012-12-01,012,76.0
abs,2013-01-01,012,81.7
abs,2013-02-01,012,87.7
abs,2013-03-01,012,85.0
abs,2013-04-01,012,82.7
abs,2013-05-01,012,81.9
abs,2013-06-01,012,84.6
abs,2013-07-01,012,83.0
abs,2013-08-01,012,83.7
abs,2013-09-01,012,84.9
abs,2013-10-01,012,84.1
abs,2013-11-01,012,91.9
abs,2013-12-01,012,93.6
abs,2014-01-01,012,92.1
abs,2014-02-01,012,94.6
abs,2014-03-01,012,102.6
abs,2014-04-01,012,96.4
abs,2014-05-01,012,92.5
abs,2014-06-01,012,88.0
abs,2014-07-01,012,85.6
abs,2014-08-01,012,77.4
abs,2014-09-01,012,73.4
abs,2014-10-01,012,76.9
abs,2014-11-01,012,79.1
abs,2014-12-01,012,77.8
abs,2015-01-01,012,83.5
abs,2015-02-01,012,83.5
abs,2015-03-01,012,82.8
abs,2015-04-01,012,79.3
abs,2015-05-01,012,78.9
abs,2015-06-01,012,81.7
abs,2015-07-01,012,79.0
abs,2015-08-01,012,71.6
abs,2015-09-01,012,72.9
abs,2015-10-01,012,80.3
abs,2015-11-01,012,78.0
abs,2015-12-01,012,79.8
abs,2016-01-01,012,83.3
abs,2016-02-01,012,88.6
abs,2016-03-01,012,93.1
abs,2016-04-01,012,98.0
abs,2016-05-01,012,97.3
abs,2016-06-01,012,95.6
abs,2016-07-01,012,90.0
abs,2016-08-01,012,98.9
abs,2016-09-01,012,107.9
abs,2016-10-01,012,102.7
abs,2016-11-01,012,111.6
abs,2016-12-01,012,125.2
abs,2017-01-01,012,129.0
abs,2017-02-01,012,128.1
abs,2017-03-01,012,112.6
abs,2017-04-01,012,102.5
abs,2017-05-01,012,105.6
abs,2017-06-01,012,101.1
abs,2017-07-01,012,100.5
abs,2017-08-01,012,102.5
abs,2017-09-01,012,109.6
abs,2017-10-01,012,107.4
abs,2017-11-01,012,106.1
abs,2017-12-01,012,96.8
abs,2018-01-01,012,98.8
abs,2018-02-01,012,95.6
abs,2018-03-01,012,91.7
abs,2018-04-01,012,90.4
abs,2018-05-01,012,88.7
abs,2018-06-01,012,85.1
abs,2018-07-01,012,81.0
abs,2018-08-01,012,81.1
abs,2018-09-01,012,81.3
abs,2018-10-01,012,75.8
abs,2018-11-01,012,67.2
abs,2018-12-01,012,66.9
abs,2019-01-01,012,74.5
abs,2019-02-01,012,75.0
abs,2019-03-01,012,68.4
abs,2019-04-01,012,71.9
abs,2019-05-01,012,69.4
abs,2019-06-01,012,70.2
abs,2019-07-01,012,70.0
abs,2019-08-01,012,77.0
abs,2019-09-01,012,76.7
abs,2019-10-01,012,77.1
abs,2019-11-01,012,92.0
abs,2019-12-01,012,95.8
abs,2020-01-01,012,101.5
abs,2020-02-01,012,90.6
abs,2020-03-01,012,88.4
abs,2020-04-01,012,85.0
abs,2020-05-01,012,77.0
abs,2020-06-01,012,89.1
abs,2020-07-01,012,91.8
abs,2020-08-01,012,101.8
abs,2020-09-01,012,106.2
abs,2020-10-01,012,108.3
abs,2020-11-01,012,127.5
abs,2020-12-01,012,135.2
abs,2021-01-01,012,139.9
abs,2021-02-01,012,143.2
abs,2021-03-01,012,148.0
abs,2021-04-01,012,153.0
abs,2021-05-01,012,157.5
abs,2021-06-01,012,134.5
abs,2021-07-01,012,138.7
abs,2021-08-01,012,143.0
abs,2021-09-01,012,142.7
abs,2021-10-01,012,145.1
abs,2021-11-01,012,157.2
abs,2021-12-01,012,150.3
abs,2022-01-01,012,160.3
abs,2022-02-01,012,176.5
abs,2022-03-01,012,197.4
abs,2022-04-01,012,189.4
abs,2022-05-01,012,190.9
abs,2022-06-01,012,165.1
abs,2022-07-01,012,113.0
abs,2022-08-01,012,117.6
abs,2022-09-01,012,106.6
abs,2022-10-01,012,103.4
abs,2022-11-01,012,111.8
abs,2022-12-01,012,109.3
abs,2023-01-01,012,108.7
abs,2023-02-01,012,108.6
abs,2023-03-01,012,115.7
abs,2023-04-01,012,117.0
abs,2023-05-01,012,114.3
abs,2023-06-01,012,111.8
abs,2023-07-01,012,114.3
abs,2023-08-01,012,112.7
abs,2023-09-01,012,110.1
abs,2023-10-01,012,107.3
abs,2023-11-01,012,110.1
abs,2023-12-01,012,109.1
abs,2024-01-01,012,112.6
abs,2024-02-01,012,117.4
abs,2024-03-01,012,126.1
abs,2024-04-01,012,127.8
abs,2024-05-01,012,117.8
abs,2024-06-01,012,120.2
abs,2024-07-01,012,123.4
abs,2024-08-01,012,119.8
abs,2024-09-01,012,122.4
abs,2024-10-01,012,133.4
abs,2024-11-01,012,151.6
abs,2024-12-01,012,154.8
abs,2025-01-01,012,145.7
abs,2025-02-01,012,148.0
abs,2025-03-01,012,147.4
abs,2025-04-01,012,135.4
abs,2025-05-01,012,123.1
abs,2025-06-01,012,121.6
abs,2025-07-01,012,127.2
abs,2025-08-01,012,133.7
abs,2025-09-01,012,136.7
abs,2025-10-01,012,137.4
abs,2025-11-01,012,127.0
abs,2025-12-01,012,124.4
abs,2026-01-01,012,124.3
abs,2026-02-01,012,125.7
abs,2026-03-01,012,131.2
abs,2026-04-01,012,137.3
abs,2026-05-01,012,136.7
