series,date,type,value
abs,2021-04-01,e1.1.05,10383.028
abs,2021-04-01,e1.1.07,13707.465
abs,2021-04-01,e1.1.08,21890.236
abs,2021-04-01,e1.1.09,3613.866
abs,2021-04-01,e1.1.11,16108.163
abs,2021-04-01,e1.1.12,42259.448
abs,2021-04-01,e2,45194.492
abs,2021-04-01,e3,76636.154
abs,2021-04-01,e3.1,76636.154
abs,2021-04-01,e3.1.1,40657.089
abs,2021-04-01,e3.1.2,28720.505
abs,2021-04-01,e3.1.3,7258.56
abs,2021-04-01,e3.2,76636.15400000001
abs,2021-04-01,e3.2.1,12687.119
abs,2021-04-01,e3.2.2,63949.035
abs,2021-04-01,e4,22243.421
abs,2021-04-01,e5,264781.806
abs,2021-04-01,e5.1,243185.034
abs,2021-04-01,e5.2,21596.772
abs,2021-04-01,e6,239471.208
abs,2021-04-01,e6.1,202705.626
abs,2021-04-01,e6.2,36765.582
abs,2021-07-01,e0,378486.717
abs,2021-07-01,e1,226701.164
abs,2021-07-01,e1.1.01,65536.397
abs,2021-07-01,e1.1.03,7202.136
abs,2021-07-01,e1.1.04,37002.516
abs,2021-07-01,e1.1.05,10742.5
abs,2021-07-01,e1.1.07,19025.949
abs,2021-07-01,e1.1.08,21910.767
abs,2021-07-01,e1.1.09,6575.037
abs,2021-07-01,e1.1.11,15574.426
abs,2021-07-01,e1.1.12,43131.437
abs,2021-07-01,e2,45646.662
abs,2021-07-01,e3,69376.494
abs,2021-07-01,e3.1,69376.494
abs,2021-07-01,e3.1.1,34084.8
abs,2021-07-01,e3.1.2,28470.638
abs,2021-07-01,e3.1.3,6821.056
abs,2021-07-01,e3.2,69376.494
abs,2021-07-01,e3.2.1,13530.887
abs,2021-07-01,e3.2.2,55845.607
abs,2021-07-01,e4,9735.212
abs,2021-07-01,e5,274843.817
abs,2021-07-01,e5.1,253197.503
abs,2021-07-01,e5.2,21646.314
abs,2021-07-01,e6,247816.633
abs,2021-07-01,e6.1,208279.973
abs,2021-07-01,e6.2,39536.66
abs,2021-10-01,e0,424516.51
abs,2021-10-01,e1,237111.868
abs,2021-10-01,e1.1.01,60761.893
abs,2021-10-01,e1.1.03,7450.839
abs,2021-10-01,e1.1.04,35751.682
abs,2021-10-01,e1.1.05,10762.581
abs,2021-10-01,e1.1.07,29551.75
abs,2021-10-01,e1.1.08,22412.544
abs,2021-10-01,e1.1.09,7975.339
abs,2021-10-01,e1.1.11,19547.012
abs,2021-10-01,e1.1.12,42898.229
abs,2021-10-01,e2,60512.365
abs,2021-10-01,e3,74006.44
abs,2021-10-01,e3.1,74006.44000000002
abs,2021-10-01,e3.1.1,37010.16
abs,2021-10-01,e3.1.2,30794.896
abs,2021-10-01,e3.1.3,6201.384
abs,2021-10-01,e3.2,74006.44
abs,2021-10-01,e3.2.1,25911.6
abs,2021-10-01,e3.2.2,48094.84
abs,2021-10-01,e4,15472.503
abs,2021-10-01,e5,308022.718
abs,2021-10-01,e5.1,284024.022
abs,2021-10-01,e5.2,23998.696
abs,2021-10-01,e6,270609.385
abs,2021-10-01,e6.1,228787.391
abs,2021-10-01,e6.2,41821.994
abs,2022-01-01,e0,423145.054
abs,2022-01-01,e1,247173.931
abs,2022-01-01,e1.1.01,63581.644
abs,2022-01-01,e1.1.03,6842.212
abs,2022-01-01,e1.1.04,37665.128
abs,2022-01-01,e1.1.05,12157.17
abs,2022-01-01,e1.1.07,30697.041
abs,2022-01-01,e1.1.08,23801.284
abs,2022-01-01,e1.1.09,7117.447
abs,2022-01-01,e1.1.11,20754.135
abs,2022-01-01,e1.1.12,44557.871
abs,2022-01-01,e2,47878.2
abs,2022-01-01,e3,80911.803
abs,2022-01-01,e3.1,80911.803
abs,2022-01-01,e3.1.1,41992.685
abs,2022-01-01,e3.1.2,32831.807
abs,2022-01-01,e3.1.3,6087.311
abs,2022-01-01,e3.2,80911.803
abs,2022-01-01,e3.2.1,15305.048
abs,2022-01-01,e3.2.2,65606.755
abs,2022-01-01,e4,22196.991
abs,2022-01-01,e5,305105.904
abs,2022-01-01,e5.1,280097.885
abs,2022-01-01,e5.2,25008.019
abs,2022-01-01,e6,280121.774
abs,2022-01-01,e6.1,237221.343
abs,2022-01-01,e6.2,42900.431
abs,2022-04-01,e0,446254.528
abs,2022-04-01,e1,248665.547
abs,2022-04-01,e1.1.01,66117.401
abs,2022-04-01,e1.1.03,6848.694
abs,2022-04-01,e1.1.04,38567.862
abs,2022-04-01,e1.1.05,12513.362
abs,2022-04-01,e1.1.07,27058.362
abs,2022-04-01,e1.1.08,24194.531
abs,2022-04-01,e1.1.09,6455.721
abs,2022-04-01,e1.1.11,23680.097
abs,2022-04-01,e1.1.12,43229.516
abs,2022-04-01,e2,46965.944
abs,2022-04-01,e3,82934.525
abs,2022-04-01,e3.1,82934.52500000001
abs,2022-04-01,e3.1.1,43358.729
abs,2022-04-01,e3.1.2,32151.908
abs,2022-04-01,e3.1.3,7423.888
abs,2022-04-01,e3.2,82934.525
abs,2022-04-01,e3.2.1,13390.848
abs,2022-04-01,e3.2.2,69543.677
abs,2022-04-01,e4,44905.478
abs,2022-04-01,e5,341985.403
abs,2022-04-01,e5.1,309730.465
abs,2022-04-01,e5.2,32254.938
abs,2022-04-01,e6,319202.369
abs,2022-04-01,e6.1,271685.48
abs,2022-04-01,e6.2,47516.889
abs,2022-07-01,e0,458127.859
abs,2022-07-01,e1,272545.526
abs,2022-07-01,e1.1.01,74845.307
abs,2022-07-01,e1.1.03,9007.673
abs,2022-07-01,e1.1.04,41150.47
abs,2022-07-01,e1.1.05,13055.098
abs,2022-07-01,e1.1.07,31036.92
abs,2022-07-01,e1.1.08,24252.586
abs,2022-07-01,e1.1.09,11925.042
abs,2022-07-01,e1.1.11,23854.48
abs,2022-07-01,e1.1.12,43417.95
abs,2022-07-01,e2,49518.552
abs,2022-07-01,e3,80555.379
abs,2022-07-01,e3.1,80555.379
abs,2022-07-01,e3.1.1,40848.81
abs,2022-07-01,e3.1.2,32308.05
abs,2022-07-01,e3.1.3,7398.519
abs,2022-07-01,e3.2,80555.379
abs,2022-07-01,e3.2.1,15675.617
abs,2022-07-01,e3.2.2,64879.762
abs,2022-07-01,e4,19542.081
abs,2022-07-01,e5,369842.624
abs,2022-07-01,e5.1,329476.229
abs,2022-07-01,e5.2,40366.395
abs,2022-07-01,e6,333876.303
abs,2022-07-01,e6.1,281519.255
abs,2022-07-01,e6.2,52357.048
abs,2022-10-01,e0,467365.699
abs,2022-10-01,e1,265643.058
abs,2022-10-01,e1.1.01,68540.659
abs,2022-10-01,e1.1.03,8862.196
abs,2022-10-01,e1.1.04,39784.891
abs,2022-10-01,e1.1.05,11528.578
abs,2022-10-01,e1.1.07,34191.019
abs,2022-10-01,e1.1.08,24147.564
abs,2022-10-01,e1.1.09,11735.75
abs,2022-10-01,e1.1.11,24244.992
abs,2022-10-01,e1.1.12,42607.41
abs,2022-10-01,e2,64083.052
abs,2022-10-01,e3,82415.038
abs,2022-10-01,e3.1,82415.038
abs,2022-10-01,e3.1.1,41671.019
abs,2022-10-01,e3.1.2,34254.206
abs,2022-10-01,e3.1.3,6489.813
abs,2022-10-01,e3.2,82415.038
abs,2022-10-01,e3.2.1,28089.439
abs,2022-10-01,e3.2.2,54325.599
abs,2022-10-01,e4,9887.446
abs,2022-10-01,e5,361683.957
abs,2022-10-01,e5.1,317921.657
abs,2022-10-01,e5.2,43762.3
abs,2022-10-01,e6,316346.852
abs,2022-10-01,e6.1,259525.405
abs,2022-10-01,e6.2,56821.447
abs,2023-01-01,e0,444749.487
abs,2023-01-01,e1,269113.214
abs,2023-01-01,e1.1.01,70397.569
abs,2023-01-01,e1.1.03,7938.328
abs,2023-01-01,e1.1.04,40984.476
abs,2023-01-01,e1.1.05,12953.341
abs,2023-01-01,e1.1.07,35594.902
abs,2023-01-01,e1.1.08,25233.874
abs,2023-01-01,e1.1.09,7620.803
abs,2023-01-01,e1.1.11,24291.65
abs,2023-01-01,e1.1.12,44098.271
abs,2023-01-01,e2,48461.111
abs,2023-01-01,e3,86518.623
abs,2023-01-01,e3.1,86518.62299999999
abs,2023-01-01,e3.1.1,45914.836
abs,2023-01-01,e3.1.2,34428.175
abs,2023-01-01,e3.1.3,6175.612
abs,2023-01-01,e3.2,86518.622
abs,2023-01-01,e3.2.1,16498.8
abs,2023-01-01,e3.2.2,70019.822
abs,2023-01-01,e4,16143.925
abs,2023-01-01,e5,306843.188
abs,2023-01-01,e5.1,265555.093
abs,2023-01-01,e5.2,41288.095
abs,2023-01-01,e6,282330.574
abs,2023-01-01,e6.1,227304.121
abs,2023-01-01,e6.2,55026.453
abs,2023-04-01,e0,441712.402
abs,2023-04-01,e1,263883.099
abs,2023-04-01,e1.1.01,70882.52
abs,2023-04-01,e1.1.03,7415.646
abs,2023-04-01,e1.1.04,42218.487
abs,2023-04-01,e1.1.05,13000.285
abs,2023-04-01,e1.1.07,29264.994
abs,2023-04-01,e1.1.08,25284.37
abs,2023-04-01,e1.1.09,6815.404
abs,2023-04-01,e1.1.11,26910.752
abs,2023-04-01,e1.1.12,42090.64
abs,2023-04-01,e2,49402.479
abs,2023-04-01,e3,89305.463
abs,2023-04-01,e3.1,89305.46299999999
abs,2023-04-01,e3.1.1,47056.262
abs,2023-04-01,e3.1.2,34054.915
abs,2023-04-01,e3.1.3,8194.286
abs,2023-04-01,e3.2,89305.462
abs,2023-04-01,e3.2.1,14766.377
abs,2023-04-01,e3.2.2,74539.085
abs,2023-04-01,e4,20845.399
abs,2023-04-01,e5,302638.299
abs,2023-04-01,e5.1,254945.386
abs,2023-04-01,e5.2,47692.913
abs,2023-04-01,e6,284362.337
abs,2023-04-01,e6.1,224746.145
abs,2023-04-01,e6.2,59616.192
abs,2023-07-01,e0,463090.681
abs,2023-07-01,e1,288851.816
abs,2023-07-01,e1.1.01,80771.712
abs,2023-07-01,e1.1.03,9396.13
abs,2023-07-01,e1.1.04,44205.885
abs,2023-07-01,e1.1.05,13606.141
abs,2023-07-01,e1.1.07,34388.251
abs,2023-07-01,e1.1.08,25303.112
abs,2023-07-01,e1.1.09,12617.114
abs,2023-07-01,e1.1.11,27029.749
abs,2023-07-01,e1.1.12,41533.722
abs,2023-07-01,e2,52971.266
abs,2023-07-01,e3,86064.831
abs,2023-07-01,e3.1,86064.831
abs,2023-07-01,e3.1.1,44495.359
abs,2023-07-01,e3.1.2,34068.781
abs,2023-07-01,e3.1.3,7500.691
abs,2023-07-01,e3.2,86064.831
abs,2023-07-01,e3.2.1,17167.255
abs,2023-07-01,e3.2.2,68897.576
abs,2023-07-01,e4,13122.327
abs,2023-07-01,e5,312167.362
abs,2023-07-01,e5.1,261444.379
abs,2023-07-01,e5.2,50722.983
abs,2023-07-01,e6,290086.921
abs,2023-07-01,e6.1,228717.157
abs,2023-07-01,e6.2,61369.764
abs,2023-10-01,e0,475772.875
abs,2023-10-01,e1,281198.699
abs,2023-10-01,e1.1.01,73823.422
abs,2023-10-01,e1.1.03,9096.254
abs,2023-10-01,e1.1.04,42939.366
abs,2023-10-01,e1.1.05,12381.257
abs,2023-10-01,e1.1.07,37449.35
abs,2023-10-01,e1.1.08,25080.951
abs,2023-10-01,e1.1.09,12776.576
abs,2023-10-01,e1.1.11,27144.866
abs,2023-10-01,e1.1.12,40506.656
abs,2023-10-01,e2,69425.383
abs,2023-10-01,e3,88764.497
abs,2023-10-01,e3.1,88764.496
abs,2023-10-01,e3.1.1,44464.179
abs,2023-10-01,e3.1.2,37677.312
abs,2023-10-01,e3.1.3,6623.005
abs,2023-10-01,e3.2,88764.497
abs,2023-10-01,e3.2.1,31532.086
abs,2023-10-01,e3.2.2,57232.411
abs,2023-10-01,e4,14348.946
abs,2023-10-01,e5,331067.982
abs,2023-10-01,e5.1,275791.575
abs,2023-10-01,e5.2,55276.407
abs,2023-10-01,e6,309032.631
abs,2023-10-01,e6.1,246071.948
abs,2023-10-01,e6.2,62960.683
abs,2024-01-01,e0,465269.482
abs,2024-01-01,e1,283923.997
abs,2024-01-01,e1.1.01,73640.897
abs,2024-01-01,e1.1.03,8155.604
abs,2024-01-01,e1.1.04,46113.89
abs,2024-01-01,e1.1.05,14090.663
abs,2024-01-01,e1.1.07,37718.61
abs,2024-01-01,e1.1.08,26202.546
abs,2024-01-01,e1.1.09,8311.36
abs,2024-01-01,e1.1.11,27241.453
abs,2024-01-01,e1.1.12,42448.974
abs,2024-01-01,e2,53223.603
abs,2024-01-01,e3,95959.482
abs,2024-01-01,e3.1,95959.48199999999
abs,2024-01-01,e3.1.1,51602.992
abs,2024-01-01,e3.1.2,37740.351
abs,2024-01-01,e3.1.3,6616.139
abs,2024-01-01,e3.2,95959.482
abs,2024-01-01,e3.2.1,18653.215
abs,2024-01-01,e3.2.2,77306.267
abs,2024-01-01,e4,3753.294
abs,2024-01-01,e5,332225.689
abs,2024-01-01,e5.1,276839.263
abs,2024-01-01,e5.2,55386.426
abs,2024-01-01,e6,303816.583
abs,2024-01-01,e6.1,243139.266
abs,2024-01-01,e6.2,60677.317
abs,2024-04-01,e0,475412.66
abs,2024-04-01,e1,282405.151
abs,2024-04-01,e1.1.01,76462.268
abs,2024-04-01,e1.1.03,8091.723
abs,2024-04-01,e1.1.04,44813.734
abs,2024-04-01,e1.1.05,14262.732
abs,2024-04-01,e1.1.07,33265.475
abs,2024-04-01,e1.1.08,26237.525
abs,2024-04-01,e1.1.09,7476.761
abs,2024-04-01,e1.1.11,30262.055
abs,2024-04-01,e1.1.12,41532.877
abs,2024-04-01,e2,51338.52
abs,2024-04-01,e3,100874.359
abs,2024-04-01,e3.1,100874.359
abs,2024-04-01,e3.1.1,53398.333
abs,2024-04-01,e3.1.2,38889.788
abs,2024-04-01,e3.1.3,8586.238
abs,2024-04-01,e3.2,100874.359
abs,2024-04-01,e3.2.1,16376.996
abs,2024-04-01,e3.2.2,84497.363
abs,2024-04-01,e4,21175.846
abs,2024-04-01,e5,336743.019
abs,2024-04-01,e5.1,279163.459
abs,2024-04-01,e5.2,57579.56
abs,2024-04-01,e6,317124.235
abs,2024-04-01,e6.1,255565.11
abs,2024-04-01,e6.2,61559.125
abs,2024-07-01,e0,491420.388
abs,2024-07-01,e1,306059.661
abs,2024-07-01,e1.1.01,83768.391
abs,2024-07-01,e1.1.03,10204.168
abs,2024-07-01,e1.1.04,48330.259
abs,2024-07-01,e1.1.05,14443.237
abs,2024-07-01,e1.1.07,38763.1
abs,2024-07-01,e1.1.08,26571.668
abs,2024-07-01,e1.1.09,13510.176
abs,2024-07-01,e1.1.11,31209.159
abs,2024-07-01,e1.1.12,39259.503
abs,2024-07-01,e2,56725.0
abs,2024-07-01,e3,101004.746
abs,2024-07-01,e3.1,101004.746
abs,2024-07-01,e3.1.1,53689.158
abs,2024-07-01,e3.1.2,39068.414
abs,2024-07-01,e3.1.3,8247.174
abs,2024-07-01,e3.2,101004.745
abs,2024-07-01,e3.2.1,20049.349
abs,2024-07-01,e3.2.2,80955.396
abs,2024-07-01,e4,8108.211
abs,2024-07-01,e5,352003.602
abs,2024-07-01,e5.1,288974.343
abs,2024-07-01,e5.2,63029.259
abs,2024-07-01,e6,332480.832
abs,2024-07-01,e6.1,268969.348
abs,2024-07-01,e6.2,63511.484
abs,2024-10-01,e0,501106.884
abs,2024-10-01,e1,299985.194
abs,2024-10-01,e1.1.01,77292.65
abs,2024-10-01,e1.1.03,9712.83
abs,2024-10-01,e1.1.04,45599.035
abs,2024-10-01,e1.1.05,13042.569
abs,2024-10-01,e1.1.07,42040.413
abs,2024-10-01,e1.1.08,26337.144
abs,2024-10-01,e1.1.09,13608.903
abs,2024-10-01,e1.1.11,31653.788
abs,2024-10-01,e1.1.12,40697.862
abs,2024-10-01,e2,71646.958
abs,2024-10-01,e3,99323.934
abs,2024-10-01,e3.1,99323.93400000001
abs,2024-10-01,e3.1.1,53161.597
abs,2024-10-01,e3.1.2,39343.885
abs,2024-10-01,e3.1.3,6818.452
abs,2024-10-01,e3.2,99323.93400000001
abs,2024-10-01,e3.2.1,34812.638
abs,2024-10-01,e3.2.2,64511.296
abs,2024-10-01,e4,-2195.336
abs,2024-10-01,e5,360482.903
abs,2024-10-01,e5.1,295979.872
abs,2024-10-01,e5.2,64503.031
abs,2024-10-01,e6,328136.769
abs,2024-10-01,e6.1,260775.649
abs,2024-10-01,e6.2,67361.12
abs,2025-01-01,e0,485106.586
abs,2025-01-01,e1,301324.306
abs,2025-01-01,e1.1.01,77334.204
abs,2025-01-01,e1.1.03,8971.975
abs,2025-01-01,e1.1.04,48011.139
abs,2025-01-01,e1.1.05,14893.686
abs,2025-01-01,e1.1.07,40948.787
abs,2025-01-01,e1.1.08,27598.052
abs,2025-01-01,e1.1.09,8903.903
abs,2025-01-01,e1.1.11,31862.925
abs,2025-01-01,e1.1.12,42799.635
abs,2025-01-01,e2,55204.636
abs,2025-01-01,e3,105074.183
abs,2025-01-01,e3.1,105074.18299999999
abs,2025-01-01,e3.1.1,58370.303
abs,2025-01-01,e3.1.2,39601.831
abs,2025-01-01,e3.1.3,7102.049
abs,2025-01-01,e3.2,105074.182
abs,2025-01-01,e3.2.1,20954.293
abs,2025-01-01,e3.2.2,84119.889
abs,2025-01-01,e4,-7172.251
abs,2025-01-01,e5,349888.436
abs,2025-01-01,e5.1,285931.17
abs,2025-01-01,e5.2,63957.266
abs,2025-01-01,e6,319212.724
abs,2025-01-01,e6.1,253068.586
abs,2025-01-01,e6.2,66144.138
abs,2025-04-01,e0,489742.018
abs,2025-04-01,e1,300105.576
abs,2025-04-01,e1.1.01,79919.195
abs,2025-04-01,e1.1.03,8703.064
abs,2025-04-01,e1.1.04,46865.503
abs,2025-04-01,e1.1.05,14806.46
abs,2025-04-01,e1.1.07,36413.002
abs,2025-04-01,e1.1.08,27737.63
abs,2025-04-01,e1.1.09,7871.154
abs,2025-04-01,e1.1.11,35455.27
abs,2025-04-01,e1.1.12,42334.297
abs,2025-04-01,e2,54783.67
abs,2025-04-01,e3,111433.985
abs,2025-04-01,e3.1,111433.986
abs,2025-04-01,e3.1.1,58392.451
abs,2025-04-01,e3.1.2,44452.87
abs,2025-04-01,e3.1.3,8588.665
abs,2025-04-01,e3.2,111433.985
abs,2025-04-01,e3.2.1,18515.227
abs,2025-04-01,e3.2.2,92918.758
abs,2025-04-01,e4,7983.616
abs,2025-04-01,e5,351244.322
abs,2025-04-01,e5.1,285219.407
abs,2025-04-01,e5.2,66024.915
abs,2025-04-01,e6,335809.152
abs,2025-04-01,e6.1,269257.821
abs,2025-04-01,e6.2,66551.331
abs,2025-07-01,e0,517572.546
abs,2025-07-01,e1,326717.786
abs,2025-07-01,e1.1.01,86369.771
abs,2025-07-01,e1.1.03,10867.31
abs,2025-07-01,e1.1.04,49892.58
abs,2025-07-01,e1.1.05,14874.096
abs,2025-07-01,e1.1.07,43667.189
abs,2025-07-01,e1.1.08,28137.242
abs,2025-07-01,e1.1.09,14084.741
abs,2025-07-01,e1.1.11,36931.655
abs,2025-07-01,e1.1.12,41893.2
abs,2025-07-01,e2,61097.418
abs,2025-07-01,e3,107527.33
abs,2025-07-01,e3.1,107527.33
abs,2025-07-01,e3.1.1,58728.617
abs,2025-07-01,e3.1.2,40288.943
abs,2025-07-01,e3.1.3,8509.77
abs,2025-07-01,e3.2,107527.32999999999
abs,2025-07-01,e3.2.1,21404.195
abs,2025-07-01,e3.2.2,86123.135
abs,2025-07-01,e4,-12816.053
abs,2025-07-01,e5,372506.653
abs,2025-07-01,e5.1,301924.881
abs,2025-07-01,e5.2,70581.772
abs,2025-07-01,e6,337460.588
abs,2025-07-01,e6.1,269591.887
abs,2025-07-01,e6.2,67868.701
abs,2025-10-01,e0,532957.99
abs,2025-10-01,e1,319960.149
abs,2025-10-01,e1.1.01,80150.62
abs,2025-10-01,e1.1.03,10520.158
abs,2025-10-01,e1.1.04,47302.689
abs,2025-10-01,e1.1.05,13504.852
abs,2025-10-01,e1.1.07,47542.02
abs,2025-10-01,e1.1.08,28193.386
abs,2025-10-01,e1.1.09,14504.724
abs,2025-10-01,e1.1.11,38046.117
abs,2025-10-01,e1.1.12,40195.582
abs,2025-10-01,e2,78052.591
abs,2025-10-01,e3,107715.236
abs,2025-10-01,e3.1,107715.236
abs,2025-10-01,e3.1.1,58031.72
abs,2025-10-01,e3.1.2,42593.777
abs,2025-10-01,e3.1.3,7089.739
abs,2025-10-01,e3.2,107715.236
abs,2025-10-01,e3.2.1,37832.699
abs,2025-10-01,e3.2.2,69882.537
abs,2025-10-01,e4,-2317.722
abs,2025-10-01,e5,389141.206
abs,2025-10-01,e5.1,311792.995
abs,2025-10-01,e5.2,77348.211
abs,2025-10-01,e6,359593.47
abs,2025-10-01,e6.1,287526.348
abs,2025-10-01,e6.2,72067.122
abs,2026-01-01,e0,513325.792
abs,2026-01-01,e1,318035.988
abs,2026-01-01,e1.1.01,80330.156
abs,2026-01-01,e1.1.03,9684.396
abs,2026-01-01,e1.1.04,50000.847
abs,2026-01-01,e1.1.05,15584.881
abs,2026-01-01,e1.1.07,44732.52
abs,2026-01-01,e1.1.08,29103.271
abs,2026-01-01,e1.1.09,9566.385
abs,2026-01-01,e1.1.11,36777.468
abs,2026-01-01,e1.1.12,42256.065
abs,2026-01-01,e2,58131.48
abs,2026-01-01,e3,112538.096
abs,2026-01-01,e3.1,112538.096
abs,2026-01-01,e3.1.1,62732.003
abs,2026-01-01,e3.1.2,42568.244
abs,2026-01-01,e3.1.3,7237.849
abs,2026-01-01,e3.2,112538.096
abs,2026-01-01,e3.2.1,22025.736
abs,2026-01-01,e3.2.2,90512.36
abs,2026-01-01,e4,-15426.568
abs,2026-01-01,e5,372488.13
abs,2026-01-01,e5.1,295350.661
abs,2026-01-01,e5.2,77137.469
abs,2026-01-01,e6,332441.335
abs,2026-01-01,e6.1,261753.228
abs,2026-01-01,e6.2,70688.107
abs,2026-04-01,e0,544006.033
abs,2026-04-01,e1,318861.809
abs,2026-04-01,e1.1.01,82935.371
abs,2026-04-01,e1.1.03,9299.033
abs,2026-04-01,e1.1.04,48672.58
abs,2026-04-01,e1.1.05,15430.508
abs,2026-04-01,e1.1.07,40329.994
abs,2026-04-01,e1.1.08,29264.978
abs,2026-04-01,e1.1.09,8411.227
abs,2026-04-01,e1.1.11,40224.048
abs,2026-04-01,e1.1.12,44294.07
abs,2026-04-01,e2,59841.159
abs,2026-04-01,e3,117425.17
abs,2026-04-01,e3.1,117425.169
abs,2026-04-01,e3.1.1,62063.097
abs,2026-04-01,e3.1.2,46349.646
abs,2026-04-01,e3.1.3,9012.426
abs,2026-04-01,e3.2,117425.17
abs,2026-04-01,e3.2.1,19839.584
abs,2026-04-01,e3.2.2,97585.586
abs,2026-04-01,e4,7815.01
abs,2026-04-01,e5,441193.738
abs,2026-04-01,e5.1,359294.008
abs,2026-04-01,e5.2,81899.73
abs,2026-04-01,e6,401130.852
abs,2026-04-01,e6.1,318575.32
abs,2026-04-01,e6.2,82555.532
growth_yoy,2016-01-01,e0,4.7
growth_yoy,2016-01-01,e1,8.1
growth_yoy,2016-01-01,e1.1.01,9.8
growth_yoy,2016-01-01,e1.1.03,8.7
growth_yoy,2016-01-01,e1.1.04,10.0
growth_yoy,2016-01-01,e1.1.05,7.7
growth_yoy,2016-01-01,e1.1.07,5.5
growth_yoy,2016-01-01,e1.1.08,10.1
growth_yoy,2016-01-01,e1.1.09,6.2
growth_yoy,2016-01-01,e1.1.11,9.8
growth_yoy,2016-01-01,e1.1.12,4.7
growth_yoy,2016-01-01,e2,3.6
growth_yoy,2016-01-01,e3,2.2
growth_yoy,2016-01-01,e3.1,2.2
growth_yoy,2016-01-01,e3.1.1,8.8
growth_yoy,2016-01-01,e3.1.2,-7.2
growth_yoy,2016-01-01,e3.1.3,-2.3
growth_yoy,2016-01-01,e3.2,2.2
growth_yoy,2016-01-01,e3.2.1,-3.3
growth_yoy,2016-01-01,e3.2.2,4.8
growth_yoy,2016-01-01,e5,1.6
growth_yoy,2016-01-01,e5.1,0.2
growth_yoy,2016-01-01,e5.2,8.7
growth_yoy,2016-01-01,e6,5.4
growth_yoy,2016-01-01,e6.1,3.1
growth_yoy,2016-01-01,e6.2,13.6
growth_yoy,2016-04-01,e0,5.4
growth_yoy,2016-04-01,e1,7.8
growth_yoy,2016-04-01,e1.1.01,11.1
growth_yoy,2016-04-01,e1.1.03,9.8
growth_yoy,2016-04-01,e1.1.04,9.2
growth_yoy,2016-04-01,e1.1.05,7.8
growth_yoy,2016-04-01,e1.1.07,3.1
growth_yoy,2016-04-01,e1.1.08,10.1
growth_yoy,2016-04-01,e1.1.09,5.9
growth_yoy,2016-04-01,e1.1.11,9.7
growth_yoy,2016-04-01,e1.1.12,3.4
growth_yoy,2016-04-01,e2,6.4
growth_yoy,2016-04-01,e3,8.3
growth_yoy,2016-04-01,e3.1,8.3
growth_yoy,2016-04-01,e3.1.1,8.8
growth_yoy,2016-04-01,e3.1.2,9.6
growth_yoy,2016-04-01,e3.1.3,1.5
growth_yoy,2016-04-01,e3.2,8.3
growth_yoy,2016-04-01,e3.2.1,9.2
growth_yoy,2016-04-01,e3.2.2,8.0
growth_yoy,2016-04-01,e5,2.5
growth_yoy,2016-04-01,e5.1,0.4
growth_yoy,2016-04-01,e5.2,13.2
growth_yoy,2016-04-01,e6,4.1
growth_yoy,2016-04-01,e6.1,2.9
growth_yoy,2016-04-01,e6.2,8.5
growth_yoy,2016-07-01,e0,6.5
growth_yoy,2016-07-01,e1,7.6
growth_yoy,2016-07-01,e1.1.01,11.4
growth_yoy,2016-07-01,e1.1.03,10.2
growth_yoy,2016-07-01,e1.1.04,8.8
growth_yoy,2016-07-01,e1.1.05,7.1
growth_yoy,2016-07-01,e1.1.07,2.6
growth_yoy,2016-07-01,e1.1.08,9.5
growth_yoy,2016-07-01,e1.1.09,7.7
growth_yoy,2016-07-01,e1.1.11,10.1
growth_yoy,2016-07-01,e1.1.12,2.3
growth_yoy,2016-07-01,e2,3.2
growth_yoy,2016-07-01,e3,4.1
growth_yoy,2016-07-01,e3.1,4.1
growth_yoy,2016-07-01,e3.1.1,7.7
growth_yoy,2016-07-01,e3.1.2,1.8
growth_yoy,2016-07-01,e3.1.3,-10.2
growth_yoy,2016-07-01,e3.2,4.1
growth_yoy,2016-07-01,e3.2.1,-2.3
growth_yoy,2016-07-01,e3.2.2,7.1
growth_yoy,2016-07-01,e5,0.2
growth_yoy,2016-07-01,e5.1,-0.9
growth_yoy,2016-07-01,e5.2,6.1
growth_yoy,2016-07-01,e6,-0.5
growth_yoy,2016-07-01,e6.1,-1.0
growth_yoy,2016-07-01,e6.2,1.2
growth_yoy,2016-10-01,e0,8.0
growth_yoy,2016-10-01,e1,7.8
growth_yoy,2016-10-01,e1.1.01,10.9
growth_yoy,2016-10-01,e1.1.03,10.5
growth_yoy,2016-10-01,e1.1.04,7.9
growth_yoy,2016-10-01,e1.1.05,7.2
growth_yoy,2016-10-01,e1.1.07,3.5
growth_yoy,2016-10-01,e1.1.08,9.6
growth_yoy,2016-10-01,e1.1.09,8.0
growth_yoy,2016-10-01,e1.1.11,10.4
growth_yoy,2016-10-01,e1.1.12,3.8
growth_yoy,2016-10-01,e2,-3.1
growth_yoy,2016-10-01,e3,4.3
growth_yoy,2016-10-01,e3.1,4.3
growth_yoy,2016-10-01,e3.1.1,5.2
growth_yoy,2016-10-01,e3.1.2,3.8
growth_yoy,2016-10-01,e3.1.3,0.4
growth_yoy,2016-10-01,e3.2,4.3
growth_yoy,2016-10-01,e3.2.1,1.5
growth_yoy,2016-10-01,e3.2.2,7.0
growth_yoy,2016-10-01,e5,3.9
growth_yoy,2016-10-01,e5.1,3.4
growth_yoy,2016-10-01,e5.2,6.1
growth_yoy,2016-10-01,e6,3.7
