series,date,domain,registrations
cumulative,2015-04-01,.com.my,9815
cumulative,2015-05-01,.com.my,9557
cumulative,2015-06-01,.com.my,8624
cumulative,2015-07-01,.com.my,6503
cumulative,2015-08-01,.com.my,3584
cumulative,2015-09-01,.com.my,3462
cumulative,2015-10-01,.com.my,3582
cumulative,2015-11-01,.com.my,3537
cumulative,2015-12-01,.com.my,3563
cumulative,2016-01-01,.com.my,3551
cumulative,2016-02-01,.com.my,3478
cumulative,2016-03-01,.com.my,3564
cumulative,2016-04-01,.com.my,3712
cumulative,2016-05-01,.com.my,3773
cumulative,2016-06-01,.com.my,3879
cumulative,2016-07-01,.com.my,3920
cumulative,2016-08-01,.com.my,3926
cumulative,2016-09-01,.com.my,3982
cumulative,2016-10-01,.com.my,4068
cumulative,2016-11-01,.com.my,4153
cumulative,2016-12-01,.com.my,4249
cumulative,2017-01-01,.com.my,4293
cumulative,2017-02-01,.com.my,4355
cumulative,2017-03-01,.com.my,4331
cumulative,2017-04-01,.com.my,4323
cumulative,2017-05-01,.com.my,4306
cumulative,2017-06-01,.com.my,4281
cumulative,2017-07-01,.com.my,4406
cumulative,2017-08-01,.com.my,4486
cumulative,2017-09-01,.com.my,4472
cumulative,2017-10-01,.com.my,4443
cumulative,2017-11-01,.com.my,4465
cumulative,2017-12-01,.com.my,4341
cumulative,2018-01-01,.com.my,4390
cumulative,2018-02-01,.com.my,4388
cumulative,2018-03-01,.com.my,4398
cumulative,2018-04-01,.com.my,4416
cumulative,2018-05-01,.com.my,4446
cumulative,2018-06-01,.com.my,4511
cumulative,2018-07-01,.com.my,4565
cumulative,2018-08-01,.com.my,4614
cumulative,2018-09-01,.com.my,4637
cumulative,2018-10-01,.com.my,4671
cumulative,2018-11-01,.com.my,4682
cumulative,2018-12-01,.com.my,4741
cumulative,2019-01-01,.com.my,4775
cumulative,2019-02-01,.com.my,4792
cumulative,2019-03-01,.com.my,4838
cumulative,2019-04-01,.com.my,4905
cumulative,2019-05-01,.com.my,4976
cumulative,2019-06-01,.com.my,5025
cumulative,2019-07-01,.com.my,5046
cumulative,2019-08-01,.com.my,4953
cumulative,2019-09-01,.com.my,4928
cumulative,2019-10-01,.com.my,4900
cumulative,2019-11-01,.com.my,4825
cumulative,2019-12-01,.com.my,9619
cumulative,2020-01-01,.com.my,4707
cumulative,2020-02-01,.com.my,4741
cumulative,2020-03-01,.com.my,4756
cumulative,2020-04-01,.com.my,4807
cumulative,2020-05-01,.com.my,4809
cumulative,2020-06-01,.com.my,4863
cumulative,2020-07-01,.com.my,4715
cumulative,2020-08-01,.com.my,4612
cumulative,2020-09-01,.com.my,4655
cumulative,2020-10-01,.com.my,4655
cumulative,2020-11-01,.com.my,4661
cumulative,2020-12-01,.com.my,4652
cumulative,2021-01-01,.com.my,4650
cumulative,2021-02-01,.com.my,4636
cumulative,2021-03-01,.com.my,4624
cumulative,2021-04-01,.com.my,4502
cumulative,2021-05-01,.com.my,4521
cumulative,2021-06-01,.com.my,4495
cumulative,2021-07-01,.com.my,4483
cumulative,2021-08-01,.com.my,4451
cumulative,2021-09-01,.com.my,4402
cumulative,2021-10-01,.com.my,4371
cumulative,2021-11-01,.com.my,4354
cumulative,2021-12-01,.com.my,4345
cumulative,2022-01-01,.com.my,4326
cumulative,2022-02-01,.com.my,4319
cumulative,2022-03-01,.com.my,4330
cumulative,2022-04-01,.com.my,4321
cumulative,2022-05-01,.com.my,18
cumulative,2022-06-01,.com.my,18
cumulative,2022-07-01,.com.my,18
cumulative,2022-08-01,.com.my,18
cumulative,2022-09-01,.com.my,17
cumulative,2022-10-01,.com.my,17
cumulative,2022-11-01,.com.my,16
cumulative,2022-12-01,.com.my,16
cumulative,2023-01-01,.com.my,17
cumulative,2023-02-01,.com.my,17
cumulative,2023-03-01,.com.my,19
cumulative,2023-04-01,.com.my,19
cumulative,2023-05-01,.com.my,19
cumulative,2023-06-01,.com.my,20
cumulative,2023-07-01,.com.my,20
cumulative,2023-08-01,.com.my,20
cumulative,2023-09-01,.com.my,19
cumulative,2023-10-01,.com.my,18
cumulative,2023-11-01,.com.my,17
cumulative,2023-12-01,.com.my,17
cumulative,2024-01-01,.com.my,33
cumulative,2024-02-01,.com.my,33
cumulative,2024-03-01,.com.my,34
cumulative,2024-04-01,.com.my,33
cumulative,2024-05-01,.com.my,32
cumulative,2024-06-01,.com.my,32
cumulative,2024-07-01,.com.my,32
cumulative,2024-08-01,.com.my,33
cumulative,2024-09-01,.com.my,34
cumulative,2024-10-01,.com.my,33
cumulative,2024-11-01,.com.my,33
cumulative,2024-12-01,.com.my,33
cumulative,2025-01-01,.com.my,34
new_net,2009-09-01,.com.my,1
new_net,2009-10-01,.com.my,0
new_net,2009-11-01,.com.my,0
new_net,2009-12-01,.com.my,2
new_net,2010-01-01,.com.my,-1
new_net,2010-02-01,.com.my,2
new_net,2010-03-01,.com.my,-11
new_net,2010-04-01,.com.my,3
new_net,2010-05-01,.com.my,-1
new_net,2010-06-01,.com.my,792
new_net,2010-07-01,.com.my,203
new_net,2010-08-01,.com.my,300
new_net,2010-09-01,.com.my,9
new_net,2010-10-01,.com.my,40
new_net,2010-11-01,.com.my,16
new_net,2010-12-01,.com.my,9
new_net,2011-01-01,.com.my,23
new_net,2011-02-01,.com.my,-802
new_net,2011-03-01,.com.my,60
new_net,2011-04-01,.com.my,25
new_net,2011-05-01,.com.my,30
new_net,2011-06-01,.com.my,179
new_net,2011-07-01,.com.my,27
new_net,2011-08-01,.com.my,96
new_net,2011-09-01,.com.my,20
new_net,2011-10-01,.com.my,10
new_net,2011-11-01,.com.my,9
new_net,2011-12-01,.com.my,1
new_net,2012-01-01,.com.my,4
new_net,2012-02-01,.com.my,28
new_net,2012-03-01,.com.my,19
new_net,2012-04-01,.com.my,38
new_net,2012-05-01,.com.my,32
new_net,2012-06-01,.com.my,48
new_net,2012-07-01,.com.my,36
new_net,2012-08-01,.com.my,24
new_net,2012-09-01,.com.my,24
new_net,2012-10-01,.com.my,50
new_net,2012-11-01,.com.my,28
new_net,2012-12-01,.com.my,32
new_net,2013-01-01,.com.my,54
new_net,2013-02-01,.com.my,33
new_net,2013-03-01,.com.my,64
new_net,2013-04-01,.com.my,25
new_net,2013-05-01,.com.my,32
new_net,2013-06-01,.com.my,28
new_net,2013-07-01,.com.my,100
new_net,2013-08-01,.com.my,48
new_net,2013-09-01,.com.my,55
new_net,2013-10-01,.com.my,533
new_net,2013-11-01,.com.my,1477
new_net,2013-12-01,.com.my,3941
new_net,2014-01-01,.com.my,4437
new_net,2014-02-01,.com.my,2221
new_net,2014-03-01,.com.my,161
new_net,2014-04-01,.com.my,28
new_net,2014-05-01,.com.my,42
new_net,2014-06-01,.com.my,120
new_net,2014-07-01,.com.my,33
new_net,2014-08-01,.com.my,55
new_net,2014-09-01,.com.my,145
new_net,2014-10-01,.com.my,-30
new_net,2014-11-01,.com.my,205
new_net,2014-12-01,.com.my,-939
new_net,2015-01-01,.com.my,-2078
new_net,2015-02-01,.com.my,-1379
new_net,2015-03-01,.com.my,-450
new_net,2015-04-01,.com.my,-642
new_net,2015-05-01,.com.my,-258
new_net,2015-06-01,.com.my,-933
new_net,2015-07-01,.com.my,-2121
new_net,2015-08-01,.com.my,-2919
new_net,2015-09-01,.com.my,-122
new_net,2015-10-01,.com.my,120
new_net,2015-11-01,.com.my,-45
new_net,2015-12-01,.com.my,26
new_net,2016-01-01,.com.my,-12
new_net,2016-02-01,.com.my,-73
new_net,2016-03-01,.com.my,86
new_net,2016-04-01,.com.my,148
new_net,2016-05-01,.com.my,61
new_net,2016-06-01,.com.my,106
new_net,2016-07-01,.com.my,41
new_net,2016-08-01,.com.my,6
new_net,2016-09-01,.com.my,56
new_net,2016-10-01,.com.my,86
new_net,2016-11-01,.com.my,85
new_net,2016-12-01,.com.my,96
new_net,2017-01-01,.com.my,44
new_net,2017-02-01,.com.my,62
new_net,2017-03-01,.com.my,-24
new_net,2017-04-01,.com.my,-8
new_net,2017-05-01,.com.my,-17
new_net,2017-06-01,.com.my,-25
new_net,2017-07-01,.com.my,125
new_net,2017-08-01,.com.my,80
new_net,2017-09-01,.com.my,-14
new_net,2017-10-01,.com.my,-29
new_net,2017-11-01,.com.my,22
new_net,2017-12-01,.com.my,-124
new_net,2018-01-01,.com.my,49
new_net,2018-02-01,.com.my,-2
new_net,2018-03-01,.com.my,10
new_net,2018-04-01,.com.my,18
new_net,2018-05-01,.com.my,30
new_net,2018-06-01,.com.my,65
new_net,2018-07-01,.com.my,54
new_net,2018-08-01,.com.my,49
new_net,2018-09-01,.com.my,23
new_net,2018-10-01,.com.my,34
new_net,2018-11-01,.com.my,11
new_net,2018-12-01,.com.my,59
new_net,2019-01-01,.com.my,34
new_net,2019-02-01,.com.my,17
new_net,2019-03-01,.com.my,46
new_net,2019-04-01,.com.my,67
new_net,2019-05-01,.com.my,71
new_net,2019-06-01,.com.my,49
new_net,2019-07-01,.com.my,21
new_net,2019-08-01,.com.my,-93
new_net,2019-09-01,.com.my,-25
new_net,2019-10-01,.com.my,-28
new_net,2019-11-01,.com.my,-75
new_net,2019-12-01,.com.my,4794
new_net,2020-01-01,.com.my,-4912
new_net,2020-02-01,.com.my,34
new_net,2020-03-01,.com.my,15
new_net,2020-04-01,.com.my,51
new_net,2020-05-01,.com.my,2
new_net,2020-06-01,.com.my,54
new_net,2020-07-01,.com.my,-148
new_net,2020-08-01,.com.my,-103
new_net,2020-09-01,.com.my,43
new_net,2020-10-01,.com.my,0
new_net,2020-11-01,.com.my,6
new_net,2020-12-01,.com.my,-9
new_net,2021-01-01,.com.my,-2
new_net,2021-02-01,.com.my,-14
new_net,2021-03-01,.com.my,-12
new_net,2021-04-01,.com.my,-122
new_net,2021-05-01,.com.my,19
new_net,2021-06-01,.com.my,-26
new_net,2021-07-01,.com.my,-12
new_net,2021-08-01,.com.my,-32
new_net,2021-09-01,.com.my,-49
new_net,2021-10-01,.com.my,-31
new_net,2021-11-01,.com.my,-17
new_net,2021-12-01,.com.my,-9
new_net,2022-01-01,.com.my,-19
new_net,2022-02-01,.com.my,-7
new_net,2022-03-01,.com.my,11
new_net,2022-04-01,.com.my,-9
new_net,2022-05-01,.com.my,-4303
new_net,2022-06-01,.com.my,0
new_net,2022-07-01,.com.my,0
new_net,2022-08-01,.com.my,0
new_net,2022-09-01,.com.my,-1
new_net,2022-10-01,.com.my,0
new_net,2022-11-01,.com.my,-1
new_net,2022-12-01,.com.my,0
new_net,2023-01-01,.com.my,1
new_net,2023-02-01,.com.my,0
new_net,2023-03-01,.com.my,2
new_net,2023-04-01,.com.my,0
new_net,2023-05-01,.com.my,0
new_net,2023-06-01,.com.my,1
new_net,2023-07-01,.com.my,0
new_net,2023-08-01,.com.my,0
new_net,2023-09-01,.com.my,-1
new_net,2023-10-01,.com.my,-1
new_net,2023-11-01,.com.my,-1
new_net,2023-12-01,.com.my,0
new_net,2024-01-01,.com.my,16
new_net,2024-02-01,.com.my,0
new_net,2024-03-01,.com.my,1
new_net,2024-04-01,.com.my,-1
new_net,2024-05-01,.com.my,-1
new_net,2024-06-01,.com.my,0
new_net,2024-07-01,.com.my,0
new_net,2024-08-01,.com.my,1
new_net,2024-09-01,.com.my,1
new_net,2024-10-01,.com.my,-1
new_net,2024-11-01,.com.my,0
new_net,2024-12-01,.com.my,0
new_net,2025-01-01,.com.my,1
cumulative,2009-08-01,.biz.my,0
cumulative,2009-09-01,.biz.my,0
cumulative,2009-10-01,.biz.my,0
cumulative,2009-11-01,.biz.my,0
cumulative,2009-12-01,.biz.my,0
cumulative,2010-01-01,.biz.my,0
cumulative,2010-02-01,.biz.my,0
cumulative,2010-03-01,.biz.my,0
cumulative,2010-04-01,.biz.my,0
cumulative,2010-05-01,.biz.my,0
cumulative,2010-06-01,.biz.my,0
cumulative,2010-07-01,.biz.my,0
cumulative,2010-08-01,.biz.my,0
cumulative,2010-09-01,.biz.my,0
cumulative,2010-10-01,.biz.my,0
cumulative,2010-11-01,.biz.my,0
cumulative,2010-12-01,.biz.my,0
cumulative,2011-01-01,.biz.my,0
cumulative,2011-02-01,.biz.my,0
cumulative,2011-03-01,.biz.my,0
cumulative,2011-04-01,.biz.my,0
cumulative,2011-05-01,.biz.my,0
cumulative,2011-06-01,.biz.my,0
cumulative,2011-07-01,.biz.my,0
cumulative,2011-08-01,.biz.my,0
cumulative,2011-09-01,.biz.my,0
cumulative,2011-10-01,.biz.my,0
cumulative,2011-11-01,.biz.my,0
cumulative,2011-12-01,.biz.my,0
cumulative,2012-01-01,.biz.my,0
cumulative,2012-02-01,.biz.my,0
cumulative,2012-03-01,.biz.my,0
cumulative,2012-04-01,.biz.my,0
cumulative,2012-05-01,.biz.my,0
cumulative,2012-06-01,.biz.my,0
cumulative,2012-07-01,.biz.my,0
cumulative,2012-08-01,.biz.my,0
cumulative,2012-09-01,.biz.my,0
cumulative,2012-10-01,.biz.my,0
cumulative,2012-11-01,.biz.my,0
cumulative,2012-12-01,.biz.my,0
cumulative,2013-01-01,.biz.my,0
cumulative,2013-02-01,.biz.my,0
cumulative,2013-03-01,.biz.my,0
cumulative,2013-04-01,.biz.my,0
cumulative,2013-05-01,.biz.my,0
cumulative,2013-06-01,.biz.my,0
cumulative,2013-07-01,.biz.my,0
cumulative,2013-08-01,.biz.my,0
cumulative,2013-09-01,.biz.my,0
cumulative,2013-10-01,.biz.my,0
cumulative,2013-11-01,.biz.my,0
cumulative,2013-12-01,.biz.my,0
cumulative,2014-01-01,.biz.my,0
cumulative,2014-02-01,.biz.my,0
cumulative,2014-03-01,.biz.my,0
cumulative,2014-04-01,.biz.my,0
cumulative,2014-05-01,.biz.my,0
cumulative,2014-06-01,.biz.my,0
cumulative,2014-07-01,.biz.my,0
cumulative,2014-08-01,.biz.my,0
cumulative,2014-09-01,.biz.my,0
cumulative,2014-10-01,.biz.my,0
cumulative,2014-11-01,.biz.my,0
cumulative,2014-12-01,.biz.my,0
cumulative,2015-01-01,.biz.my,0
cumulative,2015-02-01,.biz.my,0
cumulative,2015-03-01,.biz.my,0
cumulative,2015-04-01,.biz.my,0
cumulative,2015-05-01,.biz.my,0
cumulative,2015-06-01,.biz.my,0
cumulative,2015-07-01,.biz.my,0
cumulative,2015-08-01,.biz.my,0
cumulative,2015-09-01,.biz.my,0
cumulative,2015-10-01,.biz.my,0
cumulative,2015-11-01,.biz.my,0
cumulative,2015-12-01,.biz.my,0
cumulative,2016-01-01,.biz.my,0
cumulative,2016-02-01,.biz.my,0
cumulative,2016-03-01,.biz.my,0
cumulative,2016-04-01,.biz.my,0
cumulative,2016-05-01,.biz.my,0
cumulative,2016-06-01,.biz.my,0
cumulative,2016-07-01,.biz.my,0
cumulative,2016-08-01,.biz.my,0
cumulative,2016-09-01,.biz.my,0
cumulative,2016-10-01,.biz.my,0
cumulative,2016-11-01,.biz.my,0
cumulative,2016-12-01,.biz.my,0
cumulative,2017-01-01,.biz.my,0
cumulative,2017-02-01,.biz.my,0
cumulative,2017-03-01,.biz.my,0
cumulative,2017-04-01,.biz.my,0
cumulative,2017-05-01,.biz.my,0
cumulative,2017-06-01,.biz.my,0
cumulative,2017-07-01,.biz.my,0
cumulative,2017-08-01,.biz.my,0
cumulative,2017-09-01,.biz.my,0
cumulative,2017-10-01,.biz.my,0
cumulative,2017-11-01,.biz.my,0
cumulative,2017-12-01,.biz.my,0
cumulative,2018-01-01,.biz.my,0
cumulative,2018-02-01,.biz.my,0
cumulative,2018-03-01,.biz.my,0
cumulative,2018-04-01,.biz.my,0
cumulative,2018-05-01,.biz.my,0
cumulative,2018-06-01,.biz.my,0
cumulative,2018-07-01,.biz.my,0
cumulative,2018-08-01,.biz.my,0
cumulative,2018-09-01,.biz.my,0
cumulative,2018-10-01,.biz.my,0
cumulative,2018-11-01,.biz.my,0
cumulative,2018-12-01,.biz.my,0
cumulative,2019-01-01,.biz.my,0
cumulative,2019-02-01,.biz.my,0
cumulative,2019-03-01,.biz.my,0
cumulative,2019-04-01,.biz.my,0
cumulative,2019-05-01,.biz.my,0
cumulative,2019-06-01,.biz.my,0
cumulative,2019-07-01,.biz.my,0
cumulative,2019-08-01,.biz.my,0
cumulative,2019-09-01,.biz.my,0
cumulative,2019-10-01,.biz.my,0
cumulative,2019-11-01,.biz.my,0
cumulative,2019-12-01,.biz.my,0
cumulative,2020-01-01,.biz.my,0
cumulative,2020-02-01,.biz.my,0
cumulative,2020-03-01,.biz.my,0
cumulative,2020-04-01,.biz.my,0
cumulative,2020-05-01,.biz.my,0
cumulative,2020-06-01,.biz.my,0
cumulative,2020-07-01,.biz.my,0
cumulative,2020-08-01,.biz.my,0
cumulative,2020-09-01,.biz.my,25
cumulative,2020-10-01,.biz.my,60
cumulative,2020-11-01,.biz.my,78
cumulative,2020-12-01,.biz.my,932
cumulative,2021-01-01,.biz.my,2119
cumulative,2021-02-01,.biz.my,3125
cumulative,2021-03-01,.biz.my,3367
cumulative,2021-04-01,.biz.my,3434
cumulative,2021-05-01,.biz.my,3474
cumulative,2021-06-01,.biz.my,3922
cumulative,2021-07-01,.biz.my,4190
cumulative,2021-08-01,.biz.my,4281
cumulative,2021-09-01,.biz.my,4364
cumulative,2021-10-01,.biz.my,4481
cumulative,2021-11-01,.biz.my,4751
cumulative,2021-12-01,.biz.my,4986
cumulative,2022-01-01,.biz.my,5056
cumulative,2022-02-01,.biz.my,5180
cumulative,2022-03-01,.biz.my,5330
cumulative,2022-04-01,.biz.my,5415
cumulative,2022-05-01,.biz.my,0
cumulative,2022-06-01,.biz.my,0
cumulative,2022-07-01,.biz.my,0
cumulative,2022-08-01,.biz.my,0
cumulative,2022-09-01,.biz.my,0
cumulative,2022-10-01,.biz.my,0
cumulative,2022-11-01,.biz.my,0
cumulative,2022-12-01,.biz.my,0
cumulative,2023-01-01,.biz.my,0
cumulative,2023-02-01,.biz.my,0
cumulative,2023-03-01,.biz.my,0
cumulative,2023-04-01,.biz.my,0
cumulative,2023-05-01,.biz.my,0
cumulative,2023-06-01,.biz.my,0
cumulative,2023-07-01,.biz.my,0
cumulative,2023-08-01,.biz.my,0
cumulative,2023-09-01,.biz.my,0
cumulative,2023-10-01,.biz.my,0
cumulative,2023-11-01,.biz.my,0
cumulative,2023-12-01,.biz.my,0
cumulative,2024-01-01,.biz.my,0
cumulative,2024-02-01,.biz.my,0
cumulative,2024-03-01,.biz.my,0
cumulative,2024-04-01,.biz.my,0
cumulative,2024-05-01,.biz.my,0
cumulative,2024-06-01,.biz.my,0
cumulative,2024-07-01,.biz.my,0
cumulative,2024-08-01,.biz.my,0
cumulative,2024-09-01,.biz.my,0
cumulative,2024-10-01,.biz.my,0
cumulative,2024-11-01,.biz.my,0
cumulative,2024-12-01,.biz.my,0
cumulative,2025-01-01,.biz.my,0
new_net,2009-09-01,.biz.my,0
new_net,2009-10-01,.biz.my,0
new_net,2009-11-01,.biz.my,0
new_net,2009-12-01,.biz.my,0
new_net,2010-01-01,.biz.my,0
new_net,2010-02-01,.biz.my,0
new_net,2010-03-01,.biz.my,0
new_net,2010-04-01,.biz.my,0
new_net,2010-05-01,.biz.my,0
new_net,2010-06-01,.biz.my,0
new_net,2010-07-01,.biz.my,0
new_net,2010-08-01,.biz.my,0
new_net,2010-09-01,.biz.my,0
new_net,2010-10-01,.biz.my,0
new_net,2010-11-01,.biz.my,0
new_net,2010-12-01,.biz.my,0
new_net,2011-01-01,.biz.my,0
new_net,2011-02-01,.biz.my,0
new_net,2011-03-01,.biz.my,0
new_net,2011-04-01,.biz.my,0
new_net,2011-05-01,.biz.my,0
new_net,2011-06-01,.biz.my,0
new_net,2011-07-01,.biz.my,0
new_net,2011-08-01,.biz.my,0
new_net,2011-09-01,.biz.my,0
new_net,2011-10-01,.biz.my,0
new_net,2011-11-01,.biz.my,0
new_net,2011-12-01,.biz.my,0
new_net,2012-01-01,.biz.my,0
new_net,2012-02-01,.biz.my,0
new_net,2012-03-01,.biz.my,0
new_net,2012-04-01,.biz.my,0
new_net,2012-05-01,.biz.my,0
new_net,2012-06-01,.biz.my,0
new_net,2012-07-01,.biz.my,0
new_net,2012-08-01,.biz.my,0
new_net,2012-09-01,.biz.my,0
new_net,2012-10-01,.biz.my,0
new_net,2012-11-01,.biz.my,0
new_net,2012-12-01,.biz.my,0
new_net,2013-01-01,.biz.my,0
new_net,2013-02-01,.biz.my,0
new_net,2013-03-01,.biz.my,0
new_net,2013-04-01,.biz.my,0
new_net,2013-05-01,.biz.my,0
new_net,2013-06-01,.biz.my,0
new_net,2013-07-01,.biz.my,0
new_net,2013-08-01,.biz.my,0
new_net,2013-09-01,.biz.my,0
new_net,2013-10-01,.biz.my,0
new_net,2013-11-01,.biz.my,0
new_net,2013-12-01,.biz.my,0
new_net,2014-01-01,.biz.my,0
new_net,2014-02-01,.biz.my,0
new_net,2014-03-01,.biz.my,0
new_net,2014-04-01,.biz.my,0
new_net,2014-05-01,.biz.my,0
new_net,2014-06-01,.biz.my,0
new_net,2014-07-01,.biz.my,0
new_net,2014-08-01,.biz.my,0
new_net,2014-09-01,.biz.my,0
new_net,2014-10-01,.biz.my,0
new_net,2014-11-01,.biz.my,0
new_net,2014-12-01,.biz.my,0
new_net,2015-01-01,.biz.my,0
new_net,2015-02-01,.biz.my,0
new_net,2015-03-01,.biz.my,0
new_net,2015-04-01,.biz.my,0
new_net,2015-05-01,.biz.my,0
new_net,2015-06-01,.biz.my,0
new_net,2015-07-01,.biz.my,0
new_net,2015-08-01,.biz.my,0
new_net,2015-09-01,.biz.my,0
new_net,2015-10-01,.biz.my,0
new_net,2015-11-01,.biz.my,0
new_net,2015-12-01,.biz.my,0
new_net,2016-01-01,.biz.my,0
new_net,2016-02-01,.biz.my,0
new_net,2016-03-01,.biz.my,0
new_net,2016-04-01,.biz.my,0
new_net,2016-05-01,.biz.my,0
new_net,2016-06-01,.biz.my,0
new_net,2016-07-01,.biz.my,0
new_net,2016-08-01,.biz.my,0
new_net,2016-09-01,.biz.my,0
new_net,2016-10-01,.biz.my,0
new_net,2016-11-01,.biz.my,0
new_net,2016-12-01,.biz.my,0
new_net,2017-01-01,.biz.my,0
new_net,2017-02-01,.biz.my,0
new_net,2017-03-01,.biz.my,0
new_net,2017-04-01,.biz.my,0
new_net,2017-05-01,.biz.my,0
new_net,2017-06-01,.biz.my,0
new_net,2017-07-01,.biz.my,0
new_net,2017-08-01,.biz.my,0
new_net,2017-09-01,.biz.my,0
new_net,2017-10-01,.biz.my,0
new_net,2017-11-01,.biz.my,0
new_net,2017-12-01,.biz.my,0
new_net,2018-01-01,.biz.my,0
new_net,2018-02-01,.biz.my,0
new_net,2018-03-01,.biz.my,0
new_net,2018-04-01,.biz.my,0
new_net,2018-05-01,.biz.my,0
new_net,2018-06-01,.biz.my,0
new_net,2018-07-01,.biz.my,0
new_net,2018-08-01,.biz.my,0
new_net,2018-09-01,.biz.my,0
new_net,2018-10-01,.biz.my,0
new_net,2018-11-01,.biz.my,0
new_net,2018-12-01,.biz.my,0
new_net,2019-01-01,.biz.my,0
new_net,2019-02-01,.biz.my,0
new_net,2019-03-01,.biz.my,0
new_net,2019-04-01,.biz.my,0
new_net,2019-05-01,.biz.my,0
new_net,2019-06-01,.biz.my,0
new_net,2019-07-01,.biz.my,0
new_net,2019-08-01,.biz.my,0
new_net,2019-09-01,.biz.my,0
new_net,2019-10-01,.biz.my,0
new_net,2019-11-01,.biz.my,0
new_net,2019-12-01,.biz.my,0
new_net,2020-01-01,.biz.my,0
new_net,2020-02-01,.biz.my,0
new_net,2020-03-01,.biz.my,0
new_net,2020-04-01,.biz.my,0
new_net,2020-05-01,.biz.my,0
new_net,2020-06-01,.biz.my,0
new_net,2020-07-01,.biz.my,0
new_net,2020-08-01,.biz.my,0
new_net,2020-09-01,.biz.my,25
new_net,2020-10-01,.biz.my,35
new_net,2020-11-01,.biz.my,18
new_net,2020-12-01,.biz.my,854
new_net,2021-01-01,.biz.my,1187
new_net,2021-02-01,.biz.my,1006
new_net,2021-03-01,.biz.my,242
new_net,2021-04-01,.biz.my,67
new_net,2021-05-01,.biz.my,40
new_net,2021-06-01,.biz.my,448
new_net,2021-07-01,.biz.my,268
new_net,2021-08-01,.biz.my,91
new_net,2021-09-01,.biz.my,83
new_net,2021-10-01,.biz.my,117
new_net,2021-11-01,.biz.my,270
new_net,2021-12-01,.biz.my,235
new_net,2022-01-01,.biz.my,70
new_net,2022-02-01,.biz.my,124
new_net,2022-03-01,.biz.my,150
new_net,2022-04-01,.biz.my,85
new_net,2022-05-01,.biz.my,-5415
new_net,2022-06-01,.biz.my,0
new_net,2022-07-01,.biz.my,0
new_net,2022-08-01,.biz.my,0
new_net,2022-09-01,.biz.my,0
new_net,2022-10-01,.biz.my,0
new_net,2022-11-01,.biz.my,0
new_net,2022-12-01,.biz.my,0
new_net,2023-01-01,.biz.my,0
new_net,2023-02-01,.biz.my,0
new_net,2023-03-01,.biz.my,0
new_net,2023-04-01,.biz.my,0
new_net,2023-05-01,.biz.my,0
new_net,2023-06-01,.biz.my,0
new_net,2023-07-01,.biz.my,0
new_net,2023-08-01,.biz.my,0
new_net,2023-09-01,.biz.my,0
new_net,2023-10-01,.biz.my,0
new_net,2023-11-01,.biz.my,0
new_net,2023-12-01,.biz.my,0
new_net,2024-01-01,.biz.my,0
new_net,2024-02-01,.biz.my,0
new_net,2024-03-01,.biz.my,0
new_net,2024-04-01,.biz.my,0
new_net,2024-05-01,.biz.my,0
new_net,2024-06-01,.biz.my,0
new_net,2024-07-01,.biz.my,0
new_net,2024-08-01,.biz.my,0
new_net,2024-09-01,.biz.my,0
new_net,2024-10-01,.biz.my,0
new_net,2024-11-01,.biz.my,0
new_net,2024-12-01,.biz.my,0
new_net,2025-01-01,.biz.my,0
cumulative,2009-08-01,.net.my,16
cumulative,2009-09-01,.net.my,16
cumulative,2009-10-01,.net.my,15
cumulative,2009-11-01,.net.my,15
cumulative,2009-12-01,.net.my,17
cumulative,2010-01-01,.net.my,17
cumulative,2010-02-01,.net.my,17
cumulative,2010-03-01,.net.my,17
cumulative,2010-04-01,.net.my,17
cumulative,2010-05-01,.net.my,17
cumulative,2010-06-01,.net.my,45
cumulative,2010-07-01,.net.my,57
cumulative,2010-08-01,.net.my,71
cumulative,2010-09-01,.net.my,68
cumulative,2010-10-01,.net.my,76
cumulative,2010-11-01,.net.my,78
cumulative,2010-12-01,.net.my,75
cumulative,2011-01-01,.net.my,76
cumulative,2011-02-01,.net.my,45
cumulative,2011-03-01,.net.my,50
cumulative,2011-04-01,.net.my,50
cumulative,2011-05-01,.net.my,50
cumulative,2011-06-01,.net.my,52
cumulative,2011-07-01,.net.my,55
cumulative,2011-08-01,.net.my,56
cumulative,2011-09-01,.net.my,58
cumulative,2011-10-01,.net.my,58
cumulative,2011-11-01,.net.my,60
cumulative,2011-12-01,.net.my,61
cumulative,2012-01-01,.net.my,60
cumulative,2012-02-01,.net.my,61
cumulative,2012-03-01,.net.my,60
cumulative,2012-04-01,.net.my,62
cumulative,2012-05-01,.net.my,70
cumulative,2012-06-01,.net.my,72
cumulative,2012-07-01,.net.my,75
cumulative,2012-08-01,.net.my,77
cumulative,2012-09-01,.net.my,79
cumulative,2012-10-01,.net.my,77
cumulative,2012-11-01,.net.my,77
cumulative,2012-12-01,.net.my,78
cumulative,2013-01-01,.net.my,79
cumulative,2013-02-01,.net.my,80
cumulative,2013-03-01,.net.my,81
cumulative,2013-04-01,.net.my,84
cumulative,2013-05-01,.net.my,88
cumulative,2013-06-01,.net.my,87
cumulative,2013-07-01,.net.my,90
cumulative,2013-08-01,.net.my,89
cumulative,2013-09-01,.net.my,86
cumulative,2013-10-01,.net.my,87
cumulative,2013-11-01,.net.my,86
cumulative,2013-12-01,.net.my,86
