series,date,section,index
abs,2025-08-01,6,115.1
abs,2025-09-01,6,115.5
abs,2025-10-01,6,115.9
abs,2025-11-01,6,116.1
abs,2025-12-01,6,116.0
abs,2026-01-01,6,116.1
abs,2026-02-01,6,116.4
abs,2026-03-01,6,116.8
abs,2026-04-01,6,117.3
abs,2026-05-01,6,117.7
abs,2026-06-01,6,118.3
abs,2026-07-01,6,119.2
growth_yoy,2011-01-01,6,4.923
growth_yoy,2011-02-01,6,5.589
growth_yoy,2011-03-01,6,5.045
growth_yoy,2011-04-01,6,4.586
growth_yoy,2011-05-01,6,4.167
growth_yoy,2011-06-01,6,4.171
growth_yoy,2011-07-01,6,3.964
growth_yoy,2011-08-01,6,3.777
growth_yoy,2011-09-01,6,4.985
growth_yoy,2011-10-01,6,4.586
growth_yoy,2011-11-01,6,4.1
growth_yoy,2011-12-01,6,3.165
growth_yoy,2012-01-01,6,1.76
growth_yoy,2012-02-01,6,-0.096
growth_yoy,2012-03-01,6,-0.672
growth_yoy,2012-04-01,6,-1.239
growth_yoy,2012-05-01,6,-0.952
growth_yoy,2012-06-01,6,-0.667
growth_yoy,2012-07-01,6,-0.763
growth_yoy,2012-08-01,6,-0.479
growth_yoy,2012-09-01,6,-1.614
growth_yoy,2012-10-01,6,-1.144
growth_yoy,2012-11-01,6,-0.961
growth_yoy,2012-12-01,6,-1.246
growth_yoy,2013-01-01,6,-1.057
growth_yoy,2013-02-01,6,-0.867
growth_yoy,2013-03-01,6,-0.387
growth_yoy,2013-04-01,6,-0.965
growth_yoy,2013-05-01,6,-1.538
growth_yoy,2013-06-01,6,-1.919
growth_yoy,2013-07-01,6,-1.345
growth_yoy,2013-08-01,6,-1.155
growth_yoy,2013-09-01,6,-0.579
growth_yoy,2013-10-01,6,-0.771
growth_yoy,2013-11-01,6,-0.097
growth_yoy,2013-12-01,6,-0.194
growth_yoy,2014-01-01,6,0.291
growth_yoy,2014-02-01,6,0.68
growth_yoy,2014-03-01,6,0.583
growth_yoy,2014-04-01,6,1.072
growth_yoy,2014-05-01,6,1.172
growth_yoy,2014-06-01,6,0.881
growth_yoy,2014-07-01,6,0.292
growth_yoy,2014-08-01,6,0.487
growth_yoy,2014-09-01,6,0.485
growth_yoy,2014-10-01,6,0.972
growth_yoy,2014-11-01,6,0.68
growth_yoy,2014-12-01,6,0.875
growth_yoy,2015-01-01,6,0.387
growth_yoy,2015-02-01,6,0.097
growth_yoy,2015-03-01,6,0.097
growth_yoy,2015-04-01,6,-0.096
growth_yoy,2015-05-01,6,0.0
growth_yoy,2015-06-01,6,0.388
growth_yoy,2015-07-01,6,0.194
growth_yoy,2015-08-01,6,0.194
growth_yoy,2015-09-01,6,-0.097
growth_yoy,2015-10-01,6,-0.674
growth_yoy,2015-11-01,6,-0.675
growth_yoy,2015-12-01,6,-0.868
growth_yoy,2016-01-01,6,-1.157
growth_yoy,2016-02-01,6,-0.964
growth_yoy,2016-03-01,6,-0.482
growth_yoy,2016-04-01,6,0.869
growth_yoy,2016-05-01,6,0.483
growth_yoy,2016-06-01,6,0.386
growth_yoy,2016-07-01,6,0.484
growth_yoy,2016-08-01,6,0.29
growth_yoy,2016-09-01,6,0.484
growth_yoy,2016-10-01,6,0.581
growth_yoy,2016-11-01,6,1.748
growth_yoy,2016-12-01,6,2.432
growth_yoy,2017-01-01,6,3.707
growth_yoy,2017-02-01,6,4.382
growth_yoy,2017-03-01,6,3.973
growth_yoy,2017-04-01,6,3.062
growth_yoy,2017-05-01,6,3.17
growth_yoy,2017-06-01,6,2.887
growth_yoy,2017-07-01,6,3.664
growth_yoy,2017-08-01,6,4.436
growth_yoy,2017-09-01,6,5.294
growth_yoy,2017-10-01,6,5.395
growth_yoy,2017-11-01,6,4.294
growth_yoy,2017-12-01,6,4.179
growth_yoy,2018-01-01,6,2.258
growth_yoy,2018-02-01,6,1.306
growth_yoy,2018-03-01,6,1.212
growth_yoy,2018-04-01,6,0.371
growth_yoy,2018-05-01,6,1.583
growth_yoy,2018-06-01,6,1.777
growth_yoy,2018-07-01,6,1.302
growth_yoy,2018-08-01,6,0.646
growth_yoy,2018-09-01,6,-0.091
growth_yoy,2018-10-01,6,-0.366
growth_yoy,2018-11-01,6,-0.64
growth_yoy,2018-12-01,6,-1.55
growth_yoy,2019-01-01,6,-0.92
growth_yoy,2019-02-01,6,-1.473
growth_yoy,2019-03-01,6,-1.381
growth_yoy,2019-04-01,6,-0.925
growth_yoy,2019-05-01,6,-1.375
growth_yoy,2019-06-01,6,-1.195
growth_yoy,2019-07-01,6,-1.286
growth_yoy,2019-08-01,6,-1.376
growth_yoy,2019-09-01,6,-1.647
growth_yoy,2019-10-01,6,-1.468
growth_yoy,2019-11-01,6,-1.381
growth_yoy,2019-12-01,6,-0.741
growth_yoy,2020-01-01,6,-0.836
growth_yoy,2020-02-01,6,0.0
growth_yoy,2020-03-01,6,0.093
growth_yoy,2020-04-01,6,0.373
growth_yoy,2020-05-01,6,0.279
growth_yoy,2020-06-01,6,-0.279
growth_yoy,2020-07-01,6,-0.558
growth_yoy,2020-08-01,6,-0.186
growth_yoy,2020-09-01,6,-0.186
growth_yoy,2020-10-01,6,-0.093
growth_yoy,2020-11-01,6,0.28
growth_yoy,2020-12-01,6,0.28
growth_yoy,2021-01-01,6,1.03
growth_yoy,2021-02-01,6,1.121
growth_yoy,2021-03-01,6,1.586
growth_yoy,2021-04-01,6,1.674
growth_yoy,2021-05-01,6,1.297
growth_yoy,2021-06-01,6,2.799
growth_yoy,2021-07-01,6,3.461
growth_yoy,2021-08-01,6,3.635
growth_yoy,2021-09-01,6,4.38
growth_yoy,2021-10-01,6,5.219
growth_yoy,2021-11-01,6,5.866
growth_yoy,2021-12-01,6,5.953
growth_yoy,2022-01-01,6,6.024
growth_yoy,2022-02-01,6,6.285
growth_yoy,2022-03-01,6,6.336
growth_yoy,2022-04-01,6,7.045
growth_yoy,2022-05-01,6,8.234
growth_yoy,2022-06-01,6,7.985
growth_yoy,2022-07-01,6,7.685
growth_yoy,2022-08-01,6,7.194
growth_yoy,2022-09-01,6,6.339
growth_yoy,2022-10-01,6,5.403
growth_yoy,2022-11-01,6,4.485
growth_yoy,2022-12-01,6,4.39
growth_yoy,2023-01-01,6,3.322
growth_yoy,2023-02-01,6,2.609
growth_yoy,2023-03-01,6,2.245
growth_yoy,2023-04-01,6,1.282
growth_yoy,2023-05-01,6,-0.169
growth_yoy,2023-06-01,6,-0.168
growth_yoy,2023-07-01,6,0.168
growth_yoy,2023-08-01,6,0.168
growth_yoy,2023-09-01,6,0.672
growth_yoy,2023-10-01,6,0.924
growth_yoy,2023-11-01,6,1.178
growth_yoy,2023-12-01,6,0.841
growth_yoy,2024-01-01,6,1.269
growth_yoy,2024-02-01,6,1.356
growth_yoy,2024-03-01,6,0.845
growth_yoy,2024-04-01,6,0.844
growth_yoy,2024-05-01,6,1.185
growth_yoy,2024-06-01,6,0.926
growth_yoy,2024-07-01,6,0.587
growth_yoy,2024-08-01,6,0.335
growth_yoy,2024-09-01,6,-0.834
growth_yoy,2024-10-01,6,-1.749
growth_yoy,2024-11-01,6,-2.329
growth_yoy,2024-12-01,6,-2.335
growth_yoy,2025-01-01,6,-2.84
growth_yoy,2025-02-01,6,-3.01
growth_yoy,2025-03-01,6,-2.931
growth_yoy,2025-04-01,6,-3.18
growth_yoy,2025-05-01,6,-3.18
growth_yoy,2025-06-01,6,-4.003
growth_yoy,2025-07-01,6,-4.0
growth_yoy,2025-08-01,6,-3.923
growth_yoy,2025-09-01,6,-2.86
growth_yoy,2025-10-01,6,-1.78
growth_yoy,2025-11-01,6,-1.107
growth_yoy,2025-12-01,6,-0.939
growth_yoy,2026-01-01,6,-0.172
growth_yoy,2026-02-01,6,0.345
growth_yoy,2026-03-01,6,0.777
growth_yoy,2026-04-01,6,1.383
growth_yoy,2026-05-01,6,1.729
growth_yoy,2026-06-01,6,2.78
growth_yoy,2026-07-01,6,3.472
growth_mom,2010-02-01,6,0.923
growth_mom,2010-03-01,6,0.711
growth_mom,2010-04-01,6,1.211
growth_mom,2010-05-01,6,0.499
growth_mom,2010-06-01,6,-0.099
growth_mom,2010-07-01,6,0.199
growth_mom,2010-08-01,6,-0.297
growth_mom,2010-09-01,6,-0.298
growth_mom,2010-10-01,6,0.0
growth_mom,2010-11-01,6,-0.299
growth_mom,2010-12-01,6,1.1
growth_mom,2011-01-01,6,1.187
growth_mom,2011-02-01,6,1.564
growth_mom,2011-03-01,6,0.192
growth_mom,2011-04-01,6,0.768
growth_mom,2011-05-01,6,0.095
growth_mom,2011-06-01,6,-0.095
growth_mom,2011-07-01,6,0.0
growth_mom,2011-08-01,6,-0.477
growth_mom,2011-09-01,6,0.862
growth_mom,2011-10-01,6,-0.38
growth_mom,2011-11-01,6,-0.763
growth_mom,2011-12-01,6,0.192
growth_mom,2012-01-01,6,-0.192
growth_mom,2012-02-01,6,-0.288
growth_mom,2012-03-01,6,-0.385
growth_mom,2012-04-01,6,0.193
growth_mom,2012-05-01,6,0.386
growth_mom,2012-06-01,6,0.192
growth_mom,2012-07-01,6,-0.096
growth_mom,2012-08-01,6,-0.192
growth_mom,2012-09-01,6,-0.289
growth_mom,2012-10-01,6,0.097
growth_mom,2012-11-01,6,-0.579
growth_mom,2012-12-01,6,-0.097
growth_mom,2013-01-01,6,0.0
growth_mom,2013-02-01,6,-0.097
growth_mom,2013-03-01,6,0.097
growth_mom,2013-04-01,6,-0.388
growth_mom,2013-05-01,6,-0.195
growth_mom,2013-06-01,6,-0.195
growth_mom,2013-07-01,6,0.489
growth_mom,2013-08-01,6,0.0
growth_mom,2013-09-01,6,0.292
growth_mom,2013-10-01,6,-0.097
growth_mom,2013-11-01,6,0.097
growth_mom,2013-12-01,6,-0.194
growth_mom,2014-01-01,6,0.486
growth_mom,2014-02-01,6,0.29
growth_mom,2014-03-01,6,0.0
growth_mom,2014-04-01,6,0.097
growth_mom,2014-05-01,6,-0.096
growth_mom,2014-06-01,6,-0.483
growth_mom,2014-07-01,6,-0.097
growth_mom,2014-08-01,6,0.194
growth_mom,2014-09-01,6,0.291
growth_mom,2014-10-01,6,0.386
growth_mom,2014-11-01,6,-0.192
growth_mom,2014-12-01,6,0.0
growth_mom,2015-01-01,6,0.0
growth_mom,2015-02-01,6,0.0
growth_mom,2015-03-01,6,0.0
growth_mom,2015-04-01,6,-0.096
growth_mom,2015-05-01,6,0.0
growth_mom,2015-06-01,6,-0.097
growth_mom,2015-07-01,6,-0.29
growth_mom,2015-08-01,6,0.194
growth_mom,2015-09-01,6,0.0
growth_mom,2015-10-01,6,-0.193
growth_mom,2015-11-01,6,-0.194
growth_mom,2015-12-01,6,-0.194
growth_mom,2016-01-01,6,-0.292
growth_mom,2016-02-01,6,0.195
growth_mom,2016-03-01,6,0.487
growth_mom,2016-04-01,6,1.26
growth_mom,2016-05-01,6,-0.383
growth_mom,2016-06-01,6,-0.192
growth_mom,2016-07-01,6,-0.192
growth_mom,2016-08-01,6,0.0
growth_mom,2016-09-01,6,0.193
growth_mom,2016-10-01,6,-0.096
growth_mom,2016-11-01,6,0.963
growth_mom,2016-12-01,6,0.477
growth_mom,2017-01-01,6,0.95
growth_mom,2017-02-01,6,0.847
growth_mom,2017-03-01,6,0.093
growth_mom,2017-04-01,6,0.373
growth_mom,2017-05-01,6,-0.279
growth_mom,2017-06-01,6,-0.466
growth_mom,2017-07-01,6,0.561
growth_mom,2017-08-01,6,0.744
growth_mom,2017-09-01,6,1.016
growth_mom,2017-10-01,6,0.0
growth_mom,2017-11-01,6,-0.091
growth_mom,2017-12-01,6,0.366
growth_mom,2018-01-01,6,-0.912
growth_mom,2018-02-01,6,-0.092
growth_mom,2018-03-01,6,0.0
growth_mom,2018-04-01,6,-0.46
growth_mom,2018-05-01,6,0.925
growth_mom,2018-06-01,6,-0.275
growth_mom,2018-07-01,6,0.092
growth_mom,2018-08-01,6,0.092
growth_mom,2018-09-01,6,0.275
growth_mom,2018-10-01,6,-0.274
growth_mom,2018-11-01,6,-0.367
growth_mom,2018-12-01,6,-0.552
growth_mom,2019-01-01,6,-0.278
growth_mom,2019-02-01,6,-0.65
growth_mom,2019-03-01,6,0.093
growth_mom,2019-04-01,6,0.0
growth_mom,2019-05-01,6,0.467
growth_mom,2019-06-01,6,-0.093
growth_mom,2019-07-01,6,0.0
growth_mom,2019-08-01,6,0.0
growth_mom,2019-09-01,6,0.0
growth_mom,2019-10-01,6,-0.093
growth_mom,2019-11-01,6,-0.279
growth_mom,2019-12-01,6,0.093
growth_mom,2020-01-01,6,-0.373
growth_mom,2020-02-01,6,0.187
growth_mom,2020-03-01,6,0.187
growth_mom,2020-04-01,6,0.28
growth_mom,2020-05-01,6,0.372
growth_mom,2020-06-01,6,-0.649
growth_mom,2020-07-01,6,-0.28
growth_mom,2020-08-01,6,0.374
growth_mom,2020-09-01,6,0.0
growth_mom,2020-10-01,6,0.0
growth_mom,2020-11-01,6,0.093
growth_mom,2020-12-01,6,0.093
growth_mom,2021-01-01,6,0.372
growth_mom,2021-02-01,6,0.278
growth_mom,2021-03-01,6,0.647
growth_mom,2021-04-01,6,0.367
growth_mom,2021-05-01,6,0.0
growth_mom,2021-06-01,6,0.823
growth_mom,2021-07-01,6,0.363
growth_mom,2021-08-01,6,0.542
growth_mom,2021-09-01,6,0.719
growth_mom,2021-10-01,6,0.804
growth_mom,2021-11-01,6,0.709
growth_mom,2021-12-01,6,0.176
growth_mom,2022-01-01,6,0.439
growth_mom,2022-02-01,6,0.524
growth_mom,2022-03-01,6,0.696
growth_mom,2022-04-01,6,1.036
growth_mom,2022-05-01,6,1.111
growth_mom,2022-06-01,6,0.592
growth_mom,2022-07-01,6,0.084
growth_mom,2022-08-01,6,0.084
growth_mom,2022-09-01,6,-0.084
growth_mom,2022-10-01,6,-0.084
growth_mom,2022-11-01,6,-0.168
growth_mom,2022-12-01,6,0.084
growth_mom,2023-01-01,6,-0.589
growth_mom,2023-02-01,6,-0.169
growth_mom,2023-03-01,6,0.339
growth_mom,2023-04-01,6,0.084
growth_mom,2023-05-01,6,-0.338
growth_mom,2023-06-01,6,0.593
growth_mom,2023-07-01,6,0.421
growth_mom,2023-08-01,6,0.084
growth_mom,2023-09-01,6,0.419
growth_mom,2023-10-01,6,0.167
growth_mom,2023-11-01,6,0.083
growth_mom,2023-12-01,6,-0.25
growth_mom,2024-01-01,6,-0.167
growth_mom,2024-02-01,6,-0.084
growth_mom,2024-03-01,6,-0.167
growth_mom,2024-04-01,6,0.084
growth_mom,2024-05-01,6,0.0
growth_mom,2024-06-01,6,0.335
growth_mom,2024-07-01,6,0.083
growth_mom,2024-08-01,6,-0.167
growth_mom,2024-09-01,6,-0.751
growth_mom,2024-10-01,6,-0.757
growth_mom,2024-11-01,6,-0.508
growth_mom,2024-12-01,6,-0.256
growth_mom,2025-01-01,6,-0.683
growth_mom,2025-02-01,6,-0.258
growth_mom,2025-03-01,6,-0.086
growth_mom,2025-04-01,6,-0.173
growth_mom,2025-05-01,6,0.0
growth_mom,2025-06-01,6,-0.519
growth_mom,2025-07-01,6,0.087
growth_mom,2025-08-01,6,-0.087
growth_mom,2025-09-01,6,0.348
growth_mom,2025-10-01,6,0.346
growth_mom,2025-11-01,6,0.173
growth_mom,2025-12-01,6,-0.086
growth_mom,2026-01-01,6,0.086
growth_mom,2026-02-01,6,0.258
growth_mom,2026-03-01,6,0.344
growth_mom,2026-04-01,6,0.428
growth_mom,2026-05-01,6,0.341
growth_mom,2026-06-01,6,0.51
growth_mom,2026-07-01,6,0.761
abs,2010-01-01,7,102.3
abs,2010-02-01,7,101.4
abs,2010-03-01,7,100.2
abs,2010-04-01,7,100.1
abs,2010-05-01,7,100.1
abs,2010-06-01,7,100.0
abs,2010-07-01,7,100.0
abs,2010-08-01,7,99.8
abs,2010-09-01,7,99.7
abs,2010-10-01,7,99.1
abs,2010-11-01,7,99.2
abs,2010-12-01,7,98.1
abs,2011-01-01,7,98.2
abs,2011-02-01,7,97.3
abs,2011-03-01,7,97.4
abs,2011-04-01,7,98.3
abs,2011-05-01,7,98.5
abs,2011-06-01,7,98.5
abs,2011-07-01,7,98.2
abs,2011-08-01,7,98.7
abs,2011-09-01,7,98.7
abs,2011-10-01,7,98.9
abs,2011-11-01,7,99.7
abs,2011-12-01,7,100.2
abs,2012-01-01,7,100.3
abs,2012-02-01,7,100.4
abs,2012-03-01,7,100.7
abs,2012-04-01,7,101.4
abs,2012-05-01,7,100.8
abs,2012-06-01,7,101.0
abs,2012-07-01,7,101.3
abs,2012-08-01,7,101.4
abs,2012-09-01,7,101.5
abs,2012-10-01,7,101.5
abs,2012-11-01,7,101.8
abs,2012-12-01,7,102.0
abs,2013-01-01,7,101.7
abs,2013-02-01,7,101.3
abs,2013-03-01,7,101.6
abs,2013-04-01,7,101.2
abs,2013-05-01,7,101.3
abs,2013-06-01,7,101.2
abs,2013-07-01,7,101.2
abs,2013-08-01,7,101.2
abs,2013-09-01,7,101.7
abs,2013-10-01,7,101.4
abs,2013-11-01,7,101.5
abs,2013-12-01,7,101.7
abs,2014-01-01,7,101.8
abs,2014-02-01,7,102.1
abs,2014-03-01,7,102.3
abs,2014-04-01,7,102.3
abs,2014-05-01,7,102.1
abs,2014-06-01,7,102.5
abs,2014-07-01,7,102.4
abs,2014-08-01,7,102.6
abs,2014-09-01,7,102.6
abs,2014-10-01,7,103.0
abs,2014-11-01,7,103.3
abs,2014-12-01,7,103.4
abs,2015-01-01,7,103.8
abs,2015-02-01,7,104.2
abs,2015-03-01,7,104.4
abs,2015-04-01,7,104.5
abs,2015-05-01,7,104.4
abs,2015-06-01,7,104.1
abs,2015-07-01,7,104.1
abs,2015-08-01,7,104.5
abs,2015-09-01,7,105.3
abs,2015-10-01,7,105.4
abs,2015-11-01,7,105.6
abs,2015-12-01,7,105.5
abs,2016-01-01,7,105.3
abs,2016-02-01,7,105.2
abs,2016-03-01,7,104.5
abs,2016-04-01,7,104.3
abs,2016-05-01,7,104.5
abs,2016-06-01,7,104.4
abs,2016-07-01,7,104.1
abs,2016-08-01,7,104.5
abs,2016-09-01,7,105.1
abs,2016-10-01,7,105.0
abs,2016-11-01,7,105.0
abs,2016-12-01,7,105.6
abs,2017-01-01,7,105.7
abs,2017-02-01,7,105.8
abs,2017-03-01,7,106.0
abs,2017-04-01,7,105.6
abs,2017-05-01,7,105.7
abs,2017-06-01,7,105.5
abs,2017-07-01,7,105.2
abs,2017-08-01,7,105.2
abs,2017-09-01,7,105.4
abs,2017-10-01,7,104.4
abs,2017-11-01,7,104.5
abs,2017-12-01,7,104.6
abs,2018-01-01,7,104.9
abs,2018-02-01,7,102.3
abs,2018-03-01,7,102.2
abs,2018-04-01,7,101.3
abs,2018-05-01,7,101.2
abs,2018-06-01,7,101.4
abs,2018-07-01,7,101.3
abs,2018-08-01,7,101.3
abs,2018-09-01,7,102.1
abs,2018-10-01,7,102.5
abs,2018-11-01,7,101.5
abs,2018-12-01,7,102.2
abs,2019-01-01,7,102.6
abs,2019-02-01,7,103.6
abs,2019-03-01,7,103.6
abs,2019-04-01,7,103.6
abs,2019-05-01,7,103.9
abs,2019-06-01,7,104.6
abs,2019-07-01,7,104.6
abs,2019-08-01,7,104.7
abs,2019-09-01,7,105.2
abs,2019-10-01,7,105.4
abs,2019-11-01,7,105.0
abs,2019-12-01,7,105.6
abs,2020-01-01,7,105.4
abs,2020-02-01,7,104.7
abs,2020-03-01,7,105.1
abs,2020-04-01,7,105.3
abs,2020-05-01,7,104.9
abs,2020-06-01,7,104.9
abs,2020-07-01,7,104.8
abs,2020-08-01,7,105.2
abs,2020-09-01,7,103.9
abs,2020-10-01,7,103.6
abs,2020-11-01,7,104.1
abs,2020-12-01,7,103.7
abs,2021-01-01,7,103.9
abs,2021-02-01,7,103.3
abs,2021-03-01,7,102.9
abs,2021-04-01,7,102.7
abs,2021-05-01,7,103.1
abs,2021-06-01,7,103.2
abs,2021-07-01,7,102.4
abs,2021-08-01,7,102.4
abs,2021-09-01,7,102.4
abs,2021-10-01,7,102.7
abs,2021-11-01,7,103.5
abs,2021-12-01,7,103.2
abs,2022-01-01,7,103.5
abs,2022-02-01,7,104.2
abs,2022-03-01,7,105.1
abs,2022-04-01,7,105.9
abs,2022-05-01,7,106.0
abs,2022-06-01,7,106.7
abs,2022-07-01,7,107.6
abs,2022-08-01,7,108.8
abs,2022-09-01,7,109.5
abs,2022-10-01,7,109.8
abs,2022-11-01,7,110.9
abs,2022-12-01,7,112.3
abs,2023-01-01,7,112.0
abs,2023-02-01,7,112.3
abs,2023-03-01,7,113.1
abs,2023-04-01,7,112.9
abs,2023-05-01,7,112.7
abs,2023-06-01,7,114.2
abs,2023-07-01,7,115.3
abs,2023-08-01,7,115.9
abs,2023-09-01,7,115.3
abs,2023-10-01,7,115.4
abs,2023-11-01,7,116.0
abs,2023-12-01,7,117.4
abs,2024-01-01,7,117.4
abs,2024-02-01,7,118.2
abs,2024-03-01,7,119.9
abs,2024-04-01,7,120.8
abs,2024-05-01,7,120.7
abs,2024-06-01,7,122.0
abs,2024-07-01,7,121.4
abs,2024-08-01,7,121.5
abs,2024-09-01,7,118.3
abs,2024-10-01,7,116.7
abs,2024-11-01,7,115.7
abs,2024-12-01,7,116.1
abs,2025-01-01,7,116.6
abs,2025-02-01,7,116.8
abs,2025-03-01,7,116.4
abs,2025-04-01,7,116.2
abs,2025-05-01,7,116.2
abs,2025-06-01,7,116.7
abs,2025-07-01,7,116.0
abs,2025-08-01,7,115.6
abs,2025-09-01,7,115.2
abs,2025-10-01,7,115.8
abs,2025-11-01,7,117.1
abs,2025-12-01,7,117.4
abs,2026-01-01,7,118.1
abs,2026-02-01,7,117.6
abs,2026-03-01,7,118.5
abs,2026-04-01,7,119.4
abs,2026-05-01,7,120.7
abs,2026-06-01,7,123.2
abs,2026-07-01,7,124.4
growth_yoy,2011-01-01,7,-4.008
growth_yoy,2011-02-01,7,-4.043
growth_yoy,2011-03-01,7,-2.794
growth_yoy,2011-04-01,7,-1.798
growth_yoy,2011-05-01,7,-1.598
growth_yoy,2011-06-01,7,-1.5
growth_yoy,2011-07-01,7,-1.8
growth_yoy,2011-08-01,7,-1.102
growth_yoy,2011-09-01,7,-1.003
growth_yoy,2011-10-01,7,-0.202
growth_yoy,2011-11-01,7,0.504
growth_yoy,2011-12-01,7,2.141
growth_yoy,2012-01-01,7,2.138
growth_yoy,2012-02-01,7,3.186
growth_yoy,2012-03-01,7,3.388
growth_yoy,2012-04-01,7,3.154
growth_yoy,2012-05-01,7,2.335
growth_yoy,2012-06-01,7,2.538
growth_yoy,2012-07-01,7,3.157
growth_yoy,2012-08-01,7,2.736
growth_yoy,2012-09-01,7,2.837
growth_yoy,2012-10-01,7,2.629
growth_yoy,2012-11-01,7,2.106
growth_yoy,2012-12-01,7,1.796
growth_yoy,2013-01-01,7,1.396
growth_yoy,2013-02-01,7,0.896
growth_yoy,2013-03-01,7,0.894
growth_yoy,2013-04-01,7,-0.197
growth_yoy,2013-05-01,7,0.496
growth_yoy,2013-06-01,7,0.198
growth_yoy,2013-07-01,7,-0.099
growth_yoy,2013-08-01,7,-0.197
growth_yoy,2013-09-01,7,0.197
growth_yoy,2013-10-01,7,-0.099
growth_yoy,2013-11-01,7,-0.295
growth_yoy,2013-12-01,7,-0.294
growth_yoy,2014-01-01,7,0.098
growth_yoy,2014-02-01,7,0.79
growth_yoy,2014-03-01,7,0.689
growth_yoy,2014-04-01,7,1.087
growth_yoy,2014-05-01,7,0.79
growth_yoy,2014-06-01,7,1.285
growth_yoy,2014-07-01,7,1.186
growth_yoy,2014-08-01,7,1.383
growth_yoy,2014-09-01,7,0.885
growth_yoy,2014-10-01,7,1.578
growth_yoy,2014-11-01,7,1.773
growth_yoy,2014-12-01,7,1.672
growth_yoy,2015-01-01,7,1.965
growth_yoy,2015-02-01,7,2.057
growth_yoy,2015-03-01,7,2.053
growth_yoy,2015-04-01,7,2.151
growth_yoy,2015-05-01,7,2.253
growth_yoy,2015-06-01,7,1.561
growth_yoy,2015-07-01,7,1.66
growth_yoy,2015-08-01,7,1.852
growth_yoy,2015-09-01,7,2.632
growth_yoy,2015-10-01,7,2.33
growth_yoy,2015-11-01,7,2.227
growth_yoy,2015-12-01,7,2.031
growth_yoy,2016-01-01,7,1.445
growth_yoy,2016-02-01,7,0.96
growth_yoy,2016-03-01,7,0.096
growth_yoy,2016-04-01,7,-0.191
growth_yoy,2016-05-01,7,0.096
growth_yoy,2016-06-01,7,0.288
growth_yoy,2016-07-01,7,0.0
growth_yoy,2016-08-01,7,0.0
growth_yoy,2016-09-01,7,-0.19
growth_yoy,2016-10-01,7,-0.38
growth_yoy,2016-11-01,7,-0.568
growth_yoy,2016-12-01,7,0.095
growth_yoy,2017-01-01,7,0.38
growth_yoy,2017-02-01,7,0.57
growth_yoy,2017-03-01,7,1.435
growth_yoy,2017-04-01,7,1.246
growth_yoy,2017-05-01,7,1.148
growth_yoy,2017-06-01,7,1.054
growth_yoy,2017-07-01,7,1.057
growth_yoy,2017-08-01,7,0.67
growth_yoy,2017-09-01,7,0.285
growth_yoy,2017-10-01,7,-0.571
growth_yoy,2017-11-01,7,-0.476
growth_yoy,2017-12-01,7,-0.947
growth_yoy,2018-01-01,7,-0.757
growth_yoy,2018-02-01,7,-3.308
growth_yoy,2018-03-01,7,-3.585
growth_yoy,2018-04-01,7,-4.072
growth_yoy,2018-05-01,7,-4.257
growth_yoy,2018-06-01,7,-3.886
growth_yoy,2018-07-01,7,-3.707
growth_yoy,2018-08-01,7,-3.707
growth_yoy,2018-09-01,7,-3.131
growth_yoy,2018-10-01,7,-1.82
growth_yoy,2018-11-01,7,-2.871
growth_yoy,2018-12-01,7,-2.294
growth_yoy,2019-01-01,7,-2.193
growth_yoy,2019-02-01,7,1.271
growth_yoy,2019-03-01,7,1.37
growth_yoy,2019-04-01,7,2.27
growth_yoy,2019-05-01,7,2.668
growth_yoy,2019-06-01,7,3.156
growth_yoy,2019-07-01,7,3.258
growth_yoy,2019-08-01,7,3.356
growth_yoy,2019-09-01,7,3.036
growth_yoy,2019-10-01,7,2.829
growth_yoy,2019-11-01,7,3.448
growth_yoy,2019-12-01,7,3.327
growth_yoy,2020-01-01,7,2.729
growth_yoy,2020-02-01,7,1.062
growth_yoy,2020-03-01,7,1.448
growth_yoy,2020-04-01,7,1.641
growth_yoy,2020-05-01,7,0.962
growth_yoy,2020-06-01,7,0.287
growth_yoy,2020-07-01,7,0.191
growth_yoy,2020-08-01,7,0.478
growth_yoy,2020-09-01,7,-1.236
growth_yoy,2020-10-01,7,-1.708
growth_yoy,2020-11-01,7,-0.857
growth_yoy,2020-12-01,7,-1.799
growth_yoy,2021-01-01,7,-1.423
growth_yoy,2021-02-01,7,-1.337
growth_yoy,2021-03-01,7,-2.093
growth_yoy,2021-04-01,7,-2.469
growth_yoy,2021-05-01,7,-1.716
growth_yoy,2021-06-01,7,-1.621
growth_yoy,2021-07-01,7,-2.29
growth_yoy,2021-08-01,7,-2.662
growth_yoy,2021-09-01,7,-1.444
growth_yoy,2021-10-01,7,-0.869
growth_yoy,2021-11-01,7,-0.576
growth_yoy,2021-12-01,7,-0.482
growth_yoy,2022-01-01,7,-0.385
growth_yoy,2022-02-01,7,0.871
growth_yoy,2022-03-01,7,2.138
growth_yoy,2022-04-01,7,3.116
growth_yoy,2022-05-01,7,2.813
growth_yoy,2022-06-01,7,3.391
growth_yoy,2022-07-01,7,5.078
growth_yoy,2022-08-01,7,6.25
growth_yoy,2022-09-01,7,6.934
growth_yoy,2022-10-01,7,6.913
growth_yoy,2022-11-01,7,7.15
growth_yoy,2022-12-01,7,8.818
growth_yoy,2023-01-01,7,8.213
