series,date,type,value
abs,2019-10-01,e1,232337.0
abs,2019-10-01,e2,55323.0
abs,2019-10-01,e3,84295.0
abs,2019-10-01,e4,-4249.0
abs,2019-10-01,e5,253615.0
abs,2019-10-01,e6,224975.0
abs,2020-01-01,e0,367259.0
abs,2020-01-01,e1,232652.0
abs,2020-01-01,e2,41520.0
abs,2020-01-01,e3,80740.0
abs,2020-01-01,e4,-7988.0
abs,2020-01-01,e5,224437.0
abs,2020-01-01,e6,204102.0
abs,2020-04-01,e0,303124.0
abs,2020-04-01,e1,179331.0
abs,2020-04-01,e2,40449.0
abs,2020-04-01,e3,64494.0
abs,2020-04-01,e4,7556.0
abs,2020-04-01,e5,184094.0
abs,2020-04-01,e6,172800.0
abs,2020-07-01,e0,368749.0
abs,2020-07-01,e1,230700.0
abs,2020-07-01,e2,44729.0
abs,2020-07-01,e3,77344.0
abs,2020-07-01,e4,-13738.0
abs,2020-07-01,e5,226586.0
abs,2020-07-01,e6,196872.0
abs,2020-10-01,e0,379358.0
abs,2020-10-01,e1,222768.0
abs,2020-10-01,e2,57170.0
abs,2020-10-01,e3,74085.0
abs,2020-10-01,e4,-3647.0
abs,2020-10-01,e5,238360.0
abs,2020-10-01,e6,209379.0
abs,2021-01-01,e0,371269.906
abs,2021-01-01,e1,229503.394
abs,2021-01-01,e2,44353.961
abs,2021-01-01,e3,78683.75
abs,2021-01-01,e4,-3492.953
abs,2021-01-01,e5,246246.349
abs,2021-01-01,e6,224024.595
abs,2021-04-01,e0,374427.657
abs,2021-04-01,e1,205042.993
abs,2021-04-01,e2,45194.492
abs,2021-04-01,e3,76636.154
abs,2021-04-01,e4,22243.421
abs,2021-04-01,e5,264781.806
abs,2021-04-01,e6,239471.208
abs,2021-07-01,e0,378486.717
abs,2021-07-01,e1,226701.164
abs,2021-07-01,e2,45646.662
abs,2021-07-01,e3,69376.494
abs,2021-07-01,e4,9735.212
abs,2021-07-01,e5,274843.817
abs,2021-07-01,e6,247816.633
abs,2021-10-01,e0,424516.51
abs,2021-10-01,e1,237111.868
abs,2021-10-01,e2,60512.365
abs,2021-10-01,e3,74006.44
abs,2021-10-01,e4,15472.503
abs,2021-10-01,e5,308022.718
abs,2021-10-01,e6,270609.385
abs,2022-01-01,e0,423145.054
abs,2022-01-01,e1,247173.931
abs,2022-01-01,e2,47878.2
abs,2022-01-01,e3,80911.803
abs,2022-01-01,e4,22196.991
abs,2022-01-01,e5,305105.904
abs,2022-01-01,e6,280121.774
abs,2022-04-01,e0,446254.528
abs,2022-04-01,e1,248665.547
abs,2022-04-01,e2,46965.944
abs,2022-04-01,e3,82934.525
abs,2022-04-01,e4,44905.478
abs,2022-04-01,e5,341985.403
abs,2022-04-01,e6,319202.369
abs,2022-07-01,e0,458127.859
abs,2022-07-01,e1,272545.526
abs,2022-07-01,e2,49518.552
abs,2022-07-01,e3,80555.379
abs,2022-07-01,e4,19542.081
abs,2022-07-01,e5,369842.624
abs,2022-07-01,e6,333876.303
abs,2022-10-01,e0,467365.699
abs,2022-10-01,e1,265643.058
abs,2022-10-01,e2,64083.052
abs,2022-10-01,e3,82415.038
abs,2022-10-01,e4,9887.446
abs,2022-10-01,e5,361683.957
abs,2022-10-01,e6,316346.852
abs,2023-01-01,e0,444749.487
abs,2023-01-01,e1,269113.214
abs,2023-01-01,e2,48461.111
abs,2023-01-01,e3,86518.623
abs,2023-01-01,e4,16143.925
abs,2023-01-01,e5,306843.188
abs,2023-01-01,e6,282330.574
abs,2023-04-01,e0,441712.402
abs,2023-04-01,e1,263883.099
abs,2023-04-01,e2,49402.479
abs,2023-04-01,e3,89305.463
abs,2023-04-01,e4,20845.399
abs,2023-04-01,e5,302638.299
abs,2023-04-01,e6,284362.337
abs,2023-07-01,e0,463090.681
abs,2023-07-01,e1,288851.816
abs,2023-07-01,e2,52971.266
abs,2023-07-01,e3,86064.831
abs,2023-07-01,e4,13122.327
abs,2023-07-01,e5,312167.362
abs,2023-07-01,e6,290086.921
abs,2023-10-01,e0,475772.875
abs,2023-10-01,e1,281198.699
abs,2023-10-01,e2,69425.383
abs,2023-10-01,e3,88764.497
abs,2023-10-01,e4,14348.946
abs,2023-10-01,e5,331067.982
abs,2023-10-01,e6,309032.631
abs,2024-01-01,e0,465269.482
abs,2024-01-01,e1,283923.997
abs,2024-01-01,e2,53223.603
abs,2024-01-01,e3,95959.482
abs,2024-01-01,e4,3753.294
abs,2024-01-01,e5,332225.689
abs,2024-01-01,e6,303816.583
abs,2024-04-01,e0,475412.66
abs,2024-04-01,e1,282405.151
abs,2024-04-01,e2,51338.52
abs,2024-04-01,e3,100874.359
abs,2024-04-01,e4,21175.846
abs,2024-04-01,e5,336743.019
abs,2024-04-01,e6,317124.235
abs,2024-07-01,e0,491420.388
abs,2024-07-01,e1,306059.661
abs,2024-07-01,e2,56725.0
abs,2024-07-01,e3,101004.746
abs,2024-07-01,e4,8108.211
abs,2024-07-01,e5,352003.602
abs,2024-07-01,e6,332480.832
abs,2024-10-01,e0,501106.884
abs,2024-10-01,e1,299985.194
abs,2024-10-01,e2,71646.958
abs,2024-10-01,e3,99323.934
abs,2024-10-01,e4,-2195.336
abs,2024-10-01,e5,360482.903
abs,2024-10-01,e6,328136.769
abs,2025-01-01,e0,485106.586
abs,2025-01-01,e1,301324.306
abs,2025-01-01,e2,55204.636
abs,2025-01-01,e3,105074.183
abs,2025-01-01,e4,-7172.251
abs,2025-01-01,e5,349888.436
abs,2025-01-01,e6,319212.724
abs,2025-04-01,e0,489742.018
abs,2025-04-01,e1,300105.576
abs,2025-04-01,e2,54783.67
abs,2025-04-01,e3,111433.985
abs,2025-04-01,e4,7983.616
abs,2025-04-01,e5,351244.322
abs,2025-04-01,e6,335809.152
abs,2025-07-01,e0,517572.546
abs,2025-07-01,e1,326717.786
abs,2025-07-01,e2,61097.418
abs,2025-07-01,e3,107527.33
abs,2025-07-01,e4,-12816.053
abs,2025-07-01,e5,372506.653
abs,2025-07-01,e6,337460.588
abs,2025-10-01,e0,532957.99
abs,2025-10-01,e1,319960.149
abs,2025-10-01,e2,78052.591
abs,2025-10-01,e3,107715.236
abs,2025-10-01,e4,-2317.722
abs,2025-10-01,e5,389141.206
abs,2025-10-01,e6,359593.47
abs,2026-01-01,e0,513325.792
abs,2026-01-01,e1,318035.988
abs,2026-01-01,e2,58131.48
abs,2026-01-01,e3,112538.096
abs,2026-01-01,e4,-15426.568
abs,2026-01-01,e5,372488.13
abs,2026-01-01,e6,332441.335
abs,2026-04-01,e0,544006.033
abs,2026-04-01,e1,318861.809
abs,2026-04-01,e2,59841.159
abs,2026-04-01,e3,117425.17
abs,2026-04-01,e4,7815.01
abs,2026-04-01,e5,441193.738
abs,2026-04-01,e6,401130.852
growth_yoy,2016-01-01,e0,4.7
growth_yoy,2016-01-01,e1,8.1
growth_yoy,2016-01-01,e2,3.6
growth_yoy,2016-01-01,e3,2.2
growth_yoy,2016-01-01,e5,1.6
growth_yoy,2016-01-01,e6,5.4
growth_yoy,2016-04-01,e0,5.4
growth_yoy,2016-04-01,e1,7.8
growth_yoy,2016-04-01,e2,6.4
growth_yoy,2016-04-01,e3,8.3
growth_yoy,2016-04-01,e5,2.5
growth_yoy,2016-04-01,e6,4.1
growth_yoy,2016-07-01,e0,6.5
growth_yoy,2016-07-01,e1,7.6
growth_yoy,2016-07-01,e2,3.2
growth_yoy,2016-07-01,e3,4.1
growth_yoy,2016-07-01,e5,0.2
growth_yoy,2016-07-01,e6,-0.5
growth_yoy,2016-10-01,e0,8.0
growth_yoy,2016-10-01,e1,7.8
growth_yoy,2016-10-01,e2,-3.1
growth_yoy,2016-10-01,e3,4.3
growth_yoy,2016-10-01,e5,3.9
growth_yoy,2016-10-01,e6,3.7
growth_yoy,2017-01-01,e0,11.4
growth_yoy,2017-01-01,e1,11.0
growth_yoy,2017-01-01,e2,9.2
growth_yoy,2017-01-01,e3,11.5
growth_yoy,2017-01-01,e5,17.5
growth_yoy,2017-01-01,e6,18.4
growth_yoy,2017-04-01,e0,10.2
growth_yoy,2017-04-01,e1,11.0
growth_yoy,2017-04-01,e2,4.8
growth_yoy,2017-04-01,e3,5.9
growth_yoy,2017-04-01,e5,17.6
growth_yoy,2017-04-01,e6,15.7
growth_yoy,2017-07-01,e0,9.8
growth_yoy,2017-07-01,e1,11.2
growth_yoy,2017-07-01,e2,4.6
growth_yoy,2017-07-01,e3,8.6
growth_yoy,2017-07-01,e5,17.2
growth_yoy,2017-07-01,e6,17.4
growth_yoy,2017-10-01,e0,8.1
growth_yoy,2017-10-01,e1,11.0
growth_yoy,2017-10-01,e2,7.4
growth_yoy,2017-10-01,e3,5.7
growth_yoy,2017-10-01,e5,9.0
growth_yoy,2017-10-01,e6,10.4
growth_yoy,2018-01-01,e0,5.5
growth_yoy,2018-01-01,e1,8.8
growth_yoy,2018-01-01,e2,0.7
growth_yoy,2018-01-01,e3,0.7
growth_yoy,2018-01-01,e5,2.4
growth_yoy,2018-01-01,e6,-1.4
growth_yoy,2018-04-01,e0,5.7
growth_yoy,2018-04-01,e1,9.6
growth_yoy,2018-04-01,e2,3.5
growth_yoy,2018-04-01,e3,2.2
growth_yoy,2018-04-01,e5,2.7
growth_yoy,2018-04-01,e6,4.7
growth_yoy,2018-07-01,e0,5.8
growth_yoy,2018-07-01,e1,9.9
growth_yoy,2018-07-01,e2,5.4
growth_yoy,2018-07-01,e3,3.0
growth_yoy,2018-07-01,e5,2.9
growth_yoy,2018-07-01,e6,5.3
growth_yoy,2018-10-01,e0,5.0
growth_yoy,2018-10-01,e1,9.3
growth_yoy,2018-10-01,e2,4.3
growth_yoy,2018-10-01,e3,1.5
growth_yoy,2018-10-01,e5,5.1
growth_yoy,2018-10-01,e6,4.6
growth_yoy,2019-01-01,e0,4.6
growth_yoy,2019-01-01,e1,8.4
growth_yoy,2019-01-01,e2,5.5
growth_yoy,2019-01-01,e3,-2.7
growth_yoy,2019-01-01,e5,1.3
growth_yoy,2019-01-01,e6,-0.6
growth_yoy,2019-04-01,e0,5.0
growth_yoy,2019-04-01,e1,9.1
growth_yoy,2019-04-01,e2,0.1
growth_yoy,2019-04-01,e3,0.7
growth_yoy,2019-04-01,e5,1.3
growth_yoy,2019-04-01,e6,-1.1
growth_yoy,2019-07-01,e0,3.9
growth_yoy,2019-07-01,e1,8.2
growth_yoy,2019-07-01,e2,0.7
growth_yoy,2019-07-01,e3,-2.2
growth_yoy,2019-07-01,e5,-1.4
growth_yoy,2019-07-01,e6,-4.2
growth_yoy,2019-10-01,e0,4.5
growth_yoy,2019-10-01,e1,9.3
growth_yoy,2019-10-01,e2,1.2
growth_yoy,2019-10-01,e3,0.3
growth_yoy,2019-10-01,e5,-3.0
growth_yoy,2019-10-01,e6,-3.6
growth_yoy,2020-01-01,e0,1.3
growth_yoy,2020-01-01,e1,8.1
growth_yoy,2020-01-01,e2,5.4
growth_yoy,2020-01-01,e3,-4.3
growth_yoy,2020-01-01,e5,-6.5
growth_yoy,2020-01-01,e6,-1.9
growth_yoy,2020-04-01,e0,-18.4
growth_yoy,2020-04-01,e1,-18.7
growth_yoy,2020-04-01,e2,0.1
growth_yoy,2020-04-01,e3,-29.7
growth_yoy,2020-04-01,e5,-24.7
growth_yoy,2020-04-01,e6,-21.3
growth_yoy,2020-07-01,e0,-3.5
growth_yoy,2020-07-01,e1,-2.2
growth_yoy,2020-07-01,e2,8.7
growth_yoy,2020-07-01,e3,-10.6
growth_yoy,2020-07-01,e5,-9.1
growth_yoy,2020-07-01,e6,-10.9
growth_yoy,2020-10-01,e0,-4.3
growth_yoy,2020-10-01,e1,-4.1
growth_yoy,2020-10-01,e2,3.3
growth_yoy,2020-10-01,e3,-12.1
growth_yoy,2020-10-01,e5,-6.0
growth_yoy,2020-10-01,e6,-6.9
growth_yoy,2021-01-01,e0,1.1
growth_yoy,2021-01-01,e1,-1.4
growth_yoy,2021-01-01,e2,6.8
growth_yoy,2021-01-01,e3,-2.5
growth_yoy,2021-01-01,e5,9.7
growth_yoy,2021-01-01,e6,9.8
growth_yoy,2021-04-01,e0,23.5
growth_yoy,2021-04-01,e1,14.3
growth_yoy,2021-04-01,e2,11.7
growth_yoy,2021-04-01,e3,18.8
growth_yoy,2021-04-01,e5,43.8
growth_yoy,2021-04-01,e6,38.6
growth_yoy,2021-07-01,e0,2.6
growth_yoy,2021-07-01,e1,-1.7
growth_yoy,2021-07-01,e2,2.1
growth_yoy,2021-07-01,e3,-10.3
growth_yoy,2021-07-01,e5,21.3
growth_yoy,2021-07-01,e6,25.9
growth_yoy,2021-10-01,e0,11.9
growth_yoy,2021-10-01,e1,6.4
growth_yoy,2021-10-01,e2,5.8
growth_yoy,2021-10-01,e3,-0.1
growth_yoy,2021-10-01,e5,29.2
growth_yoy,2021-10-01,e6,29.2
growth_yoy,2022-01-01,e0,14.0
growth_yoy,2022-01-01,e1,7.7
growth_yoy,2022-01-01,e2,7.9
growth_yoy,2022-01-01,e3,2.8
growth_yoy,2022-01-01,e5,23.9
growth_yoy,2022-01-01,e6,25.0
growth_yoy,2022-04-01,e0,19.2
growth_yoy,2022-04-01,e1,21.3
growth_yoy,2022-04-01,e2,3.9
growth_yoy,2022-04-01,e3,8.2
growth_yoy,2022-04-01,e5,29.2
growth_yoy,2022-04-01,e6,33.3
growth_yoy,2022-07-01,e0,21.0
growth_yoy,2022-07-01,e1,20.2
growth_yoy,2022-07-01,e2,8.5
growth_yoy,2022-07-01,e3,16.1
growth_yoy,2022-07-01,e5,34.6
growth_yoy,2022-07-01,e6,34.7
growth_yoy,2022-10-01,e0,10.1
growth_yoy,2022-10-01,e1,12.0
growth_yoy,2022-10-01,e2,5.9
growth_yoy,2022-10-01,e3,11.4
growth_yoy,2022-10-01,e5,17.4
growth_yoy,2022-10-01,e6,16.9
growth_yoy,2023-01-01,e0,5.1
growth_yoy,2023-01-01,e1,8.9
growth_yoy,2023-01-01,e2,1.2
growth_yoy,2023-01-01,e3,6.9
growth_yoy,2023-01-01,e5,0.6
growth_yoy,2023-01-01,e6,0.8
growth_yoy,2023-04-01,e0,-1.0
growth_yoy,2023-04-01,e1,6.1
growth_yoy,2023-04-01,e2,5.2
growth_yoy,2023-04-01,e3,7.7
growth_yoy,2023-04-01,e5,-11.5
growth_yoy,2023-04-01,e6,-10.9
growth_yoy,2023-07-01,e0,1.1
growth_yoy,2023-07-01,e1,6.0
growth_yoy,2023-07-01,e2,7.0
growth_yoy,2023-07-01,e3,6.8
growth_yoy,2023-07-01,e5,-15.6
growth_yoy,2023-07-01,e6,-13.1
growth_yoy,2023-10-01,e0,1.8
growth_yoy,2023-10-01,e1,5.9
growth_yoy,2023-10-01,e2,8.3
growth_yoy,2023-10-01,e3,7.7
growth_yoy,2023-10-01,e5,-8.5
growth_yoy,2023-10-01,e6,-2.3
growth_yoy,2024-01-01,e0,4.6
growth_yoy,2024-01-01,e1,5.5
growth_yoy,2024-01-01,e2,9.8
growth_yoy,2024-01-01,e3,10.9
growth_yoy,2024-01-01,e5,8.3
growth_yoy,2024-01-01,e6,7.6
growth_yoy,2024-04-01,e0,7.6
growth_yoy,2024-04-01,e1,7.0
growth_yoy,2024-04-01,e2,3.9
growth_yoy,2024-04-01,e3,13.0
growth_yoy,2024-04-01,e5,11.3
growth_yoy,2024-04-01,e6,11.5
growth_yoy,2024-07-01,e0,6.1
growth_yoy,2024-07-01,e1,6.0
growth_yoy,2024-07-01,e2,7.1
growth_yoy,2024-07-01,e3,17.4
growth_yoy,2024-07-01,e5,12.8
growth_yoy,2024-07-01,e6,14.6
growth_yoy,2024-10-01,e0,5.3
growth_yoy,2024-10-01,e1,6.7
growth_yoy,2024-10-01,e2,3.2
growth_yoy,2024-10-01,e3,11.9
growth_yoy,2024-10-01,e5,8.9
growth_yoy,2024-10-01,e6,6.2
growth_yoy,2025-01-01,e0,4.3
growth_yoy,2025-01-01,e1,6.1
growth_yoy,2025-01-01,e2,3.7
growth_yoy,2025-01-01,e3,9.5
growth_yoy,2025-01-01,e5,5.3
growth_yoy,2025-01-01,e6,5.1
growth_yoy,2025-04-01,e0,3.0
growth_yoy,2025-04-01,e1,6.3
growth_yoy,2025-04-01,e2,6.7
growth_yoy,2025-04-01,e3,10.5
growth_yoy,2025-04-01,e5,4.3
growth_yoy,2025-04-01,e6,5.9
growth_yoy,2025-07-01,e0,5.3
growth_yoy,2025-07-01,e1,6.7
growth_yoy,2025-07-01,e2,7.7
growth_yoy,2025-07-01,e3,6.5
growth_yoy,2025-07-01,e5,5.8
growth_yoy,2025-07-01,e6,1.5
growth_yoy,2025-10-01,e0,6.4
growth_yoy,2025-10-01,e1,6.7
growth_yoy,2025-10-01,e2,8.9
growth_yoy,2025-10-01,e3,8.4
growth_yoy,2025-10-01,e5,7.9
growth_yoy,2025-10-01,e6,9.6
growth_yoy,2026-01-01,e0,5.8
growth_yoy,2026-01-01,e1,5.5
growth_yoy,2026-01-01,e2,5.3
growth_yoy,2026-01-01,e3,7.1
growth_yoy,2026-01-01,e5,6.5
growth_yoy,2026-01-01,e6,4.1
growth_yoy,2026-04-01,e0,11.1
growth_yoy,2026-04-01,e1,6.2
growth_yoy,2026-04-01,e2,9.2
growth_yoy,2026-04-01,e3,5.4
growth_yoy,2026-04-01,e5,25.6
growth_yoy,2026-04-01,e6,19.5
growth_qoq,2015-04-01,e0,2.4
growth_qoq,2015-04-01,e1,1.5
growth_qoq,2015-04-01,e2,6.8
growth_qoq,2015-04-01,e3,2.8
growth_qoq,2015-04-01,e5,0.5
growth_qoq,2015-04-01,e6,3.6
growth_qoq,2015-07-01,e0,3.2
growth_qoq,2015-07-01,e1,7.6
growth_qoq,2015-07-01,e2,2.8
growth_qoq,2015-07-01,e3,-2.2
growth_qoq,2015-07-01,e5,7.3
growth_qoq,2015-07-01,e6,6.4
growth_qoq,2015-10-01,e0,4.1
growth_qoq,2015-10-01,e1,-2.0
growth_qoq,2015-10-01,e2,40.1
growth_qoq,2015-10-01,e3,-1.1
growth_qoq,2015-10-01,e5,5.1
growth_qoq,2015-10-01,e6,4.0
growth_qoq,2016-01-01,e0,-4.7
growth_qoq,2016-01-01,e1,1.1
growth_qoq,2016-01-01,e2,-32.7
growth_qoq,2016-01-01,e3,2.8
growth_qoq,2016-01-01,e5,-10.3
growth_qoq,2016-01-01,e6,-8.0
growth_qoq,2016-04-01,e0,3.0
growth_qoq,2016-04-01,e1,1.1
growth_qoq,2016-04-01,e2,9.7
growth_qoq,2016-04-01,e3,9.0
growth_qoq,2016-04-01,e5,1.4
growth_qoq,2016-04-01,e6,2.3
growth_qoq,2016-07-01,e0,4.3
growth_qoq,2016-07-01,e1,7.3
growth_qoq,2016-07-01,e2,-0.3
growth_qoq,2016-07-01,e3,-6.0
growth_qoq,2016-07-01,e5,4.9
growth_qoq,2016-07-01,e6,1.7
growth_qoq,2016-10-01,e0,5.5
growth_qoq,2016-10-01,e1,-1.8
growth_qoq,2016-10-01,e2,31.5
growth_qoq,2016-10-01,e3,-1.0
growth_qoq,2016-10-01,e5,8.9
growth_qoq,2016-10-01,e6,8.3
growth_qoq,2017-01-01,e0,-1.6
growth_qoq,2017-01-01,e1,4.1
growth_qoq,2017-01-01,e2,-24.0
growth_qoq,2017-01-01,e3,9.9
growth_qoq,2017-01-01,e5,1.5
growth_qoq,2017-01-01,e6,5.0
growth_qoq,2017-04-01,e0,1.8
growth_qoq,2017-04-01,e1,1.1
growth_qoq,2017-04-01,e2,5.3
growth_qoq,2017-04-01,e3,3.6
growth_qoq,2017-04-01,e5,1.4
growth_qoq,2017-04-01,e6,-0.0
growth_qoq,2017-07-01,e0,3.9
growth_qoq,2017-07-01,e1,7.5
growth_qoq,2017-07-01,e2,-0.5
growth_qoq,2017-07-01,e3,-3.7
growth_qoq,2017-07-01,e5,4.6
growth_qoq,2017-07-01,e6,3.2
growth_qoq,2017-10-01,e0,3.9
growth_qoq,2017-10-01,e1,-1.9
growth_qoq,2017-10-01,e2,35.1
growth_qoq,2017-10-01,e3,-3.6
growth_qoq,2017-10-01,e5,1.3
growth_qoq,2017-10-01,e6,1.8
growth_qoq,2018-01-01,e0,-4.0
growth_qoq,2018-01-01,e1,2.1
growth_qoq,2018-01-01,e2,-28.8
growth_qoq,2018-01-01,e3,4.7
growth_qoq,2018-01-01,e5,-4.7
growth_qoq,2018-01-01,e6,-6.2
growth_qoq,2018-04-01,e0,2.1
growth_qoq,2018-04-01,e1,1.8
growth_qoq,2018-04-01,e2,8.2
growth_qoq,2018-04-01,e3,5.1
growth_qoq,2018-04-01,e5,1.7
growth_qoq,2018-04-01,e6,6.2
growth_qoq,2018-07-01,e0,4.0
growth_qoq,2018-07-01,e1,7.8
growth_qoq,2018-07-01,e2,1.3
growth_qoq,2018-07-01,e3,-2.9
growth_qoq,2018-07-01,e5,4.8
growth_qoq,2018-07-01,e6,3.9
growth_qoq,2018-10-01,e0,3.1
growth_qoq,2018-10-01,e1,-2.5
growth_qoq,2018-10-01,e2,33.7
growth_qoq,2018-10-01,e3,-5.0
growth_qoq,2018-10-01,e5,3.4
growth_qoq,2018-10-01,e6,1.1
growth_qoq,2019-01-01,e0,-4.4
growth_qoq,2019-01-01,e1,1.3
growth_qoq,2019-01-01,e2,-28.0
growth_qoq,2019-01-01,e3,0.4
growth_qoq,2019-01-01,e5,-8.2
growth_qoq,2019-01-01,e6,-10.8
growth_qoq,2019-04-01,e0,2.5
growth_qoq,2019-04-01,e1,2.5
growth_qoq,2019-04-01,e2,2.6
growth_qoq,2019-04-01,e3,8.8
growth_qoq,2019-04-01,e5,1.8
growth_qoq,2019-04-01,e6,5.6
growth_qoq,2019-07-01,e0,2.9
growth_qoq,2019-07-01,e1,6.9
growth_qoq,2019-07-01,e2,1.9
growth_qoq,2019-07-01,e3,-5.7
growth_qoq,2019-07-01,e5,2.0
growth_qoq,2019-07-01,e6,0.6
growth_qoq,2019-10-01,e0,3.7
growth_qoq,2019-10-01,e1,-1.5
growth_qoq,2019-10-01,e2,34.4
growth_qoq,2019-10-01,e3,-2.6
growth_qoq,2019-10-01,e5,1.7
growth_qoq,2019-10-01,e6,1.8
growth_qoq,2020-01-01,e0,-7.3
growth_qoq,2020-01-01,e1,0.1
growth_qoq,2020-01-01,e2,-24.9
growth_qoq,2020-01-01,e3,-4.2
growth_qoq,2020-01-01,e5,-11.5
growth_qoq,2020-01-01,e6,-9.3
growth_qoq,2020-04-01,e0,-17.5
growth_qoq,2020-04-01,e1,-22.9
growth_qoq,2020-04-01,e2,-2.6
growth_qoq,2020-04-01,e3,-20.1
growth_qoq,2020-04-01,e5,-18.0
growth_qoq,2020-04-01,e6,-15.3
growth_qoq,2020-07-01,e0,21.6
growth_qoq,2020-07-01,e1,28.6
growth_qoq,2020-07-01,e2,10.6
growth_qoq,2020-07-01,e3,19.9
growth_qoq,2020-07-01,e5,23.1
growth_qoq,2020-07-01,e6,13.9
growth_qoq,2020-10-01,e0,2.9
