series,date,sector,value
abs,2020-01-01,p5.2,265099.801
abs,2020-01-01,p5.2.1,228560.711
abs,2020-01-01,p5.2.1.1,102245.913
abs,2020-01-01,p5.2.1.2,103999.477
abs,2020-01-01,p5.2.1.3,22315.321
abs,2020-01-01,p5.2.2,31674.708
abs,2020-01-01,p5.2.3,4864.382
abs,2020-01-01,p5.3,154867.585
abs,2020-01-01,p5.3.1,70951.821
abs,2020-01-01,p5.3.1.1,58674.842
abs,2020-01-01,p5.3.1.2,12276.979
abs,2020-01-01,p5.3.2,25150.194
abs,2020-01-01,p5.3.2.1,24590.988
abs,2020-01-01,p5.3.2.2,559.207
abs,2020-01-01,p5.3.3,17766.176
abs,2020-01-01,p5.3.4,40999.394
abs,2020-01-01,p5.3.4.1,30040.884
abs,2020-01-01,p5.3.4.2,10958.51
abs,2020-01-01,p5.4,63795.363
abs,2020-01-01,p5.4.1,9453.803
abs,2020-01-01,p5.4.2,10994.085
abs,2020-01-01,p5.4.3,32605.849
abs,2020-01-01,p5.4.4,459.503
abs,2020-01-01,p5.4.5,1141.489
abs,2020-01-01,p5.4.6,9140.634
abs,2020-01-01,p5.5,124699.13
abs,2020-01-01,p5.5.01,12147.314
abs,2020-01-01,p5.5.02,8147.868
abs,2020-01-01,p5.5.03,10203.951
abs,2020-01-01,p5.5.04,17668.68
abs,2020-01-01,p5.5.05,420.78
abs,2020-01-01,p5.5.06,3896.946
abs,2020-01-01,p5.5.07,19652.355
abs,2020-01-01,p5.5.08,2256.121
abs,2020-01-01,p5.5.09,47582.917
abs,2020-01-01,p5.5.10,2722.198
abs,2020-01-01,p6,15345.755
abs,2021-01-01,p0,1390881.951
abs,2021-01-01,p1,98843.235
abs,2021-01-01,p1.1,65857.465
abs,2021-01-01,p1.1.1,2230.347
abs,2021-01-01,p1.1.2,34788.863
abs,2021-01-01,p1.1.3,2432.606
abs,2021-01-01,p1.1.4,13120.251
abs,2021-01-01,p1.1.5,5335.386
abs,2021-01-01,p1.1.6,6709.796
abs,2021-01-01,p1.1.7,1240.216
abs,2021-01-01,p1.2,16495.037
abs,2021-01-01,p1.2.1,9992.827
abs,2021-01-01,p1.2.2 ,1258.026
abs,2021-01-01,p1.2.3,5244.184
abs,2021-01-01,p1.3,5240.961
abs,2021-01-01,p1.4,11249.772
abs,2021-01-01,p1.4.1,7266.131
abs,2021-01-01,p1.4.2,3983.641
abs,2021-01-01,p2,93717.128
abs,2021-01-01,p2.1,36409.963
abs,2021-01-01,p2.2,49165.625
abs,2021-01-01,p2.3,8141.54
abs,2021-01-01,p3,336724.36
abs,2021-01-01,p3.1,39271.802
abs,2021-01-01,p3.1.1,11618.2
abs,2021-01-01,p3.1.2,19897.924
abs,2021-01-01,p3.1.3,4974.916
abs,2021-01-01,p3.1.4,2780.762
abs,2021-01-01,p3.2,5837.442999999999
abs,2021-01-01,p3.2.1,5132.342
abs,2021-01-01,p3.2.2,705.101
abs,2021-01-01,p3.3,16728.077999999998
abs,2021-01-01,p3.3.1,7383.074
abs,2021-01-01,p3.3.2,5237.526
abs,2021-01-01,p3.3.3,4107.478
abs,2021-01-01,p3.4,101787.149
abs,2021-01-01,p3.4.1,39784.244
abs,2021-01-01,p3.4.2,35501.677
abs,2021-01-01,p3.4.3,14722.14
abs,2021-01-01,p3.4.4,11779.088
abs,2021-01-01,p3.5,34101.752
abs,2021-01-01,p3.5.1,10695.492
abs,2021-01-01,p3.5.2,8276.802
abs,2021-01-01,p3.5.3,15129.458
abs,2021-01-01,p3.6,104744.781
abs,2021-01-01,p3.6.1,11290.552
abs,2021-01-01,p3.6.2,6406.936
abs,2021-01-01,p3.6.3,7187.482
abs,2021-01-01,p3.6.4,74091.584
abs,2021-01-01,p3.6.5,5768.227
abs,2021-01-01,p3.7,34253.355
abs,2021-01-01,p3.7.1,25264.821
abs,2021-01-01,p3.7.2,4613.144
abs,2021-01-01,p3.7.3,4375.39
abs,2021-01-01,p4,50838.937
abs,2021-01-01,p4.1,22957.983
abs,2021-01-01,p4.1.1,11227.225
abs,2021-01-01,p4.1.2,11730.758
abs,2021-01-01,p4.2,14590.068
abs,2021-01-01,p4.3,13290.886
abs,2021-01-01,p5,795116.297
abs,2021-01-01,p5.1,176224.497
abs,2021-01-01,p5.1.1,30200.008
abs,2021-01-01,p5.1.2,8821.461
abs,2021-01-01,p5.1.3,42602.853
abs,2021-01-01,p5.1.3.1,10171.066
abs,2021-01-01,p5.1.3.2,6216.782
abs,2021-01-01,p5.1.3.3,1310.979
abs,2021-01-01,p5.1.3.4,7239.194
abs,2021-01-01,p5.1.3.5,7050.979
abs,2021-01-01,p5.1.3.6,7456.089
abs,2021-01-01,p5.1.3.7,3157.763
abs,2021-01-01,p5.1.4,94600.175
abs,2021-01-01,p5.1.4.1,7139.737
abs,2021-01-01,p5.1.4.2,67458.107
abs,2021-01-01,p5.1.4.3,20002.331
abs,2021-01-01,p5.2,266308.437
abs,2021-01-01,p5.2.1,233686.461
abs,2021-01-01,p5.2.1.1,106071.353
abs,2021-01-01,p5.2.1.2,107382.436
abs,2021-01-01,p5.2.1.3,20232.673
abs,2021-01-01,p5.2.2,28938.398
abs,2021-01-01,p5.2.3,3683.578
abs,2021-01-01,p5.3,159191.491
abs,2021-01-01,p5.3.1,77343.641
abs,2021-01-01,p5.3.1.1,64717.086
abs,2021-01-01,p5.3.1.2,12626.555
abs,2021-01-01,p5.3.2,28427.711
abs,2021-01-01,p5.3.2.1,27837.968
abs,2021-01-01,p5.3.2.2,589.743
abs,2021-01-01,p5.3.3,15465.854
abs,2021-01-01,p5.3.4,37954.285
abs,2021-01-01,p5.3.4.1,28505.811
abs,2021-01-01,p5.3.4.2,9448.474
abs,2021-01-01,p5.4,61909.7
abs,2021-01-01,p5.4.1,10245.886
abs,2021-01-01,p5.4.2,10591.909
abs,2021-01-01,p5.4.3,33103.665
abs,2021-01-01,p5.4.4,498.099
abs,2021-01-01,p5.4.5,993.348
abs,2021-01-01,p5.4.6,6476.793
abs,2021-01-01,p5.5,131482.175
abs,2021-01-01,p5.5.01,15399.921
abs,2021-01-01,p5.5.02,8239.847
abs,2021-01-01,p5.5.03,10738.724
abs,2021-01-01,p5.5.04,17695.844
abs,2021-01-01,p5.5.05,468.122
abs,2021-01-01,p5.5.06,3694.081
abs,2021-01-01,p5.5.07,21521.001
abs,2021-01-01,p5.5.08,2601.664
abs,2021-01-01,p5.5.09,48983.127
abs,2021-01-01,p5.5.10,2139.844
abs,2021-01-01,p6,15641.993
abs,2022-01-01,p0,1516502.754
abs,2022-01-01,p1,100164.026
abs,2022-01-01,p1.1,66699.543
abs,2022-01-01,p1.1.1,1790.122
abs,2022-01-01,p1.1.2,36119.774
abs,2022-01-01,p1.1.3,2223.955
abs,2022-01-01,p1.1.4,13146.462
abs,2022-01-01,p1.1.5,5392.319
abs,2022-01-01,p1.1.6,6725.092
abs,2022-01-01,p1.1.7,1301.819
abs,2022-01-01,p1.2,16638.704
abs,2022-01-01,p1.2.1,10127.131
abs,2022-01-01,p1.2.2 ,1252.114
abs,2022-01-01,p1.2.3,5259.46
abs,2022-01-01,p1.3,5271.097
abs,2022-01-01,p1.4,11554.682
abs,2022-01-01,p1.4.1,7254.74
abs,2022-01-01,p1.4.2,4299.942
abs,2022-01-01,p2,97003.933
abs,2022-01-01,p2.1,36283.404
abs,2022-01-01,p2.2,51747.697
abs,2022-01-01,p2.3,8972.832
abs,2022-01-01,p3,364225.592
abs,2022-01-01,p3.1,41969.22800000001
abs,2022-01-01,p3.1.1,11393.37
abs,2022-01-01,p3.1.2,21559.148
abs,2022-01-01,p3.1.3,5628.927
abs,2022-01-01,p3.1.4,3387.783
abs,2022-01-01,p3.2,6170.6
abs,2022-01-01,p3.2.1,5293.889
abs,2022-01-01,p3.2.2,876.711
abs,2022-01-01,p3.3,17889.119
abs,2022-01-01,p3.3.1,7892.589
abs,2022-01-01,p3.3.2,5632.471
abs,2022-01-01,p3.3.3,4364.059
abs,2022-01-01,p3.4,102932.234
abs,2022-01-01,p3.4.1,41934.412
abs,2022-01-01,p3.4.2,36599.856
abs,2022-01-01,p3.4.3,12295.261
abs,2022-01-01,p3.4.4,12102.705
abs,2022-01-01,p3.5,36689.364
abs,2022-01-01,p3.5.1,11671.19
abs,2022-01-01,p3.5.2,8827.049
abs,2022-01-01,p3.5.3,16191.125
abs,2022-01-01,p3.6,119624.67000000001
abs,2022-01-01,p3.6.1,12007.366
abs,2022-01-01,p3.6.2,6740.427
abs,2022-01-01,p3.6.3,7924.078
abs,2022-01-01,p3.6.4,86501.176
abs,2022-01-01,p3.6.5,6451.623
abs,2022-01-01,p3.7,38950.373999999996
abs,2022-01-01,p3.7.1,29113.661
abs,2022-01-01,p3.7.2,5058.214
abs,2022-01-01,p3.7.3,4778.499
abs,2022-01-01,p4,53455.043
abs,2022-01-01,p4.1,25143.508
abs,2022-01-01,p4.1.1,11099.499
abs,2022-01-01,p4.1.2,14044.009
abs,2022-01-01,p4.2,14220.109
abs,2022-01-01,p4.3,14091.425
abs,2022-01-01,p5,884870.339
abs,2022-01-01,p5.1,195127.052
abs,2022-01-01,p5.1.1,31337.475
abs,2022-01-01,p5.1.2,9061.878
abs,2022-01-01,p5.1.3,55250.313
abs,2022-01-01,p5.1.3.1,13983.577
abs,2022-01-01,p5.1.3.2,7174.934
abs,2022-01-01,p5.1.3.3,2827.289
abs,2022-01-01,p5.1.3.4,5853.671
abs,2022-01-01,p5.1.3.5,7081.048
abs,2022-01-01,p5.1.3.6,14544.594
abs,2022-01-01,p5.1.3.7,3785.199
abs,2022-01-01,p5.1.4,99477.386
abs,2022-01-01,p5.1.4.1,7873.714
abs,2022-01-01,p5.1.4.2,70239.626
abs,2022-01-01,p5.1.4.3,21364.045
abs,2022-01-01,p5.2,309837.818
abs,2022-01-01,p5.2.1,265943.39
abs,2022-01-01,p5.2.1.1,110215.906
abs,2022-01-01,p5.2.1.2,127411.381
abs,2022-01-01,p5.2.1.3,28316.103
abs,2022-01-01,p5.2.2,35248.731
abs,2022-01-01,p5.2.3,8645.697
abs,2022-01-01,p5.3,172366.465
abs,2022-01-01,p5.3.1,78912.552
abs,2022-01-01,p5.3.1.1,66574.578
abs,2022-01-01,p5.3.1.2,12337.974
abs,2022-01-01,p5.3.2,27243.856
abs,2022-01-01,p5.3.2.1,26588.337
abs,2022-01-01,p5.3.2.2,655.52
abs,2022-01-01,p5.3.3,20176.856
abs,2022-01-01,p5.3.4,46033.201
abs,2022-01-01,p5.3.4.1,33568.755
abs,2022-01-01,p5.3.4.2,12464.446
abs,2022-01-01,p5.4,69755.21100000001
abs,2022-01-01,p5.4.1,11341.857
abs,2022-01-01,p5.4.2,11459.175
abs,2022-01-01,p5.4.3,33698.438
abs,2022-01-01,p5.4.4,568.508
abs,2022-01-01,p5.4.5,1000.793
abs,2022-01-01,p5.4.6,11686.44
abs,2022-01-01,p5.5,137783.794
abs,2022-01-01,p5.5.01,23240.037
abs,2022-01-01,p5.5.02,8269.978
abs,2022-01-01,p5.5.03,10526.634
abs,2022-01-01,p5.5.04,17277.919
abs,2022-01-01,p5.5.05,102.86
abs,2022-01-01,p5.5.06,3492.477
abs,2022-01-01,p5.5.07,19985.526
abs,2022-01-01,p5.5.08,2458.185
abs,2022-01-01,p5.5.09,50171.016
abs,2022-01-01,p5.5.10,2259.162
abs,2022-01-01,p6,16783.821
abs,2023-01-01,p0,1570774.181
abs,2023-01-01,p1,100573.291
abs,2023-01-01,p1.1,67201.678
abs,2023-01-01,p1.1.1,1671.581
abs,2023-01-01,p1.1.2,36203.002
abs,2023-01-01,p1.1.3,2164.007
abs,2023-01-01,p1.1.4,13415.198
abs,2023-01-01,p1.1.5,5557.197
abs,2023-01-01,p1.1.6,6848.574
abs,2023-01-01,p1.1.7,1342.119
abs,2023-01-01,p1.2,16963.217
abs,2023-01-01,p1.2.1,10270.43
abs,2023-01-01,p1.2.2 ,1296.0
abs,2023-01-01,p1.2.3,5396.787
abs,2023-01-01,p1.3,4813.45
abs,2023-01-01,p1.4,11594.945
abs,2023-01-01,p1.4.1,7228.784
abs,2023-01-01,p1.4.2,4366.161
abs,2023-01-01,p2,97537.292
abs,2023-01-01,p2.1,36143.745
abs,2023-01-01,p2.2,52033.668
abs,2023-01-01,p2.3,9359.879
abs,2023-01-01,p3,366817.115
abs,2023-01-01,p3.1,44225.425
abs,2023-01-01,p3.1.1,11894.3
abs,2023-01-01,p3.1.2,22757.723
abs,2023-01-01,p3.1.3,5711.458
abs,2023-01-01,p3.1.4,3861.944
abs,2023-01-01,p3.2,6244.041
abs,2023-01-01,p3.2.1,5301.173
abs,2023-01-01,p3.2.2,942.868
abs,2023-01-01,p3.3,18034.851000000002
abs,2023-01-01,p3.3.1,7566.571
abs,2023-01-01,p3.3.2,5848.291
abs,2023-01-01,p3.3.3,4619.989
abs,2023-01-01,p3.4,102105.675
abs,2023-01-01,p3.4.1,40986.135
abs,2023-01-01,p3.4.2,37926.412
abs,2023-01-01,p3.4.3,11418.646
abs,2023-01-01,p3.4.4,11774.482
abs,2023-01-01,p3.5,38583.612
abs,2023-01-01,p3.5.1,12167.57
abs,2023-01-01,p3.5.2,9085.54
abs,2023-01-01,p3.5.3,17330.502
abs,2023-01-01,p3.6,117718.473
abs,2023-01-01,p3.6.1,11770.216
abs,2023-01-01,p3.6.2,7055.228
abs,2023-01-01,p3.6.3,8083.336
abs,2023-01-01,p3.6.4,83917.577
abs,2023-01-01,p3.6.5,6892.116
abs,2023-01-01,p3.7,39905.038
abs,2023-01-01,p3.7.1,30148.786
abs,2023-01-01,p3.7.2,4829.466
abs,2023-01-01,p3.7.3,4926.786
abs,2023-01-01,p4,56616.414
abs,2023-01-01,p4.1,25363.343
abs,2023-01-01,p4.1.1,11318.825
abs,2023-01-01,p4.1.2,14044.518
abs,2023-01-01,p4.2,16312.479
abs,2023-01-01,p4.3,14940.592
abs,2023-01-01,p5,930840.209
abs,2023-01-01,p5.1,207268.98700000002
abs,2023-01-01,p5.1.1,32081.594
abs,2023-01-01,p5.1.2,9443.864
abs,2023-01-01,p5.1.3,62699.194
abs,2023-01-01,p5.1.3.1,16121.093
abs,2023-01-01,p5.1.3.2,8028.644
abs,2023-01-01,p5.1.3.3,3647.149
abs,2023-01-01,p5.1.3.4,6527.812
abs,2023-01-01,p5.1.3.5,8318.864
abs,2023-01-01,p5.1.3.6,16007.935
abs,2023-01-01,p5.1.3.7,4047.697
abs,2023-01-01,p5.1.4,103044.335
abs,2023-01-01,p5.1.4.1,8361.557
abs,2023-01-01,p5.1.4.2,72508.476
abs,2023-01-01,p5.1.4.3,22174.301
abs,2023-01-01,p5.2,328875.603
abs,2023-01-01,p5.2.1,281975.212
abs,2023-01-01,p5.2.1.1,115564.881
abs,2023-01-01,p5.2.1.2,135502.519
abs,2023-01-01,p5.2.1.3,30907.812
abs,2023-01-01,p5.2.2,35980.71
abs,2023-01-01,p5.2.3,10919.681
abs,2023-01-01,p5.3,175289.70299999998
abs,2023-01-01,p5.3.1,78014.663
abs,2023-01-01,p5.3.1.1,63542.12
abs,2023-01-01,p5.3.1.2,14472.543
abs,2023-01-01,p5.3.2,25406.503
abs,2023-01-01,p5.3.2.1,24601.245
abs,2023-01-01,p5.3.2.2,805.259
abs,2023-01-01,p5.3.3,20924.712
abs,2023-01-01,p5.3.4,50943.825
abs,2023-01-01,p5.3.4.1,36733.373
abs,2023-01-01,p5.3.4.2,14210.452
abs,2023-01-01,p5.4,74324.152
abs,2023-01-01,p5.4.1,12491.97
abs,2023-01-01,p5.4.2,12304.757
abs,2023-01-01,p5.4.3,34803.158
abs,2023-01-01,p5.4.4,597.701
abs,2023-01-01,p5.4.5,1096.993
abs,2023-01-01,p5.4.6,13029.573
abs,2023-01-01,p5.5,145081.764
abs,2023-01-01,p5.5.01,22120.298
abs,2023-01-01,p5.5.02,8622.736
abs,2023-01-01,p5.5.03,11286.727
abs,2023-01-01,p5.5.04,19791.001
abs,2023-01-01,p5.5.05,670.803
abs,2023-01-01,p5.5.06,4163.695
abs,2023-01-01,p5.5.07,22438.702
abs,2023-01-01,p5.5.08,2937.767
abs,2023-01-01,p5.5.09,50426.944
abs,2023-01-01,p5.5.10,2623.09
abs,2023-01-01,p6,18389.861
abs,2024-01-01,p0,1651872.788
abs,2024-01-01,p1,104031.29
abs,2024-01-01,p1.1,69996.034
abs,2024-01-01,p1.1.1,1846.697
abs,2024-01-01,p1.1.2,38062.933
abs,2024-01-01,p1.1.3,2047.046
abs,2024-01-01,p1.1.4,13845.28
abs,2024-01-01,p1.1.5,5724.441
abs,2024-01-01,p1.1.6,7118.723
abs,2024-01-01,p1.1.7,1350.914
abs,2024-01-01,p1.2,17878.468
abs,2024-01-01,p1.2.1,11104.806
abs,2024-01-01,p1.2.2 ,1358.488
abs,2024-01-01,p1.2.3,5415.173
abs,2024-01-01,p1.3,4159.11
abs,2024-01-01,p1.4,11997.678
abs,2024-01-01,p1.4.1,7586.109
abs,2024-01-01,p1.4.2,4411.569
abs,2024-01-01,p2,98684.638
abs,2024-01-01,p2.1,35664.659
abs,2024-01-01,p2.2,53252.588
abs,2024-01-01,p2.3,9767.391
abs,2024-01-01,p3,382059.631
abs,2024-01-01,p3.1,46706.229999999996
abs,2024-01-01,p3.1.1,12522.256
abs,2024-01-01,p3.1.2,23835.039
abs,2024-01-01,p3.1.3,6104.468
abs,2024-01-01,p3.1.4,4244.467
abs,2024-01-01,p3.2,6403.625
abs,2024-01-01,p3.2.1,5406.895
abs,2024-01-01,p3.2.2,996.73
abs,2024-01-01,p3.3,18857.054
abs,2024-01-01,p3.3.1,7844.998
abs,2024-01-01,p3.3.2,6017.881
abs,2024-01-01,p3.3.3,4994.175
abs,2024-01-01,p3.4,105416.896
abs,2024-01-01,p3.4.1,41782.73
abs,2024-01-01,p3.4.2,38846.944
abs,2024-01-01,p3.4.3,12384.036
abs,2024-01-01,p3.4.4,12403.186
abs,2024-01-01,p3.5,41469.891
abs,2024-01-01,p3.5.1,13053.879
abs,2024-01-01,p3.5.2,9504.877
abs,2024-01-01,p3.5.3,18911.135
abs,2024-01-01,p3.6,122567.16100000001
abs,2024-01-01,p3.6.1,12222.313
abs,2024-01-01,p3.6.2,8043.649
abs,2024-01-01,p3.6.3,8032.884
abs,2024-01-01,p3.6.4,87241.903
abs,2024-01-01,p3.6.5,7026.412
abs,2024-01-01,p3.7,40638.773
abs,2024-01-01,p3.7.1,30348.651
abs,2024-01-01,p3.7.2,5169.06
abs,2024-01-01,p3.7.3,5121.062
abs,2024-01-01,p4,66593.712
abs,2024-01-01,p4.1,29487.235
abs,2024-01-01,p4.1.1,13494.391
abs,2024-01-01,p4.1.2,15992.844
abs,2024-01-01,p4.2,18945.513
abs,2024-01-01,p4.3,18160.964
abs,2024-01-01,p5,980691.211
abs,2024-01-01,p5.1,219535.462
abs,2024-01-01,p5.1.1,34266.282
abs,2024-01-01,p5.1.2,9123.952
abs,2024-01-01,p5.1.3,69524.483
abs,2024-01-01,p5.1.3.1,17861.436
abs,2024-01-01,p5.1.3.2,8746.386
abs,2024-01-01,p5.1.3.3,4475.165
abs,2024-01-01,p5.1.3.4,7241.871
abs,2024-01-01,p5.1.3.5,9790.154
abs,2024-01-01,p5.1.3.6,17112.259
abs,2024-01-01,p5.1.3.7,4297.211
abs,2024-01-01,p5.1.4,106620.745
abs,2024-01-01,p5.1.4.1,8896.132
abs,2024-01-01,p5.1.4.2,74794.803
abs,2024-01-01,p5.1.4.3,22929.81
abs,2024-01-01,p5.2,343854.284
abs,2024-01-01,p5.2.1,294021.564
abs,2024-01-01,p5.2.1.1,120388.117
abs,2024-01-01,p5.2.1.2,141328.827
abs,2024-01-01,p5.2.1.3,32304.621
abs,2024-01-01,p5.2.2,37449.848
abs,2024-01-01,p5.2.3,12382.872
abs,2024-01-01,p5.3,186917.028
abs,2024-01-01,p5.3.1,81227.59
abs,2024-01-01,p5.3.1.1,65797.352
abs,2024-01-01,p5.3.1.2,15430.238
abs,2024-01-01,p5.3.2,27105.938
abs,2024-01-01,p5.3.2.1,26408.792
abs,2024-01-01,p5.3.2.2,697.146
abs,2024-01-01,p5.3.3,23401.809
abs,2024-01-01,p5.3.4,55181.691
abs,2024-01-01,p5.3.4.1,39926.379
abs,2024-01-01,p5.3.4.2,15255.313
abs,2024-01-01,p5.4,78548.72499999999
abs,2024-01-01,p5.4.1,13595.196
abs,2024-01-01,p5.4.2,13214.066
abs,2024-01-01,p5.4.3,35869.679
abs,2024-01-01,p5.4.4,654.276
abs,2024-01-01,p5.4.5,1191.647
abs,2024-01-01,p5.4.6,14023.861
abs,2024-01-01,p5.5,151835.711
abs,2024-01-01,p5.5.01,22880.9
abs,2024-01-01,p5.5.02,8782.27
abs,2024-01-01,p5.5.03,11469.741
abs,2024-01-01,p5.5.04,21598.656
abs,2024-01-01,p5.5.05,540.378
abs,2024-01-01,p5.5.06,4000.127
abs,2024-01-01,p5.5.07,23384.728
abs,2024-01-01,p5.5.08,2984.1
abs,2024-01-01,p5.5.09,53517.38
abs,2024-01-01,p5.5.10,2677.43
abs,2024-01-01,p6,19812.307
abs,2025-01-01,p0,1736953.27
abs,2025-01-01,p1,106353.569
abs,2025-01-01,p1.1,72066.335
abs,2025-01-01,p1.1.1,1614.96
abs,2025-01-01,p1.1.2,39841.885
abs,2025-01-01,p1.1.3,2130.081
abs,2025-01-01,p1.1.4,14090.536
abs,2025-01-01,p1.1.5,5818.797
abs,2025-01-01,p1.1.6,7201.496
abs,2025-01-01,p1.1.7,1368.58
abs,2025-01-01,p1.2,18279.954
abs,2025-01-01,p1.2.1,11091.961
abs,2025-01-01,p1.2.2 ,1414.656
abs,2025-01-01,p1.2.3,5773.336
abs,2025-01-01,p1.3,4085.286
abs,2025-01-01,p1.4,11921.994
abs,2025-01-01,p1.4.1,7631.967
abs,2025-01-01,p1.4.2,4290.026
abs,2025-01-01,p2,99258.453
abs,2025-01-01,p2.1,35723.403
abs,2025-01-01,p2.2,53529.063
abs,2025-01-01,p2.3,10005.988
abs,2025-01-01,p3,399362.634
abs,2025-01-01,p3.1,50749.981
abs,2025-01-01,p3.1.1,13763.594
abs,2025-01-01,p3.1.2,26005.275
abs,2025-01-01,p3.1.3,6698.967
abs,2025-01-01,p3.1.4,4282.145
abs,2025-01-01,p3.2,6442.47
abs,2025-01-01,p3.2.1,5373.215
abs,2025-01-01,p3.2.2,1069.255
abs,2025-01-01,p3.3,19352.421000000002
abs,2025-01-01,p3.3.1,8036.866
abs,2025-01-01,p3.3.2,5918.764
abs,2025-01-01,p3.3.3,5396.791
abs,2025-01-01,p3.4,105605.742
abs,2025-01-01,p3.4.1,41194.504
abs,2025-01-01,p3.4.2,39483.731
abs,2025-01-01,p3.4.3,12439.337
abs,2025-01-01,p3.4.4,12488.17
abs,2025-01-01,p3.5,43123.827999999994
abs,2025-01-01,p3.5.1,13229.264
abs,2025-01-01,p3.5.2,10035.07
abs,2025-01-01,p3.5.3,19859.494
abs,2025-01-01,p3.6,133697.917
abs,2025-01-01,p3.6.1,13144.658
abs,2025-01-01,p3.6.2,8459.832
abs,2025-01-01,p3.6.3,8655.756
abs,2025-01-01,p3.6.4,95857.704
abs,2025-01-01,p3.6.5,7579.967
abs,2025-01-01,p3.7,40390.276
abs,2025-01-01,p3.7.1,29545.967
abs,2025-01-01,p3.7.2,5483.971
abs,2025-01-01,p3.7.3,5360.338
abs,2025-01-01,p4,74709.048
abs,2025-01-01,p4.1,33642.762
abs,2025-01-01,p4.1.1,14997.547
abs,2025-01-01,p4.1.2,18645.215
abs,2025-01-01,p4.2,20574.023
abs,2025-01-01,p4.3,20492.263
abs,2025-01-01,p5,1033979.792
abs,2025-01-01,p5.1,233696.76400000002
abs,2025-01-01,p5.1.1,34119.734
abs,2025-01-01,p5.1.2,9340.481
abs,2025-01-01,p5.1.3,75758.089
abs,2025-01-01,p5.1.3.1,19394.969
abs,2025-01-01,p5.1.3.2,9543.389
abs,2025-01-01,p5.1.3.3,5222.496
abs,2025-01-01,p5.1.3.4,7996.925
abs,2025-01-01,p5.1.3.5,11480.345
abs,2025-01-01,p5.1.3.6,17461.903
abs,2025-01-01,p5.1.3.7,4658.061
abs,2025-01-01,p5.1.4,114478.46
abs,2025-01-01,p5.1.4.1,9438.667
abs,2025-01-01,p5.1.4.2,78025.659
abs,2025-01-01,p5.1.4.3,27014.135
abs,2025-01-01,p5.2,362658.249
abs,2025-01-01,p5.2.1,308304.196
abs,2025-01-01,p5.2.1.1,127664.104
abs,2025-01-01,p5.2.1.2,147646.359
abs,2025-01-01,p5.2.1.3,32993.733
abs,2025-01-01,p5.2.2,40220.008
abs,2025-01-01,p5.2.3,14134.045
abs,2025-01-01,p5.3,194043.799
abs,2025-01-01,p5.3.1,81523.945
abs,2025-01-01,p5.3.1.1,65988.434
abs,2025-01-01,p5.3.1.2,15535.511
abs,2025-01-01,p5.3.2,27507.738
abs,2025-01-01,p5.3.2.1,26836.455
abs,2025-01-01,p5.3.2.2,671.283
abs,2025-01-01,p5.3.3,25531.258
abs,2025-01-01,p5.3.4,59480.858
abs,2025-01-01,p5.3.4.1,42937.363
abs,2025-01-01,p5.3.4.2,16543.495
abs,2025-01-01,p5.4,83374.57400000001
abs,2025-01-01,p5.4.1,14814.587
abs,2025-01-01,p5.4.2,14125.785
abs,2025-01-01,p5.4.3,37002.674
abs,2025-01-01,p5.4.4,705.562
abs,2025-01-01,p5.4.5,1274.198
abs,2025-01-01,p5.4.6,15451.768
abs,2025-01-01,p5.5,160206.407
abs,2025-01-01,p5.5.01,22771.998
abs,2025-01-01,p5.5.02,9191.407
abs,2025-01-01,p5.5.03,12525.813
abs,2025-01-01,p5.5.04,23096.794
abs,2025-01-01,p5.5.05,582.877
abs,2025-01-01,p5.5.06,4652.294
abs,2025-01-01,p5.5.07,24528.479
abs,2025-01-01,p5.5.08,3559.212
abs,2025-01-01,p5.5.09,56265.828
abs,2025-01-01,p5.5.10,3031.705
abs,2025-01-01,p6,23289.773
growth_yoy,2016-01-01,p0,4.4
growth_yoy,2016-01-01,p1,-3.7
growth_yoy,2016-01-01,p1.1,-6.4
growth_yoy,2016-01-01,p1.1.1,-6.3
growth_yoy,2016-01-01,p1.1.2,-12.7
growth_yoy,2016-01-01,p1.1.3,1.8
growth_yoy,2016-01-01,p1.1.4,5.1
growth_yoy,2016-01-01,p1.1.5,3.2
growth_yoy,2016-01-01,p1.1.6,3.7
growth_yoy,2016-01-01,p1.1.7,2.5
growth_yoy,2016-01-01,p1.2,3.6
growth_yoy,2016-01-01,p1.2.1,4.3
growth_yoy,2016-01-01,p1.2.2 ,-1.3
growth_yoy,2016-01-01,p1.2.3,3.6
growth_yoy,2016-01-01,p1.3,-1.9
growth_yoy,2016-01-01,p1.4,2.1
growth_yoy,2016-01-01,p1.4.1,4.7
growth_yoy,2016-01-01,p1.4.2,-2.9
growth_yoy,2016-01-01,p2,2.2
growth_yoy,2016-01-01,p2.1,0.6
growth_yoy,2016-01-01,p2.2,3.0
growth_yoy,2016-01-01,p2.3,7.1
growth_yoy,2016-01-01,p3,4.4
growth_yoy,2016-01-01,p3.1,2.9
growth_yoy,2016-01-01,p3.1.1,-3.2
growth_yoy,2016-01-01,p3.1.2,6.0
growth_yoy,2016-01-01,p3.1.3,9.8
growth_yoy,2016-01-01,p3.1.4,3.1
growth_yoy,2016-01-01,p3.2,6.9
growth_yoy,2016-01-01,p3.2.1,6.7
growth_yoy,2016-01-01,p3.2.2,8.4
growth_yoy,2016-01-01,p3.3,4.3
growth_yoy,2016-01-01,p3.3.1,3.5
growth_yoy,2016-01-01,p3.3.2,4.4
growth_yoy,2016-01-01,p3.3.3,5.6
