series,date,type,value
growth_yoy,2020-01-01,e1.1.07,-13.8
growth_yoy,2020-01-01,e1.1.08,8.1
growth_yoy,2020-01-01,e1.1.09,-48.8
growth_yoy,2020-01-01,e1.1.10,-6.4
growth_yoy,2020-01-01,e1.1.11,-26.6
growth_yoy,2020-01-01,e1.1.12,-11.1
growth_yoy,2020-01-01,e1.1.13,-61.3
growth_yoy,2020-01-01,e1.1.14,-84.5
growth_yoy,2020-01-01,e1.1.15,16.4
growth_yoy,2020-01-01,e2,4.1
growth_yoy,2020-01-01,e2.01,-10.8
growth_yoy,2020-01-01,e2.02,25.1
growth_yoy,2020-01-01,e2.03,2.9
growth_yoy,2020-01-01,e2.04,6.8
growth_yoy,2020-01-01,e2.05,24.3
growth_yoy,2020-01-01,e2.06,18.4
growth_yoy,2020-01-01,e2.07,8.9
growth_yoy,2020-01-01,e2.08,1.5
growth_yoy,2020-01-01,e2.09,1.1
growth_yoy,2020-01-01,e2.10,30.0
growth_yoy,2020-01-01,e3,-14.4
growth_yoy,2020-01-01,e3.1,-14.4
growth_yoy,2020-01-01,e3.1.1,-18.3
growth_yoy,2020-01-01,e3.1.2,-8.6
growth_yoy,2020-01-01,e3.1.3,-10.6
growth_yoy,2020-01-01,e3.2,-14.4
growth_yoy,2020-01-01,e3.2.1,-21.2
growth_yoy,2020-01-01,e3.2.2,-11.9
growth_yoy,2020-01-01,e5,-8.6
growth_yoy,2020-01-01,e5.1,-0.7
growth_yoy,2020-01-01,e5.2,-47.8
growth_yoy,2020-01-01,e6,-7.9
growth_yoy,2020-01-01,e6.1,-3.6
growth_yoy,2020-01-01,e6.2,-25.3
growth_yoy,2021-01-01,e0,3.3
growth_yoy,2021-01-01,e1,1.8
growth_yoy,2021-01-01,e1.1.01,6.0
growth_yoy,2021-01-01,e1.1.02,-2.2
growth_yoy,2021-01-01,e1.1.03,2.0
growth_yoy,2021-01-01,e1.1.04,2.9
growth_yoy,2021-01-01,e1.1.05,1.0
growth_yoy,2021-01-01,e1.1.06,7.9
growth_yoy,2021-01-01,e1.1.07,-7.9
growth_yoy,2021-01-01,e1.1.08,10.6
growth_yoy,2021-01-01,e1.1.09,-18.7
growth_yoy,2021-01-01,e1.1.10,-3.9
growth_yoy,2021-01-01,e1.1.11,-9.0
growth_yoy,2021-01-01,e1.1.12,0.7
growth_yoy,2021-01-01,e1.1.13,-23.2
growth_yoy,2021-01-01,e1.1.14,-97.3
growth_yoy,2021-01-01,e1.1.15,4.6
growth_yoy,2021-01-01,e2,5.8
growth_yoy,2021-01-01,e2.01,19.9
growth_yoy,2021-01-01,e2.02,0.5
growth_yoy,2021-01-01,e2.03,2.8
growth_yoy,2021-01-01,e2.04,-0.6
growth_yoy,2021-01-01,e2.05,13.4
growth_yoy,2021-01-01,e2.06,-2.3
growth_yoy,2021-01-01,e2.07,12.1
growth_yoy,2021-01-01,e2.08,8.4
growth_yoy,2021-01-01,e2.09,2.9
growth_yoy,2021-01-01,e2.10,-2.6
growth_yoy,2021-01-01,e3,-0.7
growth_yoy,2021-01-01,e3.1,-0.7
growth_yoy,2021-01-01,e3.1.1,-9.9
growth_yoy,2021-01-01,e3.1.2,13.4
growth_yoy,2021-01-01,e3.1.3,0.8
growth_yoy,2021-01-01,e3.2,-0.7
growth_yoy,2021-01-01,e3.2.1,-11.0
growth_yoy,2021-01-01,e3.2.2,2.8
growth_yoy,2021-01-01,e5,18.5
growth_yoy,2021-01-01,e5.1,21.4
growth_yoy,2021-01-01,e5.2,-8.2
growth_yoy,2021-01-01,e6,21.2
growth_yoy,2021-01-01,e6.1,23.8
growth_yoy,2021-01-01,e6.2,7.7
growth_yoy,2022-01-01,e0,9.0
growth_yoy,2022-01-01,e1,11.4
growth_yoy,2022-01-01,e1.1.01,6.9
growth_yoy,2022-01-01,e1.1.02,0.4
growth_yoy,2022-01-01,e1.1.03,16.1
growth_yoy,2022-01-01,e1.1.04,6.9
growth_yoy,2022-01-01,e1.1.05,9.9
growth_yoy,2022-01-01,e1.1.06,17.6
growth_yoy,2022-01-01,e1.1.07,32.1
growth_yoy,2022-01-01,e1.1.08,10.1
growth_yoy,2022-01-01,e1.1.09,46.3
growth_yoy,2022-01-01,e1.1.10,9.6
growth_yoy,2022-01-01,e1.1.11,25.5
growth_yoy,2022-01-01,e1.1.12,7.7
growth_yoy,2022-01-01,e1.1.13,94.6
growth_yoy,2022-01-01,e1.1.14,8701.8
growth_yoy,2022-01-01,e1.1.15,17.2
growth_yoy,2022-01-01,e2,5.6
growth_yoy,2022-01-01,e2.01,49.4
growth_yoy,2022-01-01,e2.02,-0.8
growth_yoy,2022-01-01,e2.03,-6.5
growth_yoy,2022-01-01,e2.04,-2.0
growth_yoy,2022-01-01,e2.05,-73.1
growth_yoy,2022-01-01,e2.06,-15.7
growth_yoy,2022-01-01,e2.07,-7.5
growth_yoy,2022-01-01,e2.08,0.2
growth_yoy,2022-01-01,e2.09,5.7
growth_yoy,2022-01-01,e2.10,-2.2
growth_yoy,2022-01-01,e3,6.8
growth_yoy,2022-01-01,e3.1,6.8
growth_yoy,2022-01-01,e3.1.1,4.8
growth_yoy,2022-01-01,e3.1.2,10.2
growth_yoy,2022-01-01,e3.1.3,2.7
growth_yoy,2022-01-01,e3.2,6.8
growth_yoy,2022-01-01,e3.2.1,5.4
growth_yoy,2022-01-01,e3.2.2,7.3
growth_yoy,2022-01-01,e5,14.5
growth_yoy,2022-01-01,e5.1,11.0
growth_yoy,2022-01-01,e5.2,58.3
growth_yoy,2022-01-01,e6,16.0
growth_yoy,2022-01-01,e6.1,14.4
growth_yoy,2022-01-01,e6.2,25.7
growth_yoy,2023-01-01,e0,3.6
growth_yoy,2023-01-01,e1,4.6
growth_yoy,2023-01-01,e1.1.01,4.4
growth_yoy,2023-01-01,e1.1.02,2.4
growth_yoy,2023-01-01,e1.1.03,7.0
growth_yoy,2023-01-01,e1.1.04,6.6
growth_yoy,2023-01-01,e1.1.05,3.3
growth_yoy,2023-01-01,e1.1.06,11.2
growth_yoy,2023-01-01,e1.1.07,9.6
growth_yoy,2023-01-01,e1.1.08,7.0
growth_yoy,2023-01-01,e1.1.09,5.3
growth_yoy,2023-01-01,e1.1.10,7.2
growth_yoy,2023-01-01,e1.1.11,6.9
growth_yoy,2023-01-01,e1.1.12,4.0
growth_yoy,2023-01-01,e1.1.13,67.1
growth_yoy,2023-01-01,e1.1.14,119.2
growth_yoy,2023-01-01,e1.1.15,6.7
growth_yoy,2023-01-01,e2,4.3
growth_yoy,2023-01-01,e2.01,-8.8
growth_yoy,2023-01-01,e2.02,8.7
growth_yoy,2023-01-01,e2.03,7.7
growth_yoy,2023-01-01,e2.04,12.3
growth_yoy,2023-01-01,e2.05,362.3
growth_yoy,2023-01-01,e2.06,24.1
growth_yoy,2023-01-01,e2.07,4.4
growth_yoy,2023-01-01,e2.08,14.1
growth_yoy,2023-01-01,e2.09,3.6
growth_yoy,2023-01-01,e2.10,14.2
growth_yoy,2023-01-01,e3,5.4
growth_yoy,2023-01-01,e3.1,5.4
growth_yoy,2023-01-01,e3.1.1,6.1
growth_yoy,2023-01-01,e3.1.2,5.2
growth_yoy,2023-01-01,e3.1.3,2.7
growth_yoy,2023-01-01,e3.2,5.4
growth_yoy,2023-01-01,e3.2.1,8.5
growth_yoy,2023-01-01,e3.2.2,4.5
growth_yoy,2023-01-01,e5,-7.9
growth_yoy,2023-01-01,e5.1,-12.5
growth_yoy,2023-01-01,e5.2,32.9
growth_yoy,2023-01-01,e6,-6.8
growth_yoy,2023-01-01,e6.1,-10.9
growth_yoy,2023-01-01,e6.2,16.1
growth_yoy,2024-01-01,e0,5.2
growth_yoy,2024-01-01,e1,4.8
growth_yoy,2024-01-01,e1.1.01,4.5
growth_yoy,2024-01-01,e1.1.02,0.7
growth_yoy,2024-01-01,e1.1.03,7.4
growth_yoy,2024-01-01,e1.1.04,5.3
growth_yoy,2024-01-01,e1.1.05,6.7
growth_yoy,2024-01-01,e1.1.06,9.4
growth_yoy,2024-01-01,e1.1.07,9.5
growth_yoy,2024-01-01,e1.1.08,5.4
growth_yoy,2024-01-01,e1.1.09,5.5
growth_yoy,2024-01-01,e1.1.10,6.4
growth_yoy,2024-01-01,e1.1.11,11.3
growth_yoy,2024-01-01,e1.1.12,6.3
growth_yoy,2024-01-01,e1.1.13,11.9
growth_yoy,2024-01-01,e1.1.14,37.3
growth_yoy,2024-01-01,e1.1.15,10.9
growth_yoy,2024-01-01,e2,4.6
growth_yoy,2024-01-01,e2.01,-3.3
growth_yoy,2024-01-01,e2.02,6.8
growth_yoy,2024-01-01,e2.03,3.6
growth_yoy,2024-01-01,e2.04,13.4
growth_yoy,2024-01-01,e2.05,2.0
growth_yoy,2024-01-01,e2.06,-0.6
growth_yoy,2024-01-01,e2.07,5.3
growth_yoy,2024-01-01,e2.08,0.9
growth_yoy,2024-01-01,e2.09,4.6
growth_yoy,2024-01-01,e2.10,11.1
growth_yoy,2024-01-01,e3,12.1
growth_yoy,2024-01-01,e3.1,12.1
growth_yoy,2024-01-01,e3.1.1,15.5
growth_yoy,2024-01-01,e3.1.2,9.1
growth_yoy,2024-01-01,e3.1.3,6.5
growth_yoy,2024-01-01,e3.2,12.1
growth_yoy,2024-01-01,e3.2.1,11.1
growth_yoy,2024-01-01,e3.2.2,12.4
growth_yoy,2024-01-01,e5,8.6
growth_yoy,2024-01-01,e5.1,5.9
growth_yoy,2024-01-01,e5.2,24.2
growth_yoy,2024-01-01,e6,8.7
growth_yoy,2024-01-01,e6.1,9.6
growth_yoy,2024-01-01,e6.2,5.0
growth_yoy,2025-01-01,e0,5.2
growth_yoy,2025-01-01,e1,5.3
growth_yoy,2025-01-01,e1.1.01,3.8
growth_yoy,2025-01-01,e1.1.02,0.3
growth_yoy,2025-01-01,e1.1.03,8.6
growth_yoy,2025-01-01,e1.1.04,1.4
growth_yoy,2025-01-01,e1.1.05,3.7
growth_yoy,2025-01-01,e1.1.06,8.2
growth_yoy,2025-01-01,e1.1.07,10.2
growth_yoy,2025-01-01,e1.1.08,8.7
growth_yoy,2025-01-01,e1.1.09,4.1
growth_yoy,2025-01-01,e1.1.10,5.5
growth_yoy,2025-01-01,e1.1.11,14.7
growth_yoy,2025-01-01,e1.1.12,2.8
growth_yoy,2025-01-01,e1.1.13,7.2
growth_yoy,2025-01-01,e1.1.14,14.1
growth_yoy,2025-01-01,e1.1.15,9.0
growth_yoy,2025-01-01,e2,5.3
growth_yoy,2025-01-01,e2.01,4.5
growth_yoy,2025-01-01,e2.02,1.9
growth_yoy,2025-01-01,e2.03,5.9
growth_yoy,2025-01-01,e2.04,6.6
growth_yoy,2025-01-01,e2.05,6.6
growth_yoy,2025-01-01,e2.06,9.5
growth_yoy,2025-01-01,e2.07,4.4
growth_yoy,2025-01-01,e2.08,12.3
growth_yoy,2025-01-01,e2.09,4.9
growth_yoy,2025-01-01,e2.10,13.4
growth_yoy,2025-01-01,e3,9.6
growth_yoy,2025-01-01,e3.1,9.6
growth_yoy,2025-01-01,e3.1.1,11.1
growth_yoy,2025-01-01,e3.1.2,8.9
growth_yoy,2025-01-01,e3.1.3,3.3
growth_yoy,2025-01-01,e3.2,9.6
growth_yoy,2025-01-01,e3.2.1,10.3
growth_yoy,2025-01-01,e3.2.2,9.4
growth_yoy,2025-01-01,e5,4.9
growth_yoy,2025-01-01,e5.1,2.9
growth_yoy,2025-01-01,e5.2,15.2
growth_yoy,2025-01-01,e6,6.3
growth_yoy,2025-01-01,e6.1,6.6
growth_yoy,2025-01-01,e6.2,5.0
