origin,destination,date,ridership
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-03-15,53
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-03-16,33
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-03-17,62
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-03-18,45
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-03-19,73
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-03-20,65
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-03-21,60
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-03-22,37
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-03-23,21
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-03-24,68
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-03-25,65
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-03-26,63
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-03-27,63
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-03-28,62
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-03-29,42
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-03-30,27
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-03-31,33
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-01,15
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-02,51
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-03,70
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-04,48
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-05,27
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-06,29
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-07,81
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-08,69
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-09,87
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-10,66
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-11,60
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-12,37
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-13,36
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-14,56
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-15,60
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-16,82
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-17,69
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-18,54
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-19,36
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-20,41
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-21,53
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-22,57
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-23,80
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-24,60
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-25,52
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-26,32
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-27,38
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-28,45
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-29,43
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-04-30,86
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-01,35
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-02,58
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-03,18
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-04,30
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-05,58
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-06,63
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-07,103
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-08,66
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-09,79
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-10,33
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-11,25
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-12,34
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-13,56
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-14,94
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-15,59
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-16,55
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-17,44
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-18,36
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-19,57
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-20,63
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-21,87
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-22,69
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-23,67
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-24,47
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-25,30
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-26,65
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-27,84
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-28,83
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-29,57
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-30,70
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-05-31,35
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-01,43
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-02,42
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-03,60
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-04,93
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-05,80
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-06,51
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-07,41
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-08,28
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-09,80
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-10,74
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-11,112
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-12,73
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-13,75
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-14,36
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-15,45
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-16,58
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-17,64
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-18,108
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-19,79
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-20,66
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-21,45
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-22,27
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-23,103
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-24,55
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-25,104
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-26,56
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-27,26
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-28,47
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-29,30
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-06-30,65
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-01,72
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-02,113
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-03,75
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-04,81
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-05,48
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-06,43
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-07,62
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-08,80
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-09,91
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-10,61
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-11,75
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-12,36
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-13,47
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-14,83
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-15,64
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-16,89
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-17,72
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-18,77
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-19,36
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-20,21
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-21,78
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-22,62
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-23,103
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-24,64
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-25,60
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-26,47
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-27,35
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-28,79
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-29,81
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-30,88
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-07-31,86
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-01,101
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-02,51
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-03,55
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-04,63
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-05,73
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-06,86
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-07,67
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-08,81
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-09,44
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-10,35
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-11,56
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-12,61
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-13,96
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-14,66
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-15,75
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-16,48
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-17,46
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-18,65
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-19,48
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-20,92
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-21,61
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-22,57
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-23,34
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-24,34
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-25,64
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-26,46
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-27,97
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-28,58
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-29,56
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-30,48
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-08-31,31
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-01,32
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-02,61
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-03,74
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-04,43
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-05,32
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-06,47
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-07,30
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-08,60
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-09,59
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-10,66
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-11,68
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-12,54
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-13,45
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-14,55
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-15,35
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-16,43
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-17,99
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-18,63
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-19,55
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-20,40
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-21,33
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-22,64
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-23,81
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-24,100
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-25,66
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-26,69
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-27,37
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-28,35
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-29,57
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-09-30,70
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-01,95
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-02,66
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-03,70
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-04,46
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-05,28
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-06,71
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-07,90
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-08,107
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-09,86
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-10,87
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-11,48
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-12,35
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-13,83
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-14,70
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-15,122
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-16,79
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-17,74
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-18,33
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-19,21
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-20,50
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-21,63
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-22,96
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-23,89
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-24,89
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-25,41
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-26,49
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-27,51
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-28,51
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-29,107
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-30,79
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-10-31,71
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-01,51
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-02,38
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-03,68
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-04,69
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-05,83
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-06,64
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-07,84
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-08,45
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-09,35
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-10,78
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-11,64
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-12,100
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-13,59
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-14,76
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-15,44
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-16,40
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-17,70
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-18,72
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-19,105
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-20,81
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-21,82
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-22,45
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-23,35
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-24,59
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-25,70
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-26,94
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-27,69
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-28,97
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-29,58
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-11-30,40
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-01,69
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-02,79
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-03,81
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-04,89
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-05,80
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-06,44
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-07,44
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-08,93
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-09,77
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-10,112
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-11,37
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-12,67
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-13,45
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-14,37
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-15,76
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-16,68
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-17,100
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-18,63
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-19,59
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-20,42
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-21,43
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-22,70
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-23,54
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-24,61
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-25,25
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-26,58
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-27,45
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-28,28
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-29,57
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-30,41
BRT02: Mentari,BRT01: Sunway-Setia Jaya,2025-12-31,70
BRT02: Mentari,BRT02: Mentari,2025-01-01,31
BRT02: Mentari,BRT02: Mentari,2025-01-02,14
BRT02: Mentari,BRT02: Mentari,2025-01-03,25
BRT02: Mentari,BRT02: Mentari,2025-01-04,24
BRT02: Mentari,BRT02: Mentari,2025-01-05,25
BRT02: Mentari,BRT02: Mentari,2025-01-06,20
BRT02: Mentari,BRT02: Mentari,2025-01-07,9
BRT02: Mentari,BRT02: Mentari,2025-01-08,28
BRT02: Mentari,BRT02: Mentari,2025-01-09,21
BRT02: Mentari,BRT02: Mentari,2025-01-10,24
BRT02: Mentari,BRT02: Mentari,2025-01-11,29
BRT02: Mentari,BRT02: Mentari,2025-01-12,37
BRT02: Mentari,BRT02: Mentari,2025-01-13,35
BRT02: Mentari,BRT02: Mentari,2025-01-14,17
BRT02: Mentari,BRT02: Mentari,2025-01-15,29
BRT02: Mentari,BRT02: Mentari,2025-01-16,34
BRT02: Mentari,BRT02: Mentari,2025-01-17,61
BRT02: Mentari,BRT02: Mentari,2025-01-18,24
BRT02: Mentari,BRT02: Mentari,2025-01-19,33
BRT02: Mentari,BRT02: Mentari,2025-01-20,22
BRT02: Mentari,BRT02: Mentari,2025-01-21,18
BRT02: Mentari,BRT02: Mentari,2025-01-22,17
BRT02: Mentari,BRT02: Mentari,2025-01-23,17
BRT02: Mentari,BRT02: Mentari,2025-01-24,18
BRT02: Mentari,BRT02: Mentari,2025-01-25,16
BRT02: Mentari,BRT02: Mentari,2025-01-26,16
BRT02: Mentari,BRT02: Mentari,2025-01-27,12
BRT02: Mentari,BRT02: Mentari,2025-01-28,16
BRT02: Mentari,BRT02: Mentari,2025-01-29,38
BRT02: Mentari,BRT02: Mentari,2025-01-30,24
BRT02: Mentari,BRT02: Mentari,2025-01-31,22
BRT02: Mentari,BRT02: Mentari,2025-02-01,17
BRT02: Mentari,BRT02: Mentari,2025-02-02,30
BRT02: Mentari,BRT02: Mentari,2025-02-03,21
BRT02: Mentari,BRT02: Mentari,2025-02-04,20
BRT02: Mentari,BRT02: Mentari,2025-02-05,20
BRT02: Mentari,BRT02: Mentari,2025-02-06,16
BRT02: Mentari,BRT02: Mentari,2025-02-07,14
BRT02: Mentari,BRT02: Mentari,2025-02-08,23
BRT02: Mentari,BRT02: Mentari,2025-02-09,26
BRT02: Mentari,BRT02: Mentari,2025-02-10,13
BRT02: Mentari,BRT02: Mentari,2025-02-11,33
BRT02: Mentari,BRT02: Mentari,2025-02-12,44
BRT02: Mentari,BRT02: Mentari,2025-02-13,24
BRT02: Mentari,BRT02: Mentari,2025-02-14,21
BRT02: Mentari,BRT02: Mentari,2025-02-15,28
BRT02: Mentari,BRT02: Mentari,2025-02-16,33
BRT02: Mentari,BRT02: Mentari,2025-02-17,26
BRT02: Mentari,BRT02: Mentari,2025-02-18,18
BRT02: Mentari,BRT02: Mentari,2025-02-19,26
BRT02: Mentari,BRT02: Mentari,2025-02-20,22
BRT02: Mentari,BRT02: Mentari,2025-02-21,31
BRT02: Mentari,BRT02: Mentari,2025-02-22,15
BRT02: Mentari,BRT02: Mentari,2025-02-23,29
BRT02: Mentari,BRT02: Mentari,2025-02-24,21
BRT02: Mentari,BRT02: Mentari,2025-02-25,27
BRT02: Mentari,BRT02: Mentari,2025-02-26,22
BRT02: Mentari,BRT02: Mentari,2025-02-27,19
BRT02: Mentari,BRT02: Mentari,2025-02-28,26
BRT02: Mentari,BRT02: Mentari,2025-03-01,26
BRT02: Mentari,BRT02: Mentari,2025-03-02,21
BRT02: Mentari,BRT02: Mentari,2025-03-03,23
BRT02: Mentari,BRT02: Mentari,2025-03-04,22
BRT02: Mentari,BRT02: Mentari,2025-03-05,31
BRT02: Mentari,BRT02: Mentari,2025-03-06,38
BRT02: Mentari,BRT02: Mentari,2025-03-07,33
BRT02: Mentari,BRT02: Mentari,2025-03-08,32
BRT02: Mentari,BRT02: Mentari,2025-03-09,36
BRT02: Mentari,BRT02: Mentari,2025-03-10,36
BRT02: Mentari,BRT02: Mentari,2025-03-11,17
BRT02: Mentari,BRT02: Mentari,2025-03-12,31
BRT02: Mentari,BRT02: Mentari,2025-03-13,33
BRT02: Mentari,BRT02: Mentari,2025-03-14,19
BRT02: Mentari,BRT02: Mentari,2025-03-15,29
BRT02: Mentari,BRT02: Mentari,2025-03-16,21
BRT02: Mentari,BRT02: Mentari,2025-03-17,28
BRT02: Mentari,BRT02: Mentari,2025-03-18,25
BRT02: Mentari,BRT02: Mentari,2025-03-19,27
BRT02: Mentari,BRT02: Mentari,2025-03-20,29
BRT02: Mentari,BRT02: Mentari,2025-03-21,23
BRT02: Mentari,BRT02: Mentari,2025-03-22,21
BRT02: Mentari,BRT02: Mentari,2025-03-23,21
BRT02: Mentari,BRT02: Mentari,2025-03-24,21
BRT02: Mentari,BRT02: Mentari,2025-03-25,27
BRT02: Mentari,BRT02: Mentari,2025-03-26,23
BRT02: Mentari,BRT02: Mentari,2025-03-27,21
BRT02: Mentari,BRT02: Mentari,2025-03-28,37
BRT02: Mentari,BRT02: Mentari,2025-03-29,23
BRT02: Mentari,BRT02: Mentari,2025-03-30,18
BRT02: Mentari,BRT02: Mentari,2025-03-31,15
BRT02: Mentari,BRT02: Mentari,2025-04-01,24
BRT02: Mentari,BRT02: Mentari,2025-04-02,16
BRT02: Mentari,BRT02: Mentari,2025-04-03,15
BRT02: Mentari,BRT02: Mentari,2025-04-04,15
BRT02: Mentari,BRT02: Mentari,2025-04-05,20
BRT02: Mentari,BRT02: Mentari,2025-04-06,17
BRT02: Mentari,BRT02: Mentari,2025-04-07,28
BRT02: Mentari,BRT02: Mentari,2025-04-08,22
BRT02: Mentari,BRT02: Mentari,2025-04-09,28
BRT02: Mentari,BRT02: Mentari,2025-04-10,14
BRT02: Mentari,BRT02: Mentari,2025-04-11,18
BRT02: Mentari,BRT02: Mentari,2025-04-12,29
BRT02: Mentari,BRT02: Mentari,2025-04-13,18
BRT02: Mentari,BRT02: Mentari,2025-04-14,24
BRT02: Mentari,BRT02: Mentari,2025-04-15,18
BRT02: Mentari,BRT02: Mentari,2025-04-16,35
BRT02: Mentari,BRT02: Mentari,2025-04-17,25
BRT02: Mentari,BRT02: Mentari,2025-04-18,26
BRT02: Mentari,BRT02: Mentari,2025-04-19,34
