date,time,origin,destination,ridership
2026-01-03,16:00,JB Sentral,Woodlands CIQ,322
2026-01-03,16:00,Woodlands CIQ,JB Sentral,325
2026-01-03,17:00,JB Sentral,Woodlands CIQ,322
2026-01-03,17:00,Woodlands CIQ,JB Sentral,329
2026-01-03,18:00,Woodlands CIQ,JB Sentral,294
2026-01-03,19:00,JB Sentral,Woodlands CIQ,318
2026-01-03,20:00,JB Sentral,Woodlands CIQ,316
2026-01-03,20:00,Woodlands CIQ,JB Sentral,208
2026-01-03,21:00,JB Sentral,Woodlands CIQ,317
2026-01-03,21:00,Woodlands CIQ,JB Sentral,220
2026-01-03,22:00,JB Sentral,Woodlands CIQ,315
2026-01-03,22:00,Woodlands CIQ,JB Sentral,282
2026-01-03,23:00,Woodlands CIQ,JB Sentral,126
2026-01-04,05:00,JB Sentral,Woodlands CIQ,113
2026-01-04,06:00,JB Sentral,Woodlands CIQ,164
2026-01-04,07:00,JB Sentral,Woodlands CIQ,584
2026-01-04,08:00,JB Sentral,Woodlands CIQ,325
2026-01-04,08:00,Woodlands CIQ,JB Sentral,321
2026-01-04,09:00,Woodlands CIQ,JB Sentral,327
2026-01-04,10:00,JB Sentral,Woodlands CIQ,328
2026-01-04,11:00,JB Sentral,Woodlands CIQ,321
2026-01-04,11:00,Woodlands CIQ,JB Sentral,321
2026-01-04,12:00,JB Sentral,Woodlands CIQ,324
2026-01-04,12:00,Woodlands CIQ,JB Sentral,317
2026-01-04,13:00,Woodlands CIQ,JB Sentral,236
2026-01-04,14:00,JB Sentral,Woodlands CIQ,325
2026-01-04,15:00,JB Sentral,Woodlands CIQ,320
2026-01-04,15:00,Woodlands CIQ,JB Sentral,228
2026-01-04,16:00,JB Sentral,Woodlands CIQ,315
2026-01-04,16:00,Woodlands CIQ,JB Sentral,111
2026-01-04,17:00,JB Sentral,Woodlands CIQ,316
2026-01-04,17:00,Woodlands CIQ,JB Sentral,123
2026-01-04,18:00,Woodlands CIQ,JB Sentral,130
2026-01-04,19:00,JB Sentral,Woodlands CIQ,315
2026-01-04,20:00,JB Sentral,Woodlands CIQ,320
2026-01-04,20:00,Woodlands CIQ,JB Sentral,115
2026-01-04,21:00,JB Sentral,Woodlands CIQ,320
2026-01-04,21:00,Woodlands CIQ,JB Sentral,94
2026-01-04,22:00,JB Sentral,Woodlands CIQ,315
2026-01-04,22:00,Woodlands CIQ,JB Sentral,74
2026-01-04,23:00,Woodlands CIQ,JB Sentral,55
2026-01-05,05:00,JB Sentral,Woodlands CIQ,640
2026-01-05,06:00,JB Sentral,Woodlands CIQ,639
2026-01-05,07:00,JB Sentral,Woodlands CIQ,641
2026-01-05,08:00,JB Sentral,Woodlands CIQ,320
2026-01-05,08:00,Woodlands CIQ,JB Sentral,322
2026-01-05,09:00,Woodlands CIQ,JB Sentral,319
2026-01-05,10:00,JB Sentral,Woodlands CIQ,320
2026-01-05,11:00,JB Sentral,Woodlands CIQ,326
2026-01-05,11:00,Woodlands CIQ,JB Sentral,319
2026-01-05,12:00,JB Sentral,Woodlands CIQ,323
2026-01-05,12:00,Woodlands CIQ,JB Sentral,321
2026-01-05,13:00,Woodlands CIQ,JB Sentral,323
2026-01-05,15:00,JB Sentral,Woodlands CIQ,322
2026-01-05,16:00,JB Sentral,Woodlands CIQ,321
2026-01-05,16:00,Woodlands CIQ,JB Sentral,159
2026-01-05,17:00,JB Sentral,Woodlands CIQ,318
2026-01-05,17:00,Woodlands CIQ,JB Sentral,168
2026-01-05,18:00,Woodlands CIQ,JB Sentral,320
2026-01-05,19:00,JB Sentral,Woodlands CIQ,309
2026-01-05,20:00,JB Sentral,Woodlands CIQ,310
2026-01-05,20:00,Woodlands CIQ,JB Sentral,320
2026-01-05,21:00,JB Sentral,Woodlands CIQ,313
2026-01-05,21:00,Woodlands CIQ,JB Sentral,236
2026-01-05,22:00,JB Sentral,Woodlands CIQ,320
2026-01-05,22:00,Woodlands CIQ,JB Sentral,116
2026-01-05,23:00,Woodlands CIQ,JB Sentral,36
2026-01-06,05:00,JB Sentral,Woodlands CIQ,640
2026-01-06,06:00,JB Sentral,Woodlands CIQ,638
2026-01-06,07:00,JB Sentral,Woodlands CIQ,632
2026-01-06,08:00,JB Sentral,Woodlands CIQ,320
2026-01-06,08:00,Woodlands CIQ,JB Sentral,320
2026-01-06,09:00,Woodlands CIQ,JB Sentral,318
2026-01-06,10:00,JB Sentral,Woodlands CIQ,322
2026-01-06,11:00,JB Sentral,Woodlands CIQ,283
2026-01-06,11:00,Woodlands CIQ,JB Sentral,319
2026-01-06,12:00,JB Sentral,Woodlands CIQ,229
2026-01-06,12:00,Woodlands CIQ,JB Sentral,315
2026-01-06,13:00,Woodlands CIQ,JB Sentral,199
2026-01-06,14:00,JB Sentral,Woodlands CIQ,239
2026-01-06,15:00,JB Sentral,Woodlands CIQ,322
2026-01-06,15:00,Woodlands CIQ,JB Sentral,157
2026-01-06,16:00,JB Sentral,Woodlands CIQ,322
2026-01-06,16:00,Woodlands CIQ,JB Sentral,80
2026-01-06,17:00,JB Sentral,Woodlands CIQ,321
2026-01-06,17:00,Woodlands CIQ,JB Sentral,208
2026-01-06,18:00,Woodlands CIQ,JB Sentral,320
2026-01-06,19:00,JB Sentral,Woodlands CIQ,316
2026-01-06,20:00,JB Sentral,Woodlands CIQ,315
2026-01-06,20:00,Woodlands CIQ,JB Sentral,320
2026-01-06,21:00,JB Sentral,Woodlands CIQ,314
2026-01-06,21:00,Woodlands CIQ,JB Sentral,321
2026-01-06,22:00,JB Sentral,Woodlands CIQ,281
2026-01-06,22:00,Woodlands CIQ,JB Sentral,173
2026-01-06,23:00,Woodlands CIQ,JB Sentral,77
2026-01-07,05:00,JB Sentral,Woodlands CIQ,640
2026-01-07,06:00,JB Sentral,Woodlands CIQ,640
2026-01-07,07:00,JB Sentral,Woodlands CIQ,640
2026-01-07,08:00,JB Sentral,Woodlands CIQ,320
2026-01-07,08:00,Woodlands CIQ,JB Sentral,321
2026-01-07,09:00,Woodlands CIQ,JB Sentral,321
2026-01-07,10:00,JB Sentral,Woodlands CIQ,321
2026-01-07,11:00,JB Sentral,Woodlands CIQ,271
2026-01-07,11:00,Woodlands CIQ,JB Sentral,323
2026-01-07,12:00,JB Sentral,Woodlands CIQ,244
2026-01-07,12:00,Woodlands CIQ,JB Sentral,320
2026-01-07,13:00,Woodlands CIQ,JB Sentral,225
2026-01-07,14:00,JB Sentral,Woodlands CIQ,237
2026-01-07,15:00,JB Sentral,Woodlands CIQ,319
2026-01-07,15:00,Woodlands CIQ,JB Sentral,163
2026-01-07,16:00,JB Sentral,Woodlands CIQ,321
2026-01-07,16:00,Woodlands CIQ,JB Sentral,75
2026-01-07,17:00,JB Sentral,Woodlands CIQ,324
2026-01-07,17:00,Woodlands CIQ,JB Sentral,235
2026-01-07,18:00,Woodlands CIQ,JB Sentral,320
2026-01-07,19:00,JB Sentral,Woodlands CIQ,321
2026-01-07,20:00,JB Sentral,Woodlands CIQ,320
2026-01-07,20:00,Woodlands CIQ,JB Sentral,320
2026-01-07,21:00,JB Sentral,Woodlands CIQ,321
2026-01-07,21:00,Woodlands CIQ,JB Sentral,323
2026-01-07,22:00,JB Sentral,Woodlands CIQ,272
2026-01-07,22:00,Woodlands CIQ,JB Sentral,201
2026-01-07,23:00,Woodlands CIQ,JB Sentral,54
2026-01-08,05:00,JB Sentral,Woodlands CIQ,640
2026-01-08,06:00,JB Sentral,Woodlands CIQ,640
2026-01-08,07:00,JB Sentral,Woodlands CIQ,640
2026-01-08,08:00,JB Sentral,Woodlands CIQ,317
2026-01-08,08:00,Woodlands CIQ,JB Sentral,321
2026-01-08,09:00,Woodlands CIQ,JB Sentral,321
2026-01-08,11:00,JB Sentral,Woodlands CIQ,326
2026-01-08,12:00,JB Sentral,Woodlands CIQ,208
2026-01-08,12:00,Woodlands CIQ,JB Sentral,324
2026-01-08,13:00,Woodlands CIQ,JB Sentral,322
2026-01-08,14:00,JB Sentral,Woodlands CIQ,232
2026-01-08,15:00,JB Sentral,Woodlands CIQ,324
2026-01-08,15:00,Woodlands CIQ,JB Sentral,145
2026-01-08,16:00,JB Sentral,Woodlands CIQ,320
2026-01-08,16:00,Woodlands CIQ,JB Sentral,126
2026-01-08,17:00,JB Sentral,Woodlands CIQ,322
2026-01-08,17:00,Woodlands CIQ,JB Sentral,253
2026-01-08,18:00,Woodlands CIQ,JB Sentral,320
2026-01-08,19:00,JB Sentral,Woodlands CIQ,320
2026-01-08,20:00,JB Sentral,Woodlands CIQ,320
2026-01-08,20:00,Woodlands CIQ,JB Sentral,320
2026-01-08,21:00,JB Sentral,Woodlands CIQ,322
2026-01-08,21:00,Woodlands CIQ,JB Sentral,322
2026-01-08,22:00,JB Sentral,Woodlands CIQ,229
2026-01-08,22:00,Woodlands CIQ,JB Sentral,295
2026-01-08,23:00,Woodlands CIQ,JB Sentral,102
2026-01-09,05:00,JB Sentral,Woodlands CIQ,637
2026-01-09,06:00,JB Sentral,Woodlands CIQ,640
2026-01-09,07:00,JB Sentral,Woodlands CIQ,639
2026-01-09,08:00,JB Sentral,Woodlands CIQ,321
2026-01-09,08:00,Woodlands CIQ,JB Sentral,317
2026-01-09,09:00,Woodlands CIQ,JB Sentral,320
2026-01-09,10:00,JB Sentral,Woodlands CIQ,317
2026-01-09,11:00,JB Sentral,Woodlands CIQ,183
2026-01-09,11:00,Woodlands CIQ,JB Sentral,320
2026-01-09,12:00,JB Sentral,Woodlands CIQ,218
2026-01-09,12:00,Woodlands CIQ,JB Sentral,315
2026-01-09,13:00,Woodlands CIQ,JB Sentral,321
2026-01-09,14:00,JB Sentral,Woodlands CIQ,234
2026-01-09,15:00,JB Sentral,Woodlands CIQ,326
2026-01-09,15:00,Woodlands CIQ,JB Sentral,319
2026-01-09,16:00,JB Sentral,Woodlands CIQ,325
2026-01-09,16:00,Woodlands CIQ,JB Sentral,322
2026-01-09,17:00,JB Sentral,Woodlands CIQ,323
2026-01-09,17:00,Woodlands CIQ,JB Sentral,322
2026-01-09,18:00,Woodlands CIQ,JB Sentral,320
2026-01-09,19:00,JB Sentral,Woodlands CIQ,323
2026-01-09,20:00,JB Sentral,Woodlands CIQ,320
2026-01-09,20:00,Woodlands CIQ,JB Sentral,320
2026-01-09,21:00,JB Sentral,Woodlands CIQ,320
2026-01-09,21:00,Woodlands CIQ,JB Sentral,326
2026-01-09,22:00,JB Sentral,Woodlands CIQ,305
2026-01-09,22:00,Woodlands CIQ,JB Sentral,323
2026-01-09,23:00,Woodlands CIQ,JB Sentral,320
2026-01-10,05:00,JB Sentral,Woodlands CIQ,163
2026-01-10,06:00,JB Sentral,Woodlands CIQ,351
2026-01-10,07:00,JB Sentral,Woodlands CIQ,491
2026-01-10,08:00,JB Sentral,Woodlands CIQ,321
2026-01-10,08:00,Woodlands CIQ,JB Sentral,323
2026-01-10,09:00,Woodlands CIQ,JB Sentral,323
2026-01-10,10:00,JB Sentral,Woodlands CIQ,322
2026-01-10,11:00,JB Sentral,Woodlands CIQ,304
2026-01-10,11:00,Woodlands CIQ,JB Sentral,326
2026-01-10,12:00,JB Sentral,Woodlands CIQ,291
2026-01-10,12:00,Woodlands CIQ,JB Sentral,322
2026-01-10,13:00,Woodlands CIQ,JB Sentral,316
2026-01-10,14:00,JB Sentral,Woodlands CIQ,321
2026-01-10,15:00,JB Sentral,Woodlands CIQ,324
2026-01-10,15:00,Woodlands CIQ,JB Sentral,318
2026-01-10,16:00,JB Sentral,Woodlands CIQ,322
2026-01-10,16:00,Woodlands CIQ,JB Sentral,319
2026-01-10,17:00,JB Sentral,Woodlands CIQ,321
2026-01-10,17:00,Woodlands CIQ,JB Sentral,322
2026-01-10,18:00,Woodlands CIQ,JB Sentral,324
2026-01-10,19:00,JB Sentral,Woodlands CIQ,324
2026-01-10,20:00,JB Sentral,Woodlands CIQ,321
2026-01-10,20:00,Woodlands CIQ,JB Sentral,257
2026-01-10,21:00,JB Sentral,Woodlands CIQ,321
2026-01-10,21:00,Woodlands CIQ,JB Sentral,217
2026-01-10,22:00,JB Sentral,Woodlands CIQ,319
2026-01-10,22:00,Woodlands CIQ,JB Sentral,169
2026-01-10,23:00,Woodlands CIQ,JB Sentral,116
2026-01-11,05:00,JB Sentral,Woodlands CIQ,120
2026-01-11,06:00,JB Sentral,Woodlands CIQ,161
2026-01-11,07:00,JB Sentral,Woodlands CIQ,301
2026-01-11,08:00,JB Sentral,Woodlands CIQ,323
2026-01-11,08:00,Woodlands CIQ,JB Sentral,319
2026-01-11,09:00,Woodlands CIQ,JB Sentral,321
2026-01-11,10:00,JB Sentral,Woodlands CIQ,325
2026-01-11,11:00,JB Sentral,Woodlands CIQ,327
2026-01-11,11:00,Woodlands CIQ,JB Sentral,324
2026-01-11,12:00,JB Sentral,Woodlands CIQ,321
2026-01-11,12:00,Woodlands CIQ,JB Sentral,320
2026-01-11,13:00,Woodlands CIQ,JB Sentral,239
2026-01-11,14:00,JB Sentral,Woodlands CIQ,319
2026-01-11,15:00,JB Sentral,Woodlands CIQ,320
2026-01-11,15:00,Woodlands CIQ,JB Sentral,187
2026-01-11,16:00,JB Sentral,Woodlands CIQ,322
2026-01-11,16:00,Woodlands CIQ,JB Sentral,78
2026-01-11,17:00,JB Sentral,Woodlands CIQ,325
2026-01-11,17:00,Woodlands CIQ,JB Sentral,125
2026-01-11,18:00,Woodlands CIQ,JB Sentral,105
2026-01-11,19:00,JB Sentral,Woodlands CIQ,320
2026-01-11,20:00,JB Sentral,Woodlands CIQ,322
2026-01-11,20:00,Woodlands CIQ,JB Sentral,84
2026-01-11,21:00,JB Sentral,Woodlands CIQ,320
2026-01-11,21:00,Woodlands CIQ,JB Sentral,65
2026-01-11,22:00,JB Sentral,Woodlands CIQ,320
2026-01-11,22:00,Woodlands CIQ,JB Sentral,86
2026-01-11,23:00,Woodlands CIQ,JB Sentral,34
2026-01-12,05:00,JB Sentral,Woodlands CIQ,640
2026-01-12,06:00,JB Sentral,Woodlands CIQ,639
2026-01-12,07:00,JB Sentral,Woodlands CIQ,640
2026-01-12,08:00,JB Sentral,Woodlands CIQ,320
2026-01-12,08:00,Woodlands CIQ,JB Sentral,318
2026-01-12,09:00,Woodlands CIQ,JB Sentral,321
2026-01-12,10:00,JB Sentral,Woodlands CIQ,321
2026-01-12,11:00,JB Sentral,Woodlands CIQ,266
2026-01-12,11:00,Woodlands CIQ,JB Sentral,322
2026-01-12,12:00,JB Sentral,Woodlands CIQ,325
2026-01-12,12:00,Woodlands CIQ,JB Sentral,312
2026-01-12,13:00,Woodlands CIQ,JB Sentral,228
2026-01-12,15:00,JB Sentral,Woodlands CIQ,325
2026-01-12,16:00,JB Sentral,Woodlands CIQ,324
2026-01-12,16:00,Woodlands CIQ,JB Sentral,91
2026-01-12,17:00,JB Sentral,Woodlands CIQ,321
2026-01-12,17:00,Woodlands CIQ,JB Sentral,164
2026-01-12,18:00,Woodlands CIQ,JB Sentral,320
2026-01-12,19:00,JB Sentral,Woodlands CIQ,317
2026-01-12,20:00,JB Sentral,Woodlands CIQ,318
2026-01-12,20:00,Woodlands CIQ,JB Sentral,318
2026-01-12,21:00,JB Sentral,Woodlands CIQ,316
2026-01-12,21:00,Woodlands CIQ,JB Sentral,201
2026-01-12,22:00,JB Sentral,Woodlands CIQ,320
2026-01-12,22:00,Woodlands CIQ,JB Sentral,123
2026-01-12,23:00,Woodlands CIQ,JB Sentral,30
2026-01-13,05:00,JB Sentral,Woodlands CIQ,640
2026-01-13,06:00,JB Sentral,Woodlands CIQ,638
2026-01-13,07:00,JB Sentral,Woodlands CIQ,638
2026-01-13,08:00,JB Sentral,Woodlands CIQ,320
2026-01-13,08:00,Woodlands CIQ,JB Sentral,314
2026-01-13,09:00,Woodlands CIQ,JB Sentral,320
2026-01-13,10:00,JB Sentral,Woodlands CIQ,324
2026-01-13,11:00,JB Sentral,Woodlands CIQ,214
2026-01-13,11:00,Woodlands CIQ,JB Sentral,323
2026-01-13,12:00,JB Sentral,Woodlands CIQ,199
2026-01-13,12:00,Woodlands CIQ,JB Sentral,303
2026-01-13,13:00,Woodlands CIQ,JB Sentral,141
2026-01-13,14:00,JB Sentral,Woodlands CIQ,240
2026-01-13,15:00,JB Sentral,Woodlands CIQ,302
2026-01-13,15:00,Woodlands CIQ,JB Sentral,103
2026-01-13,16:00,JB Sentral,Woodlands CIQ,323
2026-01-13,16:00,Woodlands CIQ,JB Sentral,69
2026-01-13,17:00,JB Sentral,Woodlands CIQ,319
2026-01-13,17:00,Woodlands CIQ,JB Sentral,154
2026-01-13,18:00,Woodlands CIQ,JB Sentral,317
2026-01-13,19:00,JB Sentral,Woodlands CIQ,319
2026-01-13,20:00,JB Sentral,Woodlands CIQ,313
2026-01-13,20:00,Woodlands CIQ,JB Sentral,317
2026-01-13,21:00,JB Sentral,Woodlands CIQ,315
2026-01-13,21:00,Woodlands CIQ,JB Sentral,249
2026-01-13,22:00,JB Sentral,Woodlands CIQ,207
2026-01-13,22:00,Woodlands CIQ,JB Sentral,126
2026-01-13,23:00,Woodlands CIQ,JB Sentral,45
2026-01-14,05:00,JB Sentral,Woodlands CIQ,640
2026-01-14,06:00,JB Sentral,Woodlands CIQ,640
2026-01-14,07:00,JB Sentral,Woodlands CIQ,638
2026-01-14,08:00,JB Sentral,Woodlands CIQ,317
2026-01-14,08:00,Woodlands CIQ,JB Sentral,270
2026-01-14,09:00,Woodlands CIQ,JB Sentral,319
2026-01-14,10:00,JB Sentral,Woodlands CIQ,321
2026-01-14,11:00,JB Sentral,Woodlands CIQ,197
2026-01-14,11:00,Woodlands CIQ,JB Sentral,324
2026-01-14,12:00,JB Sentral,Woodlands CIQ,206
2026-01-14,12:00,Woodlands CIQ,JB Sentral,302
2026-01-14,13:00,Woodlands CIQ,JB Sentral,119
2026-01-14,14:00,JB Sentral,Woodlands CIQ,204
2026-01-14,15:00,JB Sentral,Woodlands CIQ,268
2026-01-14,15:00,Woodlands CIQ,JB Sentral,128
2026-01-14,16:00,JB Sentral,Woodlands CIQ,323
2026-01-14,16:00,Woodlands CIQ,JB Sentral,93
2026-01-14,17:00,JB Sentral,Woodlands CIQ,316
2026-01-14,17:00,Woodlands CIQ,JB Sentral,218
2026-01-14,18:00,Woodlands CIQ,JB Sentral,316
2026-01-14,19:00,JB Sentral,Woodlands CIQ,317
2026-01-14,20:00,JB Sentral,Woodlands CIQ,315
2026-01-14,20:00,Woodlands CIQ,JB Sentral,319
2026-01-14,21:00,JB Sentral,Woodlands CIQ,318
2026-01-14,21:00,Woodlands CIQ,JB Sentral,320
2026-01-14,22:00,JB Sentral,Woodlands CIQ,151
2026-01-14,22:00,Woodlands CIQ,JB Sentral,177
2026-01-14,23:00,Woodlands CIQ,JB Sentral,47
2026-01-15,05:00,JB Sentral,Woodlands CIQ,640
2026-01-15,06:00,JB Sentral,Woodlands CIQ,638
2026-01-15,07:00,JB Sentral,Woodlands CIQ,640
2026-01-15,08:00,JB Sentral,Woodlands CIQ,320
2026-01-15,08:00,Woodlands CIQ,JB Sentral,331
2026-01-15,09:00,Woodlands CIQ,JB Sentral,323
2026-01-15,11:00,JB Sentral,Woodlands CIQ,273
2026-01-15,12:00,JB Sentral,Woodlands CIQ,200
2026-01-15,12:00,Woodlands CIQ,JB Sentral,325
2026-01-15,13:00,Woodlands CIQ,JB Sentral,258
2026-01-15,14:00,JB Sentral,Woodlands CIQ,170
2026-01-15,15:00,JB Sentral,Woodlands CIQ,307
2026-01-15,15:00,Woodlands CIQ,JB Sentral,178
2026-01-15,16:00,JB Sentral,Woodlands CIQ,321
2026-01-15,16:00,Woodlands CIQ,JB Sentral,114
2026-01-15,17:00,JB Sentral,Woodlands CIQ,322
2026-01-15,17:00,Woodlands CIQ,JB Sentral,299
2026-01-15,18:00,Woodlands CIQ,JB Sentral,320
2026-01-15,19:00,JB Sentral,Woodlands CIQ,320
2026-01-15,20:00,JB Sentral,Woodlands CIQ,320
2026-01-15,20:00,Woodlands CIQ,JB Sentral,321
2026-01-15,21:00,JB Sentral,Woodlands CIQ,320
2026-01-15,21:00,Woodlands CIQ,JB Sentral,321
2026-01-15,22:00,JB Sentral,Woodlands CIQ,208
2026-01-15,22:00,Woodlands CIQ,JB Sentral,317
2026-01-15,23:00,Woodlands CIQ,JB Sentral,53
2026-01-16,05:00,JB Sentral,Woodlands CIQ,640
2026-01-16,06:00,JB Sentral,Woodlands CIQ,638
2026-01-16,07:00,JB Sentral,Woodlands CIQ,637
2026-01-16,08:00,JB Sentral,Woodlands CIQ,322
2026-01-16,08:00,Woodlands CIQ,JB Sentral,324
2026-01-16,09:00,Woodlands CIQ,JB Sentral,319
2026-01-16,10:00,JB Sentral,Woodlands CIQ,283
2026-01-16,11:00,JB Sentral,Woodlands CIQ,210
2026-01-16,11:00,Woodlands CIQ,JB Sentral,324
2026-01-16,12:00,JB Sentral,Woodlands CIQ,198
2026-01-16,12:00,Woodlands CIQ,JB Sentral,328
2026-01-16,13:00,Woodlands CIQ,JB Sentral,316
2026-01-16,14:00,JB Sentral,Woodlands CIQ,200
2026-01-16,15:00,JB Sentral,Woodlands CIQ,258
2026-01-16,15:00,Woodlands CIQ,JB Sentral,315
2026-01-16,16:00,JB Sentral,Woodlands CIQ,322
2026-01-16,16:00,Woodlands CIQ,JB Sentral,322
2026-01-16,17:00,JB Sentral,Woodlands CIQ,321
2026-01-16,17:00,Woodlands CIQ,JB Sentral,313
2026-01-16,18:00,Woodlands CIQ,JB Sentral,320
2026-01-16,19:00,JB Sentral,Woodlands CIQ,318
2026-01-16,20:00,JB Sentral,Woodlands CIQ,318
2026-01-16,20:00,Woodlands CIQ,JB Sentral,320
2026-01-16,21:00,JB Sentral,Woodlands CIQ,319
2026-01-16,21:00,Woodlands CIQ,JB Sentral,322
2026-01-16,22:00,JB Sentral,Woodlands CIQ,320
2026-01-16,22:00,Woodlands CIQ,JB Sentral,320
2026-01-16,23:00,Woodlands CIQ,JB Sentral,318
2026-01-17,05:00,JB Sentral,Woodlands CIQ,173
2026-01-17,06:00,JB Sentral,Woodlands CIQ,329
2026-01-17,07:00,JB Sentral,Woodlands CIQ,528
2026-01-17,08:00,JB Sentral,Woodlands CIQ,320
2026-01-17,08:00,Woodlands CIQ,JB Sentral,324
2026-01-17,09:00,Woodlands CIQ,JB Sentral,323
2026-01-17,10:00,JB Sentral,Woodlands CIQ,320
2026-01-17,11:00,JB Sentral,Woodlands CIQ,323
2026-01-17,11:00,Woodlands CIQ,JB Sentral,326
2026-01-17,12:00,JB Sentral,Woodlands CIQ,288
2026-01-17,12:00,Woodlands CIQ,JB Sentral,322
2026-01-17,13:00,Woodlands CIQ,JB Sentral,324
2026-01-17,14:00,JB Sentral,Woodlands CIQ,327
2026-01-17,15:00,JB Sentral,Woodlands CIQ,322
2026-01-17,15:00,Woodlands CIQ,JB Sentral,317
2026-01-17,16:00,JB Sentral,Woodlands CIQ,324
2026-01-17,16:00,Woodlands CIQ,JB Sentral,316
2026-01-17,17:00,JB Sentral,Woodlands CIQ,323
2026-01-17,17:00,Woodlands CIQ,JB Sentral,322
2026-01-17,18:00,Woodlands CIQ,JB Sentral,322
2026-01-17,19:00,JB Sentral,Woodlands CIQ,319
2026-01-17,20:00,JB Sentral,Woodlands CIQ,321
2026-01-17,20:00,Woodlands CIQ,JB Sentral,196
2026-01-17,21:00,JB Sentral,Woodlands CIQ,319
2026-01-17,21:00,Woodlands CIQ,JB Sentral,259
2026-01-17,22:00,JB Sentral,Woodlands CIQ,319
2026-01-17,22:00,Woodlands CIQ,JB Sentral,184
