series,date,sector,value
abs,2017-01-01,p3,70892.0
abs,2017-01-01,p4,16659.0
abs,2017-01-01,p5,176612.0
abs,2017-01-01,p6,4661.0
abs,2017-04-01,p0,334692.0
abs,2017-04-01,p1,27938.0
abs,2017-04-01,p2,29598.0
abs,2017-04-01,p3,74946.0
abs,2017-04-01,p4,16041.0
abs,2017-04-01,p5,181489.0
abs,2017-04-01,p6,4679.0
abs,2017-07-01,p0,347646.0
abs,2017-07-01,p1,31873.0
abs,2017-07-01,p2,28073.0
abs,2017-07-01,p3,76020.0
abs,2017-07-01,p4,17179.0
abs,2017-07-01,p5,189753.0
abs,2017-07-01,p6,4748.0
abs,2017-10-01,p0,361259.0
abs,2017-10-01,p1,30435.0
abs,2017-10-01,p2,31514.0
abs,2017-10-01,p3,77940.0
abs,2017-10-01,p4,16673.0
abs,2017-10-01,p5,199505.0
abs,2017-10-01,p6,5192.0
abs,2018-01-01,p0,346709.0
abs,2018-01-01,p1,26157.0
abs,2018-01-01,p2,33458.0
abs,2018-01-01,p3,73899.0
abs,2018-01-01,p4,17654.0
abs,2018-01-01,p5,190322.0
abs,2018-01-01,p6,5219.0
abs,2018-04-01,p0,353933.0
abs,2018-04-01,p1,25806.0
abs,2018-04-01,p2,33766.0
abs,2018-04-01,p3,77680.0
abs,2018-04-01,p4,16979.0
abs,2018-04-01,p5,195101.0
abs,2018-04-01,p6,4602.0
abs,2018-07-01,p0,367918.0
abs,2018-07-01,p1,29386.0
abs,2018-07-01,p2,32721.0
abs,2018-07-01,p3,79324.0
abs,2018-07-01,p4,18164.0
abs,2018-07-01,p5,205077.0
abs,2018-07-01,p6,3247.0
abs,2018-10-01,p0,379200.0
abs,2018-10-01,p1,27408.0
abs,2018-10-01,p2,34889.0
abs,2018-10-01,p3,80773.0
abs,2018-10-01,p4,17251.0
abs,2018-10-01,p5,214494.0
abs,2018-10-01,p6,4386.0
abs,2019-01-01,p0,362512.0
abs,2019-01-01,p1,25729.0
abs,2019-01-01,p2,34448.0
abs,2019-01-01,p3,76600.0
abs,2019-01-01,p4,17935.0
abs,2019-01-01,p5,203643.0
abs,2019-01-01,p6,4156.0
abs,2019-04-01,p0,371603.0
abs,2019-04-01,p1,25349.0
abs,2019-04-01,p2,34787.0
abs,2019-04-01,p3,81094.0
abs,2019-04-01,p4,17376.0
abs,2019-04-01,p5,208630.0
abs,2019-04-01,p6,4368.0
abs,2019-07-01,p0,382278.0
abs,2019-07-01,p1,29896.0
abs,2019-07-01,p2,29281.0
abs,2019-07-01,p3,82076.0
abs,2019-07-01,p4,18149.0
abs,2019-07-01,p5,218540.0
abs,2019-07-01,p6,4336.0
abs,2019-10-01,p0,396345.0
abs,2019-10-01,p1,28568.0
abs,2019-10-01,p2,32567.0
abs,2019-10-01,p3,84092.0
abs,2019-10-01,p4,17608.0
abs,2019-10-01,p5,229317.0
abs,2019-10-01,p6,4193.0
abs,2020-01-01,p0,367259.0
abs,2020-01-01,p1,25326.0
abs,2020-01-01,p2,31032.0
abs,2020-01-01,p3,79252.0
abs,2020-01-01,p4,16826.0
abs,2020-01-01,p5,211281.0
abs,2020-01-01,p6,3542.0
abs,2020-04-01,p0,303124.0
abs,2020-04-01,p1,26523.0
abs,2020-04-01,p2,21180.0
abs,2020-04-01,p3,66000.0
abs,2020-04-01,p4,9698.0
abs,2020-04-01,p5,176194.0
abs,2020-04-01,p6,3529.0
abs,2020-07-01,p0,368749.0
abs,2020-07-01,p1,32418.0
abs,2020-07-01,p2,21224.0
abs,2020-07-01,p3,83927.0
abs,2020-07-01,p4,15938.0
abs,2020-07-01,p5,211263.0
abs,2020-07-01,p6,3979.0
abs,2020-10-01,p0,379358.0
abs,2020-10-01,p1,31566.0
abs,2020-10-01,p2,22736.0
abs,2020-10-01,p3,86181.0
abs,2020-10-01,p4,15195.0
abs,2020-10-01,p5,218974.0
abs,2020-10-01,p6,4705.0
abs,2021-01-01,p0,371269.906
abs,2021-01-01,p1,30065.624
abs,2021-01-01,p2,29823.144
abs,2021-01-01,p3,85276.4
abs,2021-01-01,p4,15080.63
abs,2021-01-01,p5,206864.46
abs,2021-01-01,p6,4159.649
abs,2021-04-01,p0,374427.657
abs,2021-04-01,p1,34742.632
abs,2021-04-01,p2,32231.147
abs,2021-04-01,p3,86697.129
abs,2021-04-01,p4,13841.368
abs,2021-04-01,p5,202320.9
abs,2021-04-01,p6,4594.481
abs,2021-07-01,p0,378486.717
abs,2021-07-01,p1,40420.1
abs,2021-07-01,p2,28643.878
abs,2021-07-01,p3,89026.241
abs,2021-07-01,p4,12928.958
abs,2021-07-01,p5,203751.136
abs,2021-07-01,p6,3716.404
abs,2021-10-01,p0,424516.51
abs,2021-10-01,p1,42923.685
abs,2021-10-01,p2,33656.9
abs,2021-10-01,p3,100825.761
abs,2021-10-01,p4,13802.685
abs,2021-10-01,p5,228755.254
abs,2021-10-01,p6,4552.224
abs,2022-01-01,p0,423145.054
abs,2022-01-01,p1,39960.347
abs,2022-01-01,p2,42540.384
abs,2022-01-01,p3,97604.228
abs,2022-01-01,p4,14809.104
abs,2022-01-01,p5,224087.443
abs,2022-01-01,p6,4143.55
abs,2022-04-01,p0,446254.528
abs,2022-04-01,p1,44159.077
abs,2022-04-01,p2,47081.467
abs,2022-04-01,p3,101982.407
abs,2022-04-01,p4,14891.225
abs,2022-04-01,p5,233234.977
abs,2022-04-01,p6,4905.374
abs,2022-07-01,p0,458127.859
abs,2022-07-01,p1,39958.791
abs,2022-07-01,p2,44033.361
abs,2022-07-01,p3,108263.174
abs,2022-07-01,p4,15529.699
abs,2022-07-01,p5,245615.197
abs,2022-07-01,p6,4727.636
abs,2022-10-01,p0,467365.699
abs,2022-10-01,p1,36777.403
abs,2022-10-01,p2,42594.052
abs,2022-10-01,p3,111048.089
abs,2022-10-01,p4,15593.752
abs,2022-10-01,p5,256316.816
abs,2022-10-01,p6,5035.587
abs,2023-01-01,p0,444749.487
abs,2023-01-01,p1,32479.448
abs,2023-01-01,p2,42328.652
abs,2023-01-01,p3,103924.086
abs,2023-01-01,p4,16118.922
abs,2023-01-01,p5,245325.345
abs,2023-01-01,p6,4573.034
abs,2023-04-01,p0,441712.402
abs,2023-04-01,p1,33577.993
abs,2023-04-01,p2,38414.067
abs,2023-04-01,p3,101417.764
abs,2023-04-01,p4,16126.364
abs,2023-04-01,p5,246992.416
abs,2023-04-01,p6,5183.798
abs,2023-07-01,p0,463090.681
abs,2023-07-01,p1,39286.591
abs,2023-07-01,p2,34830.547
abs,2023-07-01,p3,105793.497
abs,2023-07-01,p4,17113.212
abs,2023-07-01,p5,260959.37
abs,2023-07-01,p6,5107.464
abs,2023-10-01,p0,475772.875
abs,2023-10-01,p1,36515.031
abs,2023-10-01,p2,38527.496
abs,2023-10-01,p3,108827.782
abs,2023-10-01,p4,16536.769
abs,2023-10-01,p5,269743.033
abs,2023-10-01,p6,5622.764
abs,2024-01-01,p0,465269.482
abs,2024-01-01,p1,34057.268
abs,2024-01-01,p2,43958.374
abs,2024-01-01,p3,104727.823
abs,2024-01-01,p4,18211.016
abs,2024-01-01,p5,259375.57
abs,2024-01-01,p6,4939.432
abs,2024-04-01,p0,475412.66
abs,2024-04-01,p1,38002.044
abs,2024-04-01,p2,41800.537
abs,2024-04-01,p3,106696.661
abs,2024-04-01,p4,19115.363
abs,2024-04-01,p5,264220.913
abs,2024-04-01,p6,5577.144
abs,2024-07-01,p0,491420.388
abs,2024-07-01,p1,42913.122
abs,2024-07-01,p2,33012.284
abs,2024-07-01,p3,111800.397
abs,2024-07-01,p4,20720.313
abs,2024-07-01,p5,276774.313
abs,2024-07-01,p6,6199.96
abs,2024-10-01,p0,501106.884
abs,2024-10-01,p1,42458.883
abs,2024-10-01,p2,33933.916
abs,2024-10-01,p3,111626.508
abs,2024-10-01,p4,20049.106
abs,2024-10-01,p5,286733.515
abs,2024-10-01,p6,6304.957
abs,2025-01-01,p0,485106.586
abs,2025-01-01,p1,37344.634
abs,2025-01-01,p2,38907.341
abs,2025-01-01,p3,107581.632
abs,2025-01-01,p4,20754.975
abs,2025-01-01,p5,275226.082
abs,2025-01-01,p6,5291.922
abs,2025-04-01,p0,489742.018
abs,2025-04-01,p1,40043.767
abs,2025-04-01,p2,33863.887
abs,2025-04-01,p3,107537.821
abs,2025-04-01,p4,21237.175
abs,2025-04-01,p5,280179.002
abs,2025-04-01,p6,6880.366
abs,2025-07-01,p0,517572.546
abs,2025-07-01,p1,44672.195
abs,2025-07-01,p2,33815.223
abs,2025-07-01,p3,114062.271
abs,2025-07-01,p4,22832.831
abs,2025-07-01,p5,295083.249
abs,2025-07-01,p6,7106.777
abs,2025-10-01,p0,532957.99
abs,2025-10-01,p1,44643.561
abs,2025-10-01,p2,32094.523
abs,2025-10-01,p3,117931.642
abs,2025-10-01,p4,22071.545
abs,2025-10-01,p5,308747.46
abs,2025-10-01,p6,7469.261
abs,2026-01-01,p0,513325.792
abs,2026-01-01,p1,37772.938
abs,2026-01-01,p2,36880.839
abs,2026-01-01,p3,113021.74
abs,2026-01-01,p4,22505.537
abs,2026-01-01,p5,296490.592
abs,2026-01-01,p6,6654.145
abs,2026-04-01,p0,544006.033
abs,2026-04-01,p1,41491.799
abs,2026-04-01,p2,45174.882
abs,2026-04-01,p3,119595.336
abs,2026-04-01,p4,23069.487
abs,2026-04-01,p5,306367.666
abs,2026-04-01,p6,8306.862
growth_yoy,2016-01-01,p0,4.7
growth_yoy,2016-01-01,p1,1.2
growth_yoy,2016-01-01,p2,-5.8
growth_yoy,2016-01-01,p3,3.5
growth_yoy,2016-01-01,p4,11.1
growth_yoy,2016-01-01,p5,6.6
growth_yoy,2016-01-01,p6,31.3
growth_yoy,2016-04-01,p0,5.4
growth_yoy,2016-04-01,p1,4.2
growth_yoy,2016-04-01,p2,-1.2
growth_yoy,2016-04-01,p3,3.5
growth_yoy,2016-04-01,p4,11.8
growth_yoy,2016-04-01,p5,6.8
growth_yoy,2016-04-01,p6,8.0
growth_yoy,2016-07-01,p0,6.5
growth_yoy,2016-07-01,p1,10.6
growth_yoy,2016-07-01,p2,0.1
growth_yoy,2016-07-01,p3,3.0
growth_yoy,2016-07-01,p4,10.7
growth_yoy,2016-07-01,p5,7.8
growth_yoy,2016-07-01,p6,9.0
growth_yoy,2016-10-01,p0,8.0
growth_yoy,2016-10-01,p1,16.6
growth_yoy,2016-10-01,p2,10.8
growth_yoy,2016-10-01,p3,5.2
growth_yoy,2016-10-01,p4,7.8
growth_yoy,2016-10-01,p5,7.5
growth_yoy,2016-10-01,p6,5.2
growth_yoy,2017-01-01,p0,11.4
growth_yoy,2017-01-01,p1,26.0
growth_yoy,2017-01-01,p2,23.1
growth_yoy,2017-01-01,p3,10.1
growth_yoy,2017-01-01,p4,9.2
growth_yoy,2017-01-01,p5,8.3
growth_yoy,2017-01-01,p6,12.7
growth_yoy,2017-04-01,p0,10.2
growth_yoy,2017-04-01,p1,9.8
growth_yoy,2017-04-01,p2,15.6
growth_yoy,2017-04-01,p3,11.2
growth_yoy,2017-04-01,p4,11.0
growth_yoy,2017-04-01,p5,8.8
growth_yoy,2017-04-01,p6,15.6
growth_yoy,2017-07-01,p0,9.8
growth_yoy,2017-07-01,p1,6.9
growth_yoy,2017-07-01,p2,18.8
growth_yoy,2017-07-01,p3,11.2
growth_yoy,2017-07-01,p4,8.3
growth_yoy,2017-07-01,p5,8.4
growth_yoy,2017-07-01,p6,20.3
growth_yoy,2017-10-01,p0,8.1
growth_yoy,2017-10-01,p1,6.9
growth_yoy,2017-10-01,p2,10.1
growth_yoy,2017-10-01,p3,7.9
growth_yoy,2017-10-01,p4,7.4
growth_yoy,2017-10-01,p5,7.9
growth_yoy,2017-10-01,p6,18.1
growth_yoy,2018-01-01,p0,5.5
growth_yoy,2018-01-01,p1,-5.7
growth_yoy,2018-01-01,p2,4.1
growth_yoy,2018-01-01,p3,4.2
growth_yoy,2018-01-01,p4,6.0
growth_yoy,2018-01-01,p5,7.8
growth_yoy,2018-01-01,p6,12.0
growth_yoy,2018-04-01,p0,5.7
growth_yoy,2018-04-01,p1,-7.6
growth_yoy,2018-04-01,p2,14.1
growth_yoy,2018-04-01,p3,3.6
growth_yoy,2018-04-01,p4,5.8
growth_yoy,2018-04-01,p5,7.5
growth_yoy,2018-04-01,p6,-1.6
growth_yoy,2018-07-01,p0,5.8
growth_yoy,2018-07-01,p1,-7.8
growth_yoy,2018-07-01,p2,16.6
growth_yoy,2018-07-01,p3,4.3
growth_yoy,2018-07-01,p4,5.7
growth_yoy,2018-07-01,p5,8.1
growth_yoy,2018-07-01,p6,-31.6
growth_yoy,2018-10-01,p0,5.0
growth_yoy,2018-10-01,p1,-9.9
growth_yoy,2018-10-01,p2,10.7
growth_yoy,2018-10-01,p3,3.6
growth_yoy,2018-10-01,p4,3.5
growth_yoy,2018-10-01,p5,7.5
growth_yoy,2018-10-01,p6,-15.5
growth_yoy,2019-01-01,p0,4.6
growth_yoy,2019-01-01,p1,-1.6
growth_yoy,2019-01-01,p2,3.0
growth_yoy,2019-01-01,p3,3.7
growth_yoy,2019-01-01,p4,1.6
growth_yoy,2019-01-01,p5,7.0
growth_yoy,2019-01-01,p6,-20.4
growth_yoy,2019-04-01,p0,5.0
growth_yoy,2019-04-01,p1,-1.8
growth_yoy,2019-04-01,p2,3.0
growth_yoy,2019-04-01,p3,4.4
growth_yoy,2019-04-01,p4,2.3
growth_yoy,2019-04-01,p5,6.9
growth_yoy,2019-04-01,p6,-5.1
growth_yoy,2019-07-01,p0,3.9
growth_yoy,2019-07-01,p1,1.7
growth_yoy,2019-07-01,p2,-10.5
growth_yoy,2019-07-01,p3,3.5
growth_yoy,2019-07-01,p4,-0.1
growth_yoy,2019-07-01,p5,6.6
growth_yoy,2019-07-01,p6,33.5
growth_yoy,2019-10-01,p0,4.5
growth_yoy,2019-10-01,p1,4.2
growth_yoy,2019-10-01,p2,-6.7
growth_yoy,2019-10-01,p3,4.1
growth_yoy,2019-10-01,p4,2.1
growth_yoy,2019-10-01,p5,6.9
growth_yoy,2019-10-01,p6,-4.4
growth_yoy,2020-01-01,p0,1.3
growth_yoy,2020-01-01,p1,-1.6
growth_yoy,2020-01-01,p2,-9.9
growth_yoy,2020-01-01,p3,3.5
growth_yoy,2020-01-01,p4,-6.2
growth_yoy,2020-01-01,p5,3.8
growth_yoy,2020-01-01,p6,-14.8
growth_yoy,2020-04-01,p0,-18.4
growth_yoy,2020-04-01,p1,4.6
growth_yoy,2020-04-01,p2,-39.1
growth_yoy,2020-04-01,p3,-18.6
growth_yoy,2020-04-01,p4,-44.2
growth_yoy,2020-04-01,p5,-15.5
growth_yoy,2020-04-01,p6,-19.2
growth_yoy,2020-07-01,p0,-3.5
growth_yoy,2020-07-01,p1,8.4
growth_yoy,2020-07-01,p2,-27.5
growth_yoy,2020-07-01,p3,2.3
growth_yoy,2020-07-01,p4,-12.2
growth_yoy,2020-07-01,p5,-3.3
growth_yoy,2020-07-01,p6,-8.2
growth_yoy,2020-10-01,p0,-4.3
growth_yoy,2020-10-01,p1,10.5
growth_yoy,2020-10-01,p2,-30.2
growth_yoy,2020-10-01,p3,2.5
growth_yoy,2020-10-01,p4,-13.7
growth_yoy,2020-10-01,p5,-4.5
growth_yoy,2020-10-01,p6,12.2
growth_yoy,2021-01-01,p0,1.1
growth_yoy,2021-01-01,p1,18.7
growth_yoy,2021-01-01,p2,-3.9
growth_yoy,2021-01-01,p3,7.6
growth_yoy,2021-01-01,p4,-10.4
growth_yoy,2021-01-01,p5,-2.1
growth_yoy,2021-01-01,p6,17.4
growth_yoy,2021-04-01,p0,23.5
growth_yoy,2021-04-01,p1,31.0
growth_yoy,2021-04-01,p2,52.2
growth_yoy,2021-04-01,p3,31.4
growth_yoy,2021-04-01,p4,42.7
growth_yoy,2021-04-01,p5,14.8
growth_yoy,2021-04-01,p6,30.2
growth_yoy,2021-07-01,p0,2.6
growth_yoy,2021-07-01,p1,24.7
growth_yoy,2021-07-01,p2,35.0
growth_yoy,2021-07-01,p3,6.1
growth_yoy,2021-07-01,p4,-18.9
growth_yoy,2021-07-01,p5,-3.6
growth_yoy,2021-07-01,p6,-6.6
growth_yoy,2021-10-01,p0,11.9
growth_yoy,2021-10-01,p1,36.0
growth_yoy,2021-10-01,p2,48.0
growth_yoy,2021-10-01,p3,17.0
growth_yoy,2021-10-01,p4,-9.2
growth_yoy,2021-10-01,p5,4.5
growth_yoy,2021-10-01,p6,-3.2
growth_yoy,2022-01-01,p0,14.0
growth_yoy,2022-01-01,p1,32.9
growth_yoy,2022-01-01,p2,42.6
growth_yoy,2022-01-01,p3,14.5
growth_yoy,2022-01-01,p4,-1.8
growth_yoy,2022-01-01,p5,8.3
growth_yoy,2022-01-01,p6,-0.4
growth_yoy,2022-04-01,p0,19.2
growth_yoy,2022-04-01,p1,27.1
growth_yoy,2022-04-01,p2,46.1
growth_yoy,2022-04-01,p3,17.6
growth_yoy,2022-04-01,p4,7.6
growth_yoy,2022-04-01,p5,15.3
growth_yoy,2022-04-01,p6,6.8
growth_yoy,2022-07-01,p0,21.0
growth_yoy,2022-07-01,p1,-1.1
growth_yoy,2022-07-01,p2,53.7
growth_yoy,2022-07-01,p3,21.6
growth_yoy,2022-07-01,p4,20.1
growth_yoy,2022-07-01,p5,20.5
growth_yoy,2022-07-01,p6,27.2
growth_yoy,2022-10-01,p0,10.1
growth_yoy,2022-10-01,p1,-14.3
growth_yoy,2022-10-01,p2,26.6
growth_yoy,2022-10-01,p3,10.1
growth_yoy,2022-10-01,p4,13.0
growth_yoy,2022-10-01,p5,12.0
growth_yoy,2022-10-01,p6,10.6
growth_yoy,2023-01-01,p0,5.1
growth_yoy,2023-01-01,p1,-18.7
growth_yoy,2023-01-01,p2,-0.5
growth_yoy,2023-01-01,p3,6.5
growth_yoy,2023-01-01,p4,8.8
growth_yoy,2023-01-01,p5,9.5
growth_yoy,2023-01-01,p6,10.4
growth_yoy,2023-04-01,p0,-1.0
growth_yoy,2023-04-01,p1,-24.0
growth_yoy,2023-04-01,p2,-18.4
growth_yoy,2023-04-01,p3,-0.6
growth_yoy,2023-04-01,p4,8.3
growth_yoy,2023-04-01,p5,5.9
growth_yoy,2023-04-01,p6,5.7
growth_yoy,2023-07-01,p0,1.1
growth_yoy,2023-07-01,p1,-1.7
growth_yoy,2023-07-01,p2,-20.9
growth_yoy,2023-07-01,p3,-2.3
growth_yoy,2023-07-01,p4,10.2
growth_yoy,2023-07-01,p5,6.2
growth_yoy,2023-07-01,p6,8.0
growth_yoy,2023-10-01,p0,1.8
growth_yoy,2023-10-01,p1,-0.7
growth_yoy,2023-10-01,p2,-9.5
growth_yoy,2023-10-01,p3,-2.0
growth_yoy,2023-10-01,p4,6.0
growth_yoy,2023-10-01,p5,5.2
growth_yoy,2023-10-01,p6,11.7
growth_yoy,2024-01-01,p0,4.6
growth_yoy,2024-01-01,p1,4.9
growth_yoy,2024-01-01,p2,3.9
growth_yoy,2024-01-01,p3,0.8
growth_yoy,2024-01-01,p4,13.0
growth_yoy,2024-01-01,p5,5.7
growth_yoy,2024-01-01,p6,8.0
growth_yoy,2024-04-01,p0,7.6
growth_yoy,2024-04-01,p1,13.2
growth_yoy,2024-04-01,p2,8.8
growth_yoy,2024-04-01,p3,5.2
growth_yoy,2024-04-01,p4,18.5
growth_yoy,2024-04-01,p5,7.0
growth_yoy,2024-04-01,p6,7.6
growth_yoy,2024-07-01,p0,6.1
growth_yoy,2024-07-01,p1,9.2
growth_yoy,2024-07-01,p2,-5.2
growth_yoy,2024-07-01,p3,5.7
growth_yoy,2024-07-01,p4,21.1
growth_yoy,2024-07-01,p5,6.1
growth_yoy,2024-07-01,p6,21.4
growth_yoy,2024-10-01,p0,5.3
growth_yoy,2024-10-01,p1,16.3
growth_yoy,2024-10-01,p2,-11.9
growth_yoy,2024-10-01,p3,2.6
growth_yoy,2024-10-01,p4,21.2
growth_yoy,2024-10-01,p5,6.3
growth_yoy,2024-10-01,p6,12.1
growth_yoy,2025-01-01,p0,4.3
growth_yoy,2025-01-01,p1,9.7
growth_yoy,2025-01-01,p2,-11.5
growth_yoy,2025-01-01,p3,2.7
growth_yoy,2025-01-01,p4,14.0
growth_yoy,2025-01-01,p5,6.1
growth_yoy,2025-01-01,p6,7.1
growth_yoy,2025-04-01,p0,3.0
growth_yoy,2025-04-01,p1,5.4
growth_yoy,2025-04-01,p2,-19.0
growth_yoy,2025-04-01,p3,0.8
growth_yoy,2025-04-01,p4,11.1
growth_yoy,2025-04-01,p5,6.0
growth_yoy,2025-04-01,p6,23.4
growth_yoy,2025-07-01,p0,5.3
growth_yoy,2025-07-01,p1,4.1
growth_yoy,2025-07-01,p2,2.4
growth_yoy,2025-07-01,p3,2.0
growth_yoy,2025-07-01,p4,10.2
growth_yoy,2025-07-01,p5,6.6
growth_yoy,2025-07-01,p6,14.6
growth_yoy,2025-10-01,p0,6.4
growth_yoy,2025-10-01,p1,5.1
growth_yoy,2025-10-01,p2,-5.4
growth_yoy,2025-10-01,p3,5.6
growth_yoy,2025-10-01,p4,10.1
growth_yoy,2025-10-01,p5,7.7
growth_yoy,2025-10-01,p6,18.5
growth_yoy,2026-01-01,p0,5.8
growth_yoy,2026-01-01,p1,1.1
growth_yoy,2026-01-01,p2,-5.2
growth_yoy,2026-01-01,p3,5.1
growth_yoy,2026-01-01,p4,8.4
growth_yoy,2026-01-01,p5,7.7
growth_yoy,2026-01-01,p6,25.7
growth_yoy,2026-04-01,p0,11.1
growth_yoy,2026-04-01,p1,3.6
growth_yoy,2026-04-01,p2,33.4
growth_yoy,2026-04-01,p3,11.2
growth_yoy,2026-04-01,p4,8.6
growth_yoy,2026-04-01,p5,9.3
growth_yoy,2026-04-01,p6,20.7
growth_qoq,2015-04-01,p0,2.4
growth_qoq,2015-04-01,p1,12.1
growth_qoq,2015-04-01,p2,-6.5
growth_qoq,2015-04-01,p3,4.6
growth_qoq,2015-04-01,p4,-5.8
growth_qoq,2015-04-01,p5,2.1
growth_qoq,2015-04-01,p6,18.9
growth_qoq,2015-07-01,p0,3.2
growth_qoq,2015-07-01,p1,10.5
growth_qoq,2015-07-01,p2,-8.9
growth_qoq,2015-07-01,p3,2.0
growth_qoq,2015-07-01,p4,10.9
growth_qoq,2015-07-01,p5,4.0
growth_qoq,2015-07-01,p6,-3.4
growth_qoq,2015-10-01,p0,4.1
growth_qoq,2015-10-01,p1,-9.4
growth_qoq,2015-10-01,p2,9.4
growth_qoq,2015-10-01,p3,3.4
growth_qoq,2015-10-01,p4,0.4
growth_qoq,2015-10-01,p5,5.9
growth_qoq,2015-10-01,p6,15.4
growth_qoq,2016-01-01,p0,-4.7
growth_qoq,2016-01-01,p1,-9.8
growth_qoq,2016-01-01,p2,1.1
growth_qoq,2016-01-01,p3,-6.3
growth_qoq,2016-01-01,p4,5.9
growth_qoq,2016-01-01,p5,-5.2
growth_qoq,2016-01-01,p6,-1.1
growth_qoq,2016-04-01,p0,3.0
growth_qoq,2016-04-01,p1,15.5
growth_qoq,2016-04-01,p2,-1.9
growth_qoq,2016-04-01,p3,4.7
growth_qoq,2016-04-01,p4,-5.2
growth_qoq,2016-04-01,p5,2.2
growth_qoq,2016-04-01,p6,-2.1
growth_qoq,2016-07-01,p0,4.3
growth_qoq,2016-07-01,p1,17.2
growth_qoq,2016-07-01,p2,-7.7
growth_qoq,2016-07-01,p3,1.5
growth_qoq,2016-07-01,p4,9.8
growth_qoq,2016-07-01,p5,5.0
growth_qoq,2016-07-01,p6,-2.5
growth_qoq,2016-10-01,p0,5.5
growth_qoq,2016-10-01,p1,-4.5
growth_qoq,2016-10-01,p2,21.1
growth_qoq,2016-10-01,p3,5.7
growth_qoq,2016-10-01,p4,-2.2
growth_qoq,2016-10-01,p5,5.6
growth_qoq,2016-10-01,p6,11.4
growth_qoq,2017-01-01,p0,-1.6
growth_qoq,2017-01-01,p1,-2.5
growth_qoq,2017-01-01,p2,12.3
growth_qoq,2017-01-01,p3,-1.9
growth_qoq,2017-01-01,p4,7.4
growth_qoq,2017-01-01,p5,-4.5
growth_qoq,2017-01-01,p6,6.0
growth_qoq,2017-04-01,p0,1.8
growth_qoq,2017-04-01,p1,0.7
growth_qoq,2017-04-01,p2,-7.9
growth_qoq,2017-04-01,p3,5.7
growth_qoq,2017-04-01,p4,-3.7
growth_qoq,2017-04-01,p5,2.8
growth_qoq,2017-04-01,p6,0.4
growth_qoq,2017-07-01,p0,3.9
growth_qoq,2017-07-01,p1,14.1
growth_qoq,2017-07-01,p2,-5.2
growth_qoq,2017-07-01,p3,1.4
growth_qoq,2017-07-01,p4,7.1
growth_qoq,2017-07-01,p5,4.6
growth_qoq,2017-07-01,p6,1.5
growth_qoq,2017-10-01,p0,3.9
growth_qoq,2017-10-01,p1,-4.5
growth_qoq,2017-10-01,p2,12.3
growth_qoq,2017-10-01,p3,2.5
growth_qoq,2017-10-01,p4,-2.9
growth_qoq,2017-10-01,p5,5.1
growth_qoq,2017-10-01,p6,9.4
growth_qoq,2018-01-01,p0,-4.0
growth_qoq,2018-01-01,p1,-14.1
growth_qoq,2018-01-01,p2,6.2
growth_qoq,2018-01-01,p3,-5.2
growth_qoq,2018-01-01,p4,5.9
growth_qoq,2018-01-01,p5,-4.6
growth_qoq,2018-01-01,p6,0.5
growth_qoq,2018-04-01,p0,2.1
growth_qoq,2018-04-01,p1,-1.3
growth_qoq,2018-04-01,p2,0.9
growth_qoq,2018-04-01,p3,5.1
growth_qoq,2018-04-01,p4,-3.8
growth_qoq,2018-04-01,p5,2.5
growth_qoq,2018-04-01,p6,-11.8
