date,rate_type,USD,EUR,JPY,GBP,SGD,AUD,CAD,CNY,CHF,THB,IDR,VND,KHR,MMK,PHP,BND,KRW,HKD,TWD,INR,PKR,NPR,SAR,AED,EGP,NZD,XDR
2003-05-02,buying,3.8,4.2662,0.032016,6.1162,2.1473,,,,2.8233,,,,,,,,,0.487234,,,,,,,,,
2003-05-02,middle,3.8,4.2662,0.032023,6.1162,2.1478,,,,2.8241,,,,,,,,,0.487234,,,,,,,,,
2003-05-02,selling,3.8,4.268,0.03203,6.1162,2.1482,,,,2.8241,,,,,,,,,0.487234,,,,,,,,,
2003-05-05,buying,3.8,4.2626,0.031943,6.0938,2.1505,,,,2.8241,,,,,,,,,0.487234,,,,,,,,,
2003-05-05,middle,3.8,4.2626,0.031945,6.0938,2.151,,,,2.8241,,,,,,,,,0.487234,,,,,,,,,
2003-05-05,selling,3.8,4.2644,0.031946,6.0976,2.151,,,,2.8249,,,,,,,,,0.487234,,,,,,,,,
2003-05-06,buying,3.8,4.2863,0.032046,6.105,2.1668,,,,2.8297,,,,,,,,,0.487234,,,,,,,,,
2003-05-06,middle,3.8,4.2863,0.032053,6.105,2.1668,,,,2.8297,,,,,,,,,0.487234,,,,,,,,,
2003-05-06,selling,3.8,4.2882,0.032059,6.105,2.1673,,,,2.8305,,,,,,,,,0.487234,,,,,,,,,
2003-05-07,buying,3.8,4.3365,0.032294,6.1312,2.1858,,,,2.8645,,,,,,,,,0.487234,,,,,,,,,
2003-05-07,middle,3.8,4.3365,0.032301,6.1312,2.1863,,,,2.8653,,,,,,,,,0.487234,,,,,,,,,
2003-05-07,selling,3.8,4.3384,0.032307,6.1312,2.1867,,,,2.8662,,,,,,,,,0.487234,,,,,,,,,
2003-05-08,buying,3.8,4.3141,0.032584,6.0643,2.1867,,,,2.8703,,,,,,,,,0.487234,,,,,,,,,
2003-05-08,middle,3.8,4.3141,0.032591,6.068,2.1872,,,,2.8711,,,,,,,,,0.487234,,,,,,,,,
2003-05-08,selling,3.8,4.3159,0.032598,6.068,2.1877,,,,2.8719,,,,,,,,,0.487258,,,,,,,,,
2003-05-09,buying,3.8,4.3764,0.032409,6.0976,2.181,,,,2.8994,,,,,,,,,0.487211,,,,,,,,,
2003-05-09,middle,3.8,4.3783,0.032416,6.0976,2.1815,,,,2.9002,,,,,,,,,0.487234,,,,,,,,,
2003-05-09,selling,3.8,4.3783,0.032423,6.0976,2.182,,,,2.9002,,,,,,,,,0.487282,,,,,,,,,
2003-05-12,buying,3.8,4.3917,0.032479,6.0938,2.1896,,,,2.907,,,,,,,,,0.487234,,,,,,,,,
2003-05-12,middle,3.8,4.3917,0.032486,6.0976,2.1901,,,,2.9078,,,,,,,,,0.487234,,,,,,,,,
2003-05-12,selling,3.8,4.3937,0.032493,6.0976,2.1906,,,,2.9078,,,,,,,,,0.487234,,,,,,,,,
2003-05-13,buying,3.8,4.3611,0.032351,6.105,2.1891,,,,2.8827,,,,,,,,,0.487258,,,,,,,,,
2003-05-13,middle,3.8,4.363,0.032358,6.1087,2.1896,,,,2.8835,,,,,,,,,0.487258,,,,,,,,,
2003-05-13,selling,3.8,4.363,0.032365,6.1087,2.1906,,,,2.8843,,,,,,,,,0.487258,,,,,,,,,
2003-05-16,buying,3.8,4.329,0.032626,6.1614,2.2109,,,,2.8736,,,,,,,,,0.487211,,,,,,,,,
2003-05-16,middle,3.8,4.3309,0.032633,6.1614,2.2109,,,,2.8736,,,,,,,,,0.487234,,,,,,,,,
2003-05-16,selling,3.8,4.3309,0.03264,6.1614,2.2114,,,,2.8744,,,,,,,,,0.487282,,,,,,,,,
2003-05-19,buying,3.8,4.4405,0.032866,6.192,2.2095,,,,2.9317,,,,,,,,,0.487211,,,,,,,,,
2003-05-19,middle,3.8,4.4405,0.032873,6.192,2.2099,,,,2.9326,,,,,,,,,0.487234,,,,,,,,,
2003-05-19,selling,3.8,4.4425,0.03288,6.192,2.2104,,,,2.9343,,,,,,,,,0.487234,,,,,,,,,
2003-05-20,buying,3.8,4.4228,0.032454,6.1996,2.2002,,,,2.9265,,,,,,,,,0.487234,,,,,,,,,
2003-05-20,middle,3.8,4.4248,0.032461,6.1996,2.2012,,,,2.9274,,,,,,,,,0.487258,,,,,,,,,
2003-05-20,selling,3.8,4.4248,0.032468,6.2035,2.2017,,,,2.9291,,,,,,,,,0.487258,,,,,,,,,
2003-05-21,buying,3.8,4.4524,0.032571,6.2344,2.2041,,,,2.9455,,,,,,,,,0.487234,,,,,,,,,
2003-05-21,middle,3.8,4.4543,0.032577,6.2344,2.2046,,,,2.9464,,,,,,,,,0.487234,,,,,,,,,
2003-05-21,selling,3.8,4.4543,0.032584,6.2383,2.2056,,,,2.9472,,,,,,,,,0.487234,,,,,,,,,
2003-05-22,buying,3.8,4.4228,0.032335,6.215,2.1988,,,,2.9265,,,,,,,,,0.487234,,,,,,,,,
2003-05-22,middle,3.8,4.4248,0.032342,6.215,2.1988,,,,2.9274,,,,,,,,,0.487234,,,,,,,,,
2003-05-22,selling,3.8,4.4248,0.032349,6.215,2.1993,,,,2.9274,,,,,,,,,0.487258,,,,,,,,,
2003-05-23,buying,3.8,4.4346,0.032373,6.1996,2.208,,,,2.9265,,,,,,,,,0.487234,,,,,,,,,
2003-05-23,middle,3.8,4.4346,0.03238,6.2035,2.2085,,,,2.9274,,,,,,,,,0.487258,,,,,,,,,
2003-05-23,selling,3.8,4.4366,0.032387,6.2035,2.2085,,,,2.9274,,,,,,,,,0.487258,,,,,,,,,
2003-05-26,buying,3.8,4.4883,0.032506,6.2267,2.2114,,,,2.942,,,,,,,,,0.487234,,,,,,,,,
2003-05-26,middle,3.8,4.4883,0.032513,6.2267,2.2119,,,,2.9429,,,,,,,,,0.487258,,,,,,,,,
2003-05-26,selling,3.8,4.4903,0.03252,6.2267,2.2129,,,,2.9438,,,,,,,,,0.487258,,,,,,,,,
2003-05-27,buying,3.8,4.5188,0.032576,6.2383,2.2104,,,,2.9603,,,,,,,,,0.487234,,,,,,,,,
2003-05-27,middle,3.8,4.5208,0.032583,6.2383,2.2114,,,,2.9603,,,,,,,,,0.487258,,,,,,,,,
2003-05-27,selling,3.8,4.5208,0.03259,6.2383,2.2119,,,,2.9612,,,,,,,,,0.487282,,,,,,,,,
2003-05-28,buying,3.8,4.4903,0.032407,6.2267,2.1997,,,,2.9499,,,,,,,,,0.487258,,,,,,,,,
2003-05-28,middle,3.8,4.4903,0.032414,6.2267,2.2002,,,,2.9507,,,,,,,,,0.487258,,,,,,,,,
2003-05-28,selling,3.8,4.4924,0.03242,6.2267,2.2012,,,,2.9516,,,,,,,,,0.487282,,,,,,,,,
2003-05-29,buying,3.8,4.4703,0.032057,6.2228,2.1901,,,,2.9317,,,,,,,,,0.487258,,,,,,,,,
2003-05-29,middle,3.8,4.4703,0.032063,6.2228,2.1911,,,,2.9326,,,,,,,,,0.487282,,,,,,,,,
2003-05-29,selling,3.8,4.4723,0.03207,6.2228,2.1915,,,,2.9326,,,,,,,,,0.487282,,,,,,,,,
2003-05-30,buying,3.8,4.5167,0.032122,6.2814,2.1988,,,,2.9568,,,,,,,,,0.487258,,,,,,,,,
2003-05-30,middle,3.8,4.5188,0.032129,6.2814,2.1993,,,,2.9577,,,,,,,,,0.487282,,,,,,,,,
2003-05-30,selling,3.8,4.5188,0.032135,6.2814,2.1997,,,,2.9577,,,,,,,,,0.487282,,,,,,,,,
2003-06-02,buying,3.8,4.4504,0.031855,6.1881,2.1915,,,,2.9104,,,,,,,,,0.487234,,,,,,,,,
2003-06-02,middle,3.8,4.4504,0.031866,6.1881,2.1925,,,,2.9121,,,,,,,,,0.487282,,,,,,,,,
2003-06-02,selling,3.8,4.4504,0.031876,6.192,2.193,,,,2.9129,,,,,,,,,0.487306,,,,,,,,,
2003-06-03,buying,3.8,4.4623,0.032068,6.2189,2.1993,,,,2.9189,,,,,,,,,0.487234,,,,,,,,,
2003-06-03,middle,3.8,4.4643,0.032074,6.2189,2.1997,,,,2.9189,,,,,,,,,0.487258,,,,,,,,,
2003-06-03,selling,3.8,4.4643,0.032081,6.2189,2.2002,,,,2.9197,,,,,,,,,0.487258,,,,,,,,,
2003-06-04,buying,3.8,4.4543,0.031842,6.192,2.2002,,,,2.896,,,,,,,,,0.487258,,,,,,,,,
2003-06-04,middle,3.8,4.4543,0.031848,6.192,2.2007,,,,2.896,,,,,,,,,0.487258,,,,,,,,,
2003-06-04,selling,3.8,4.4563,0.031855,6.192,2.2012,,,,2.8969,,,,,,,,,0.487282,,,,,,,,,
2003-06-05,buying,3.8,4.4209,0.032046,6.192,2.2022,,,,2.8827,,,,,,,,,0.487258,,,,,,,,,
2003-06-05,middle,3.8,4.4228,0.032053,6.192,2.2031,,,,2.8835,,,,,,,,,0.487258,,,,,,,,,
2003-06-05,selling,3.8,4.4228,0.032059,6.192,2.2036,,,,2.8843,,,,,,,,,0.487282,,,,,,,,,
2003-06-06,buying,3.8,4.5004,0.032258,6.3091,2.2104,,,,2.918,,,,,,,,,0.487258,,,,,,,,,
2003-06-06,middle,3.8,4.5025,0.032265,6.3131,2.2109,,,,2.9189,,,,,,,,,0.487258,,,,,,,,,
2003-06-06,selling,3.8,4.5025,0.032272,6.3131,2.2114,,,,2.9197,,,,,,,,,0.487258,,,,,,,,,
2003-06-09,buying,3.8,4.4346,0.032051,6.3012,2.2002,,,,2.8752,,,,,,,,,0.487258,,,,,,,,,
2003-06-09,middle,3.8,4.4366,0.032059,6.3012,2.2012,,,,2.876,,,,,,,,,0.487258,,,,,,,,,
2003-06-09,selling,3.8,4.4366,0.032068,6.3012,2.2017,,,,2.8769,,,,,,,,,0.487282,,,,,,,,,
2003-06-10,buying,3.8,4.4504,0.03216,6.2422,2.2022,,,,2.8868,,,,,,,,,0.487282,,,,,,,,,
2003-06-10,middle,3.8,4.4524,0.032167,6.2461,2.2031,,,,2.8877,,,,,,,,,0.487282,,,,,,,,,
2003-06-10,selling,3.8,4.4524,0.032173,6.2461,2.2036,,,,2.8885,,,,,,,,,0.487306,,,,,,,,,
2003-06-11,buying,3.8,4.4346,0.032261,6.2775,2.1911,,,,2.8893,,,,,,,,,0.487258,,,,,,,,,
2003-06-11,middle,3.8,4.4366,0.032268,6.2775,2.1915,,,,2.891,,,,,,,,,0.487258,,,,,,,,,
2003-06-11,selling,3.8,4.4385,0.032275,6.2814,2.1925,,,,2.8918,,,,,,,,,0.487282,,,,,,,,,
2003-06-12,buying,3.8,4.4623,0.032214,6.3291,2.1825,,,,2.9011,,,,,,,,,0.487234,,,,,,,,,
2003-06-12,middle,3.8,4.4623,0.032218,6.3291,2.1834,,,,2.9019,,,,,,,,,0.487258,,,,,,,,,
2003-06-12,selling,3.8,4.4643,0.032223,6.3291,2.1839,,,,2.9019,,,,,,,,,0.487282,,,,,,,,,
2003-06-13,buying,3.8,4.4683,0.032272,6.3492,2.1844,,,,2.8994,,,,,,,,,0.487234,,,,,,,,,
2003-06-13,middle,3.8,4.4703,0.032279,6.3492,2.1848,,,,2.8994,,,,,,,,,0.487234,,,,,,,,,
2003-06-13,selling,3.8,4.4703,0.032285,6.3492,2.1853,,,,2.9002,,,,,,,,,0.487258,,,,,,,,,
2003-06-16,buying,3.8,4.5167,0.032385,6.3654,2.1978,,,,2.9265,,,,,,,,,0.487234,,,,,,,,,
2003-06-16,middle,3.8,4.5188,0.032391,6.3694,2.1983,,,,2.9274,,,,,,,,,0.487234,,,,,,,,,
2003-06-16,selling,3.8,4.5188,0.032398,6.3694,2.1993,,,,2.9291,,,,,,,,,0.487258,,,,,,,,,
2003-06-17,buying,3.8,4.4944,0.032327,6.3898,2.1993,,,,2.9121,,,,,,,,,0.487234,,,,,,,,,
2003-06-17,middle,3.8,4.4964,0.032334,6.3898,2.1997,,,,2.9129,,,,,,,,,0.487234,,,,,,,,,
2003-06-17,selling,3.8,4.4964,0.03234,6.3898,2.2007,,,,2.9138,,,,,,,,,0.487258,,,,,,,,,
2003-06-18,buying,3.8,4.4743,0.032138,6.3939,2.1978,,,,2.9044,,,,,,,,,0.487234,,,,,,,,,
2003-06-18,middle,3.8,4.4763,0.032145,6.398,2.1983,,,,2.9053,,,,,,,,,0.487258,,,,,,,,,
2003-06-18,selling,3.8,4.4763,0.032152,6.398,2.1993,,,,2.9061,,,,,,,,,0.487258,,,,,,,,,
2003-06-19,buying,3.8,4.4346,0.032122,6.3776,2.1939,,,,2.8678,,,,,,,,,0.487258,,,,,,,,,
2003-06-19,middle,3.8,4.4346,0.032133,6.3776,2.1944,,,,2.8686,,,,,,,,,0.487258,,,,,,,,,
2003-06-19,selling,3.8,4.4366,0.032143,6.3776,2.1949,,,,2.8694,,,,,,,,,0.487258,,,,,,,,,
2003-06-20,buying,3.8,4.4543,0.032108,6.3857,2.1954,,,,2.886,,,,,,,,,0.487187,,,,,,,,,
2003-06-20,middle,3.8,4.4543,0.032115,6.3857,2.1959,,,,2.8868,,,,,,,,,0.487234,,,,,,,,,
2003-06-20,selling,3.8,4.4563,0.032122,6.3898,2.1964,,,,2.8877,,,,,,,,,0.487258,,,,,,,,,
2003-06-23,buying,3.8,4.3975,0.032065,6.3171,2.1858,,,,2.8523,,,,,,,,,0.487234,,,,,,,,,
2003-06-23,middle,3.8,4.3995,0.032072,6.3171,2.1863,,,,2.8531,,,,,,,,,0.487258,,,,,,,,,
2003-06-23,selling,3.8,4.3995,0.032078,6.3171,2.1872,,,,2.8539,,,,,,,,,0.487258,,,,,,,,,
2003-06-24,buying,3.8,4.3879,0.032285,6.3331,2.1805,,,,2.8686,,,,,,,,,0.487234,,,,,,,,,
2003-06-24,middle,3.8,4.3879,0.032292,6.3331,2.1815,,,,2.8686,,,,,,,,,0.487258,,,,,,,,,
2003-06-24,selling,3.8,4.3898,0.032299,6.3331,2.182,,,,2.8694,,,,,,,,,0.487282,,,,,,,,,
2003-06-25,buying,3.8,4.3687,0.032231,6.3131,2.1815,,,,2.8571,,,,,,,,,0.487258,,,,,,,,,
2003-06-25,middle,3.8,4.3687,0.032238,6.3131,2.182,,,,2.8571,,,,,,,,,0.487258,,,,,,,,,
2003-06-25,selling,3.8,4.3706,0.032244,6.3171,2.1825,,,,2.858,,,,,,,,,0.487282,,,,,,,,,
2003-06-26,buying,3.8,4.3783,0.032146,6.3412,2.1825,,,,2.8539,,,,,,,,,0.487258,,,,,,,,,
2003-06-26,middle,3.8,4.3783,0.032153,6.3452,2.1834,,,,2.8547,,,,,,,,,0.487258,,,,,,,,,
2003-06-26,selling,3.8,4.3783,0.03216,6.3452,2.1839,,,,2.8555,,,,,,,,,0.487282,,,,,,,,,
2003-06-27,buying,3.8,4.3459,0.03185,6.3171,2.164,,,,2.8161,,,,,,,,,0.487282,,,,,,,,,
2003-06-27,middle,3.8,4.3459,0.031856,6.3171,2.1645,,,,2.8161,,,,,,,,,0.487282,,,,,,,,,
2003-06-27,selling,3.8,4.3478,0.031863,6.3171,2.1654,,,,2.8169,,,,,,,,,0.487306,,,,,,,,,
2003-06-30,buying,3.8,4.3422,0.031746,6.2814,2.1617,,,,2.8153,,,,,,,,,0.487282,,,,,,,,,
2003-06-30,middle,3.8,4.344,0.031753,6.2814,2.1622,,,,2.8153,,,,,,,,,0.487306,,,,,,,,,
2003-06-30,selling,3.8,4.344,0.031759,6.2854,2.1626,,,,2.8161,,,,,,,,,0.487306,,,,,,,,,
2003-07-01,buying,3.8,4.3802,0.031799,6.2893,2.1626,,,,2.8106,,,,,,,,,0.487282,,,,,,,,,
2003-07-01,middle,3.8,4.3802,0.031806,6.2893,2.1631,,,,2.8114,,,,,,,,,0.487282,,,,,,,,,
2003-07-01,selling,3.8,4.3821,0.031812,6.2893,2.1636,,,,2.8121,,,,,,,,,0.487306,,,,,,,,,
2003-07-02,buying,3.8,4.3917,0.031839,6.3171,2.1608,,,,2.8273,,,,,,,,,0.487258,,,,,,,,,
2003-07-02,middle,3.8,4.3917,0.031846,6.3171,2.1612,,,,2.8281,,,,,,,,,0.487282,,,,,,,,,
2003-07-02,selling,3.8,4.3917,0.031853,6.3171,2.1617,,,,2.8281,,,,,,,,,0.487282,,,,,,,,,
2003-07-03,buying,3.8,4.3783,0.032122,6.3251,2.1683,,,,2.8225,,,,,,,,,0.487258,,,,,,,,,
2003-07-03,middle,3.8,4.3783,0.032129,6.3251,2.1687,,,,2.8233,,,,,,,,,0.487282,,,,,,,,,
2003-07-03,selling,3.8,4.3802,0.032135,6.3291,2.1692,,,,2.8233,,,,,,,,,0.487282,,,,,,,,,
2003-07-04,buying,3.8,4.3592,0.032081,6.3412,2.1673,,,,2.8121,,,,,,,,,0.487282,,,,,,,,,
2003-07-04,middle,3.8,4.3592,0.032088,6.3412,2.1678,,,,2.8129,,,,,,,,,0.487306,,,,,,,,,
2003-07-04,selling,3.8,4.3611,0.032095,6.3412,2.1683,,,,2.8137,,,,,,,,,0.487306,,,,,,,,,
2003-07-07,buying,3.8,4.3573,0.032149,6.3331,2.1725,,,,2.8137,,,,,,,,,0.487282,,,,,,,,,
2003-07-07,middle,3.8,4.3573,0.032156,6.3331,2.1725,,,,2.8145,,,,,,,,,0.487282,,,,,,,,,
2003-07-07,selling,3.8,4.3592,0.032163,6.3331,2.173,,,,2.8153,,,,,,,,,0.487282,,,,,,,,,
2003-07-08,buying,3.8,4.2992,0.032149,6.2617,2.164,,,,2.7655,,,,,,,,,0.487258,,,,,,,,,
2003-07-08,middle,3.8,4.2992,0.032156,6.2657,2.165,,,,2.7663,,,,,,,,,0.487282,,,,,,,,,
2003-07-08,selling,3.8,4.3011,0.032163,6.2657,2.1654,,,,2.7663,,,,,,,,,0.487282,,,,,,,,,
2003-07-09,buying,3.8,4.2992,0.032068,6.215,2.1631,,,,2.7739,,,,,,,,,0.487234,,,,,,,,,
2003-07-09,middle,3.8,4.2992,0.032074,6.215,2.1636,,,,2.7747,,,,,,,,,0.487258,,,,,,,,,
2003-07-09,selling,3.8,4.3011,0.032081,6.215,2.164,,,,2.7747,,,,,,,,,0.487258,,,,,,,,,
2003-07-10,buying,3.8,4.3011,0.032239,6.2035,2.1617,,,,2.7894,,,,,,,,,0.487258,,,,,,,,,
2003-07-10,middle,3.8,4.3029,0.032243,6.2035,2.1622,,,,2.7902,,,,,,,,,0.487258,,,,,,,,,
2003-07-10,selling,3.8,4.3048,0.032247,6.2073,2.1622,,,,2.791,,,,,,,,,0.487282,,,,,,,,,
2003-07-11,buying,3.8,4.3066,0.032247,6.2189,2.1683,,,,2.7809,,,,,,,,,0.487234,,,,,,,,,
2003-07-11,middle,3.8,4.3085,0.032254,6.2228,2.1687,,,,2.7816,,,,,,,,,0.487234,,,,,,,,,
2003-07-11,selling,3.8,4.3085,0.032261,6.2228,2.1692,,,,2.7824,,,,,,,,,0.487234,,,,,,,,,
2003-07-14,buying,3.8,4.2808,0.032266,6.1843,2.1654,,,,2.7579,,,,,,,,,0.487211,,,,,,,,,
2003-07-14,middle,3.8,4.2827,0.032273,6.1843,2.1659,,,,2.7586,,,,,,,,,0.487211,,,,,,,,,
2003-07-14,selling,3.8,4.2827,0.03228,6.1843,2.1668,,,,2.7594,,,,,,,,,0.487234,,,,,,,,,
2003-07-15,buying,3.8,4.2827,0.032264,6.1275,2.1631,,,,2.7617,,,,,,,,,0.487187,,,,,,,,,
2003-07-15,middle,3.8,4.2845,0.032275,6.1275,2.1636,,,,2.7624,,,,,,,,,0.487211,,,,,,,,,
2003-07-15,selling,3.8,4.2845,0.032285,6.1275,2.164,,,,2.7632,,,,,,,,,0.487234,,,,,,,,,
2003-07-16,buying,3.8,4.2355,0.032086,6.0314,2.1547,,,,2.7315,,,,,,,,,0.487187,,,,,,,,,
2003-07-16,middle,3.8,4.2355,0.032091,6.0314,2.1556,,,,2.7322,,,,,,,,,0.487211,,,,,,,,,
2003-07-16,selling,3.8,4.2355,0.032095,6.035,2.1561,,,,2.733,,,,,,,,,0.487234,,,,,,,,,
2003-07-17,buying,3.8,4.2608,0.032152,6.068,2.158,,,,2.764,,,,,,,,,0.487211,,,,,,,,,
2003-07-17,middle,3.8,4.2608,0.032158,6.068,2.1584,,,,2.7647,,,,,,,,,0.487211,,,,,,,,,
2003-07-17,selling,3.8,4.2626,0.032165,6.0716,2.1589,,,,2.7647,,,,,,,,,0.487234,,,,,,,,,
2003-07-18,buying,3.8,4.2662,0.031935,6.0606,2.1547,,,,2.7801,,,,,,,,,0.487211,,,,,,,,,
2003-07-18,middle,3.8,4.2662,0.031942,6.0643,2.1552,,,,2.7809,,,,,,,,,0.487211,,,,,,,,,
2003-07-18,selling,3.8,4.268,0.031949,6.0643,2.1556,,,,2.7816,,,,,,,,,0.487234,,,,,,,,,
2003-07-21,buying,3.8,4.2827,0.032103,6.0024,2.1617,,,,2.7925,,,,,,,,,0.487211,,,,,,,,,
2003-07-21,middle,3.8,4.2827,0.03211,6.0024,2.1622,,,,2.7933,,,,,,,,,0.487234,,,,,,,,,
2003-07-21,selling,3.8,4.2845,0.032116,6.006,2.1626,,,,2.7941,,,,,,,,,0.487234,,,,,,,,,
2003-07-22,buying,3.8,4.3066,0.031954,6.068,2.1584,,,,2.8019,,,,,,,,,0.487211,,,,,,,,,
2003-07-22,middle,3.8,4.3066,0.031958,6.068,2.1589,,,,2.8019,,,,,,,,,0.487234,,,,,,,,,
2003-07-22,selling,3.8,4.3066,0.031962,6.0716,2.1594,,,,2.8027,,,,,,,,,0.487234,,,,,,,,,
2003-07-23,buying,3.8,4.3066,0.031943,6.0569,2.1622,,,,2.7886,,,,,,,,,0.487211,,,,,,,,,
2003-07-23,middle,3.8,4.3066,0.031948,6.0569,2.1626,,,,2.7894,,,,,,,,,0.487211,,,,,,,,,
2003-07-23,selling,3.8,4.3085,0.031952,6.0569,2.1636,,,,2.7902,,,,,,,,,0.487234,,,,,,,,,
2003-07-24,buying,3.8,4.3592,0.031962,6.105,2.1626,,,,2.8169,,,,,,,,,0.487211,,,,,,,,,
2003-07-24,middle,3.8,4.3592,0.031969,6.105,2.1631,,,,2.8185,,,,,,,,,0.487211,,,,,,,,,
2003-07-24,selling,3.8,4.3611,0.031976,6.1087,2.164,,,,2.8201,,,,,,,,,0.487234,,,,,,,,,
2003-07-25,buying,3.8,4.3535,0.031858,6.1275,2.172,,,,2.8153,,,,,,,,,0.487211,,,,,,,,,
2003-07-25,middle,3.8,4.3554,0.031862,6.1275,2.172,,,,2.8161,,,,,,,,,0.487211,,,,,,,,,
2003-07-25,selling,3.8,4.3554,0.031866,6.1312,2.1725,,,,2.8177,,,,,,,,,0.487234,,,,,,,,,
2003-07-28,buying,3.8,4.363,0.031901,6.1501,2.1749,,,,2.8185,,,,,,,,,0.487234,,,,,,,,,
2003-07-28,middle,3.8,4.363,0.031907,6.1538,2.1749,,,,2.8193,,,,,,,,,0.487234,,,,,,,,,
2003-07-28,selling,3.8,4.3649,0.031914,6.1538,2.1753,,,,2.8193,,,,,,,,,0.487258,,,,,,,,,
2003-07-29,buying,3.8,4.3649,0.031791,6.1728,2.1683,,,,2.8209,,,,,,,,,0.487234,,,,,,,,,
2003-07-29,middle,3.8,4.3649,0.031798,6.1728,2.1687,,,,2.8217,,,,,,,,,0.487234,,,,,,,,,
2003-07-29,selling,3.8,4.3649,0.031804,6.1767,2.1692,,,,2.8217,,,,,,,,,0.487234,,,,,,,,,
2003-07-30,buying,3.8,4.3497,0.031685,6.1728,2.164,,,,2.8114,,,,,,,,,0.487211,,,,,,,,,
2003-07-30,middle,3.8,4.3497,0.031689,6.1728,2.1645,,,,2.8114,,,,,,,,,0.487234,,,,,,,,,
2003-07-30,selling,3.8,4.3497,0.031693,6.1728,2.1654,,,,2.8121,,,,,,,,,0.487258,,,,,,,,,
2003-07-31,buying,3.8,4.3141,0.031619,6.1425,2.1608,,,,2.7871,,,,,,,,,0.487234,,,,,,,,,
2003-07-31,middle,3.8,4.3159,0.031626,6.1425,2.1617,,,,2.7878,,,,,,,,,0.487234,,,,,,,,,
2003-07-31,selling,3.8,4.3159,0.031632,6.1463,2.1622,,,,2.7886,,,,,,,,,0.487258,,,,,,,,,
2003-08-01,buying,3.8,4.2662,0.03153,6.1162,2.1566,,,,2.7693,,,,,,,,,0.487211,,,,,,,,,
2003-08-01,middle,3.8,4.2662,0.031534,6.1162,2.157,,,,2.7701,,,,,,,,,0.487211,,,,,,,,,
2003-08-01,selling,3.8,4.2662,0.031538,6.1162,2.158,,,,2.7709,,,,,,,,,0.487234,,,,,,,,,
2003-08-04,buying,3.8,4.2827,0.031693,6.1237,2.1594,,,,2.7847,,,,,,,,,0.487211,,,,,,,,,
2003-08-04,middle,3.8,4.2827,0.0317,6.1237,2.1603,,,,2.7855,,,,,,,,,0.487234,,,,,,,,,
2003-08-04,selling,3.8,4.2845,0.031706,6.1237,2.1608,,,,2.7855,,,,,,,,,0.487234,,,,,,,,,
2003-08-05,buying,3.8,4.3122,0.031546,6.1162,2.1575,,,,2.8177,,,,,,,,,0.487211,,,,,,,,,
2003-08-05,middle,3.8,4.3122,0.03155,6.12,2.158,,,,2.8177,,,,,,,,,0.487234,,,,,,,,,
2003-08-05,selling,3.8,4.3122,0.031554,6.12,2.1584,,,,2.8185,,,,,,,,,0.487234,,,,,,,,,
2003-08-06,buying,3.8,4.3271,0.031651,6.1275,2.1538,,,,2.8193,,,,,,,,,0.487211,,,,,,,,,
2003-08-06,middle,3.8,4.3271,0.031655,6.1275,2.1538,,,,2.8193,,,,,,,,,0.487211,,,,,,,,,
2003-08-06,selling,3.8,4.3271,0.031659,6.1275,2.1542,,,,2.8201,,,,,,,,,0.487234,,,,,,,,,
2003-08-07,buying,3.8,4.3085,0.031624,6.1162,2.1561,,,,2.8074,,,,,,,,,0.487211,,,,,,,,,
2003-08-07,middle,3.8,4.3085,0.031628,6.1162,2.1561,,,,2.8082,,,,,,,,,0.487211,,,,,,,,,
2003-08-07,selling,3.8,4.3103,0.031632,6.12,2.1566,,,,2.8082,,,,,,,,,0.487234,,,,,,,,,
2003-08-08,buying,3.8,4.3178,0.031871,6.1387,2.1636,,,,2.8106,,,,,,,,,0.487187,,,,,,,,,
2003-08-08,middle,3.8,4.3178,0.031878,6.1387,2.164,,,,2.8106,,,,,,,,,0.487211,,,,,,,,,
2003-08-08,selling,3.8,4.3197,0.031885,6.1387,2.1645,,,,2.8114,,,,,,,,,0.487234,,,,,,,,,
2003-08-11,buying,3.8,4.2863,0.031909,6.0827,2.1598,,,,2.7871,,,,,,,,,0.487211,,,,,,,,,
2003-08-11,middle,3.8,4.2882,0.031913,6.0864,2.1608,,,,2.7878,,,,,,,,,0.487211,,,,,,,,,
2003-08-11,selling,3.8,4.2882,0.031917,6.0864,2.1612,,,,2.7886,,,,,,,,,0.487234,,,,,,,,,
2003-08-12,buying,3.8,4.3141,0.032011,6.105,2.1659,,,,2.798,,,,,,,,,0.487211,,,,,,,,,
2003-08-12,middle,3.8,4.3141,0.032015,6.105,2.1664,,,,2.798,,,,,,,,,0.487211,,,,,,,,,
2003-08-12,selling,3.8,4.3141,0.032019,6.105,2.1664,,,,2.7988,,,,,,,,,0.487234,,,,,,,,,
2003-08-13,buying,3.8,4.279,0.032024,6.0827,2.1636,,,,2.7732,,,,,,,,,0.487211,,,,,,,,,
2003-08-13,middle,3.8,4.2808,0.032028,6.0864,2.164,,,,2.7739,,,,,,,,,0.487211,,,,,,,,,
2003-08-13,selling,3.8,4.2808,0.032032,6.0864,2.1645,,,,2.7747,,,,,,,,,0.487234,,,,,,,,,
2003-08-14,buying,3.8,4.3048,0.031839,6.1087,2.1654,,,,2.7832,,,,,,,,,0.487211,,,,,,,,,
2003-08-14,middle,3.8,4.3048,0.031846,6.1087,2.1654,,,,2.784,,,,,,,,,0.487211,,,,,,,,,
