date,time,origin,destination,ridership
2021-01-01,05:00,Butterworth,Taiping,1
2021-01-01,05:00,Butterworth,Tasek Gelugor,2
2021-01-01,05:00,Gurun,Arau,5
2021-01-01,05:00,Gurun,Bukit Tengah,2
2021-01-01,05:00,Gurun,Padang Besar,1
2021-01-01,05:00,Gurun,Sungai Petani,1
2021-01-01,05:00,Kamunting,Sungai Petani,1
2021-01-01,05:00,Kobah,Arau,2
2021-01-01,05:00,Kobah,Bukit Tengah,2
2021-01-01,05:00,Kobah,Nibong Tebal,1
2021-01-01,05:00,Kodiang,Alor Setar,1
2021-01-01,05:00,Kodiang,Bukit Tengah,1
2021-01-01,05:00,Kodiang,Tasek Gelugor,2
2021-01-01,05:00,Nibong Tebal,Kobah,1
2021-01-01,05:00,Nibong Tebal,Padang Rengas,1
2021-01-01,05:00,Padang Besar,Butterworth,1
2021-01-01,05:00,Padang Besar,Kobah,1
2021-01-01,05:00,Padang Besar,Parit Buntar,1
2021-01-01,05:00,Padang Rengas,Bukit Ketri,1
2021-01-01,05:00,Padang Rengas,Bukit Mertajam,1
2021-01-01,05:00,Padang Rengas,Gurun,2
2021-01-01,05:00,Padang Rengas,Kamunting,1
2021-01-01,05:00,Padang Rengas,Tasek Gelugor,5
2021-01-01,05:00,Parit Buntar,Bukit Mertajam,1
2021-01-01,05:00,Parit Buntar,Kamunting,1
2021-01-01,05:00,Parit Buntar,Taiping,2
2021-01-01,05:00,Sungai Petani,Alor Setar,1
2021-01-01,05:00,Sungai Petani,Anak Bukit,1
2021-01-01,05:00,Sungai Petani,Arau,7
2021-01-01,05:00,Sungai Petani,Gurun,7
2021-01-01,05:00,Sungai Petani,Kodiang,1
2021-01-01,05:00,Sungai Petani,Taiping,1
2021-01-01,05:00,Sungai Petani,Tasek Gelugor,2
2021-01-01,05:00,Taiping,Bukit Mertajam,2
2021-01-01,05:00,Taiping,Kodiang,1
2021-01-01,05:00,Taiping,Parit Buntar,2
2021-01-01,05:00,Taiping,Tasek Gelugor,1
2021-01-01,05:00,Tasek Gelugor,Anak Bukit,1
2021-01-01,05:00,Tasek Gelugor,Arau,1
2021-01-01,05:00,Tasek Gelugor,Bukit Ketri,2
2021-01-01,06:00,Alor Setar,Bukit Mertajam,7
2021-01-01,06:00,Alor Setar,Bukit Tengah,8
2021-01-01,06:00,Alor Setar,Butterworth,8
2021-01-01,06:00,Alor Setar,Gurun,2
2021-01-01,06:00,Alor Setar,Padang Besar,1
2021-01-01,06:00,Alor Setar,Sungai Petani,15
2021-01-01,06:00,Alor Setar,Tasek Gelugor,1
2021-01-01,06:00,Anak Bukit,Butterworth,6
2021-01-01,06:00,Anak Bukit,Gurun,1
2021-01-01,06:00,Anak Bukit,Sungai Petani,3
2021-01-01,06:00,Arau,Alor Setar,6
2021-01-01,06:00,Arau,Anak Bukit,4
2021-01-01,06:00,Arau,Bukit Mertajam,2
2021-01-01,06:00,Arau,Bukit Tengah,2
2021-01-01,06:00,Arau,Butterworth,11
2021-01-01,06:00,Arau,Gurun,2
2021-01-01,06:00,Arau,Kobah,2
2021-01-01,06:00,Arau,Sungai Petani,6
2021-01-01,06:00,Arau,Tasek Gelugor,4
2021-01-01,06:00,Bagan Serai,Padang Besar,6
2021-01-01,06:00,Bukit Ketri,Alor Setar,2
2021-01-01,06:00,Bukit Ketri,Bukit Mertajam,2
2021-01-01,06:00,Bukit Ketri,Butterworth,3
2021-01-01,06:00,Bukit Ketri,Gurun,1
2021-01-01,06:00,Bukit Ketri,Kodiang,1
2021-01-01,06:00,Bukit Ketri,Sungai Petani,3
2021-01-01,06:00,Bukit Mertajam,Alor Setar,3
2021-01-01,06:00,Bukit Mertajam,Anak Bukit,2
2021-01-01,06:00,Bukit Mertajam,Arau,7
2021-01-01,06:00,Bukit Mertajam,Butterworth,1
2021-01-01,06:00,Bukit Mertajam,Gurun,2
2021-01-01,06:00,Bukit Mertajam,Kamunting,3
2021-01-01,06:00,Bukit Mertajam,Kobah,7
2021-01-01,06:00,Bukit Mertajam,Padang Besar,2
2021-01-01,06:00,Bukit Mertajam,Padang Rengas,4
2021-01-01,06:00,Bukit Mertajam,Parit Buntar,1
2021-01-01,06:00,Bukit Mertajam,Sungai Petani,2
2021-01-01,06:00,Bukit Tengah,Alor Setar,2
2021-01-01,06:00,Bukit Tengah,Anak Bukit,1
2021-01-01,06:00,Bukit Tengah,Arau,5
2021-01-01,06:00,Bukit Tengah,Bukit Ketri,3
2021-01-01,06:00,Bukit Tengah,Gurun,2
2021-01-01,06:00,Bukit Tengah,Kamunting,1
2021-01-01,06:00,Bukit Tengah,Kobah,3
2021-01-01,06:00,Bukit Tengah,Padang Besar,1
2021-01-01,06:00,Bukit Tengah,Padang Rengas,2
2021-01-01,06:00,Butterworth,Alor Setar,7
2021-01-01,06:00,Butterworth,Anak Bukit,2
2021-01-01,06:00,Butterworth,Arau,3
2021-01-01,06:00,Butterworth,Bagan Serai,2
2021-01-01,06:00,Butterworth,Bukit Ketri,3
2021-01-01,06:00,Butterworth,Bukit Mertajam,2
2021-01-01,06:00,Butterworth,Bukit Tengah,1
2021-01-01,06:00,Butterworth,Gurun,1
2021-01-01,06:00,Butterworth,Kamunting,1
2021-01-01,06:00,Butterworth,Kobah,3
2021-01-01,06:00,Butterworth,Kodiang,1
2021-01-01,06:00,Butterworth,Nibong Tebal,1
2021-01-01,06:00,Butterworth,Padang Rengas,3
2021-01-01,06:00,Butterworth,Parit Buntar,1
2021-01-01,06:00,Butterworth,Simpang Ampat,1
2021-01-01,06:00,Butterworth,Taiping,3
2021-01-01,06:00,Gurun,Alor Setar,2
2021-01-01,06:00,Gurun,Anak Bukit,1
2021-01-01,06:00,Gurun,Arau,4
2021-01-01,06:00,Gurun,Bukit Ketri,1
2021-01-01,06:00,Gurun,Bukit Mertajam,1
2021-01-01,06:00,Gurun,Bukit Tengah,2
2021-01-01,06:00,Gurun,Butterworth,6
2021-01-01,06:00,Gurun,Tasek Gelugor,1
2021-01-01,06:00,Kamunting,Alor Setar,1
2021-01-01,06:00,Kamunting,Bukit Mertajam,3
2021-01-01,06:00,Kamunting,Butterworth,5
2021-01-01,06:00,Kamunting,Gurun,1
2021-01-01,06:00,Kamunting,Kodiang,1
2021-01-01,06:00,Kamunting,Simpang Ampat,2
2021-01-01,06:00,Kobah,Alor Setar,2
2021-01-01,06:00,Kobah,Anak Bukit,2
2021-01-01,06:00,Kobah,Arau,5
2021-01-01,06:00,Kobah,Bukit Tengah,1
2021-01-01,06:00,Kobah,Butterworth,3
2021-01-01,06:00,Kobah,Kamunting,1
2021-01-01,06:00,Kobah,Sungai Petani,1
2021-01-01,06:00,Kodiang,Gurun,1
2021-01-01,06:00,Kodiang,Padang Besar,1
2021-01-01,06:00,Kodiang,Sungai Petani,3
2021-01-01,06:00,Kodiang,Tasek Gelugor,1
2021-01-01,06:00,Padang Besar,Sungai Petani,1
2021-01-01,06:00,Padang Besar,Tasek Gelugor,1
2021-01-01,06:00,Padang Rengas,Anak Bukit,2
2021-01-01,06:00,Padang Rengas,Bagan Serai,1
2021-01-01,06:00,Padang Rengas,Bukit Mertajam,3
2021-01-01,06:00,Padang Rengas,Nibong Tebal,2
2021-01-01,06:00,Padang Rengas,Parit Buntar,1
2021-01-01,06:00,Padang Rengas,Simpang Ampat,1
2021-01-01,06:00,Padang Rengas,Sungai Petani,1
2021-01-01,06:00,Padang Rengas,Tasek Gelugor,1
2021-01-01,06:00,Parit Buntar,Kobah,1
2021-01-01,06:00,Parit Buntar,Kodiang,1
2021-01-01,06:00,Simpang Ampat,Arau,1
2021-01-01,06:00,Simpang Ampat,Bagan Serai,1
2021-01-01,06:00,Simpang Ampat,Kamunting,1
2021-01-01,06:00,Simpang Ampat,Padang Rengas,1
2021-01-01,06:00,Sungai Petani,Alor Setar,11
2021-01-01,06:00,Sungai Petani,Anak Bukit,6
2021-01-01,06:00,Sungai Petani,Arau,8
2021-01-01,06:00,Sungai Petani,Bukit Ketri,1
2021-01-01,06:00,Sungai Petani,Bukit Mertajam,3
2021-01-01,06:00,Sungai Petani,Bukit Tengah,2
2021-01-01,06:00,Sungai Petani,Butterworth,5
2021-01-01,06:00,Sungai Petani,Kobah,1
2021-01-01,06:00,Sungai Petani,Kodiang,2
2021-01-01,06:00,Sungai Petani,Padang Besar,3
2021-01-01,06:00,Sungai Petani,Simpang Ampat,2
2021-01-01,06:00,Taiping,Alor Setar,2
2021-01-01,06:00,Taiping,Anak Bukit,1
2021-01-01,06:00,Taiping,Arau,2
2021-01-01,06:00,Taiping,Bukit Mertajam,1
2021-01-01,06:00,Taiping,Butterworth,4
2021-01-01,06:00,Taiping,Kobah,2
2021-01-01,06:00,Taiping,Nibong Tebal,1
2021-01-01,06:00,Taiping,Sungai Petani,4
2021-01-01,06:00,Tasek Gelugor,Alor Setar,12
2021-01-01,06:00,Tasek Gelugor,Anak Bukit,6
2021-01-01,06:00,Tasek Gelugor,Arau,16
2021-01-01,06:00,Tasek Gelugor,Bukit Mertajam,1
2021-01-01,06:00,Tasek Gelugor,Butterworth,1
2021-01-01,06:00,Tasek Gelugor,Kobah,1
2021-01-01,06:00,Tasek Gelugor,Kodiang,4
2021-01-01,06:00,Tasek Gelugor,Padang Besar,2
2021-01-01,07:00,Alor Setar,Anak Bukit,2
2021-01-01,07:00,Alor Setar,Arau,1
2021-01-01,07:00,Alor Setar,Bukit Mertajam,3
2021-01-01,07:00,Alor Setar,Bukit Tengah,6
2021-01-01,07:00,Alor Setar,Butterworth,12
2021-01-01,07:00,Alor Setar,Gurun,6
2021-01-01,07:00,Alor Setar,Kodiang,1
2021-01-01,07:00,Alor Setar,Padang Besar,2
2021-01-01,07:00,Alor Setar,Sungai Petani,11
2021-01-01,07:00,Alor Setar,Tasek Gelugor,4
2021-01-01,07:00,Anak Bukit,Alor Setar,1
2021-01-01,07:00,Anak Bukit,Arau,1
2021-01-01,07:00,Anak Bukit,Bukit Ketri,3
2021-01-01,07:00,Anak Bukit,Bukit Mertajam,2
2021-01-01,07:00,Anak Bukit,Bukit Tengah,2
2021-01-01,07:00,Anak Bukit,Gurun,1
2021-01-01,07:00,Anak Bukit,Kodiang,1
2021-01-01,07:00,Anak Bukit,Padang Rengas,1
2021-01-01,07:00,Anak Bukit,Sungai Petani,1
2021-01-01,07:00,Anak Bukit,Tasek Gelugor,1
2021-01-01,07:00,Arau,Alor Setar,4
2021-01-01,07:00,Arau,Bukit Tengah,1
2021-01-01,07:00,Arau,Butterworth,4
2021-01-01,07:00,Arau,Kobah,1
2021-01-01,07:00,Arau,Padang Besar,1
2021-01-01,07:00,Arau,Sungai Petani,1
2021-01-01,07:00,Bagan Serai,Alor Setar,5
2021-01-01,07:00,Bagan Serai,Anak Bukit,1
2021-01-01,07:00,Bagan Serai,Bukit Mertajam,1
2021-01-01,07:00,Bagan Serai,Kobah,5
2021-01-01,07:00,Bagan Serai,Nibong Tebal,4
2021-01-01,07:00,Bagan Serai,Sungai Petani,1
2021-01-01,07:00,Bagan Serai,Taiping,2
2021-01-01,07:00,Bukit Ketri,Padang Besar,3
2021-01-01,07:00,Bukit Mertajam,Alor Setar,3
2021-01-01,07:00,Bukit Mertajam,Anak Bukit,2
2021-01-01,07:00,Bukit Mertajam,Arau,1
2021-01-01,07:00,Bukit Mertajam,Butterworth,1
2021-01-01,07:00,Bukit Mertajam,Gurun,2
2021-01-01,07:00,Bukit Mertajam,Kobah,3
2021-01-01,07:00,Bukit Mertajam,Kodiang,2
2021-01-01,07:00,Bukit Mertajam,Nibong Tebal,1
2021-01-01,07:00,Bukit Mertajam,Parit Buntar,1
2021-01-01,07:00,Bukit Tengah,Alor Setar,7
2021-01-01,07:00,Bukit Tengah,Anak Bukit,10
2021-01-01,07:00,Bukit Tengah,Arau,11
2021-01-01,07:00,Bukit Tengah,Bukit Ketri,2
2021-01-01,07:00,Bukit Tengah,Gurun,1
2021-01-01,07:00,Bukit Tengah,Kobah,6
2021-01-01,07:00,Bukit Tengah,Kodiang,1
2021-01-01,07:00,Butterworth,Alor Setar,13
2021-01-01,07:00,Butterworth,Anak Bukit,2
2021-01-01,07:00,Butterworth,Arau,20
2021-01-01,07:00,Butterworth,Bukit Ketri,1
2021-01-01,07:00,Butterworth,Bukit Tengah,3
2021-01-01,07:00,Butterworth,Gurun,4
2021-01-01,07:00,Butterworth,Kobah,4
2021-01-01,07:00,Butterworth,Padang Besar,17
2021-01-01,07:00,Butterworth,Sungai Petani,9
2021-01-01,07:00,Butterworth,Tasek Gelugor,1
2021-01-01,07:00,Gurun,Alor Setar,2
2021-01-01,07:00,Gurun,Anak Bukit,1
2021-01-01,07:00,Gurun,Arau,9
2021-01-01,07:00,Gurun,Bukit Mertajam,2
2021-01-01,07:00,Gurun,Bukit Tengah,1
2021-01-01,07:00,Gurun,Butterworth,6
2021-01-01,07:00,Gurun,Sungai Petani,1
2021-01-01,07:00,Kamunting,Anak Bukit,1
2021-01-01,07:00,Kamunting,Arau,1
2021-01-01,07:00,Kamunting,Butterworth,1
2021-01-01,07:00,Kamunting,Nibong Tebal,1
2021-01-01,07:00,Kamunting,Padang Rengas,1
2021-01-01,07:00,Kobah,Alor Setar,3
2021-01-01,07:00,Kobah,Arau,5
2021-01-01,07:00,Kobah,Bukit Ketri,3
2021-01-01,07:00,Kobah,Bukit Mertajam,2
2021-01-01,07:00,Kobah,Bukit Tengah,3
2021-01-01,07:00,Kobah,Butterworth,3
2021-01-01,07:00,Kobah,Padang Besar,2
2021-01-01,07:00,Kobah,Sungai Petani,4
2021-01-01,07:00,Kobah,Tasek Gelugor,1
2021-01-01,07:00,Kodiang,Butterworth,2
2021-01-01,07:00,Kodiang,Kobah,1
2021-01-01,07:00,Kodiang,Padang Besar,1
2021-01-01,07:00,Kodiang,Sungai Petani,2
2021-01-01,07:00,Nibong Tebal,Alor Setar,10
2021-01-01,07:00,Nibong Tebal,Anak Bukit,1
2021-01-01,07:00,Nibong Tebal,Bukit Mertajam,2
2021-01-01,07:00,Nibong Tebal,Kobah,1
2021-01-01,07:00,Nibong Tebal,Kodiang,1
2021-01-01,07:00,Padang Besar,Arau,1
2021-01-01,07:00,Parit Buntar,Alor Setar,2
2021-01-01,07:00,Parit Buntar,Arau,3
2021-01-01,07:00,Parit Buntar,Butterworth,1
2021-01-01,07:00,Parit Buntar,Gurun,2
2021-01-01,07:00,Parit Buntar,Padang Besar,3
2021-01-01,07:00,Parit Buntar,Padang Rengas,6
2021-01-01,07:00,Parit Buntar,Sungai Petani,1
2021-01-01,07:00,Parit Buntar,Taiping,2
2021-01-01,07:00,Simpang Ampat,Alor Setar,5
2021-01-01,07:00,Simpang Ampat,Anak Bukit,3
2021-01-01,07:00,Simpang Ampat,Bukit Mertajam,1
2021-01-01,07:00,Simpang Ampat,Butterworth,1
2021-01-01,07:00,Simpang Ampat,Kamunting,1
2021-01-01,07:00,Simpang Ampat,Padang Besar,1
2021-01-01,07:00,Simpang Ampat,Tasek Gelugor,2
2021-01-01,07:00,Sungai Petani,Alor Setar,5
2021-01-01,07:00,Sungai Petani,Anak Bukit,2
2021-01-01,07:00,Sungai Petani,Arau,1
2021-01-01,07:00,Sungai Petani,Bagan Serai,4
2021-01-01,07:00,Sungai Petani,Bukit Ketri,3
2021-01-01,07:00,Sungai Petani,Bukit Mertajam,7
2021-01-01,07:00,Sungai Petani,Bukit Tengah,1
2021-01-01,07:00,Sungai Petani,Butterworth,3
2021-01-01,07:00,Sungai Petani,Gurun,1
2021-01-01,07:00,Sungai Petani,Padang Besar,3
2021-01-01,07:00,Sungai Petani,Taiping,1
2021-01-01,07:00,Sungai Petani,Tasek Gelugor,1
2021-01-01,07:00,Taiping,Bukit Mertajam,1
2021-01-01,07:00,Taiping,Simpang Ampat,1
2021-01-01,07:00,Tasek Gelugor,Arau,3
2021-01-01,07:00,Tasek Gelugor,Bukit Mertajam,1
2021-01-01,07:00,Tasek Gelugor,Butterworth,2
2021-01-01,07:00,Tasek Gelugor,Kobah,6
2021-01-01,08:00,Alor Setar,Anak Bukit,1
2021-01-01,08:00,Alor Setar,Arau,6
2021-01-01,08:00,Alor Setar,Bukit Mertajam,3
2021-01-01,08:00,Alor Setar,Bukit Tengah,1
2021-01-01,08:00,Alor Setar,Butterworth,20
2021-01-01,08:00,Alor Setar,Gurun,1
2021-01-01,08:00,Alor Setar,Kamunting,2
2021-01-01,08:00,Alor Setar,Kodiang,1
2021-01-01,08:00,Alor Setar,Padang Rengas,1
2021-01-01,08:00,Alor Setar,Parit Buntar,1
2021-01-01,08:00,Alor Setar,Sungai Petani,6
2021-01-01,08:00,Alor Setar,Taiping,2
2021-01-01,08:00,Alor Setar,Tasek Gelugor,2
2021-01-01,08:00,Anak Bukit,Alor Setar,1
2021-01-01,08:00,Anak Bukit,Bukit Mertajam,7
2021-01-01,08:00,Anak Bukit,Bukit Tengah,4
2021-01-01,08:00,Anak Bukit,Butterworth,7
2021-01-01,08:00,Anak Bukit,Kobah,1
2021-01-01,08:00,Anak Bukit,Sungai Petani,6
2021-01-01,08:00,Anak Bukit,Taiping,3
2021-01-01,08:00,Anak Bukit,Tasek Gelugor,2
2021-01-01,08:00,Arau,Alor Setar,16
2021-01-01,08:00,Arau,Anak Bukit,3
2021-01-01,08:00,Arau,Bukit Mertajam,8
2021-01-01,08:00,Arau,Bukit Tengah,1
2021-01-01,08:00,Arau,Butterworth,21
2021-01-01,08:00,Arau,Kobah,2
2021-01-01,08:00,Arau,Padang Besar,2
2021-01-01,08:00,Arau,Sungai Petani,12
2021-01-01,08:00,Arau,Tasek Gelugor,5
2021-01-01,08:00,Bukit Ketri,Alor Setar,2
2021-01-01,08:00,Bukit Ketri,Bukit Mertajam,6
2021-01-01,08:00,Bukit Ketri,Bukit Tengah,2
2021-01-01,08:00,Bukit Ketri,Butterworth,1
2021-01-01,08:00,Bukit Ketri,Gurun,1
2021-01-01,08:00,Bukit Ketri,Padang Rengas,1
2021-01-01,08:00,Bukit Ketri,Sungai Petani,4
2021-01-01,08:00,Bukit Ketri,Tasek Gelugor,4
2021-01-01,08:00,Bukit Mertajam,Alor Setar,15
2021-01-01,08:00,Bukit Mertajam,Anak Bukit,17
2021-01-01,08:00,Bukit Mertajam,Arau,45
2021-01-01,08:00,Bukit Mertajam,Bukit Ketri,2
2021-01-01,08:00,Bukit Mertajam,Butterworth,2
2021-01-01,08:00,Bukit Mertajam,Gurun,7
2021-01-01,08:00,Bukit Mertajam,Kamunting,1
2021-01-01,08:00,Bukit Mertajam,Kobah,2
2021-01-01,08:00,Bukit Mertajam,Kodiang,5
2021-01-01,08:00,Bukit Mertajam,Padang Besar,10
2021-01-01,08:00,Bukit Mertajam,Sungai Petani,6
2021-01-01,08:00,Bukit Mertajam,Taiping,5
2021-01-01,08:00,Bukit Tengah,Alor Setar,15
2021-01-01,08:00,Bukit Tengah,Anak Bukit,13
2021-01-01,08:00,Bukit Tengah,Arau,8
2021-01-01,08:00,Bukit Tengah,Bukit Ketri,3
2021-01-01,08:00,Bukit Tengah,Gurun,5
2021-01-01,08:00,Bukit Tengah,Kobah,11
2021-01-01,08:00,Bukit Tengah,Kodiang,8
2021-01-01,08:00,Bukit Tengah,Padang Besar,2
2021-01-01,08:00,Bukit Tengah,Sungai Petani,5
2021-01-01,08:00,Butterworth,Alor Setar,13
2021-01-01,08:00,Butterworth,Anak Bukit,9
2021-01-01,08:00,Butterworth,Arau,14
2021-01-01,08:00,Butterworth,Bukit Ketri,2
2021-01-01,08:00,Butterworth,Bukit Tengah,1
2021-01-01,08:00,Butterworth,Gurun,8
2021-01-01,08:00,Butterworth,Kobah,8
2021-01-01,08:00,Butterworth,Kodiang,1
2021-01-01,08:00,Butterworth,Padang Besar,11
2021-01-01,08:00,Butterworth,Sungai Petani,4
2021-01-01,08:00,Butterworth,Tasek Gelugor,1
2021-01-01,08:00,Gurun,Alor Setar,11
2021-01-01,08:00,Gurun,Arau,2
2021-01-01,08:00,Gurun,Bukit Mertajam,1
2021-01-01,08:00,Gurun,Bukit Tengah,3
2021-01-01,08:00,Gurun,Butterworth,2
2021-01-01,08:00,Gurun,Kobah,2
2021-01-01,08:00,Gurun,Padang Besar,17
2021-01-01,08:00,Gurun,Sungai Petani,2
2021-01-01,08:00,Kobah,Alor Setar,2
2021-01-01,08:00,Kobah,Bukit Mertajam,1
2021-01-01,08:00,Kobah,Butterworth,7
2021-01-01,08:00,Kobah,Nibong Tebal,1
2021-01-01,08:00,Kobah,Padang Besar,4
2021-01-01,08:00,Kobah,Tasek Gelugor,1
2021-01-01,08:00,Kodiang,Alor Setar,2
2021-01-01,08:00,Kodiang,Bukit Mertajam,1
2021-01-01,08:00,Kodiang,Bukit Tengah,3
2021-01-01,08:00,Kodiang,Butterworth,3
2021-01-01,08:00,Kodiang,Gurun,1
2021-01-01,08:00,Kodiang,Kobah,2
2021-01-01,08:00,Kodiang,Padang Rengas,1
2021-01-01,08:00,Kodiang,Sungai Petani,2
2021-01-01,08:00,Kodiang,Tasek Gelugor,1
2021-01-01,08:00,Padang Besar,Alor Setar,4
2021-01-01,08:00,Padang Besar,Butterworth,7
2021-01-01,08:00,Padang Besar,Gurun,2
2021-01-01,08:00,Padang Besar,Kobah,1
2021-01-01,08:00,Padang Besar,Simpang Ampat,1
2021-01-01,08:00,Padang Besar,Sungai Petani,4
2021-01-01,08:00,Padang Besar,Tasek Gelugor,1
2021-01-01,08:00,Padang Rengas,Butterworth,1
2021-01-01,08:00,Sungai Petani,Alor Setar,33
2021-01-01,08:00,Sungai Petani,Anak Bukit,8
2021-01-01,08:00,Sungai Petani,Arau,21
2021-01-01,08:00,Sungai Petani,Bukit Ketri,6
2021-01-01,08:00,Sungai Petani,Butterworth,8
2021-01-01,08:00,Sungai Petani,Gurun,10
2021-01-01,08:00,Sungai Petani,Kobah,9
2021-01-01,08:00,Sungai Petani,Kodiang,7
2021-01-01,08:00,Sungai Petani,Padang Besar,1
2021-01-01,08:00,Sungai Petani,Taiping,3
2021-01-01,08:00,Sungai Petani,Tasek Gelugor,1
2021-01-01,08:00,Taiping,Bagan Serai,1
2021-01-01,08:00,Taiping,Butterworth,2
2021-01-01,08:00,Taiping,Parit Buntar,1
2021-01-01,08:00,Tasek Gelugor,Alor Setar,17
2021-01-01,08:00,Tasek Gelugor,Anak Bukit,11
2021-01-01,08:00,Tasek Gelugor,Arau,37
2021-01-01,08:00,Tasek Gelugor,Bukit Ketri,2
2021-01-01,08:00,Tasek Gelugor,Bukit Tengah,4
2021-01-01,08:00,Tasek Gelugor,Butterworth,6
2021-01-01,08:00,Tasek Gelugor,Gurun,3
2021-01-01,08:00,Tasek Gelugor,Kodiang,3
2021-01-01,08:00,Tasek Gelugor,Padang Besar,11
2021-01-01,08:00,Tasek Gelugor,Sungai Petani,4
2021-01-01,09:00,Alor Setar,Anak Bukit,1
2021-01-01,09:00,Alor Setar,Arau,7
2021-01-01,09:00,Alor Setar,Bukit Mertajam,8
2021-01-01,09:00,Alor Setar,Bukit Tengah,3
2021-01-01,09:00,Alor Setar,Butterworth,15
2021-01-01,09:00,Alor Setar,Gurun,1
2021-01-01,09:00,Alor Setar,Kamunting,1
2021-01-01,09:00,Alor Setar,Nibong Tebal,1
2021-01-01,09:00,Alor Setar,Padang Besar,9
2021-01-01,09:00,Alor Setar,Padang Rengas,1
2021-01-01,09:00,Alor Setar,Parit Buntar,1
2021-01-01,09:00,Alor Setar,Sungai Petani,11
2021-01-01,09:00,Alor Setar,Taiping,1
2021-01-01,09:00,Anak Bukit,Arau,3
2021-01-01,09:00,Anak Bukit,Bukit Mertajam,2
2021-01-01,09:00,Anak Bukit,Butterworth,8
2021-01-01,09:00,Anak Bukit,Padang Besar,5
2021-01-01,09:00,Anak Bukit,Sungai Petani,9
2021-01-01,09:00,Anak Bukit,Tasek Gelugor,2
2021-01-01,09:00,Arau,Alor Setar,15
2021-01-01,09:00,Arau,Anak Bukit,5
2021-01-01,09:00,Arau,Bagan Serai,1
2021-01-01,09:00,Arau,Bukit Mertajam,7
2021-01-01,09:00,Arau,Bukit Tengah,1
2021-01-01,09:00,Arau,Butterworth,9
2021-01-01,09:00,Arau,Gurun,4
2021-01-01,09:00,Arau,Kobah,4
2021-01-01,09:00,Arau,Kodiang,2
2021-01-01,09:00,Arau,Padang Rengas,1
2021-01-01,09:00,Arau,Parit Buntar,1
2021-01-01,09:00,Arau,Sungai Petani,5
2021-01-01,09:00,Arau,Tasek Gelugor,2
2021-01-01,09:00,Bagan Serai,Kodiang,2
2021-01-01,09:00,Bukit Ketri,Alor Setar,2
2021-01-01,09:00,Bukit Ketri,Bukit Mertajam,2
2021-01-01,09:00,Bukit Ketri,Bukit Tengah,5
