date_reg,type,maker,colour,fuel,state
2004-01-07,motosikal,Modenas,blue,petrol,Pahang
2004-01-07,motosikal,Modenas,blue,petrol,Pahang
2004-01-07,motosikal,Modenas,blue,petrol,Sabah
2004-01-07,motosikal,Modenas,blue,petrol,Kelantan
2004-01-07,motosikal,Modenas,blue,petrol,Pahang
2004-01-07,motosikal,Modenas,blue,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,blue,petrol,Perak
2004-01-07,motosikal,Modenas,blue,petrol,Perak
2004-01-07,motosikal,Modenas,black,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,blue,petrol,Johor
2004-01-07,motosikal,Modenas,black,petrol,Kedah
2004-01-07,motosikal,Modenas,black,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,black,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,blue,petrol,Kedah
2004-01-07,motosikal,Modenas,blue,petrol,Perak
2004-01-07,motosikal,Modenas,black,petrol,Perak
2004-01-07,motosikal,Modenas,blue,petrol,Kedah
2004-01-07,motosikal,Modenas,blue,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,black,petrol,Melaka
2004-01-07,motosikal,Modenas,blue,petrol,Pahang
2004-01-07,motosikal,Modenas,black,petrol,Johor
2004-01-07,motosikal,Modenas,black,petrol,Melaka
2004-01-07,motosikal,Modenas,blue,petrol,Perak
2004-01-07,motosikal,Modenas,blue,petrol,Selangor
2004-01-07,motosikal,Modenas,blue,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,black,petrol,Sarawak
2004-01-07,motosikal,Modenas,silver,petrol,Sarawak
2004-01-07,motosikal,Modenas,silver,petrol,Kelantan
2004-01-07,motosikal,Modenas,green,petrol,Sarawak
2004-01-07,motosikal,Modenas,green,petrol,Johor
2004-01-07,motosikal,Modenas,red,petrol,Johor
2004-01-07,motosikal,Modenas,silver,petrol,Terengganu
2004-01-07,motosikal,Modenas,silver,petrol,Terengganu
2004-01-07,motosikal,Modenas,green,petrol,Terengganu
2004-01-07,motosikal,Modenas,red,petrol,Sarawak
2004-01-07,motosikal,Modenas,green,petrol,Sarawak
2004-01-07,motosikal,Modenas,green,petrol,Johor
2004-01-07,motosikal,Modenas,red,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,red,petrol,Johor
2004-01-07,motosikal,Modenas,red,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,silver,petrol,Perak
2004-01-07,motosikal,Modenas,red,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,silver,petrol,Kedah
2004-01-07,motosikal,Modenas,green,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,silver,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,red,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,green,petrol,Sarawak
2004-01-07,motosikal,Modenas,red,petrol,Kedah
2004-01-07,motosikal,Modenas,green,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,grey,petrol,Sarawak
2004-01-07,motosikal,Modenas,silver,petrol,Kedah
2004-01-07,motosikal,Modenas,silver,petrol,Sarawak
2004-01-07,motosikal,Modenas,silver,petrol,Melaka
2004-01-07,motosikal,Modenas,silver,petrol,Kedah
2004-01-07,motosikal,Modenas,green,petrol,Perak
2004-01-07,motosikal,Modenas,red,petrol,Selangor
2004-01-07,motosikal,Modenas,silver,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,green,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,green,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,silver,petrol,Kedah
2004-01-07,motosikal,Modenas,grey,petrol,Sarawak
2004-01-07,motosikal,Modenas,red,petrol,Perak
2004-01-07,motosikal,Modenas,silver,petrol,Perak
2004-01-07,motosikal,Modenas,silver,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,silver,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,red,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,green,petrol,Perak
2004-01-07,motosikal,Modenas,green,petrol,Sarawak
2004-01-07,motosikal,Modenas,green,petrol,Perak
2004-01-07,motosikal,Modenas,red,petrol,Melaka
2004-01-07,motosikal,Modenas,green,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,green,petrol,Selangor
2004-01-07,motosikal,Modenas,green,petrol,Kedah
2004-01-07,motosikal,Modenas,silver,petrol,Kedah
2004-01-07,motosikal,Modenas,red,petrol,Perak
2004-01-07,motosikal,Modenas,green,petrol,Kedah
2004-01-07,motosikal,Modenas,silver,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,red,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,silver,petrol,Sarawak
2004-01-07,motosikal,Modenas,green,petrol,Sarawak
2004-01-07,motosikal,Modenas,green,petrol,Johor
2004-01-07,motosikal,Modenas,green,petrol,Pahang
2004-01-07,motosikal,Modenas,silver,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,red,petrol,Perak
2004-01-07,motosikal,Modenas,grey,petrol,Johor
2004-01-07,motosikal,Modenas,red,petrol,Johor
2004-01-07,motosikal,Modenas,blue,petrol,Sarawak
2004-01-07,motosikal,Modenas,black,petrol,Sarawak
2004-01-07,motosikal,Modenas,black,petrol,Sarawak
2004-01-07,motosikal,Modenas,black,petrol,Sarawak
2004-01-07,motosikal,Modenas,black,petrol,Sarawak
2004-01-07,motosikal,Modenas,black,petrol,Sarawak
2004-01-07,motosikal,Modenas,blue,petrol,Sarawak
2004-01-07,motosikal,Modenas,purple,petrol,Sarawak
2004-01-07,motosikal,Modenas,red,petrol,Sarawak
2004-01-07,motosikal,Modenas,purple,petrol,Sarawak
2004-01-07,motosikal,Modenas,black,petrol,Sarawak
2004-01-07,motosikal,Modenas,red,petrol,Sarawak
2004-01-07,motosikal,Modenas,purple,petrol,Sarawak
2004-01-07,motosikal,Modenas,black,petrol,Sarawak
2004-01-07,motosikal,Modenas,orange,petrol,Sarawak
2004-01-07,motosikal,Modenas,black,petrol,Sarawak
2004-01-07,motosikal,Modenas,red,petrol,Sarawak
2004-01-07,motosikal,Modenas,black,petrol,Sarawak
2004-01-07,motosikal,Modenas,black,petrol,Sarawak
2004-01-07,motosikal,Modenas,blue,petrol,Sarawak
2004-01-07,motosikal,Modenas,black,petrol,Sarawak
2004-01-07,motosikal,Modenas,blue,petrol,Terengganu
2004-01-07,motosikal,Modenas,black,petrol,Perak
2004-01-07,motosikal,Modenas,black,petrol,Pahang
2004-01-07,motosikal,Modenas,black,petrol,Johor
2004-01-07,motosikal,Modenas,blue,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,blue,petrol,Kedah
2004-01-07,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,red,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,blue,petrol,Johor
2004-01-07,motosikal,Modenas,black,petrol,Melaka
2004-01-07,motosikal,Modenas,blue,petrol,Kedah
2004-01-07,motosikal,Modenas,black,petrol,Kedah
2004-01-07,motosikal,Modenas,black,petrol,Selangor
2004-01-07,motosikal,Modenas,blue,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,black,petrol,Perak
2004-01-07,motosikal,Modenas,black,petrol,Perak
2004-01-07,motosikal,Modenas,black,petrol,Johor
2004-01-07,motosikal,Modenas,black,petrol,Kedah
2004-01-07,motosikal,Modenas,blue,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,Kedah
2004-01-07,motosikal,Modenas,black,petrol,Melaka
2004-01-07,motosikal,Modenas,black,petrol,Perak
2004-01-07,motosikal,Modenas,blue,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,blue,petrol,Kedah
2004-01-07,motosikal,Modenas,black,petrol,Terengganu
2004-01-07,motosikal,Modenas,black,petrol,Terengganu
2004-01-07,motosikal,Modenas,blue,petrol,Johor
2004-01-07,motosikal,Modenas,black,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,Sarawak
2004-01-07,motosikal,Modenas,blue,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,red,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,Kedah
2004-01-07,motosikal,Modenas,black,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,red,petrol,Johor
2004-01-07,motosikal,Modenas,black,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,blue,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,blue,petrol,Kedah
2004-01-07,motosikal,Modenas,blue,petrol,Perak
2004-01-07,motosikal,Modenas,red,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,black,petrol,Kedah
2004-01-07,motosikal,Modenas,black,petrol,Kedah
2004-01-07,motosikal,Modenas,blue,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,black,petrol,Terengganu
2004-01-07,motosikal,Modenas,black,petrol,Kedah
2004-01-07,motosikal,Modenas,blue,petrol,Johor
2004-01-07,motosikal,Modenas,black,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,black,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,blue,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,black,petrol,Pahang
2004-01-07,motosikal,Modenas,blue,petrol,Perak
2004-01-07,motosikal,Modenas,black,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,black,petrol,Perak
2004-01-07,motosikal,Modenas,blue,petrol,Perak
2004-01-07,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,black,petrol,Perak
2004-01-07,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,red,petrol,Selangor
2004-01-07,motosikal,Modenas,blue,petrol,Kedah
2004-01-07,motosikal,Modenas,red,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,Kedah
2004-01-07,motosikal,Modenas,black,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,blue,petrol,Perak
2004-01-07,motosikal,Modenas,maroon,petrol,Perak
2004-01-07,motosikal,Modenas,blue,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,blue,petrol,Kedah
2004-01-07,motosikal,Modenas,blue,petrol,Kedah
2004-01-07,motosikal,Modenas,black,petrol,Selangor
2004-01-07,motosikal,Modenas,red,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,blue,petrol,Perak
2004-01-07,motosikal,Modenas,red,petrol,Johor
2004-01-07,motosikal,Modenas,blue,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,blue,petrol,Perak
2004-01-07,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,black,petrol,Kedah
2004-01-07,motosikal,Modenas,black,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,black,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,black,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,black,petrol,Kedah
2004-01-07,motosikal,Modenas,black,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,blue,petrol,Selangor
2004-01-07,motosikal,Modenas,red,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,red,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,blue,petrol,Kedah
2004-01-07,motosikal,Modenas,black,petrol,Kedah
2004-01-07,motosikal,Modenas,black,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,black,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,black,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,blue,petrol,Melaka
2004-01-07,motosikal,Modenas,blue,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,black,petrol,Kedah
2004-01-07,motosikal,Modenas,black,petrol,Terengganu
2004-01-07,motosikal,Modenas,red,petrol,Kedah
2004-01-07,motosikal,Modenas,blue,petrol,Perak
2004-01-07,motosikal,Modenas,black,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,blue,petrol,Johor
2004-01-07,motosikal,Modenas,black,petrol,Selangor
2004-01-07,motosikal,Modenas,red,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,Kedah
2004-01-07,motosikal,Modenas,red,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,black,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,red,petrol,Perak
2004-01-07,motosikal,Modenas,blue,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,black,petrol,Johor
2004-01-07,motosikal,Modenas,blue,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,black,petrol,Perak
2004-01-07,motosikal,Modenas,blue,petrol,Selangor
2004-01-07,motosikal,Modenas,blue,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,black,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,red,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,Johor
2004-01-07,motosikal,Modenas,black,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,black,petrol,Perak
2004-01-07,motosikal,Modenas,blue,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,red,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,black,petrol,Terengganu
2004-01-07,motosikal,Modenas,black,petrol,Pahang
2004-01-07,motosikal,Modenas,black,petrol,Kedah
2004-01-07,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,red,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,black,petrol,Perak
2004-01-07,motosikal,Modenas,black,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,black,petrol,Sabah
2004-01-07,motosikal,Modenas,black,petrol,Perak
2004-01-07,motosikal,Modenas,black,petrol,Kelantan
2004-01-07,motosikal,Modenas,blue,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,blue,petrol,Perak
2004-01-07,motosikal,Modenas,black,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,blue,petrol,Johor
2004-01-07,motosikal,Modenas,blue,petrol,Melaka
2004-01-07,motosikal,Modenas,black,petrol,Perak
2004-01-07,motosikal,Modenas,blue,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,black,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,black,petrol,Perak
2004-01-07,motosikal,Modenas,black,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,red,petrol,Perak
2004-01-07,motosikal,Modenas,red,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,red,petrol,Kedah
2004-01-07,motosikal,Modenas,red,petrol,Terengganu
2004-01-07,motosikal,Modenas,black,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,black,petrol,Pahang
2004-01-07,motosikal,Modenas,black,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,blue,petrol,Perak
2004-01-07,motosikal,Modenas,black,petrol,Pahang
2004-01-07,motosikal,Modenas,black,petrol,Perak
2004-01-07,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,red,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,black,petrol,Kedah
2004-01-07,motosikal,Modenas,black,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,black,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,black,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,Kedah
2004-01-07,motosikal,Modenas,black,petrol,Selangor
2004-01-07,motosikal,Modenas,blue,petrol,Melaka
2004-01-07,motosikal,Modenas,black,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,red,petrol,Johor
2004-01-07,motosikal,Modenas,blue,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,Perlis
2004-01-07,motosikal,Modenas,blue,petrol,Pahang
2004-01-07,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,blue,petrol,Perak
2004-01-07,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,black,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,orange,petrol,Johor
2004-01-07,motosikal,Modenas,blue,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,black,petrol,Melaka
2004-01-07,motosikal,Modenas,black,petrol,Kelantan
2004-01-07,motosikal,Modenas,blue,petrol,Perak
2004-01-07,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,black,petrol,Kedah
2004-01-07,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,blue,petrol,Johor
2004-01-07,motosikal,Modenas,blue,petrol,Sabah
2004-01-07,motosikal,Modenas,blue,petrol,Johor
2004-01-07,motosikal,Modenas,red,petrol,Pahang
2004-01-07,motosikal,Modenas,blue,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,blue,petrol,Johor
2004-01-07,motosikal,Modenas,black,petrol,Terengganu
2004-01-07,motosikal,Modenas,red,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,silver,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,Selangor
2004-01-07,motosikal,Modenas,blue,petrol,Melaka
2004-01-07,motosikal,Modenas,red,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,blue,petrol,Pahang
2004-01-07,motosikal,Modenas,black,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,Kedah
2004-01-07,motosikal,Modenas,blue,petrol,Sabah
2004-01-07,motosikal,Modenas,blue,petrol,Johor
2004-01-07,motosikal,Modenas,blue,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,blue,petrol,Johor
2004-01-07,motosikal,Modenas,black,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,Pahang
2004-01-07,motosikal,Modenas,red,petrol,Perak
2004-01-07,motosikal,Modenas,black,petrol,Pahang
2004-01-07,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,blue,petrol,Perak
2004-01-07,motosikal,Modenas,black,petrol,Sabah
2004-01-07,motosikal,Modenas,black,petrol,Perak
2004-01-07,motosikal,Modenas,red,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,black,petrol,Johor
2004-01-07,motosikal,Modenas,black,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,blue,petrol,Perak
2004-01-07,motosikal,Modenas,blue,petrol,Pahang
2004-01-07,motosikal,Modenas,blue,petrol,Kedah
2004-01-07,motosikal,Modenas,black,petrol,Johor
2004-01-07,motosikal,Modenas,purple,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,Perak
2004-01-07,motosikal,Modenas,purple,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,purple,petrol,Kedah
2004-01-07,motosikal,Modenas,purple,petrol,Kedah
2004-01-07,motosikal,Modenas,purple,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,purple,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,black,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,black,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,purple,petrol,Melaka
2004-01-07,motosikal,Modenas,blue,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,purple,petrol,Kedah
2004-01-07,motosikal,Modenas,red,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,purple,petrol,Kedah
2004-01-07,motosikal,Modenas,purple,petrol,Kedah
2004-01-07,motosikal,Modenas,black,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,blue,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,black,petrol,Johor
2004-01-07,motosikal,Modenas,red,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,purple,petrol,Perak
2004-01-07,motosikal,Modenas,purple,petrol,Terengganu
2004-01-07,motosikal,Modenas,purple,petrol,Melaka
2004-01-07,motosikal,Modenas,purple,petrol,Terengganu
2004-01-07,motosikal,Modenas,black,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,black,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,red,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,yellow,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,blue,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,purple,petrol,Kedah
2004-01-07,motosikal,Modenas,purple,petrol,Perak
2004-01-07,motosikal,Modenas,red,petrol,Johor
2004-01-07,motosikal,Modenas,purple,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,red,petrol,Johor
2004-01-07,motosikal,Modenas,purple,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,purple,petrol,Terengganu
2004-01-07,motosikal,Modenas,red,petrol,Sarawak
2004-01-07,motosikal,Modenas,red,petrol,Johor
2004-01-07,motosikal,Modenas,purple,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,purple,petrol,Terengganu
2004-01-07,motosikal,Modenas,black,petrol,Perak
2004-01-07,motosikal,Modenas,black,petrol,Selangor
2004-01-07,motosikal,Modenas,red,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,red,petrol,Terengganu
2004-01-07,motosikal,Modenas,purple,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,red,petrol,Selangor
2004-01-07,motosikal,Modenas,purple,petrol,Perak
2004-01-07,motosikal,Modenas,purple,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,purple,petrol,Kedah
2004-01-07,motosikal,Modenas,black,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,red,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,red,petrol,Selangor
2004-01-07,motosikal,Modenas,red,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,purple,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,black,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,blue,petrol,Pahang
2004-01-07,motosikal,Modenas,blue,petrol,Selangor
2004-01-07,motosikal,Modenas,purple,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,purple,petrol,Selangor
2004-01-07,motosikal,Modenas,blue,petrol,Kedah
2004-01-07,motosikal,Modenas,purple,petrol,Johor
2004-01-07,motosikal,Modenas,purple,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,black,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,purple,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,red,petrol,Sarawak
2004-01-07,motosikal,Modenas,purple,petrol,Sabah
2004-01-07,motosikal,Modenas,purple,petrol,Selangor
2004-01-07,motosikal,Modenas,red,petrol,Kedah
2004-01-07,motosikal,Modenas,purple,petrol,Terengganu
2004-01-07,motosikal,Modenas,black,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,black,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,purple,petrol,Melaka
2004-01-07,motosikal,Modenas,red,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,purple,petrol,Kedah
2004-01-07,motosikal,Modenas,purple,petrol,Kedah
2004-01-07,motosikal,Modenas,purple,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,red,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,blue,petrol,Johor
2004-01-07,motosikal,Modenas,black,petrol,Perak
2004-01-07,motosikal,Modenas,black,petrol,Perak
2004-01-07,motosikal,Modenas,purple,petrol,Perak
2004-01-07,motosikal,Modenas,black,petrol,Melaka
2004-01-07,motosikal,Modenas,black,petrol,Sabah
2004-01-07,motosikal,Modenas,blue,petrol,Sarawak
2004-01-07,motosikal,Modenas,red,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,black,petrol,Johor
2004-01-07,motosikal,Modenas,green,petrol,Johor
2004-01-07,motosikal,Modenas,orange,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,orange,petrol,Pahang
2004-01-07,motosikal,Modenas,red,petrol,Johor
2004-01-07,motosikal,Modenas,green,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,silver,petrol,Johor
2004-01-07,motosikal,Modenas,green,petrol,Selangor
2004-01-07,motosikal,Modenas,green,petrol,Johor
2004-01-07,motosikal,Modenas,red,petrol,Johor
2004-01-07,motosikal,Modenas,blue,petrol,Sabah
2004-01-07,motosikal,Modenas,black,petrol,Johor
2004-01-07,motosikal,Modenas,blue,petrol,Pulau Pinang
2004-01-07,motosikal,Modenas,blue,petrol,Selangor
2004-01-07,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,blue,petrol,Selangor
2004-01-07,motosikal,Modenas,black,petrol,Negeri Sembilan
2004-01-07,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Modenas,blue,petrol,Selangor
2004-01-07,motosikal,Modenas,blue,petrol,Johor
2004-01-07,motosikal,Modenas,blue,petrol,Pahang
2004-01-07,motosikal,Modenas,black,petrol,Pulau Pinang
2004-01-07,motosikal,Mofaz,black,petrol,Perak
2004-01-07,motosikal,Mofaz,blue,petrol,Selangor
2004-01-07,motosikal,Mofaz,blue,petrol,Selangor
2004-01-07,motosikal,Mofaz,blue,petrol,Negeri Sembilan
2004-01-07,motosikal,Mofaz,red,petrol,Selangor
2004-01-07,motosikal,Mofaz,black,petrol,Johor
2004-01-07,motosikal,Mofaz,red,petrol,Pulau Pinang
2004-01-07,motosikal,Mofaz,red,petrol,Johor
2004-01-07,motosikal,Mofaz,silver,petrol,W.P. Kuala Lumpur
2004-01-07,motosikal,Mofaz,blue,petrol,Terengganu
2004-01-07,motosikal,Mofaz,red,petrol,Selangor
2004-01-07,motosikal,Mofaz,red,petrol,Johor
2004-01-07,motosikal,Mofaz,red,petrol,Pulau Pinang
