date_reg,type,maker,colour,fuel,state
2001-01-08,motosikal,Honda,blue,petrol,Sarawak
2001-01-08,motosikal,Honda,blue,petrol,Johor
2001-01-08,motosikal,Honda,blue,petrol,Negeri Sembilan
2001-01-08,motosikal,Honda,green,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Honda,green,petrol,Kedah
2001-01-08,motosikal,Honda,green,petrol,Kedah
2001-01-08,motosikal,Honda,blue,petrol,Kedah
2001-01-08,motosikal,Honda,green,petrol,Sabah
2001-01-08,motosikal,Honda,green,petrol,Melaka
2001-01-08,motosikal,Honda,green,petrol,Kelantan
2001-01-08,motosikal,Honda,green,petrol,Johor
2001-01-08,motosikal,Honda,blue,petrol,Selangor
2001-01-08,motosikal,Honda,blue,petrol,Sabah
2001-01-08,motosikal,Honda,blue,petrol,Pulau Pinang
2001-01-08,motosikal,Honda,green,petrol,Kedah
2001-01-08,motosikal,Honda,green,petrol,Pulau Pinang
2001-01-08,motosikal,Honda,green,petrol,Pahang
2001-01-08,motosikal,Honda,blue,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Honda,green,petrol,Negeri Sembilan
2001-01-08,motosikal,Honda,green,petrol,Perak
2001-01-08,motosikal,Honda,green,petrol,Pulau Pinang
2001-01-08,motosikal,Honda,blue,petrol,Pulau Pinang
2001-01-08,motosikal,Honda,blue,petrol,Pulau Pinang
2001-01-08,motosikal,Honda,blue,petrol,Negeri Sembilan
2001-01-08,motosikal,Honda,green,petrol,Sabah
2001-01-08,motosikal,Honda,black,petrol,Kedah
2001-01-08,motosikal,Honda,black,petrol,Melaka
2001-01-08,motosikal,Kawasaki,red,petrol,Sabah
2001-01-08,motosikal,Kawasaki,red,petrol,Sabah
2001-01-08,motosikal,Kawasaki,blue,petrol,Sabah
2001-01-08,motosikal,Modenas,black,petrol,Perak
2001-01-08,motosikal,Modenas,black,petrol,Johor
2001-01-08,motosikal,Modenas,red,petrol,Sabah
2001-01-08,motosikal,Modenas,silver,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,silver,petrol,Johor
2001-01-08,motosikal,Modenas,blue,petrol,Johor
2001-01-08,motosikal,Modenas,silver,petrol,Terengganu
2001-01-08,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,silver,petrol,Johor
2001-01-08,motosikal,Modenas,blue,petrol,Johor
2001-01-08,motosikal,Modenas,silver,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,black,petrol,Johor
2001-01-08,motosikal,Modenas,blue,petrol,Kedah
2001-01-08,motosikal,Modenas,blue,petrol,Perak
2001-01-08,motosikal,Modenas,blue,petrol,Sarawak
2001-01-08,motosikal,Modenas,silver,petrol,Kedah
2001-01-08,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,black,petrol,Selangor
2001-01-08,motosikal,Modenas,silver,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,blue,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,blue,petrol,Selangor
2001-01-08,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,blue,petrol,Sarawak
2001-01-08,motosikal,Modenas,silver,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,blue,petrol,Kedah
2001-01-08,motosikal,Modenas,green,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,blue,petrol,Sarawak
2001-01-08,motosikal,Modenas,blue,petrol,Sarawak
2001-01-08,motosikal,Modenas,black,petrol,Sarawak
2001-01-08,motosikal,Modenas,black,petrol,Sarawak
2001-01-08,motosikal,Modenas,black,petrol,Sarawak
2001-01-08,motosikal,Modenas,blue,petrol,Sarawak
2001-01-08,motosikal,Modenas,black,petrol,Sarawak
2001-01-08,motosikal,Modenas,blue,petrol,Sarawak
2001-01-08,motosikal,Modenas,blue,petrol,Sarawak
2001-01-08,motosikal,Modenas,black,petrol,Sarawak
2001-01-08,motosikal,Modenas,black,petrol,Sarawak
2001-01-08,motosikal,Modenas,red,petrol,Sarawak
2001-01-08,motosikal,Modenas,black,petrol,Sarawak
2001-01-08,motosikal,Modenas,black,petrol,Sarawak
2001-01-08,motosikal,Modenas,red,petrol,Sarawak
2001-01-08,motosikal,Modenas,black,petrol,Sarawak
2001-01-08,motosikal,Modenas,blue,petrol,Sarawak
2001-01-08,motosikal,Modenas,green,petrol,Sarawak
2001-01-08,motosikal,Modenas,blue,petrol,Sarawak
2001-01-08,motosikal,Modenas,red,petrol,Sarawak
2001-01-08,motosikal,Modenas,blue,petrol,Sarawak
2001-01-08,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,blue,petrol,Johor
2001-01-08,motosikal,Modenas,blue,petrol,Selangor
2001-01-08,motosikal,Modenas,blue,petrol,Johor
2001-01-08,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,blue,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,blue,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,black,petrol,Perak
2001-01-08,motosikal,Modenas,black,petrol,Selangor
2001-01-08,motosikal,Modenas,black,petrol,Perak
2001-01-08,motosikal,Modenas,blue,petrol,Selangor
2001-01-08,motosikal,Modenas,blue,petrol,Selangor
2001-01-08,motosikal,Modenas,black,petrol,Johor
2001-01-08,motosikal,Modenas,black,petrol,Perak
2001-01-08,motosikal,Modenas,blue,petrol,Selangor
2001-01-08,motosikal,Modenas,black,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,black,petrol,Selangor
2001-01-08,motosikal,Modenas,blue,petrol,Johor
2001-01-08,motosikal,Modenas,black,petrol,Perak
2001-01-08,motosikal,Modenas,blue,petrol,Selangor
2001-01-08,motosikal,Modenas,blue,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,blue,petrol,Kelantan
2001-01-08,motosikal,Modenas,black,petrol,Perak
2001-01-08,motosikal,Modenas,black,petrol,Perak
2001-01-08,motosikal,Modenas,blue,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,blue,petrol,Melaka
2001-01-08,motosikal,Modenas,black,petrol,Johor
2001-01-08,motosikal,Modenas,blue,petrol,Johor
2001-01-08,motosikal,Modenas,blue,petrol,Selangor
2001-01-08,motosikal,Modenas,black,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,black,petrol,Johor
2001-01-08,motosikal,Modenas,black,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,black,petrol,Melaka
2001-01-08,motosikal,Modenas,black,petrol,Perlis
2001-01-08,motosikal,Modenas,black,petrol,Perak
2001-01-08,motosikal,Modenas,black,petrol,Selangor
2001-01-08,motosikal,Modenas,blue,petrol,Perak
2001-01-08,motosikal,Modenas,black,petrol,Kelantan
2001-01-08,motosikal,Modenas,blue,petrol,Melaka
2001-01-08,motosikal,Modenas,black,petrol,Melaka
2001-01-08,motosikal,Modenas,black,petrol,Melaka
2001-01-08,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,black,petrol,Perak
2001-01-08,motosikal,Modenas,black,petrol,Perak
2001-01-08,motosikal,Modenas,blue,petrol,Melaka
2001-01-08,motosikal,Modenas,blue,petrol,Perak
2001-01-08,motosikal,Modenas,blue,petrol,Perak
2001-01-08,motosikal,Modenas,blue,petrol,Johor
2001-01-08,motosikal,Modenas,blue,petrol,Johor
2001-01-08,motosikal,Modenas,black,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,blue,petrol,Selangor
2001-01-08,motosikal,Modenas,blue,petrol,Perak
2001-01-08,motosikal,Modenas,black,petrol,Melaka
2001-01-08,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,blue,petrol,Perak
2001-01-08,motosikal,Modenas,blue,petrol,Perak
2001-01-08,motosikal,Modenas,black,petrol,Perak
2001-01-08,motosikal,Modenas,black,petrol,Johor
2001-01-08,motosikal,Modenas,blue,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,blue,petrol,Melaka
2001-01-08,motosikal,Modenas,blue,petrol,Perlis
2001-01-08,motosikal,Modenas,blue,petrol,Perak
2001-01-08,motosikal,Modenas,black,petrol,Melaka
2001-01-08,motosikal,Modenas,blue,petrol,Perak
2001-01-08,motosikal,Modenas,blue,petrol,Sarawak
2001-01-08,motosikal,Modenas,black,petrol,Perak
2001-01-08,motosikal,Modenas,blue,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,black,petrol,Selangor
2001-01-08,motosikal,Modenas,blue,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,blue,petrol,Johor
2001-01-08,motosikal,Modenas,blue,petrol,Selangor
2001-01-08,motosikal,Modenas,black,petrol,Perak
2001-01-08,motosikal,Modenas,blue,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,black,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,blue,petrol,Johor
2001-01-08,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,black,petrol,Johor
2001-01-08,motosikal,Modenas,red,petrol,Perak
2001-01-08,motosikal,Modenas,red,petrol,Johor
2001-01-08,motosikal,Modenas,blue,petrol,Perak
2001-01-08,motosikal,Modenas,maroon,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,blue,petrol,Selangor
2001-01-08,motosikal,Modenas,blue,petrol,Johor
2001-01-08,motosikal,Modenas,red,petrol,Perak
2001-01-08,motosikal,Modenas,blue,petrol,Melaka
2001-01-08,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,red,petrol,Melaka
2001-01-08,motosikal,Modenas,red,petrol,Perak
2001-01-08,motosikal,Modenas,blue,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,maroon,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,red,petrol,Johor
2001-01-08,motosikal,Modenas,red,petrol,Selangor
2001-01-08,motosikal,Modenas,black,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,black,petrol,Selangor
2001-01-08,motosikal,Modenas,red,petrol,Perak
2001-01-08,motosikal,Modenas,blue,petrol,Selangor
2001-01-08,motosikal,Modenas,red,petrol,Selangor
2001-01-08,motosikal,Modenas,blue,petrol,Perak
2001-01-08,motosikal,Modenas,red,petrol,Perak
2001-01-08,motosikal,Modenas,blue,petrol,Johor
2001-01-08,motosikal,Modenas,red,petrol,Terengganu
2001-01-08,motosikal,Modenas,blue,petrol,Johor
2001-01-08,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,black,petrol,Perak
2001-01-08,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,blue,petrol,Selangor
2001-01-08,motosikal,Modenas,red,petrol,Sarawak
2001-01-08,motosikal,Modenas,blue,petrol,Selangor
2001-01-08,motosikal,Modenas,black,petrol,Perak
2001-01-08,motosikal,Modenas,black,petrol,Perak
2001-01-08,motosikal,Modenas,black,petrol,Johor
2001-01-08,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,red,petrol,Selangor
2001-01-08,motosikal,Modenas,blue,petrol,Johor
2001-01-08,motosikal,Modenas,black,petrol,Johor
2001-01-08,motosikal,Modenas,red,petrol,Johor
2001-01-08,motosikal,Modenas,black,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,blue,petrol,Selangor
2001-01-08,motosikal,Modenas,blue,petrol,Johor
2001-01-08,motosikal,Modenas,black,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,black,petrol,Johor
2001-01-08,motosikal,Modenas,blue,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,blue,petrol,Johor
2001-01-08,motosikal,Modenas,black,petrol,Johor
2001-01-08,motosikal,Modenas,green,petrol,Terengganu
2001-01-08,motosikal,Modenas,green,petrol,Perak
2001-01-08,motosikal,Modenas,green,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,green,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,green,petrol,Perak
2001-01-08,motosikal,Modenas,green,petrol,Perak
2001-01-08,motosikal,Modenas,green,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,green,petrol,Melaka
2001-01-08,motosikal,Modenas,green,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,green,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,green,petrol,Johor
2001-01-08,motosikal,Modenas,green,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,green,petrol,Perak
2001-01-08,motosikal,Modenas,green,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,green,petrol,Johor
2001-01-08,motosikal,Modenas,green,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,green,petrol,Johor
2001-01-08,motosikal,Modenas,green,petrol,Perak
2001-01-08,motosikal,Modenas,green,petrol,Perak
2001-01-08,motosikal,Modenas,green,petrol,Johor
2001-01-08,motosikal,Modenas,green,petrol,Johor
2001-01-08,motosikal,Modenas,green,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,black,petrol,Johor
2001-01-08,motosikal,Modenas,green,petrol,Selangor
2001-01-08,motosikal,Modenas,green,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,green,petrol,Selangor
2001-01-08,motosikal,Modenas,blue,petrol,Perak
2001-01-08,motosikal,Modenas,blue,petrol,Kelantan
2001-01-08,motosikal,Modenas,blue,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,blue,petrol,Johor
2001-01-08,motosikal,Modenas,blue,petrol,Johor
2001-01-08,motosikal,Modenas,blue,petrol,Johor
2001-01-08,motosikal,Modenas,blue,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,blue,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,blue,petrol,Perak
2001-01-08,motosikal,Modenas,blue,petrol,Johor
2001-01-08,motosikal,Modenas,blue,petrol,Selangor
2001-01-08,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,blue,petrol,Perak
2001-01-08,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,blue,petrol,Perak
2001-01-08,motosikal,Modenas,blue,petrol,Perak
2001-01-08,motosikal,Modenas,blue,petrol,Johor
2001-01-08,motosikal,Modenas,blue,petrol,Perak
2001-01-08,motosikal,Modenas,blue,petrol,Melaka
2001-01-08,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,blue,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,blue,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,black,petrol,Perak
2001-01-08,motosikal,Modenas,blue,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,black,petrol,Kedah
2001-01-08,motosikal,Modenas,black,petrol,Sarawak
2001-01-08,motosikal,Modenas,black,petrol,Sarawak
2001-01-08,motosikal,Modenas,black,petrol,Kedah
2001-01-08,motosikal,Modenas,black,petrol,Sarawak
2001-01-08,motosikal,Modenas,black,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,blue,petrol,Kedah
2001-01-08,motosikal,Modenas,blue,petrol,Kedah
2001-01-08,motosikal,Modenas,black,petrol,Sarawak
2001-01-08,motosikal,Modenas,blue,petrol,Sabah
2001-01-08,motosikal,Modenas,black,petrol,Perlis
2001-01-08,motosikal,Modenas,blue,petrol,Kedah
2001-01-08,motosikal,Modenas,black,petrol,Kelantan
2001-01-08,motosikal,Modenas,black,petrol,Kedah
2001-01-08,motosikal,Modenas,black,petrol,Kedah
2001-01-08,motosikal,Modenas,black,petrol,Pahang
2001-01-08,motosikal,Modenas,blue,petrol,Perak
2001-01-08,motosikal,Modenas,black,petrol,Sarawak
2001-01-08,motosikal,Modenas,black,petrol,Sarawak
2001-01-08,motosikal,Modenas,blue,petrol,Pahang
2001-01-08,motosikal,Modenas,black,petrol,Kedah
2001-01-08,motosikal,Modenas,black,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,blue,petrol,Kedah
2001-01-08,motosikal,Modenas,blue,petrol,Sarawak
2001-01-08,motosikal,Modenas,blue,petrol,Pahang
2001-01-08,motosikal,Modenas,black,petrol,Johor
2001-01-08,motosikal,Modenas,blue,petrol,Sarawak
2001-01-08,motosikal,Modenas,blue,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,black,petrol,Kedah
2001-01-08,motosikal,Modenas,blue,petrol,Kedah
2001-01-08,motosikal,Modenas,blue,petrol,Pahang
2001-01-08,motosikal,Modenas,blue,petrol,Kedah
2001-01-08,motosikal,Modenas,black,petrol,Pahang
2001-01-08,motosikal,Modenas,black,petrol,Sarawak
2001-01-08,motosikal,Modenas,black,petrol,Sarawak
2001-01-08,motosikal,Modenas,black,petrol,Sabah
2001-01-08,motosikal,Modenas,blue,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,black,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,black,petrol,Sarawak
2001-01-08,motosikal,Modenas,blue,petrol,Terengganu
2001-01-08,motosikal,Modenas,blue,petrol,Kedah
2001-01-08,motosikal,Modenas,black,petrol,Kedah
2001-01-08,motosikal,Modenas,black,petrol,Sarawak
2001-01-08,motosikal,Modenas,black,petrol,Kedah
2001-01-08,motosikal,Modenas,blue,petrol,Pahang
2001-01-08,motosikal,Modenas,black,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,black,petrol,Kedah
2001-01-08,motosikal,Modenas,black,petrol,Kedah
2001-01-08,motosikal,Modenas,blue,petrol,Sarawak
2001-01-08,motosikal,Modenas,black,petrol,Kedah
2001-01-08,motosikal,Modenas,blue,petrol,Selangor
2001-01-08,motosikal,Modenas,blue,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,black,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,black,petrol,Selangor
2001-01-08,motosikal,Modenas,blue,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,black,petrol,Selangor
2001-01-08,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,blue,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,black,petrol,Kedah
2001-01-08,motosikal,Modenas,black,petrol,Terengganu
2001-01-08,motosikal,Modenas,black,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,black,petrol,Kedah
2001-01-08,motosikal,Modenas,blue,petrol,Kedah
2001-01-08,motosikal,Modenas,black,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,blue,petrol,Pahang
2001-01-08,motosikal,Modenas,black,petrol,Kedah
2001-01-08,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,black,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,blue,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,black,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,blue,petrol,Selangor
2001-01-08,motosikal,Modenas,blue,petrol,Pahang
2001-01-08,motosikal,Modenas,black,petrol,Selangor
2001-01-08,motosikal,Modenas,blue,petrol,Sabah
2001-01-08,motosikal,Modenas,blue,petrol,Pahang
2001-01-08,motosikal,Modenas,blue,petrol,Sarawak
2001-01-08,motosikal,Modenas,black,petrol,Kedah
2001-01-08,motosikal,Modenas,blue,petrol,Pahang
2001-01-08,motosikal,Modenas,black,petrol,Selangor
2001-01-08,motosikal,Modenas,blue,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,black,petrol,Kedah
2001-01-08,motosikal,Modenas,blue,petrol,W.P. Labuan
2001-01-08,motosikal,Modenas,black,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,black,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,blue,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,black,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,black,petrol,Perak
2001-01-08,motosikal,Modenas,blue,petrol,Kedah
2001-01-08,motosikal,Modenas,black,petrol,Pahang
2001-01-08,motosikal,Modenas,blue,petrol,Sarawak
2001-01-08,motosikal,Modenas,blue,petrol,Selangor
2001-01-08,motosikal,Modenas,black,petrol,Selangor
2001-01-08,motosikal,Modenas,blue,petrol,Kedah
2001-01-08,motosikal,Modenas,black,petrol,Kedah
2001-01-08,motosikal,Modenas,blue,petrol,Sabah
2001-01-08,motosikal,Modenas,blue,petrol,Pahang
2001-01-08,motosikal,Modenas,black,petrol,Kedah
2001-01-08,motosikal,Modenas,blue,petrol,Kedah
2001-01-08,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,maroon,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,blue,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,black,petrol,Kedah
2001-01-08,motosikal,Modenas,black,petrol,Sabah
2001-01-08,motosikal,Modenas,black,petrol,Kedah
2001-01-08,motosikal,Modenas,blue,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,black,petrol,Sabah
2001-01-08,motosikal,Modenas,blue,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,blue,petrol,Selangor
2001-01-08,motosikal,Modenas,blue,petrol,Perak
2001-01-08,motosikal,Modenas,black,petrol,Kedah
2001-01-08,motosikal,Modenas,blue,petrol,Sarawak
2001-01-08,motosikal,Modenas,black,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,red,petrol,Kedah
2001-01-08,motosikal,Modenas,maroon,petrol,Pahang
2001-01-08,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,red,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,maroon,petrol,Pahang
2001-01-08,motosikal,Modenas,red,petrol,Kedah
2001-01-08,motosikal,Modenas,blue,petrol,Pahang
2001-01-08,motosikal,Modenas,red,petrol,Kedah
2001-01-08,motosikal,Modenas,red,petrol,Selangor
2001-01-08,motosikal,Modenas,red,petrol,Johor
2001-01-08,motosikal,Modenas,blue,petrol,Pahang
2001-01-08,motosikal,Modenas,blue,petrol,Sarawak
2001-01-08,motosikal,Modenas,blue,petrol,Kelantan
2001-01-08,motosikal,Modenas,red,petrol,Sabah
2001-01-08,motosikal,Modenas,maroon,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,black,petrol,Sabah
2001-01-08,motosikal,Modenas,blue,petrol,Sarawak
2001-01-08,motosikal,Modenas,blue,petrol,Johor
2001-01-08,motosikal,Modenas,black,petrol,Sabah
2001-01-08,motosikal,Modenas,red,petrol,Pahang
2001-01-08,motosikal,Modenas,red,petrol,Sabah
2001-01-08,motosikal,Modenas,black,petrol,Kedah
2001-01-08,motosikal,Modenas,blue,petrol,Selangor
2001-01-08,motosikal,Modenas,blue,petrol,Kedah
2001-01-08,motosikal,Modenas,red,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,maroon,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,black,petrol,Kedah
2001-01-08,motosikal,Modenas,blue,petrol,Johor
2001-01-08,motosikal,Modenas,red,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,red,petrol,Sabah
2001-01-08,motosikal,Modenas,red,petrol,Kedah
2001-01-08,motosikal,Modenas,blue,petrol,Perak
2001-01-08,motosikal,Modenas,red,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,red,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,black,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,blue,petrol,Johor
2001-01-08,motosikal,Modenas,red,petrol,Terengganu
2001-01-08,motosikal,Modenas,red,petrol,Pahang
2001-01-08,motosikal,Modenas,blue,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,black,petrol,Kedah
2001-01-08,motosikal,Modenas,green,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,green,petrol,Kedah
2001-01-08,motosikal,Modenas,green,petrol,Pulau Pinang
2001-01-08,motosikal,Modenas,green,petrol,Pahang
2001-01-08,motosikal,Modenas,green,petrol,Kedah
2001-01-08,motosikal,Modenas,green,petrol,Kedah
2001-01-08,motosikal,Modenas,green,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,green,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,green,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,green,petrol,Sabah
2001-01-08,motosikal,Modenas,green,petrol,Selangor
2001-01-08,motosikal,Modenas,green,petrol,Kedah
2001-01-08,motosikal,Modenas,green,petrol,Perak
2001-01-08,motosikal,Modenas,green,petrol,Perak
2001-01-08,motosikal,Modenas,green,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,green,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,green,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,green,petrol,Sarawak
2001-01-08,motosikal,Modenas,green,petrol,Kedah
2001-01-08,motosikal,Modenas,green,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,green,petrol,Selangor
2001-01-08,motosikal,Modenas,green,petrol,Pahang
2001-01-08,motosikal,Modenas,green,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,green,petrol,Kedah
2001-01-08,motosikal,Modenas,green,petrol,Pahang
2001-01-08,motosikal,Modenas,blue,petrol,Kedah
2001-01-08,motosikal,Modenas,blue,petrol,Perak
2001-01-08,motosikal,Modenas,blue,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,blue,petrol,Johor
2001-01-08,motosikal,Modenas,blue,petrol,Sarawak
2001-01-08,motosikal,Modenas,blue,petrol,Terengganu
2001-01-08,motosikal,Modenas,blue,petrol,Kedah
2001-01-08,motosikal,Modenas,blue,petrol,Pahang
2001-01-08,motosikal,Modenas,blue,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,blue,petrol,Selangor
2001-01-08,motosikal,Modenas,blue,petrol,Pahang
2001-01-08,motosikal,Modenas,blue,petrol,Terengganu
2001-01-08,motosikal,Modenas,blue,petrol,Johor
2001-01-08,motosikal,Modenas,blue,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,blue,petrol,Sarawak
2001-01-08,motosikal,Modenas,blue,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,blue,petrol,Selangor
2001-01-08,motosikal,Modenas,blue,petrol,Johor
2001-01-08,motosikal,Modenas,blue,petrol,Pahang
2001-01-08,motosikal,Modenas,blue,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,blue,petrol,Pahang
2001-01-08,motosikal,Modenas,blue,petrol,Negeri Sembilan
2001-01-08,motosikal,Modenas,blue,petrol,W.P. Kuala Lumpur
2001-01-08,motosikal,Modenas,blue,petrol,Kedah
2001-01-08,motosikal,Modenas,blue,petrol,Kedah
2001-01-08,motosikal,Suzuki,silver,petrol,Selangor
2001-01-08,motosikal,Suzuki,blue,petrol,Perak
