date_reg,type,maker,colour,fuel,state
2002-01-01,motosikal,Modenas,blue,petrol,Johor
2002-01-01,motosikal,Modenas,red,petrol,Johor
2002-01-01,motosikal,Modenas,blue,petrol,Johor
2002-01-01,motosikal,Modenas,black,petrol,Johor
2002-01-01,motosikal,Modenas,black,petrol,Johor
2002-01-01,motosikal,Modenas,green,petrol,Johor
2002-01-01,motosikal,Modenas,purple,petrol,Johor
2002-01-01,motosikal,Modenas,purple,petrol,Johor
2002-01-01,motosikal,Modenas,purple,petrol,Johor
2002-01-01,motosikal,Modenas,purple,petrol,Johor
2002-01-01,motosikal,Modenas,blue,petrol,Johor
2002-01-01,motosikal,Modenas,black,petrol,Johor
2002-01-01,motosikal,Modenas,blue,petrol,Kedah
2002-01-01,motosikal,Modenas,blue,petrol,Kedah
2002-01-01,motosikal,Modenas,blue,petrol,Terengganu
2002-01-01,motosikal,Modenas,red,petrol,Johor
2002-01-01,motosikal,Modenas,blue,petrol,Terengganu
2002-01-01,motosikal,Modenas,black,petrol,Kedah
2002-01-01,motosikal,Modenas,blue,petrol,Kedah
2002-01-01,motosikal,Modenas,red,petrol,Perlis
2002-01-01,motosikal,Modenas,black,petrol,Kedah
2002-01-01,motosikal,Modenas,blue,petrol,Kedah
2002-01-01,motosikal,Modenas,black,petrol,Kedah
2002-01-01,motosikal,Modenas,blue,petrol,Kedah
2002-01-01,motosikal,Modenas,black,petrol,Johor
2002-01-01,motosikal,Modenas,blue,petrol,Kedah
2002-01-01,motosikal,Modenas,black,petrol,Kelantan
2002-01-01,motosikal,Modenas,black,petrol,Terengganu
2002-01-01,motosikal,Modenas,black,petrol,Kedah
2002-01-01,motosikal,Modenas,blue,petrol,Kedah
2002-01-01,motosikal,Modenas,blue,petrol,Kedah
2002-01-01,motosikal,Modenas,blue,petrol,Kedah
2002-01-01,motosikal,Modenas,black,petrol,Terengganu
2002-01-01,motosikal,Modenas,black,petrol,Kedah
2002-01-01,motosikal,Modenas,black,petrol,Johor
2002-01-01,motosikal,Modenas,blue,petrol,Perlis
2002-01-01,motosikal,Modenas,blue,petrol,Kedah
2002-01-01,motosikal,Modenas,black,petrol,Johor
2002-01-01,motosikal,Modenas,black,petrol,Johor
2002-01-01,motosikal,Modenas,black,petrol,Kedah
2002-01-01,motosikal,Modenas,black,petrol,Terengganu
2002-01-01,motosikal,Modenas,black,petrol,Johor
2002-01-01,motosikal,Modenas,black,petrol,Kedah
2002-01-01,motosikal,Modenas,black,petrol,Kedah
2002-01-01,motosikal,Modenas,black,petrol,Kedah
2002-01-01,motosikal,Modenas,black,petrol,Kedah
2002-01-01,motosikal,Modenas,black,petrol,Kedah
2002-01-01,motosikal,Modenas,blue,petrol,Kedah
2002-01-01,motosikal,Modenas,black,petrol,Terengganu
2002-01-01,motosikal,Modenas,black,petrol,Kedah
2002-01-01,motosikal,Modenas,black,petrol,Kedah
2002-01-01,motosikal,Modenas,blue,petrol,Kelantan
2002-01-01,motosikal,Modenas,blue,petrol,Johor
2002-01-01,motosikal,Modenas,blue,petrol,Kelantan
2002-01-01,motosikal,Modenas,red,petrol,Johor
2002-01-01,motosikal,Modenas,green,petrol,Kedah
2002-01-01,motosikal,Modenas,purple,petrol,Terengganu
2002-01-01,motosikal,Modenas,purple,petrol,Kedah
2002-01-01,motosikal,Modenas,purple,petrol,Terengganu
2002-01-01,motosikal,Modenas,purple,petrol,Perlis
2002-01-01,motosikal,Modenas,purple,petrol,Johor
2002-01-01,motosikal,Modenas,black,petrol,Johor
2002-01-01,motosikal,Modenas,purple,petrol,Johor
2002-01-01,motosikal,Modenas,green,petrol,Terengganu
2002-01-01,motosikal,Modenas,purple,petrol,Kedah
2002-01-01,motosikal,Modenas,black,petrol,Kedah
2002-01-01,motosikal,Modenas,blue,petrol,Kelantan
2002-01-01,motosikal,Modenas,purple,petrol,Kedah
2002-01-01,motosikal,Modenas,blue,petrol,Kedah
2002-01-01,motosikal,Suzuki,red,petrol,Johor
2002-01-01,motosikal,Suzuki,blue,petrol,Johor
2002-01-01,motosikal,Suzuki,blue,petrol,Johor
2002-01-01,motosikal,Suzuki,silver,petrol,Terengganu
2002-01-01,motosikal,Suzuki,silver,petrol,Johor
2002-01-01,motosikal,Suzuki,silver,petrol,Johor
2002-01-01,motosikal,Suzuki,silver,petrol,Kedah
2002-01-01,motosikal,Suzuki,silver,petrol,Johor
2002-01-01,motosikal,Suzuki,silver,petrol,Kedah
2002-01-01,motosikal,Suzuki,silver,petrol,Johor
2002-01-01,motosikal,Suzuki,silver,petrol,Johor
2002-01-01,motosikal,Suzuki,silver,petrol,Kedah
2002-01-01,motosikal,Suzuki,red,petrol,Kedah
2002-01-01,motosikal,Suzuki,red,petrol,Kedah
2002-01-01,motosikal,Suzuki,green,petrol,Johor
2002-01-01,motosikal,Suzuki,blue,petrol,Johor
2002-01-01,motosikal,Suzuki,black,petrol,Perlis
2002-01-01,motosikal,Suzuki,blue,petrol,Kedah
2002-01-01,motosikal,Suzuki,blue,petrol,Johor
2002-01-01,motosikal,Suzuki,red,petrol,Kedah
2002-01-01,motosikal,Suzuki,purple,petrol,Johor
2002-01-01,motosikal,Suzuki,silver,petrol,Kedah
2002-01-01,motosikal,Yamaha,silver,petrol,Johor
2002-01-01,motosikal,Yamaha,red,petrol,Johor
2002-01-01,motosikal,Yamaha,purple,petrol,Johor
2002-01-01,motosikal,Yamaha,blue,petrol,Johor
2002-01-01,motosikal,Yamaha,red,petrol,Johor
2002-01-01,motosikal,Yamaha,blue,petrol,Johor
2002-01-01,motosikal,Yamaha,red,petrol,Johor
2002-01-01,motosikal,Yamaha,blue,petrol,Johor
2002-01-01,motosikal,Yamaha,red,petrol,Kedah
2002-01-01,motosikal,Yamaha,red,petrol,Johor
2002-01-01,motosikal,Yamaha,orange,petrol,Johor
2002-01-01,motosikal,Yamaha,orange,petrol,Johor
2002-01-01,motosikal,Yamaha,red,petrol,Terengganu
2002-01-01,motosikal,Yamaha,blue,petrol,Johor
2002-01-01,motosikal,Yamaha,red,petrol,Johor
2002-01-01,motosikal,Yamaha,red,petrol,Johor
2002-01-01,motosikal,Yamaha,blue,petrol,Johor
2002-01-01,motosikal,Yamaha,orange,petrol,Johor
2002-01-01,motosikal,Yamaha,blue,petrol,Johor
2002-01-01,motosikal,Yamaha,red,petrol,Johor
2002-01-01,motosikal,Yamaha,blue,petrol,Kedah
2002-01-01,motosikal,Yamaha,blue,petrol,Terengganu
2002-01-01,motosikal,Yamaha,black,petrol,Kedah
2002-01-01,motosikal,Yamaha,blue,petrol,Johor
2002-01-01,motosikal,Yamaha,blue,petrol,Kelantan
2002-01-01,motosikal,Yamaha,blue,petrol,Johor
2002-01-01,motosikal,Yamaha,red,petrol,Johor
2002-01-01,motosikal,Yamaha,blue,petrol,Johor
2002-01-01,motosikal,Yamaha,blue,petrol,Johor
2002-01-01,motosikal,Yamaha,grey,petrol,Johor
2002-01-01,motosikal,Yamaha,blue,petrol,Kedah
2002-01-01,motosikal,Yamaha,purple,petrol,Johor
2002-01-01,motosikal,Yamaha,red,petrol,Kelantan
2002-01-01,motosikal,Yamaha,red,petrol,Johor
2002-01-01,motosikal,Yamaha,red,petrol,Terengganu
2002-01-01,motosikal,Yamaha,blue,petrol,Kelantan
2002-01-01,motosikal,Yamaha,blue,petrol,Kelantan
2002-01-01,motosikal,Yamaha,red,petrol,Kedah
2002-01-01,motosikal,Yamaha,blue,petrol,Kelantan
2002-01-01,motosikal,Yamaha,red,petrol,Johor
2002-01-01,motosikal,Yamaha,red,petrol,Terengganu
2002-01-01,motosikal,Yamaha,blue,petrol,Terengganu
2002-01-02,motosikal,Cagiva,red,petrol,W.P. Kuala Lumpur
2002-01-02,motosikal,Cagiva,yellow,petrol,Pulau Pinang
2002-01-02,motosikal,Cagiva,purple,petrol,Johor
2002-01-02,motosikal,Harley-Davidson,black,petrol,W.P. Kuala Lumpur
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Sarawak
2002-01-02,motosikal,Honda,blue,petrol,Kedah
2002-01-02,motosikal,Honda,black,petrol,Perak
2002-01-02,motosikal,Honda,blue,petrol,Perak
2002-01-02,motosikal,Honda,blue,petrol,Selangor
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Kelantan
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Selangor
2002-01-02,motosikal,Honda,black,petrol,Negeri Sembilan
2002-01-02,motosikal,Honda,red,petrol,W.P. Kuala Lumpur
2002-01-02,motosikal,Honda,blue,petrol,Perak
2002-01-02,motosikal,Honda,red,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Selangor
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Perak
2002-01-02,motosikal,Honda,blue,petrol,Sarawak
2002-01-02,motosikal,Honda,black,petrol,Johor
2002-01-02,motosikal,Honda,black,petrol,Johor
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Negeri Sembilan
2002-01-02,motosikal,Honda,blue,petrol,Terengganu
2002-01-02,motosikal,Honda,black,petrol,Pahang
2002-01-02,motosikal,Honda,black,petrol,Selangor
2002-01-02,motosikal,Honda,black,petrol,Johor
2002-01-02,motosikal,Honda,blue,petrol,Selangor
2002-01-02,motosikal,Honda,blue,petrol,W.P. Kuala Lumpur
2002-01-02,motosikal,Honda,black,petrol,Johor
2002-01-02,motosikal,Honda,blue,petrol,Johor
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Selangor
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Johor
2002-01-02,motosikal,Honda,blue,petrol,Selangor
2002-01-02,motosikal,Honda,black,petrol,Johor
2002-01-02,motosikal,Honda,black,petrol,Selangor
2002-01-02,motosikal,Honda,black,petrol,Selangor
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Pahang
2002-01-02,motosikal,Honda,black,petrol,Negeri Sembilan
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Terengganu
2002-01-02,motosikal,Honda,black,petrol,Johor
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Negeri Sembilan
2002-01-02,motosikal,Honda,blue,petrol,Perak
2002-01-02,motosikal,Honda,blue,petrol,Perak
2002-01-02,motosikal,Honda,blue,petrol,Selangor
2002-01-02,motosikal,Honda,blue,petrol,W.P. Kuala Lumpur
2002-01-02,motosikal,Honda,blue,petrol,Johor
2002-01-02,motosikal,Honda,blue,petrol,Johor
2002-01-02,motosikal,Honda,blue,petrol,Negeri Sembilan
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Terengganu
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,W.P. Kuala Lumpur
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,W.P. Kuala Lumpur
2002-01-02,motosikal,Honda,red,petrol,Selangor
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Johor
2002-01-02,motosikal,Honda,blue,petrol,Kelantan
2002-01-02,motosikal,Honda,black,petrol,Perlis
2002-01-02,motosikal,Honda,blue,petrol,W.P. Kuala Lumpur
2002-01-02,motosikal,Honda,blue,petrol,Terengganu
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Selangor
2002-01-02,motosikal,Honda,black,petrol,Perak
2002-01-02,motosikal,Honda,black,petrol,Sarawak
2002-01-02,motosikal,Honda,black,petrol,Kedah
2002-01-02,motosikal,Honda,black,petrol,Kedah
2002-01-02,motosikal,Honda,blue,petrol,Sabah
2002-01-02,motosikal,Honda,red,petrol,Kedah
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Kedah
2002-01-02,motosikal,Honda,black,petrol,Kedah
2002-01-02,motosikal,Honda,blue,petrol,W.P. Kuala Lumpur
2002-01-02,motosikal,Honda,black,petrol,Johor
2002-01-02,motosikal,Honda,red,petrol,Perak
2002-01-02,motosikal,Honda,blue,petrol,Terengganu
2002-01-02,motosikal,Honda,black,petrol,Kedah
2002-01-02,motosikal,Honda,red,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Johor
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Selangor
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Kedah
2002-01-02,motosikal,Honda,blue,petrol,Negeri Sembilan
2002-01-02,motosikal,Honda,black,petrol,Terengganu
2002-01-02,motosikal,Honda,blue,petrol,Perak
2002-01-02,motosikal,Honda,black,petrol,W.P. Kuala Lumpur
2002-01-02,motosikal,Honda,black,petrol,Kedah
2002-01-02,motosikal,Honda,black,petrol,Selangor
2002-01-02,motosikal,Honda,blue,petrol,Negeri Sembilan
2002-01-02,motosikal,Honda,black,petrol,Terengganu
2002-01-02,motosikal,Honda,black,petrol,Johor
2002-01-02,motosikal,Honda,blue,petrol,Johor
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Perak
2002-01-02,motosikal,Honda,blue,petrol,Selangor
2002-01-02,motosikal,Honda,blue,petrol,Kedah
2002-01-02,motosikal,Honda,black,petrol,Selangor
2002-01-02,motosikal,Honda,blue,petrol,Perak
2002-01-02,motosikal,Honda,blue,petrol,Kelantan
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Perak
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Kedah
2002-01-02,motosikal,Honda,red,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Johor
2002-01-02,motosikal,Honda,red,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Kedah
2002-01-02,motosikal,Honda,black,petrol,Johor
2002-01-02,motosikal,Honda,blue,petrol,Selangor
2002-01-02,motosikal,Honda,black,petrol,W.P. Kuala Lumpur
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Perak
2002-01-02,motosikal,Honda,blue,petrol,Negeri Sembilan
2002-01-02,motosikal,Honda,black,petrol,Perak
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Negeri Sembilan
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Johor
2002-01-02,motosikal,Honda,black,petrol,W.P. Kuala Lumpur
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Perak
2002-01-02,motosikal,Honda,blue,petrol,Selangor
2002-01-02,motosikal,Honda,red,petrol,Johor
2002-01-02,motosikal,Honda,black,petrol,Selangor
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Selangor
2002-01-02,motosikal,Honda,black,petrol,Negeri Sembilan
2002-01-02,motosikal,Honda,black,petrol,W.P. Kuala Lumpur
2002-01-02,motosikal,Honda,black,petrol,Kedah
2002-01-02,motosikal,Honda,red,petrol,W.P. Kuala Lumpur
2002-01-02,motosikal,Honda,black,petrol,Kedah
2002-01-02,motosikal,Honda,black,petrol,Pahang
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Pahang
2002-01-02,motosikal,Honda,red,petrol,Sarawak
2002-01-02,motosikal,Honda,black,petrol,W.P. Kuala Lumpur
2002-01-02,motosikal,Honda,blue,petrol,Sarawak
2002-01-02,motosikal,Honda,blue,petrol,Johor
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Sarawak
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Selangor
2002-01-02,motosikal,Honda,red,petrol,Perak
2002-01-02,motosikal,Honda,black,petrol,Kedah
2002-01-02,motosikal,Honda,black,petrol,Pahang
2002-01-02,motosikal,Honda,red,petrol,Selangor
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,W.P. Kuala Lumpur
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Melaka
2002-01-02,motosikal,Honda,black,petrol,Kedah
2002-01-02,motosikal,Honda,black,petrol,W.P. Kuala Lumpur
2002-01-02,motosikal,Honda,black,petrol,Kedah
2002-01-02,motosikal,Honda,black,petrol,W.P. Kuala Lumpur
2002-01-02,motosikal,Honda,black,petrol,Johor
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Melaka
2002-01-02,motosikal,Honda,black,petrol,Johor
2002-01-02,motosikal,Honda,black,petrol,Sarawak
2002-01-02,motosikal,Honda,black,petrol,Johor
2002-01-02,motosikal,Honda,green,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Selangor
2002-01-02,motosikal,Honda,blue,petrol,Terengganu
2002-01-02,motosikal,Honda,black,petrol,Perak
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Selangor
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,red,petrol,Terengganu
2002-01-02,motosikal,Honda,blue,petrol,Selangor
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Perak
2002-01-02,motosikal,Honda,blue,petrol,Selangor
2002-01-02,motosikal,Honda,black,petrol,Sarawak
2002-01-02,motosikal,Honda,black,petrol,Pahang
2002-01-02,motosikal,Honda,red,petrol,Sarawak
2002-01-02,motosikal,Honda,red,petrol,Selangor
2002-01-02,motosikal,Honda,black,petrol,Kedah
2002-01-02,motosikal,Honda,red,petrol,Johor
2002-01-02,motosikal,Honda,blue,petrol,Sarawak
2002-01-02,motosikal,Honda,black,petrol,Kedah
2002-01-02,motosikal,Honda,blue,petrol,W.P. Kuala Lumpur
2002-01-02,motosikal,Honda,blue,petrol,Perak
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Sarawak
2002-01-02,motosikal,Honda,blue,petrol,Selangor
2002-01-02,motosikal,Honda,black,petrol,Terengganu
2002-01-02,motosikal,Honda,red,petrol,Kedah
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,red,petrol,Selangor
2002-01-02,motosikal,Honda,black,petrol,Johor
2002-01-02,motosikal,Honda,blue,petrol,Selangor
2002-01-02,motosikal,Honda,blue,petrol,Perak
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,red,petrol,Johor
2002-01-02,motosikal,Honda,red,petrol,Negeri Sembilan
2002-01-02,motosikal,Honda,red,petrol,Johor
2002-01-02,motosikal,Honda,blue,petrol,Johor
2002-01-02,motosikal,Honda,blue,petrol,Perlis
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,W.P. Kuala Lumpur
2002-01-02,motosikal,Honda,black,petrol,Melaka
2002-01-02,motosikal,Honda,blue,petrol,Selangor
2002-01-02,motosikal,Honda,blue,petrol,Selangor
2002-01-02,motosikal,Honda,blue,petrol,Selangor
2002-01-02,motosikal,Honda,black,petrol,Johor
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,W.P. Kuala Lumpur
2002-01-02,motosikal,Honda,red,petrol,Melaka
2002-01-02,motosikal,Honda,blue,petrol,Kedah
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Pahang
2002-01-02,motosikal,Honda,blue,petrol,W.P. Kuala Lumpur
2002-01-02,motosikal,Honda,blue,petrol,Selangor
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Kedah
2002-01-02,motosikal,Honda,red,petrol,Sarawak
2002-01-02,motosikal,Honda,black,petrol,Selangor
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Selangor
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,W.P. Kuala Lumpur
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Negeri Sembilan
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Johor
2002-01-02,motosikal,Honda,blue,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Perak
2002-01-02,motosikal,Honda,blue,petrol,Selangor
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,black,petrol,Pulau Pinang
2002-01-02,motosikal,Honda,blue,petrol,Johor
2002-01-02,motosikal,Honda,red,petrol,Johor
