series,date,section,index,index_sa
growth_yoy,2021-06-01,D,-4.631,
growth_yoy,2021-07-01,D,-4.55,
growth_yoy,2021-08-01,D,-4.625,
growth_yoy,2021-09-01,D,0.77,
growth_yoy,2021-10-01,D,4.276,
growth_yoy,2021-11-01,D,5.329,
growth_yoy,2021-12-01,D,4.958,
growth_yoy,2022-01-01,D,5.667,
growth_yoy,2022-02-01,D,0.316,
growth_yoy,2022-03-01,D,0.027,
growth_yoy,2022-04-01,D,0.988,
growth_yoy,2022-05-01,D,2.976,
growth_yoy,2022-06-01,D,14.591,
growth_yoy,2022-07-01,D,13.08,
growth_yoy,2022-08-01,D,9.835,
growth_yoy,2022-09-01,D,3.278,
growth_yoy,2022-10-01,D,-2.191,
growth_yoy,2022-11-01,D,-0.506,
growth_yoy,2022-12-01,D,-2.218,
growth_yoy,2023-01-01,D,-1.733,
growth_yoy,2023-02-01,D,2.35,
growth_yoy,2023-03-01,D,0.415,
growth_yoy,2023-04-01,D,-0.407,
growth_yoy,2023-05-01,D,5.943,
growth_yoy,2023-06-01,D,2.815,
growth_yoy,2023-07-01,D,1.717,
growth_yoy,2023-08-01,D,2.595,
growth_yoy,2023-09-01,D,3.588,
growth_yoy,2023-10-01,D,7.222,
growth_yoy,2023-11-01,D,4.676,
growth_yoy,2023-12-01,D,5.266,
growth_yoy,2024-01-01,D,7.894,
growth_yoy,2024-02-01,D,11.032,
growth_yoy,2024-03-01,D,8.525,
growth_yoy,2024-04-01,D,8.075,
growth_yoy,2024-05-01,D,4.486,
growth_yoy,2024-06-01,D,2.843,
growth_yoy,2024-07-01,D,7.125,
growth_yoy,2024-08-01,D,4.519,
growth_yoy,2024-09-01,D,1.974,
growth_yoy,2024-10-01,D,1.935,
growth_yoy,2024-11-01,D,3.886,
growth_yoy,2024-12-01,D,3.456,
growth_yoy,2025-01-01,D,-0.222,
growth_yoy,2025-02-01,D,-2.792,
growth_yoy,2025-03-01,D,-2.206,
growth_yoy,2025-04-01,D,-1.677,
growth_yoy,2025-05-01,D,-0.077,
growth_yoy,2025-06-01,D,2.288,
growth_yoy,2025-07-01,D,1.619,
growth_yoy,2025-08-01,D,1.208,
growth_yoy,2025-09-01,D,2.815,
growth_yoy,2025-10-01,D,1.802,
growth_yoy,2025-11-01,D,2.708,
growth_yoy,2025-12-01,D,3.921,
growth_yoy,2026-01-01,D,6.157,
growth_yoy,2026-02-01,D,4.573,
growth_yoy,2026-03-01,D,4.826,
growth_yoy,2026-04-01,D,10.514,
growth_yoy,2026-05-01,D,4.815,
growth_yoy,2026-06-01,D,6.745,
growth_mom,2015-02-01,D,-9.455,1.137
growth_mom,2015-03-01,D,17.31,0.082
growth_mom,2015-04-01,D,-2.834,-1.108
growth_mom,2015-05-01,D,1.413,-0.549
growth_mom,2015-06-01,D,-3.407,-0.017
growth_mom,2015-07-01,D,1.079,0.775
growth_mom,2015-08-01,D,1.873,0.79
growth_mom,2015-09-01,D,-1.883,1.249
growth_mom,2015-10-01,D,3.666,0.327
growth_mom,2015-11-01,D,-5.965,1.159
growth_mom,2015-12-01,D,5.135,0.078
growth_mom,2016-01-01,D,2.977,4.006
growth_mom,2016-02-01,D,-7.1,0.655
growth_mom,2016-03-01,D,14.341,0.651
growth_mom,2016-04-01,D,-1.249,0.646
growth_mom,2016-05-01,D,1.61,-0.459
growth_mom,2016-06-01,D,-4.251,0.276
growth_mom,2016-07-01,D,-0.394,-2.849
growth_mom,2016-08-01,D,5.961,3.595
growth_mom,2016-09-01,D,-5.686,0.274
growth_mom,2016-10-01,D,3.502,-1.093
growth_mom,2016-11-01,D,-3.508,0.46
growth_mom,2016-12-01,D,1.708,0.367
growth_mom,2017-01-01,D,-2.473,-1.094
growth_mom,2017-02-01,D,-6.754,1.268
growth_mom,2017-03-01,D,12.45,-1.231
growth_mom,2017-04-01,D,-2.518,-1.048
growth_mom,2017-05-01,D,5.746,3.625
growth_mom,2017-06-01,D,-4.642,0.293
growth_mom,2017-07-01,D,5.289,0.973
growth_mom,2017-08-01,D,1.153,0.58
growth_mom,2017-09-01,D,-6.488,-1.006
growth_mom,2017-10-01,D,6.03,1.804
growth_mom,2017-11-01,D,-4.205,-0.491
growth_mom,2017-12-01,D,1.695,0.586
growth_mom,2018-01-01,D,-0.595,-1.919
growth_mom,2018-02-01,D,-8.103,0.977
growth_mom,2018-03-01,D,16.15,0.992
growth_mom,2018-04-01,D,-2.875,0.453
growth_mom,2018-05-01,D,2.523,0.016
growth_mom,2018-06-01,D,-4.274,0.258
growth_mom,2018-07-01,D,6.85,2.004
growth_mom,2018-08-01,D,0.629,0.0
growth_mom,2018-09-01,D,-6.914,-1.369
growth_mom,2018-10-01,D,5.263,0.865
growth_mom,2018-11-01,D,-3.794,0.231
growth_mom,2018-12-01,D,1.23,-0.252
growth_mom,2019-01-01,D,3.018,2.345
growth_mom,2019-02-01,D,-10.559,-0.762
growth_mom,2019-03-01,D,15.97,0.803
growth_mom,2019-04-01,D,-1.754,1.263
growth_mom,2019-05-01,D,2.235,0.678
growth_mom,2019-06-01,D,-7.891,-2.484
growth_mom,2019-07-01,D,7.175,0.781
growth_mom,2019-08-01,D,-1.007,-1.268
growth_mom,2019-09-01,D,-2.771,1.463
growth_mom,2019-10-01,D,0.948,-2.272
growth_mom,2019-11-01,D,-2.771,1.233
growth_mom,2019-12-01,D,0.55,-0.869
growth_mom,2020-01-01,D,2.651,1.409
growth_mom,2020-02-01,D,-4.492,5.886
growth_mom,2020-03-01,D,-0.305,-12.332
growth_mom,2020-04-01,D,-13.722,-11.808
growth_mom,2020-05-01,D,13.805,12.346
growth_mom,2020-06-01,D,0.227,4.889
growth_mom,2020-07-01,D,4.373,-0.516
growth_mom,2020-08-01,D,2.904,3.112
growth_mom,2020-09-01,D,-3.834,-0.544
growth_mom,2020-10-01,D,4.085,0.835
growth_mom,2020-11-01,D,-5.952,-2.431
growth_mom,2020-12-01,D,3.002,1.273
growth_mom,2021-01-01,D,-1.979,-0.33
growth_mom,2021-02-01,D,-5.758,3.345
growth_mom,2021-03-01,D,16.195,1.885
growth_mom,2021-04-01,D,-3.409,-0.634
growth_mom,2021-05-01,D,0.763,-2.151
growth_mom,2021-06-01,D,-12.341,-7.978
growth_mom,2021-07-01,D,4.462,0.256
growth_mom,2021-08-01,D,2.823,2.674
growth_mom,2021-09-01,D,1.605,5.626
growth_mom,2021-10-01,D,7.706,3.275
growth_mom,2021-11-01,D,-5.002,-0.558
growth_mom,2021-12-01,D,2.64,1.081
growth_mom,2022-01-01,D,-1.317,0.531
growth_mom,2022-02-01,D,-10.53,-2.48
growth_mom,2022-03-01,D,15.86,1.05
growth_mom,2022-04-01,D,-2.481,1.338
growth_mom,2022-05-01,D,2.746,-1.015
growth_mom,2022-06-01,D,-2.454,2.641
growth_mom,2022-07-01,D,3.085,-0.76
growth_mom,2022-08-01,D,-0.128,0.23
growth_mom,2022-09-01,D,-4.46,-0.897
growth_mom,2022-10-01,D,2.003,-1.835
growth_mom,2022-11-01,D,-3.366,1.151
growth_mom,2022-12-01,D,0.873,-0.422
growth_mom,2023-01-01,D,-0.828,-1.357
growth_mom,2023-02-01,D,-6.813,1.057
growth_mom,2023-03-01,D,13.67,0.566
growth_mom,2023-04-01,D,-3.279,-0.444
growth_mom,2023-05-01,D,9.296,4.94
growth_mom,2023-06-01,D,-5.334,-0.4
growth_mom,2023-07-01,D,1.985,-2.227
growth_mom,2023-08-01,D,0.734,1.426
growth_mom,2023-09-01,D,-3.536,0.43
growth_mom,2023-10-01,D,5.581,1.785
growth_mom,2023-11-01,D,-5.661,-1.24
growth_mom,2023-12-01,D,1.443,-0.346
growth_mom,2024-01-01,D,1.648,4.276
growth_mom,2024-02-01,D,-4.103,3.417
growth_mom,2024-03-01,D,11.103,-1.598
growth_mom,2024-04-01,D,-3.68,-0.157
growth_mom,2024-05-01,D,5.667,0.903
growth_mom,2024-06-01,D,-6.823,-1.791
growth_mom,2024-07-01,D,6.232,1.545
growth_mom,2024-08-01,D,-1.717,-0.369
growth_mom,2024-09-01,D,-5.885,-1.947
growth_mom,2024-10-01,D,5.541,-0.588
growth_mom,2024-11-01,D,-3.855,-0.135
growth_mom,2024-12-01,D,1.023,0.269
growth_mom,2025-01-01,D,-1.966,-1.243
growth_mom,2025-02-01,D,-6.572,0.699
growth_mom,2025-03-01,D,11.772,-0.763
growth_mom,2025-04-01,D,-3.158,-0.085
growth_mom,2025-05-01,D,7.386,2.201
growth_mom,2025-06-01,D,-4.618,0.419
growth_mom,2025-07-01,D,5.537,1.443
growth_mom,2025-08-01,D,-2.114,-1.115
growth_mom,2025-09-01,D,-4.391,-0.248
growth_mom,2025-10-01,D,4.502,0.611
growth_mom,2025-11-01,D,-3.0,1.578
growth_mom,2025-12-01,D,2.216,0.417
growth_mom,2026-01-01,D,0.143,1.004
growth_mom,2026-02-01,D,-7.966,-1.019
growth_mom,2026-03-01,D,12.043,-0.42
growth_mom,2026-04-01,D,2.096,5.429
growth_mom,2026-05-01,D,1.848,-3.345
growth_mom,2026-06-01,D,-2.861,2.332
