series,date,division,index
growth_yoy,2022-10-01,14,-8.084
growth_yoy,2022-11-01,14,0.267
growth_yoy,2022-12-01,14,-2.843
growth_yoy,2023-01-01,14,-1.503
growth_yoy,2023-02-01,14,5.495
growth_yoy,2023-03-01,14,4.024
growth_yoy,2023-04-01,14,5.423
growth_yoy,2023-05-01,14,10.235
growth_yoy,2023-06-01,14,13.11
growth_yoy,2023-07-01,14,8.165
growth_yoy,2023-08-01,14,3.948
growth_yoy,2023-09-01,14,4.749
growth_yoy,2023-10-01,14,6.207
growth_yoy,2023-11-01,14,3.338
growth_yoy,2023-12-01,14,-2.204
growth_yoy,2024-01-01,14,1.522
growth_yoy,2024-02-01,14,-6.689
growth_yoy,2024-03-01,14,7.668
growth_yoy,2024-04-01,14,4.283
growth_yoy,2024-05-01,14,2.064
growth_yoy,2024-06-01,14,-1.079
growth_yoy,2024-07-01,14,8.261
growth_yoy,2024-08-01,14,4.641
growth_yoy,2024-09-01,14,2.577
growth_yoy,2024-10-01,14,1.612
growth_yoy,2024-11-01,14,-3.654
growth_yoy,2024-12-01,14,-1.905
growth_yoy,2025-01-01,14,0.833
growth_yoy,2025-02-01,14,5.064
growth_yoy,2025-03-01,14,3.358
growth_yoy,2025-04-01,14,3.092
growth_yoy,2025-05-01,14,-1.152
growth_yoy,2025-06-01,14,-3.031
growth_yoy,2025-07-01,14,-2.381
growth_yoy,2025-08-01,14,-0.309
growth_yoy,2025-09-01,14,2.085
growth_yoy,2025-10-01,14,1.829
growth_yoy,2025-11-01,14,2.312
growth_yoy,2025-12-01,14,2.947
growth_yoy,2026-01-01,14,2.215
growth_yoy,2026-02-01,14,-0.792
growth_yoy,2026-03-01,14,2.724
growth_yoy,2026-04-01,14,4.466
growth_yoy,2026-05-01,14,-0.96
growth_yoy,2026-06-01,14,0.193
growth_mom,2015-02-01,14,-5.953
growth_mom,2015-03-01,14,6.571
growth_mom,2015-04-01,14,5.147
growth_mom,2015-05-01,14,13.318
growth_mom,2015-06-01,14,-21.206
growth_mom,2015-07-01,14,-0.274
growth_mom,2015-08-01,14,0.026
growth_mom,2015-09-01,14,14.116
growth_mom,2015-10-01,14,11.43
growth_mom,2015-11-01,14,-2.361
growth_mom,2015-12-01,14,2.981
growth_mom,2016-01-01,14,-11.441
growth_mom,2016-02-01,14,-3.647
growth_mom,2016-03-01,14,10.251
growth_mom,2016-04-01,14,-0.63
growth_mom,2016-05-01,14,13.969
growth_mom,2016-06-01,14,-14.686
growth_mom,2016-07-01,14,-8.025
growth_mom,2016-08-01,14,3.318
growth_mom,2016-09-01,14,10.693
growth_mom,2016-10-01,14,8.871
growth_mom,2016-11-01,14,0.171
growth_mom,2016-12-01,14,2.887
growth_mom,2017-01-01,14,-10.742
growth_mom,2017-02-01,14,-2.171
growth_mom,2017-03-01,14,10.579
growth_mom,2017-04-01,14,-2.315
growth_mom,2017-05-01,14,14.954
growth_mom,2017-06-01,14,-11.066
growth_mom,2017-07-01,14,-7.376
growth_mom,2017-08-01,14,2.392
growth_mom,2017-09-01,14,10.382
growth_mom,2017-10-01,14,9.523
growth_mom,2017-11-01,14,-0.764
growth_mom,2017-12-01,14,2.342
growth_mom,2018-01-01,14,-10.471
growth_mom,2018-02-01,14,-4.247
growth_mom,2018-03-01,14,4.167
growth_mom,2018-04-01,14,-1.285
growth_mom,2018-05-01,14,11.879
growth_mom,2018-06-01,14,-5.795
growth_mom,2018-07-01,14,-9.863
growth_mom,2018-08-01,14,0.931
growth_mom,2018-09-01,14,8.073
growth_mom,2018-10-01,14,10.093
growth_mom,2018-11-01,14,4.806
growth_mom,2018-12-01,14,0.71
growth_mom,2019-01-01,14,-9.211
growth_mom,2019-02-01,14,-6.981
growth_mom,2019-03-01,14,5.053
growth_mom,2019-04-01,14,-1.65
growth_mom,2019-05-01,14,12.522
growth_mom,2019-06-01,14,-6.09
growth_mom,2019-07-01,14,-9.448
growth_mom,2019-08-01,14,1.958
growth_mom,2019-09-01,14,5.786
growth_mom,2019-10-01,14,13.654
growth_mom,2019-11-01,14,5.073
growth_mom,2019-12-01,14,-2.123
growth_mom,2020-01-01,14,-10.488
growth_mom,2020-02-01,14,-3.987
growth_mom,2020-03-01,14,-2.588
growth_mom,2020-04-01,14,-80.54
growth_mom,2020-05-01,14,181.338
growth_mom,2020-06-01,14,86.332
growth_mom,2020-07-01,14,-12.601
growth_mom,2020-08-01,14,0.634
growth_mom,2020-09-01,14,14.964
growth_mom,2020-10-01,14,12.315
growth_mom,2020-11-01,14,1.974
growth_mom,2020-12-01,14,1.725
growth_mom,2021-01-01,14,-13.539
growth_mom,2021-02-01,14,-3.747
growth_mom,2021-03-01,14,4.509
growth_mom,2021-04-01,14,-23.731
growth_mom,2021-05-01,14,-11.381
growth_mom,2021-06-01,14,-0.433
growth_mom,2021-07-01,14,1.272
growth_mom,2021-08-01,14,18.37
growth_mom,2021-09-01,14,13.626
growth_mom,2021-10-01,14,20.672
growth_mom,2021-11-01,14,4.677
growth_mom,2021-12-01,14,1.319
growth_mom,2022-01-01,14,-12.782
growth_mom,2022-02-01,14,-3.208
growth_mom,2022-03-01,14,7.614
growth_mom,2022-04-01,14,-23.52
growth_mom,2022-05-01,14,-12.658
growth_mom,2022-06-01,14,0.966
growth_mom,2022-07-01,14,4.094
growth_mom,2022-08-01,14,10.517
growth_mom,2022-09-01,14,11.269
growth_mom,2022-10-01,14,10.499
growth_mom,2022-11-01,14,14.186
growth_mom,2022-12-01,14,-1.823
growth_mom,2023-01-01,14,-11.58
growth_mom,2023-02-01,14,3.67
growth_mom,2023-03-01,14,6.114
growth_mom,2023-04-01,14,-22.492
growth_mom,2023-05-01,14,-8.672
growth_mom,2023-06-01,14,3.599
growth_mom,2023-07-01,14,-0.456
growth_mom,2023-08-01,14,6.208
growth_mom,2023-09-01,14,12.126
growth_mom,2023-10-01,14,12.037
growth_mom,2023-11-01,14,11.102
growth_mom,2023-12-01,14,-7.088
growth_mom,2024-01-01,14,-8.212
growth_mom,2024-02-01,14,-4.714
growth_mom,2024-03-01,14,22.441
growth_mom,2024-04-01,14,-24.929
growth_mom,2024-05-01,14,-10.615
growth_mom,2024-06-01,14,0.409
growth_mom,2024-07-01,14,8.943
growth_mom,2024-08-01,14,2.657
growth_mom,2024-09-01,14,9.915
growth_mom,2024-10-01,14,10.983
growth_mom,2024-11-01,14,5.344
growth_mom,2024-12-01,14,-5.402
growth_mom,2025-01-01,14,-5.649
growth_mom,2025-02-01,14,-0.717
growth_mom,2025-03-01,14,20.454
growth_mom,2025-04-01,14,-25.122
growth_mom,2025-05-01,14,-14.295
growth_mom,2025-06-01,14,-1.499
growth_mom,2025-07-01,14,9.673
growth_mom,2025-08-01,14,4.836
growth_mom,2025-09-01,14,12.555
growth_mom,2025-10-01,14,10.705
growth_mom,2025-11-01,14,5.843
growth_mom,2025-12-01,14,-4.815
growth_mom,2026-01-01,14,-6.32
growth_mom,2026-02-01,14,-3.637
growth_mom,2026-03-01,14,24.722
growth_mom,2026-04-01,14,-23.853
growth_mom,2026-05-01,14,-18.747
growth_mom,2026-06-01,14,-0.352
abs,2015-01-01,16,92.636
abs,2015-02-01,16,91.639
abs,2015-03-01,16,104.784
abs,2015-04-01,16,106.679
abs,2015-05-01,16,93.213
abs,2015-06-01,16,97.629
abs,2015-07-01,16,97.122
abs,2015-08-01,16,96.873
abs,2015-09-01,16,102.309
abs,2015-10-01,16,106.212
abs,2015-11-01,16,105.438
abs,2015-12-01,16,105.467
abs,2016-01-01,16,100.327
abs,2016-02-01,16,96.755
abs,2016-03-01,16,100.97
abs,2016-04-01,16,102.898
abs,2016-05-01,16,99.241
abs,2016-06-01,16,107.569
abs,2016-07-01,16,101.734
abs,2016-08-01,16,102.364
abs,2016-09-01,16,100.773
abs,2016-10-01,16,105.884
abs,2016-11-01,16,109.39
abs,2016-12-01,16,111.323
abs,2017-01-01,16,103.976
abs,2017-02-01,16,103.631
abs,2017-03-01,16,108.935
abs,2017-04-01,16,108.888
abs,2017-05-01,16,106.52
abs,2017-06-01,16,106.419
abs,2017-07-01,16,103.58
abs,2017-08-01,16,103.136
abs,2017-09-01,16,103.312
abs,2017-10-01,16,107.35
abs,2017-11-01,16,112.385
abs,2017-12-01,16,113.94
abs,2018-01-01,16,111.752
abs,2018-02-01,16,111.167
abs,2018-03-01,16,112.497
abs,2018-04-01,16,112.781
abs,2018-05-01,16,109.958
abs,2018-06-01,16,111.374
abs,2018-07-01,16,108.747
abs,2018-08-01,16,111.026
abs,2018-09-01,16,111.919
abs,2018-10-01,16,116.523
abs,2018-11-01,16,116.497
abs,2018-12-01,16,120.159
abs,2019-01-01,16,118.701
abs,2019-02-01,16,117.211
abs,2019-03-01,16,116.192
abs,2019-04-01,16,116.991
abs,2019-05-01,16,116.234
abs,2019-06-01,16,116.07
abs,2019-07-01,16,114.807
abs,2019-08-01,16,116.874
abs,2019-09-01,16,119.183
abs,2019-10-01,16,121.301
abs,2019-11-01,16,121.562
abs,2019-12-01,16,125.583
abs,2020-01-01,16,121.708
abs,2020-02-01,16,125.149
abs,2020-03-01,16,113.327
abs,2020-04-01,16,24.294
abs,2020-05-01,16,56.813
abs,2020-06-01,16,122.376
abs,2020-07-01,16,102.823
abs,2020-08-01,16,102.269
abs,2020-09-01,16,116.026
abs,2020-10-01,16,115.789
abs,2020-11-01,16,121.488
abs,2020-12-01,16,126.456
abs,2021-01-01,16,118.298
abs,2021-02-01,16,120.064
abs,2021-03-01,16,119.171
abs,2021-04-01,16,109.128
abs,2021-05-01,16,107.669
abs,2021-06-01,16,100.341
abs,2021-07-01,16,79.218
abs,2021-08-01,16,99.999
abs,2021-09-01,16,113.806
abs,2021-10-01,16,121.777
abs,2021-11-01,16,136.642
abs,2021-12-01,16,137.232
abs,2022-01-01,16,131.648
abs,2022-02-01,16,128.18
abs,2022-03-01,16,131.052
abs,2022-04-01,16,117.667
abs,2022-05-01,16,117.88
abs,2022-06-01,16,118.139
abs,2022-07-01,16,112.789
abs,2022-08-01,16,113.116
abs,2022-09-01,16,122.149
abs,2022-10-01,16,121.912
abs,2022-11-01,16,120.748
abs,2022-12-01,16,119.63
abs,2023-01-01,16,112.526
abs,2023-02-01,16,125.019
abs,2023-03-01,16,119.55
abs,2023-04-01,16,106.044
abs,2023-05-01,16,116.218
abs,2023-06-01,16,113.555
abs,2023-07-01,16,109.034
abs,2023-08-01,16,111.758
abs,2023-09-01,16,117.486
abs,2023-10-01,16,124.001
abs,2023-11-01,16,118.454
abs,2023-12-01,16,116.044
abs,2024-01-01,16,113.35
abs,2024-02-01,16,119.487
abs,2024-03-01,16,122.623
abs,2024-04-01,16,110.98
abs,2024-05-01,16,118.306
abs,2024-06-01,16,119.391
abs,2024-07-01,16,119.566
abs,2024-08-01,16,117.077
abs,2024-09-01,16,124.606
abs,2024-10-01,16,128.542
abs,2024-11-01,16,123.646
abs,2024-12-01,16,123.223
abs,2025-01-01,16,116.958
abs,2025-02-01,16,123.822
abs,2025-03-01,16,125.728
abs,2025-04-01,16,114.717
abs,2025-05-01,16,121.373
abs,2025-06-01,16,117.169
abs,2025-07-01,16,123.588
abs,2025-08-01,16,121.312
abs,2025-09-01,16,126.982
abs,2025-10-01,16,131.248
abs,2025-11-01,16,128.25
abs,2025-12-01,16,125.024
abs,2026-01-01,16,122.51
abs,2026-02-01,16,127.353
abs,2026-03-01,16,129.804
abs,2026-04-01,16,120.561
abs,2026-05-01,16,122.835
abs,2026-06-01,16,122.767
growth_yoy,2016-01-01,16,8.303
growth_yoy,2016-02-01,16,5.583
growth_yoy,2016-03-01,16,-3.64
growth_yoy,2016-04-01,16,-3.544
growth_yoy,2016-05-01,16,6.467
growth_yoy,2016-06-01,16,10.181
growth_yoy,2016-07-01,16,4.749
growth_yoy,2016-08-01,16,5.668
growth_yoy,2016-09-01,16,-1.501
growth_yoy,2016-10-01,16,-0.31
growth_yoy,2016-11-01,16,3.748
growth_yoy,2016-12-01,16,5.553
growth_yoy,2017-01-01,16,3.637
growth_yoy,2017-02-01,16,7.107
growth_yoy,2017-03-01,16,7.889
growth_yoy,2017-04-01,16,5.822
growth_yoy,2017-05-01,16,7.335
growth_yoy,2017-06-01,16,-1.069
growth_yoy,2017-07-01,16,1.814
growth_yoy,2017-08-01,16,0.754
growth_yoy,2017-09-01,16,2.519
growth_yoy,2017-10-01,16,1.385
growth_yoy,2017-11-01,16,2.739
growth_yoy,2017-12-01,16,2.35
growth_yoy,2018-01-01,16,7.479
growth_yoy,2018-02-01,16,7.271
growth_yoy,2018-03-01,16,3.269
growth_yoy,2018-04-01,16,3.575
growth_yoy,2018-05-01,16,3.227
growth_yoy,2018-06-01,16,4.656
growth_yoy,2018-07-01,16,4.988
growth_yoy,2018-08-01,16,7.65
growth_yoy,2018-09-01,16,8.331
growth_yoy,2018-10-01,16,8.545
growth_yoy,2018-11-01,16,3.659
growth_yoy,2018-12-01,16,5.458
growth_yoy,2019-01-01,16,6.219
growth_yoy,2019-02-01,16,5.437
growth_yoy,2019-03-01,16,3.284
growth_yoy,2019-04-01,16,3.733
growth_yoy,2019-05-01,16,5.708
growth_yoy,2019-06-01,16,4.217
growth_yoy,2019-07-01,16,5.573
growth_yoy,2019-08-01,16,5.267
growth_yoy,2019-09-01,16,6.49
growth_yoy,2019-10-01,16,4.1
growth_yoy,2019-11-01,16,4.348
growth_yoy,2019-12-01,16,4.515
growth_yoy,2020-01-01,16,2.533
growth_yoy,2020-02-01,16,6.773
growth_yoy,2020-03-01,16,-2.465
growth_yoy,2020-04-01,16,-79.234
growth_yoy,2020-05-01,16,-51.122
growth_yoy,2020-06-01,16,5.432
growth_yoy,2020-07-01,16,-10.439
growth_yoy,2020-08-01,16,-12.496
growth_yoy,2020-09-01,16,-2.649
growth_yoy,2020-10-01,16,-4.544
growth_yoy,2020-11-01,16,-0.061
growth_yoy,2020-12-01,16,0.695
growth_yoy,2021-01-01,16,-2.802
growth_yoy,2021-02-01,16,-4.063
growth_yoy,2021-03-01,16,5.157
growth_yoy,2021-04-01,16,349.192
growth_yoy,2021-05-01,16,89.516
growth_yoy,2021-06-01,16,-18.006
growth_yoy,2021-07-01,16,-22.957
growth_yoy,2021-08-01,16,-2.219
growth_yoy,2021-09-01,16,-1.913
growth_yoy,2021-10-01,16,5.171
growth_yoy,2021-11-01,16,12.474
growth_yoy,2021-12-01,16,8.521
growth_yoy,2022-01-01,16,11.285
growth_yoy,2022-02-01,16,6.759
growth_yoy,2022-03-01,16,9.97
growth_yoy,2022-04-01,16,7.825
growth_yoy,2022-05-01,16,9.484
growth_yoy,2022-06-01,16,17.737
growth_yoy,2022-07-01,16,42.379
growth_yoy,2022-08-01,16,13.116
growth_yoy,2022-09-01,16,7.331
growth_yoy,2022-10-01,16,0.111
growth_yoy,2022-11-01,16,-11.632
growth_yoy,2022-12-01,16,-12.826
growth_yoy,2023-01-01,16,-14.525
growth_yoy,2023-02-01,16,-2.466
growth_yoy,2023-03-01,16,-8.777
growth_yoy,2023-04-01,16,-9.878
growth_yoy,2023-05-01,16,-1.41
growth_yoy,2023-06-01,16,-3.88
growth_yoy,2023-07-01,16,-3.329
growth_yoy,2023-08-01,16,-1.2
growth_yoy,2023-09-01,16,-3.817
growth_yoy,2023-10-01,16,1.713
growth_yoy,2023-11-01,16,-1.9
growth_yoy,2023-12-01,16,-2.998
growth_yoy,2024-01-01,16,0.732
growth_yoy,2024-02-01,16,-4.425
growth_yoy,2024-03-01,16,2.571
growth_yoy,2024-04-01,16,4.655
growth_yoy,2024-05-01,16,1.797
growth_yoy,2024-06-01,16,5.139
growth_yoy,2024-07-01,16,9.659
growth_yoy,2024-08-01,16,4.759
growth_yoy,2024-09-01,16,6.06
growth_yoy,2024-10-01,16,3.663
growth_yoy,2024-11-01,16,4.384
growth_yoy,2024-12-01,16,6.187
growth_yoy,2025-01-01,16,3.183
growth_yoy,2025-02-01,16,3.628
growth_yoy,2025-03-01,16,2.532
growth_yoy,2025-04-01,16,3.366
growth_yoy,2025-05-01,16,2.593
growth_yoy,2025-06-01,16,-1.861
growth_yoy,2025-07-01,16,3.363
growth_yoy,2025-08-01,16,3.617
growth_yoy,2025-09-01,16,1.907
growth_yoy,2025-10-01,16,2.105
growth_yoy,2025-11-01,16,3.723
growth_yoy,2025-12-01,16,1.461
growth_yoy,2026-01-01,16,4.747
growth_yoy,2026-02-01,16,2.852
growth_yoy,2026-03-01,16,3.242
growth_yoy,2026-04-01,16,5.095
growth_yoy,2026-05-01,16,1.204
growth_yoy,2026-06-01,16,4.777
growth_mom,2015-02-01,16,-1.076
growth_mom,2015-03-01,16,14.345
growth_mom,2015-04-01,16,1.809
growth_mom,2015-05-01,16,-12.623
growth_mom,2015-06-01,16,4.738
growth_mom,2015-07-01,16,-0.52
growth_mom,2015-08-01,16,-0.256
growth_mom,2015-09-01,16,5.611
growth_mom,2015-10-01,16,3.816
growth_mom,2015-11-01,16,-0.729
growth_mom,2015-12-01,16,0.027
growth_mom,2016-01-01,16,-4.873
growth_mom,2016-02-01,16,-3.561
growth_mom,2016-03-01,16,4.356
growth_mom,2016-04-01,16,1.91
growth_mom,2016-05-01,16,-3.554
growth_mom,2016-06-01,16,8.392
growth_mom,2016-07-01,16,-5.424
growth_mom,2016-08-01,16,0.619
growth_mom,2016-09-01,16,-1.554
growth_mom,2016-10-01,16,5.071
growth_mom,2016-11-01,16,3.311
growth_mom,2016-12-01,16,1.768
growth_mom,2017-01-01,16,-6.6
growth_mom,2017-02-01,16,-0.331
growth_mom,2017-03-01,16,5.118
growth_mom,2017-04-01,16,-0.043
growth_mom,2017-05-01,16,-2.175
growth_mom,2017-06-01,16,-0.095
growth_mom,2017-07-01,16,-2.668
growth_mom,2017-08-01,16,-0.429
growth_mom,2017-09-01,16,0.171
growth_mom,2017-10-01,16,3.909
growth_mom,2017-11-01,16,4.69
growth_mom,2017-12-01,16,1.383
growth_mom,2018-01-01,16,-1.92
growth_mom,2018-02-01,16,-0.524
growth_mom,2018-03-01,16,1.196
growth_mom,2018-04-01,16,0.253
growth_mom,2018-05-01,16,-2.504
growth_mom,2018-06-01,16,1.288
growth_mom,2018-07-01,16,-2.359
growth_mom,2018-08-01,16,2.096
growth_mom,2018-09-01,16,0.805
growth_mom,2018-10-01,16,4.114
growth_mom,2018-11-01,16,-0.023
growth_mom,2018-12-01,16,3.143
growth_mom,2019-01-01,16,-1.213
growth_mom,2019-02-01,16,-1.256
growth_mom,2019-03-01,16,-0.869
growth_mom,2019-04-01,16,0.688
growth_mom,2019-05-01,16,-0.647
growth_mom,2019-06-01,16,-0.141
growth_mom,2019-07-01,16,-1.088
growth_mom,2019-08-01,16,1.8
growth_mom,2019-09-01,16,1.976
growth_mom,2019-10-01,16,1.777
growth_mom,2019-11-01,16,0.215
growth_mom,2019-12-01,16,3.308
growth_mom,2020-01-01,16,-3.086
growth_mom,2020-02-01,16,2.827
growth_mom,2020-03-01,16,-9.446
growth_mom,2020-04-01,16,-78.563
growth_mom,2020-05-01,16,133.853
growth_mom,2020-06-01,16,115.402
growth_mom,2020-07-01,16,-15.978
growth_mom,2020-08-01,16,-0.539
growth_mom,2020-09-01,16,13.452
growth_mom,2020-10-01,16,-0.204
growth_mom,2020-11-01,16,4.922
growth_mom,2020-12-01,16,4.089
growth_mom,2021-01-01,16,-6.452
growth_mom,2021-02-01,16,1.493
growth_mom,2021-03-01,16,-0.744
growth_mom,2021-04-01,16,-8.427
growth_mom,2021-05-01,16,-1.337
growth_mom,2021-06-01,16,-6.806
growth_mom,2021-07-01,16,-21.051
growth_mom,2021-08-01,16,26.234
growth_mom,2021-09-01,16,13.807
growth_mom,2021-10-01,16,7.003
growth_mom,2021-11-01,16,12.208
growth_mom,2021-12-01,16,0.431
growth_mom,2022-01-01,16,-4.069
growth_mom,2022-02-01,16,-2.634
growth_mom,2022-03-01,16,2.24
growth_mom,2022-04-01,16,-10.213
growth_mom,2022-05-01,16,0.181
growth_mom,2022-06-01,16,0.219
growth_mom,2022-07-01,16,-4.528
growth_mom,2022-08-01,16,0.289
growth_mom,2022-09-01,16,7.986
growth_mom,2022-10-01,16,-0.194
growth_mom,2022-11-01,16,-0.954
growth_mom,2022-12-01,16,-0.926
growth_mom,2023-01-01,16,-5.939
growth_mom,2023-02-01,16,11.103
growth_mom,2023-03-01,16,-4.375
growth_mom,2023-04-01,16,-11.297
growth_mom,2023-05-01,16,9.595
growth_mom,2023-06-01,16,-2.292
growth_mom,2023-07-01,16,-3.981
growth_mom,2023-08-01,16,2.498
growth_mom,2023-09-01,16,5.125
growth_mom,2023-10-01,16,5.545
growth_mom,2023-11-01,16,-4.473
growth_mom,2023-12-01,16,-2.034
growth_mom,2024-01-01,16,-2.321
growth_mom,2024-02-01,16,5.415
growth_mom,2024-03-01,16,2.624
growth_mom,2024-04-01,16,-9.495
growth_mom,2024-05-01,16,6.601
growth_mom,2024-06-01,16,0.917
growth_mom,2024-07-01,16,0.147
growth_mom,2024-08-01,16,-2.082
growth_mom,2024-09-01,16,6.431
growth_mom,2024-10-01,16,3.159
growth_mom,2024-11-01,16,-3.809
growth_mom,2024-12-01,16,-0.342
growth_mom,2025-01-01,16,-5.084
growth_mom,2025-02-01,16,5.869
growth_mom,2025-03-01,16,1.539
growth_mom,2025-04-01,16,-8.758
growth_mom,2025-05-01,16,5.803
growth_mom,2025-06-01,16,-3.464
growth_mom,2025-07-01,16,5.478
growth_mom,2025-08-01,16,-1.842
growth_mom,2025-09-01,16,4.674
growth_mom,2025-10-01,16,3.359
growth_mom,2025-11-01,16,-2.284
growth_mom,2025-12-01,16,-2.515
growth_mom,2026-01-01,16,-2.011
growth_mom,2026-02-01,16,3.954
growth_mom,2026-03-01,16,1.924
growth_mom,2026-04-01,16,-7.121
growth_mom,2026-05-01,16,1.886
growth_mom,2026-06-01,16,-0.055
abs,2015-01-01,19,107.541
abs,2015-02-01,19,100.081
abs,2015-03-01,19,106.727
abs,2015-04-01,19,91.085
abs,2015-05-01,19,100.438
abs,2015-06-01,19,102.683
abs,2015-07-01,19,98.809
abs,2015-08-01,19,88.845
abs,2015-09-01,19,94.865
abs,2015-10-01,19,106.569
abs,2015-11-01,19,95.999
abs,2015-12-01,19,106.357
abs,2016-01-01,19,106.906
abs,2016-02-01,19,102.044
abs,2016-03-01,19,109.204
abs,2016-04-01,19,95.766
abs,2016-05-01,19,105.198
abs,2016-06-01,19,107.904
abs,2016-07-01,19,102.375
abs,2016-08-01,19,90.725
abs,2016-09-01,19,98.296
abs,2016-10-01,19,108.808
abs,2016-11-01,19,101.051
abs,2016-12-01,19,108.759
abs,2017-01-01,19,108.788
abs,2017-02-01,19,104.293
abs,2017-03-01,19,112.859
abs,2017-04-01,19,97.278
abs,2017-05-01,19,107.601
abs,2017-06-01,19,109.476
abs,2017-07-01,19,105.619
abs,2017-08-01,19,100.024
abs,2017-09-01,19,103.284
abs,2017-10-01,19,109.544
abs,2017-11-01,19,110.555
abs,2017-12-01,19,110.555
abs,2018-01-01,19,116.119
abs,2018-02-01,19,112.347
abs,2018-03-01,19,111.8
abs,2018-04-01,19,100.091
abs,2018-05-01,19,110.829
abs,2018-06-01,19,111.055
abs,2018-07-01,19,106.386
abs,2018-08-01,19,103.005
abs,2018-09-01,19,106.544
abs,2018-10-01,19,115.175
abs,2018-11-01,19,116.437
abs,2018-12-01,19,112.407
abs,2019-01-01,19,120.593
abs,2019-02-01,19,112.602
abs,2019-03-01,19,116.593
abs,2019-04-01,19,104.095
abs,2019-05-01,19,113.088
abs,2019-06-01,19,114.109
abs,2019-07-01,19,110.469
abs,2019-08-01,19,105.819
abs,2019-09-01,19,109.09
abs,2019-10-01,19,117.588
abs,2019-11-01,19,117.787
abs,2019-12-01,19,116.424
abs,2020-01-01,19,125.085
abs,2020-02-01,19,119.878
abs,2020-03-01,19,117.532
abs,2020-04-01,19,66.28
abs,2020-05-01,19,69.74
abs,2020-06-01,19,100.318
abs,2020-07-01,19,98.371
abs,2020-08-01,19,96.859
abs,2020-09-01,19,98.669
abs,2020-10-01,19,104.497
abs,2020-11-01,19,104.867
abs,2020-12-01,19,112.03
abs,2021-01-01,19,109.667
abs,2021-02-01,19,115.773
abs,2021-03-01,19,115.678
abs,2021-04-01,19,93.261
abs,2021-05-01,19,106.957
abs,2021-06-01,19,117.585
abs,2021-07-01,19,122.615
abs,2021-08-01,19,116.252
abs,2021-09-01,19,107.889
abs,2021-10-01,19,114.94
abs,2021-11-01,19,121.251
abs,2021-12-01,19,112.842
abs,2022-01-01,19,111.838
abs,2022-02-01,19,114.145
abs,2022-03-01,19,129.877
abs,2022-04-01,19,92.365
abs,2022-05-01,19,109.106
abs,2022-06-01,19,130.48
abs,2022-07-01,19,129.579
abs,2022-08-01,19,131.152
abs,2022-09-01,19,124.477
abs,2022-10-01,19,127.142
abs,2022-11-01,19,123.206
abs,2022-12-01,19,116.657
abs,2023-01-01,19,124.172
abs,2023-02-01,19,121.525
abs,2023-03-01,19,138.226
abs,2023-04-01,19,93.821
abs,2023-05-01,19,115.746
abs,2023-06-01,19,116.429
abs,2023-07-01,19,116.482
abs,2023-08-01,19,121.278
abs,2023-09-01,19,114.877
abs,2023-10-01,19,122.019
abs,2023-11-01,19,121.011
abs,2023-12-01,19,111.259
abs,2024-01-01,19,120.422
abs,2024-02-01,19,124.157
abs,2024-03-01,19,140.84
abs,2024-04-01,19,99.334
abs,2024-05-01,19,109.352
abs,2024-06-01,19,130.98
abs,2024-07-01,19,130.082
abs,2024-08-01,19,119.482
abs,2024-09-01,19,111.613
abs,2024-10-01,19,120.751
abs,2024-11-01,19,122.304
abs,2024-12-01,19,114.603
abs,2025-01-01,19,124.527
abs,2025-02-01,19,123.195
abs,2025-03-01,19,137.179
abs,2025-04-01,19,95.446
abs,2025-05-01,19,104.155
abs,2025-06-01,19,128.394
abs,2025-07-01,19,128.601
abs,2025-08-01,19,118.923
abs,2025-09-01,19,111.371
abs,2025-10-01,19,117.924
abs,2025-11-01,19,118.998
abs,2025-12-01,19,113.716
abs,2026-01-01,19,119.485
abs,2026-02-01,19,119.028
abs,2026-03-01,19,140.484
abs,2026-04-01,19,99.496
abs,2026-05-01,19,112.25
abs,2026-06-01,19,132.098
growth_yoy,2016-01-01,19,-0.59
growth_yoy,2016-02-01,19,1.961
growth_yoy,2016-03-01,19,2.321
growth_yoy,2016-04-01,19,5.14
growth_yoy,2016-05-01,19,4.739
growth_yoy,2016-06-01,19,5.084
growth_yoy,2016-07-01,19,3.609
growth_yoy,2016-08-01,19,2.116
growth_yoy,2016-09-01,19,3.616
growth_yoy,2016-10-01,19,2.101
growth_yoy,2016-11-01,19,5.262
growth_yoy,2016-12-01,19,2.258
growth_yoy,2017-01-01,19,1.76
growth_yoy,2017-02-01,19,2.203
growth_yoy,2017-03-01,19,3.347
growth_yoy,2017-04-01,19,1.579
growth_yoy,2017-05-01,19,2.284
growth_yoy,2017-06-01,19,1.457
growth_yoy,2017-07-01,19,3.169
growth_yoy,2017-08-01,19,10.25
growth_yoy,2017-09-01,19,5.075
growth_yoy,2017-10-01,19,0.676
growth_yoy,2017-11-01,19,9.406
growth_yoy,2017-12-01,19,1.652
growth_yoy,2018-01-01,19,6.739
growth_yoy,2018-02-01,19,7.723
growth_yoy,2018-03-01,19,-0.939
growth_yoy,2018-04-01,19,2.891
growth_yoy,2018-05-01,19,3.001
growth_yoy,2018-06-01,19,1.442
growth_yoy,2018-07-01,19,0.726
growth_yoy,2018-08-01,19,2.98
growth_yoy,2018-09-01,19,3.157
growth_yoy,2018-10-01,19,5.141
growth_yoy,2018-11-01,19,5.32
growth_yoy,2018-12-01,19,1.675
growth_yoy,2019-01-01,19,3.853
growth_yoy,2019-02-01,19,0.227
