date,time,origin,destination,ridership
2021-01-01,05:00,Batu Gajah,KL Sentral,11
2021-01-01,05:00,Batu Gajah,Slim River,2
2021-01-01,05:00,Batu Gajah,Sungai Buloh,2
2021-01-01,05:00,Bukit Mertajam,KL Sentral,19
2021-01-01,05:00,Bukit Mertajam,Kuala Lumpur,2
2021-01-01,05:00,Bukit Mertajam,Tanjong Malim,2
2021-01-01,05:00,Bukit Mertajam,Tapah Road,1
2021-01-01,05:00,Butterworth,Batu Gajah,2
2021-01-01,05:00,Butterworth,KL Sentral,31
2021-01-01,05:00,Butterworth,Kuala Lumpur,1
2021-01-01,05:00,Butterworth,Tanjong Malim,6
2021-01-01,05:00,Butterworth,Tapah Road,2
2021-01-01,05:00,Ipoh,KL Sentral,39
2021-01-01,05:00,Ipoh,Kepong Sentral,1
2021-01-01,05:00,Ipoh,Kuala Lumpur,4
2021-01-01,05:00,Kampar,KL Sentral,1
2021-01-01,05:00,Parit Buntar,Ipoh,10
2021-01-01,05:00,Parit Buntar,KL Sentral,20
2021-01-01,05:00,Parit Buntar,Kampar,1
2021-01-01,05:00,Parit Buntar,Tanjong Malim,2
2021-01-01,05:00,Parit Buntar,Tapah Road,1
2021-01-01,05:00,Tapah Road,Batang Kali,2
2021-01-01,05:00,Tapah Road,KL Sentral,1
2021-01-01,05:00,Tapah Road,Sungai Buloh,2
2021-01-01,06:00,Ipoh,KL Sentral,3
2021-01-01,06:00,Ipoh,Tanjong Malim,1
2021-01-01,06:00,Kuala Kangsar,KL Sentral,3
2021-01-01,06:00,Kuala Kangsar,Tanjong Malim,1
2021-01-01,06:00,Kuala Kangsar,Tapah Road,1
2021-01-01,06:00,Slim River,KL Sentral,1
2021-01-01,06:00,Taiping,Ipoh,1
2021-01-01,06:00,Taiping,KL Sentral,8
2021-01-01,06:00,Taiping,Kuala Lumpur,1
2021-01-01,06:00,Taiping,Tanjong Malim,9
2021-01-01,06:00,Taiping,Tapah Road,2
2021-01-01,06:00,Tanjong Malim,Rawang,1
2021-01-01,07:00,Batu Gajah,KL Sentral,1
2021-01-01,07:00,Batu Gajah,Tanjong Malim,1
2021-01-01,07:00,KL Sentral,Alor Setar,18
2021-01-01,07:00,KL Sentral,Anak Bukit,15
2021-01-01,07:00,KL Sentral,Arau,35
2021-01-01,07:00,KL Sentral,Bagan Serai,7
2021-01-01,07:00,KL Sentral,Gurun,10
2021-01-01,07:00,KL Sentral,Ipoh,13
2021-01-01,07:00,KL Sentral,Kampar,10
2021-01-01,07:00,KL Sentral,Kuala Kangsar,6
2021-01-01,07:00,KL Sentral,Nibong Tebal,5
2021-01-01,07:00,KL Sentral,Padang Besar,1
2021-01-01,07:00,KL Sentral,Parit Buntar,16
2021-01-01,07:00,KL Sentral,Sungai Petani,21
2021-01-01,07:00,KL Sentral,Sungai Siput,8
2021-01-01,07:00,KL Sentral,Taiping,18
2021-01-01,07:00,KL Sentral,Tanjong Malim,1
2021-01-01,07:00,KL Sentral,Tapah Road,2
2021-01-01,07:00,KL Sentral,Tasek Gelugor,7
2021-01-01,07:00,Kampar,KL Sentral,2
2021-01-01,07:00,Kuala Lumpur,Alor Setar,2
2021-01-01,07:00,Kuala Lumpur,Anak Bukit,1
2021-01-01,07:00,Kuala Lumpur,Arau,3
2021-01-01,07:00,Kuala Lumpur,Bagan Serai,1
2021-01-01,07:00,Kuala Lumpur,Gurun,2
2021-01-01,07:00,Kuala Lumpur,Parit Buntar,1
2021-01-01,07:00,Kuala Lumpur,Sungai Petani,1
2021-01-01,07:00,Kuala Lumpur,Sungai Siput,3
2021-01-01,07:00,Kuala Lumpur,Taiping,5
2021-01-01,07:00,Sungai Buloh,Alor Setar,7
2021-01-01,07:00,Sungai Buloh,Anak Bukit,1
2021-01-01,07:00,Sungai Buloh,Arau,7
2021-01-01,07:00,Sungai Buloh,Bagan Serai,6
2021-01-01,07:00,Sungai Buloh,Batu Gajah,2
2021-01-01,07:00,Sungai Buloh,Gurun,2
2021-01-01,07:00,Sungai Buloh,Ipoh,2
2021-01-01,07:00,Sungai Buloh,Kuala Kangsar,3
2021-01-01,07:00,Sungai Buloh,Parit Buntar,4
2021-01-01,07:00,Sungai Buloh,Sungai Petani,7
2021-01-01,07:00,Sungai Buloh,Sungai Siput,1
2021-01-01,07:00,Sungai Buloh,Taiping,11
2021-01-01,07:00,Sungai Buloh,Tapah Road,2
2021-01-01,07:00,Sungai Buloh,Tasek Gelugor,2
2021-01-01,07:00,Tapah Road,KL Sentral,1
2021-01-01,08:00,Batang Melaka,Anak Bukit,2
2021-01-01,08:00,Batang Melaka,Parit Buntar,5
2021-01-01,08:00,Batang Melaka,Pulau Sebang (Tampin),1
2021-01-01,08:00,Batang Melaka,Sungai Petani,14
2021-01-01,08:00,Batang Melaka,Tanjong Malim,1
2021-01-01,08:00,Batu Gajah,KL Sentral,24
2021-01-01,08:00,Batu Gajah,Kepong Sentral,1
2021-01-01,08:00,Batu Gajah,Kuala Lumpur,1
2021-01-01,08:00,Batu Gajah,Rawang,2
2021-01-01,08:00,Batu Gajah,Sungai Buloh,2
2021-01-01,08:00,Batu Gajah,Tanjong Malim,2
2021-01-01,08:00,Bukit Mertajam,Gemas,2
2021-01-01,08:00,Bukit Mertajam,Ipoh,1
2021-01-01,08:00,Bukit Mertajam,KL Sentral,18
2021-01-01,08:00,Bukit Mertajam,Kampar,3
2021-01-01,08:00,Bukit Mertajam,Pulau Sebang (Tampin),2
2021-01-01,08:00,Butterworth,Batang Melaka,4
2021-01-01,08:00,Butterworth,Batu Gajah,2
2021-01-01,08:00,Butterworth,Gemas,3
2021-01-01,08:00,Butterworth,Ipoh,3
2021-01-01,08:00,Butterworth,KL Sentral,12
2021-01-01,08:00,Butterworth,Kampar,3
2021-01-01,08:00,Butterworth,Kuala Kangsar,2
2021-01-01,08:00,Butterworth,Pulau Sebang (Tampin),5
2021-01-01,08:00,Butterworth,Seremban,6
2021-01-01,08:00,Butterworth,Taiping,2
2021-01-01,08:00,Gemas,Alor Setar,2
2021-01-01,08:00,Gemas,Arau,2
2021-01-01,08:00,Gemas,Bandar Tasek Selatan,5
2021-01-01,08:00,Gemas,Batu Gajah,1
2021-01-01,08:00,Gemas,Ipoh,1
2021-01-01,08:00,Gemas,KL Sentral,15
2021-01-01,08:00,Gemas,Kajang,1
2021-01-01,08:00,Gemas,Kuala Lumpur,1
2021-01-01,08:00,Gemas,Parit Buntar,1
2021-01-01,08:00,Gemas,Pulau Sebang (Tampin),4
2021-01-01,08:00,Gemas,Rawang,2
2021-01-01,08:00,Gemas,Seremban,5
2021-01-01,08:00,Gemas,Sungai Buloh,1
2021-01-01,08:00,Gemas,Sungai Petani,1
2021-01-01,08:00,Gemas,Taiping,1
2021-01-01,08:00,Ipoh,KL Sentral,86
2021-01-01,08:00,Ipoh,Kampar,1
2021-01-01,08:00,Ipoh,Kepong Sentral,4
2021-01-01,08:00,Ipoh,Kuala Lumpur,5
2021-01-01,08:00,Ipoh,Rawang,10
2021-01-01,08:00,Ipoh,Slim River,3
2021-01-01,08:00,Ipoh,Sungai Buloh,16
2021-01-01,08:00,Ipoh,Tanjong Malim,6
2021-01-01,08:00,Ipoh,Tapah Road,1
2021-01-01,08:00,KL Sentral,Batu Gajah,44
2021-01-01,08:00,KL Sentral,Bukit Mertajam,29
2021-01-01,08:00,KL Sentral,Butterworth,114
2021-01-01,08:00,KL Sentral,Ipoh,187
2021-01-01,08:00,KL Sentral,Kampar,14
2021-01-01,08:00,KL Sentral,Kuala Kangsar,7
2021-01-01,08:00,KL Sentral,Rawang,1
2021-01-01,08:00,KL Sentral,Slim River,4
2021-01-01,08:00,KL Sentral,Sungkai,5
2021-01-01,08:00,KL Sentral,Taiping,38
2021-01-01,08:00,KL Sentral,Tanjong Malim,1
2021-01-01,08:00,KL Sentral,Tapah Road,15
2021-01-01,08:00,Kuala Lumpur,Bukit Mertajam,5
2021-01-01,08:00,Kuala Lumpur,Butterworth,4
2021-01-01,08:00,Kuala Lumpur,Ipoh,9
2021-01-01,08:00,Kuala Lumpur,Slim River,2
2021-01-01,08:00,Kuala Lumpur,Taiping,3
2021-01-01,08:00,Pulau Sebang (Tampin),Alor Setar,4
2021-01-01,08:00,Pulau Sebang (Tampin),Arau,1
2021-01-01,08:00,Pulau Sebang (Tampin),Bandar Tasek Selatan,1
2021-01-01,08:00,Pulau Sebang (Tampin),Batu Gajah,1
2021-01-01,08:00,Pulau Sebang (Tampin),Ipoh,1
2021-01-01,08:00,Pulau Sebang (Tampin),KL Sentral,4
2021-01-01,08:00,Pulau Sebang (Tampin),Kampar,3
2021-01-01,08:00,Pulau Sebang (Tampin),Padang Besar,3
2021-01-01,08:00,Pulau Sebang (Tampin),Rawang,1
2021-01-01,08:00,Pulau Sebang (Tampin),Seremban,2
2021-01-01,08:00,Pulau Sebang (Tampin),Sungai Petani,3
2021-01-01,08:00,Pulau Sebang (Tampin),Taiping,3
2021-01-01,08:00,Pulau Sebang (Tampin),Tanjong Malim,3
2021-01-01,08:00,Taiping,Bandar Tasek Selatan,1
2021-01-01,08:00,Taiping,Batang Melaka,3
2021-01-01,08:00,Taiping,Batu Gajah,1
2021-01-01,08:00,Taiping,Ipoh,3
2021-01-01,08:00,Taiping,KL Sentral,19
2021-01-01,08:00,Taiping,Kajang,4
2021-01-01,08:00,Taiping,Seremban,6
2021-01-01,08:00,Tanjong Malim,Anak Bukit,1
2021-01-01,08:00,Tanjong Malim,Arau,6
2021-01-01,08:00,Tanjong Malim,Batu Gajah,2
2021-01-01,08:00,Tanjong Malim,Gurun,3
2021-01-01,08:00,Tanjong Malim,KL Sentral,1
2021-01-01,08:00,Tanjong Malim,Kampar,1
2021-01-01,08:00,Tanjong Malim,Kuala Kangsar,1
2021-01-01,08:00,Tanjong Malim,Parit Buntar,1
2021-01-01,08:00,Tanjong Malim,Sungai Petani,4
2021-01-01,08:00,Tanjong Malim,Taiping,7
2021-01-01,08:00,Tanjong Malim,Tasek Gelugor,5
2021-01-01,09:00,Arau,Batu Gajah,1
2021-01-01,09:00,Arau,Ipoh,11
2021-01-01,09:00,Arau,KL Sentral,19
2021-01-01,09:00,Arau,Kuala Kangsar,1
2021-01-01,09:00,Arau,Kuala Lumpur,6
2021-01-01,09:00,Arau,Sungai Petani,2
2021-01-01,09:00,Arau,Taiping,2
2021-01-01,09:00,Batu Gajah,Bandar Tasek Selatan,2
2021-01-01,09:00,Batu Gajah,Gemas,2
2021-01-01,09:00,Batu Gajah,Gurun,1
2021-01-01,09:00,Batu Gajah,Kajang,7
2021-01-01,09:00,Batu Gajah,Seremban,1
2021-01-01,09:00,Batu Gajah,Sungai Petani,4
2021-01-01,09:00,Bukit Mertajam,Batu Gajah,2
2021-01-01,09:00,Bukit Mertajam,Ipoh,3
2021-01-01,09:00,Bukit Mertajam,KL Sentral,14
2021-01-01,09:00,Bukit Mertajam,Kampar,1
2021-01-01,09:00,Bukit Mertajam,Kuala Lumpur,1
2021-01-01,09:00,Bukit Mertajam,Taiping,1
2021-01-01,09:00,Butterworth,Batu Gajah,1
2021-01-01,09:00,Butterworth,Ipoh,2
2021-01-01,09:00,Butterworth,KL Sentral,20
2021-01-01,09:00,Butterworth,Kampar,1
2021-01-01,09:00,Butterworth,Kuala Kangsar,1
2021-01-01,09:00,Butterworth,Taiping,1
2021-01-01,09:00,Ipoh,Alor Setar,7
2021-01-01,09:00,Ipoh,Anak Bukit,1
2021-01-01,09:00,Ipoh,Arau,1
2021-01-01,09:00,Ipoh,Gemas,5
2021-01-01,09:00,Ipoh,KL Sentral,5
2021-01-01,09:00,Ipoh,Kajang,1
2021-01-01,09:00,Ipoh,Nibong Tebal,1
2021-01-01,09:00,Ipoh,Parit Buntar,5
2021-01-01,09:00,Ipoh,Pulau Sebang (Tampin),6
2021-01-01,09:00,Ipoh,Seremban,10
2021-01-01,09:00,Ipoh,Sungai Petani,2
2021-01-01,09:00,Ipoh,Taiping,1
2021-01-01,09:00,Ipoh,Tasek Gelugor,2
2021-01-01,09:00,KL Sentral,Alor Setar,81
2021-01-01,09:00,KL Sentral,Arau,65
2021-01-01,09:00,KL Sentral,Batu Gajah,2
2021-01-01,09:00,KL Sentral,Ipoh,12
2021-01-01,09:00,KL Sentral,Kampar,2
2021-01-01,09:00,KL Sentral,Kuala Kangsar,9
2021-01-01,09:00,KL Sentral,Padang Besar,9
2021-01-01,09:00,KL Sentral,Sungai Petani,76
2021-01-01,09:00,KL Sentral,Taiping,21
2021-01-01,09:00,Kajang,Anak Bukit,1
2021-01-01,09:00,Kajang,Arau,11
2021-01-01,09:00,Kajang,Batu Gajah,1
2021-01-01,09:00,Kajang,Gurun,2
2021-01-01,09:00,Kajang,Ipoh,4
2021-01-01,09:00,Kajang,Kampar,2
2021-01-01,09:00,Kajang,Kuala Kangsar,2
2021-01-01,09:00,Kajang,Parit Buntar,2
2021-01-01,09:00,Kajang,Sungai Petani,2
2021-01-01,09:00,Kajang,Tapah Road,4
2021-01-01,09:00,Kampar,KL Sentral,14
2021-01-01,09:00,Kampar,Rawang,1
2021-01-01,09:00,Kampar,Sungai Buloh,3
2021-01-01,09:00,Kampar,Sungai Petani,2
2021-01-01,09:00,Kepong Sentral,Batu Gajah,1
2021-01-01,09:00,Kepong Sentral,Ipoh,6
2021-01-01,09:00,Kuala Kangsar,Ipoh,1
2021-01-01,09:00,Kuala Kangsar,KL Sentral,8
2021-01-01,09:00,Kuala Kangsar,Kajang,1
2021-01-01,09:00,Kuala Kangsar,Pulau Sebang (Tampin),2
2021-01-01,09:00,Kuala Lumpur,Alor Setar,5
2021-01-01,09:00,Kuala Lumpur,Arau,6
2021-01-01,09:00,Kuala Lumpur,Batu Gajah,1
2021-01-01,09:00,Kuala Lumpur,Sungai Petani,3
2021-01-01,09:00,Padang Besar,KL Sentral,2
2021-01-01,09:00,Padang Besar,Kampar,1
2021-01-01,09:00,Padang Besar,Kuala Kangsar,1
2021-01-01,09:00,Padang Besar,Taiping,2
2021-01-01,09:00,Rawang,Batu Gajah,1
2021-01-01,09:00,Rawang,Ipoh,8
2021-01-01,09:00,Rawang,Slim River,1
2021-01-01,09:00,Seremban,Alor Setar,1
2021-01-01,09:00,Seremban,Arau,2
2021-01-01,09:00,Seremban,Batu Gajah,2
2021-01-01,09:00,Seremban,Gurun,7
2021-01-01,09:00,Seremban,Ipoh,3
2021-01-01,09:00,Seremban,KL Sentral,1
2021-01-01,09:00,Seremban,Kampar,2
2021-01-01,09:00,Seremban,Kuala Kangsar,2
2021-01-01,09:00,Seremban,Parit Buntar,1
2021-01-01,09:00,Seremban,Taiping,3
2021-01-01,09:00,Seremban,Tanjong Malim,1
2021-01-01,09:00,Seremban,Tapah Road,2
2021-01-01,09:00,Seremban,Tasek Gelugor,3
2021-01-01,09:00,Slim River,KL Sentral,5
2021-01-01,09:00,Sungai Buloh,Batu Gajah,4
2021-01-01,09:00,Sungai Buloh,Ipoh,18
2021-01-01,09:00,Sungai Buloh,Kampar,5
2021-01-01,09:00,Sungai Buloh,Slim River,1
2021-01-01,09:00,Sungai Buloh,Sungkai,1
2021-01-01,09:00,Sungai Buloh,Tanjong Malim,1
2021-01-01,09:00,Sungai Buloh,Tapah Road,2
2021-01-01,09:00,Sungai Siput,Alor Setar,7
2021-01-01,09:00,Sungai Siput,Anak Bukit,1
2021-01-01,09:00,Sungai Siput,Nibong Tebal,1
2021-01-01,09:00,Sungai Siput,Sungai Petani,1
2021-01-01,09:00,Sungai Siput,Taiping,1
2021-01-01,09:00,Sungkai,KL Sentral,6
2021-01-01,09:00,Sungkai,Kepong Sentral,1
2021-01-01,09:00,Sungkai,Kuala Lumpur,1
2021-01-01,09:00,Sungkai,Sungai Buloh,1
2021-01-01,09:00,Sungkai,Tanjong Malim,1
2021-01-01,09:00,Tanjong Malim,KL Sentral,9
2021-01-01,09:00,Tanjong Malim,Sungai Buloh,1
2021-01-01,09:00,Tapah Road,Alor Setar,1
2021-01-01,09:00,Tapah Road,Anak Bukit,3
2021-01-01,09:00,Tapah Road,Arau,3
2021-01-01,09:00,Tapah Road,KL Sentral,6
2021-01-01,09:00,Tapah Road,Parit Buntar,1
2021-01-01,09:00,Tapah Road,Sungai Buloh,2
2021-01-01,09:00,Tapah Road,Sungai Petani,2
2021-01-01,09:00,Tapah Road,Tasek Gelugor,1
2021-01-01,10:00,Alor Setar,Batu Gajah,5
2021-01-01,10:00,Alor Setar,Ipoh,13
2021-01-01,10:00,Alor Setar,KL Sentral,36
2021-01-01,10:00,Alor Setar,Kuala Kangsar,1
2021-01-01,10:00,Alor Setar,Kuala Lumpur,4
2021-01-01,10:00,Alor Setar,Taiping,8
2021-01-01,10:00,Bagan Serai,Anak Bukit,1
2021-01-01,10:00,Bandar Tasek Selatan,Batu Gajah,2
2021-01-01,10:00,Bandar Tasek Selatan,Ipoh,4
2021-01-01,10:00,Bandar Tasek Selatan,Kuala Kangsar,2
2021-01-01,10:00,Bandar Tasek Selatan,Tanjong Malim,3
2021-01-01,10:00,Batu Gajah,Bukit Mertajam,1
2021-01-01,10:00,Batu Gajah,Butterworth,4
2021-01-01,10:00,Batu Gajah,Ipoh,1
2021-01-01,10:00,Batu Gajah,Taiping,1
2021-01-01,10:00,Ipoh,Bukit Mertajam,5
2021-01-01,10:00,Ipoh,Butterworth,4
2021-01-01,10:00,Ipoh,Taiping,6
2021-01-01,10:00,KL Sentral,Alor Setar,11
2021-01-01,10:00,KL Sentral,Anak Bukit,7
2021-01-01,10:00,KL Sentral,Arau,22
2021-01-01,10:00,KL Sentral,Gurun,7
2021-01-01,10:00,KL Sentral,Kuala Kangsar,7
2021-01-01,10:00,KL Sentral,Padang Besar,1
2021-01-01,10:00,KL Sentral,Padang Rengas,1
2021-01-01,10:00,KL Sentral,Parit Buntar,19
2021-01-01,10:00,KL Sentral,Sungai Petani,28
2021-01-01,10:00,KL Sentral,Taiping,25
2021-01-01,10:00,KL Sentral,Tasek Gelugor,5
2021-01-01,10:00,Kampar,Bukit Mertajam,1
2021-01-01,10:00,Kampar,Butterworth,10
2021-01-01,10:00,Kampar,Ipoh,2
2021-01-01,10:00,Kampar,KL Sentral,3
2021-01-01,10:00,Kampar,Pulau Sebang (Tampin),1
2021-01-01,10:00,Kampar,Seremban,1
2021-01-01,10:00,Kampar,Taiping,2
2021-01-01,10:00,Kuala Kangsar,Alor Setar,1
2021-01-01,10:00,Kuala Kangsar,Arau,1
2021-01-01,10:00,Kuala Kangsar,Gurun,1
2021-01-01,10:00,Kuala Kangsar,KL Sentral,3
2021-01-01,10:00,Kuala Kangsar,Parit Buntar,3
2021-01-01,10:00,Kuala Kangsar,Tasek Gelugor,1
2021-01-01,10:00,Kuala Lumpur,Anak Bukit,1
2021-01-01,10:00,Kuala Lumpur,Arau,2
2021-01-01,10:00,Kuala Lumpur,Sungai Petani,6
2021-01-01,10:00,Parit Buntar,Alor Setar,4
2021-01-01,10:00,Parit Buntar,Anak Bukit,1
2021-01-01,10:00,Parit Buntar,Arau,4
2021-01-01,10:00,Parit Buntar,Padang Besar,1
2021-01-01,10:00,Parit Buntar,Sungai Petani,2
2021-01-01,10:00,Parit Buntar,Tasek Gelugor,2
2021-01-01,10:00,Rawang,KL Sentral,6
2021-01-01,10:00,Slim River,Batu Gajah,1
2021-01-01,10:00,Slim River,Ipoh,1
2021-01-01,10:00,Sungai Petani,Batu Gajah,6
2021-01-01,10:00,Sungai Petani,Ipoh,15
2021-01-01,10:00,Sungai Petani,KL Sentral,40
2021-01-01,10:00,Sungai Petani,Kuala Kangsar,5
2021-01-01,10:00,Sungai Petani,Taiping,4
2021-01-01,10:00,Sungkai,Ipoh,3
2021-01-01,10:00,Taiping,Alor Setar,8
2021-01-01,10:00,Taiping,Arau,6
2021-01-01,10:00,Taiping,Batu Gajah,1
2021-01-01,10:00,Taiping,Ipoh,4
2021-01-01,10:00,Taiping,KL Sentral,12
2021-01-01,10:00,Taiping,Parit Buntar,3
2021-01-01,10:00,Taiping,Sungai Petani,8
2021-01-01,10:00,Taiping,Tasek Gelugor,1
2021-01-01,10:00,Tanjong Malim,Batu Gajah,1
2021-01-01,10:00,Tanjong Malim,Ipoh,3
2021-01-01,10:00,Tapah Road,Ipoh,2
2021-01-01,11:00,Batu Gajah,Alor Setar,1
2021-01-01,11:00,Batu Gajah,Arau,10
2021-01-01,11:00,Batu Gajah,KL Sentral,7
2021-01-01,11:00,Batu Gajah,Kuala Lumpur,1
2021-01-01,11:00,Batu Gajah,Padang Besar,1
2021-01-01,11:00,Batu Gajah,Sungai Petani,4
2021-01-01,11:00,Gurun,Alor Setar,8
2021-01-01,11:00,Gurun,Arau,1
2021-01-01,11:00,Ipoh,Alor Setar,8
2021-01-01,11:00,Ipoh,Arau,2
2021-01-01,11:00,Ipoh,KL Sentral,5
2021-01-01,11:00,Ipoh,Kampar,1
2021-01-01,11:00,Ipoh,Kuala Kangsar,1
2021-01-01,11:00,Ipoh,Padang Besar,2
2021-01-01,11:00,Ipoh,Sungai Petani,4
2021-01-01,11:00,KL Sentral,Batu Gajah,5
2021-01-01,11:00,KL Sentral,Bukit Mertajam,22
2021-01-01,11:00,KL Sentral,Butterworth,59
2021-01-01,11:00,KL Sentral,Ipoh,27
2021-01-01,11:00,KL Sentral,Kampar,3
2021-01-01,11:00,KL Sentral,Kuala Kangsar,10
2021-01-01,11:00,KL Sentral,Kuala Lumpur,1
2021-01-01,11:00,KL Sentral,Taiping,57
2021-01-01,11:00,Kampar,Alor Setar,2
2021-01-01,11:00,Kampar,KL Sentral,1
2021-01-01,11:00,Kampar,Taiping,1
2021-01-01,11:00,Kuala Kangsar,Bukit Mertajam,1
2021-01-01,11:00,Kuala Kangsar,Butterworth,2
2021-01-01,11:00,Kuala Lumpur,Bukit Mertajam,2
2021-01-01,11:00,Kuala Lumpur,Butterworth,2
2021-01-01,11:00,Kuala Lumpur,Ipoh,3
2021-01-01,11:00,Kuala Lumpur,Kuala Kangsar,3
2021-01-01,11:00,Kuala Lumpur,Taiping,3
2021-01-01,11:00,Rawang,Alor Setar,3
2021-01-01,11:00,Rawang,Anak Bukit,1
2021-01-01,11:00,Rawang,Arau,9
2021-01-01,11:00,Rawang,Parit Buntar,1
2021-01-01,11:00,Rawang,Sungai Petani,1
2021-01-01,11:00,Rawang,Taiping,7
2021-01-01,11:00,Rawang,Tasek Gelugor,2
2021-01-01,11:00,Sungai Buloh,Alor Setar,1
2021-01-01,11:00,Sungai Buloh,Anak Bukit,2
2021-01-01,11:00,Sungai Buloh,Arau,3
2021-01-01,11:00,Sungai Buloh,Gurun,5
2021-01-01,11:00,Sungai Buloh,Parit Buntar,1
2021-01-01,11:00,Sungai Buloh,Sungai Petani,5
2021-01-01,11:00,Sungai Buloh,Taiping,2
2021-01-01,11:00,Sungai Petani,Alor Setar,22
2021-01-01,11:00,Sungai Petani,Anak Bukit,2
2021-01-01,11:00,Sungai Petani,Arau,9
2021-01-01,11:00,Sungai Petani,Padang Besar,4
2021-01-01,11:00,Taiping,Batu Gajah,2
2021-01-01,11:00,Taiping,Butterworth,1
2021-01-01,11:00,Taiping,Ipoh,2
2021-01-01,11:00,Taiping,KL Sentral,12
2021-01-01,11:00,Tanjong Malim,Anak Bukit,3
2021-01-01,11:00,Tanjong Malim,Arau,1
2021-01-01,11:00,Tanjong Malim,Taiping,1
2021-01-01,11:00,Tasek Gelugor,Alor Setar,4
2021-01-01,11:00,Tasek Gelugor,Arau,2
2021-01-01,11:00,Tasek Gelugor,Padang Besar,6
2021-01-01,11:00,Tasek Gelugor,Sungai Petani,1
2021-01-01,12:00,Alor Setar,Arau,1
2021-01-01,12:00,Alor Setar,Padang Besar,4
2021-01-01,12:00,Anak Bukit,Arau,1
2021-01-01,12:00,Anak Bukit,Padang Besar,2
2021-01-01,12:00,Bandar Tasek Selatan,Batang Melaka,4
2021-01-01,12:00,Bandar Tasek Selatan,Gemas,9
2021-01-01,12:00,Bandar Tasek Selatan,Pulau Sebang (Tampin),1
2021-01-01,12:00,Batu Gajah,Anak Bukit,2
2021-01-01,12:00,Batu Gajah,Arau,2
2021-01-01,12:00,Batu Gajah,Ipoh,1
2021-01-01,12:00,Batu Gajah,Parit Buntar,1
2021-01-01,12:00,Batu Gajah,Sungai Petani,2
2021-01-01,12:00,Batu Gajah,Tasek Gelugor,1
2021-01-01,12:00,Ipoh,KL Sentral,14
2021-01-01,12:00,KL Sentral,Batang Melaka,4
2021-01-01,12:00,KL Sentral,Gemas,16
2021-01-01,12:00,KL Sentral,Pulau Sebang (Tampin),3
2021-01-01,12:00,Kajang,Gemas,6
2021-01-01,12:00,Kajang,Pulau Sebang (Tampin),2
2021-01-01,12:00,Kajang,Seremban,1
2021-01-01,12:00,Kampar,Alor Setar,1
2021-01-01,12:00,Kampar,Anak Bukit,1
2021-01-01,12:00,Kampar,Sungai Petani,1
2021-01-01,12:00,Kampar,Tasek Gelugor,1
2021-01-01,12:00,Kuala Kangsar,KL Sentral,6
2021-01-01,12:00,Kuala Kangsar,Kampar,1
2021-01-01,12:00,Kuala Lumpur,Gemas,1
2021-01-01,12:00,Taiping,Arau,5
2021-01-01,12:00,Taiping,Sungai Petani,2
2021-01-01,12:00,Tapah Road,Alor Setar,3
2021-01-01,12:00,Tapah Road,Gurun,1
2021-01-01,12:00,Tapah Road,Taiping,4
2021-01-01,13:00,Arau,Alor Setar,9
2021-01-01,13:00,Arau,Ipoh,1
2021-01-01,13:00,Arau,KL Sentral,15
2021-01-01,13:00,Arau,Kampar,2
2021-01-01,13:00,Arau,Kuala Kangsar,1
2021-01-01,13:00,Arau,Sungai Petani,11
2021-01-01,13:00,Arau,Taiping,2
2021-01-01,13:00,Batu Gajah,Bukit Mertajam,2
2021-01-01,13:00,Batu Gajah,Butterworth,1
2021-01-01,13:00,Batu Gajah,Ipoh,2
2021-01-01,13:00,Bukit Mertajam,Ipoh,3
2021-01-01,13:00,Bukit Mertajam,KL Sentral,20
2021-01-01,13:00,Bukit Mertajam,Kuala Kangsar,1
2021-01-01,13:00,Butterworth,Batu Gajah,4
2021-01-01,13:00,Butterworth,Ipoh,2
2021-01-01,13:00,Butterworth,KL Sentral,27
2021-01-01,13:00,Butterworth,Kampar,3
2021-01-01,13:00,Butterworth,Kuala Kangsar,4
2021-01-01,13:00,Butterworth,Taiping,1
2021-01-01,13:00,Ipoh,Alor Setar,3
2021-01-01,13:00,Ipoh,Anak Bukit,3
2021-01-01,13:00,Ipoh,Arau,2
2021-01-01,13:00,Ipoh,Bukit Mertajam,3
2021-01-01,13:00,Ipoh,Butterworth,6
2021-01-01,13:00,Ipoh,Parit Buntar,2
2021-01-01,13:00,Ipoh,Sungai Petani,5
2021-01-01,13:00,Ipoh,Taiping,5
2021-01-01,13:00,Kampar,Bukit Mertajam,1
2021-01-01,13:00,Kampar,KL Sentral,1
2021-01-01,13:00,Kuala Kangsar,Alor Setar,4
2021-01-01,13:00,Kuala Kangsar,Anak Bukit,2
2021-01-01,13:00,Kuala Kangsar,Arau,1
2021-01-01,13:00,Kuala Kangsar,Sungai Petani,2
2021-01-01,13:00,Padang Besar,KL Sentral,7
2021-01-01,13:00,Padang Besar,Sungai Petani,4
2021-01-01,13:00,Seremban,Gemas,11
2021-01-01,13:00,Seremban,Pulau Sebang (Tampin),3
2021-01-01,13:00,Sungai Petani,Alor Setar,4
2021-01-01,13:00,Sungai Petani,Arau,2
2021-01-01,13:00,Sungai Petani,Padang Besar,2
2021-01-01,14:00,Alor Setar,Arau,3
2021-01-01,14:00,Alor Setar,KL Sentral,13
2021-01-01,14:00,Alor Setar,Kuala Kangsar,2
2021-01-01,14:00,Alor Setar,Kuala Lumpur,2
2021-01-01,14:00,Alor Setar,Sungai Petani,3
