date,time,origin,destination,ridership
2025-01-01,05:00,Gua Musang,Tumpat,3
2025-01-01,05:00,Tanah Merah,Kuala Lipis,3
2025-01-01,05:00,Tanah Merah,Temangan,3
2025-01-01,05:00,Tanah Merah,Manek Urai,1
2025-01-01,05:00,Tanah Merah,Dabong,3
2025-01-01,05:00,Layang Layang,JB Sentral,3
2025-01-01,05:00,Temangan,Krai,2
2025-01-01,05:00,Sungai Sirian,Pasir Mas,1
2025-01-01,05:00,Krai,Dabong,11
2025-01-01,05:00,Limau Kasturi,Tanah Merah,1
2025-01-01,06:00,Kuala Lipis,Gua Musang,1
2025-01-01,06:00,Kuala Lipis,Tanah Merah,2
2025-01-01,06:00,Kuala Lipis,Wakaf Bharu,4
2025-01-01,06:00,Kuala Lipis,Pasir Mas,3
2025-01-01,06:00,Bahau,Kluang,2
2025-01-01,06:00,Bahau,Gemas,1
2025-01-01,06:00,Bahau,JB Sentral,18
2025-01-01,06:00,Bahau,Kulai,1
2025-01-01,06:00,Bahau,Segamat,2
2025-01-01,06:00,Bahau,Kempas Baru,1
2025-01-01,06:00,Bertam Baru,Wakaf Bharu,2
2025-01-01,06:00,Bertam,To Uban,2
2025-01-01,06:00,Manek Urai,Kuala Lipis,3
2025-01-01,06:00,Manek Urai,Dabong,1
2025-01-01,06:00,Sg Mengkuang Baru,Dabong,1
2025-01-01,06:00,Sungai Tasin,Wakaf Bharu,5
2025-01-01,06:00,Sri Jaya,Tanah Merah,1
2025-01-01,06:00,Sri Jaya,Krai,1
2025-01-01,07:00,Merapoh,Tumpat,1
2025-01-01,07:00,Gemas,JB Sentral,4
2025-01-01,07:00,Gemas,Kluang,1
2025-01-01,07:00,Gemas,Kempas Baru,1
2025-01-01,07:00,Gua Musang,Pasir Mas,1
2025-01-01,07:00,Tumpat,Gua Musang,2
2025-01-01,07:00,Tumpat,Tanah Merah,1
2025-01-01,07:00,Dabong,Pahi,1
2025-01-01,07:00,Dabong,Krai,8
2025-01-01,07:00,Dabong,Tanah Merah,3
2025-01-01,07:00,Wakaf Bharu,Krai,10
2025-01-01,07:00,Wakaf Bharu,Tanah Merah,3
2025-01-01,07:00,Wakaf Bharu,Gua Musang,5
2025-01-01,07:00,Wakaf Bharu,Bertam Baru,1
2025-01-01,07:00,Dabong,Bertam Baru,1
2025-01-01,07:00,Pasir Mas,Temangan,1
2025-01-01,07:00,Pasir Mas,Krai,6
2025-01-01,07:00,Pasir Mas,Tanah Merah,1
2025-01-01,07:00,Butterworth,Hat Yai,106
2025-01-01,07:00,Kuala Gris,Krai,2
2025-01-01,07:00,Kuala Gris,Pahi,1
2025-01-01,07:00,Bukit Mertajam,Hat Yai,10
2025-01-01,08:00,Segamat,Kluang,8
2025-01-01,08:00,Segamat,JB Sentral,22
2025-01-01,08:00,Segamat,Kulai,2
2025-01-01,08:00,Tanah Merah,Krai,1
2025-01-01,08:00,Tanah Merah,Bertam Baru,1
2025-01-01,08:00,Kampung Baru Bukit Abu,Krai,3
2025-01-01,08:00,Tanah Merah,Dabong,1
2025-01-01,08:00,Tanah Merah,Gua Musang,2
2025-01-01,08:00,Ulu Temiang,Krai,1
2025-01-01,08:00,Temangan,Gua Musang,2
2025-01-01,08:00,Sg Mengkuang Baru,Wakaf Bharu,4
2025-01-01,08:00,Sungai Petani,Hat Yai,3
2025-01-01,08:00,Bertam Baru,Gua Musang,3
2025-01-01,08:00,JB Sentral,Kluang,16
2025-01-01,08:00,JB Sentral,Bekok,2
2025-01-01,08:00,JB Sentral,Kulai,1
2025-01-01,08:00,JB Sentral,Gemas,14
2025-01-01,08:00,JB Sentral,Layang Layang,2
2025-01-01,08:00,JB Sentral,Labis,2
2025-01-01,08:00,JB Sentral,Segamat,6
2025-01-01,08:00,JB Sentral,Rengam,1
2025-01-01,08:00,JB Sentral,Paloh,4
2025-01-01,08:00,Manek Urai,Krai,7
2025-01-01,08:00,Manek Urai,Pasir Mas,5
2025-01-01,08:00,Krai,Bertam Baru,1
2025-01-01,08:00,Krai,Manek Urai,1
2025-01-01,08:00,Krai,Gua Musang,5
2025-01-01,08:00,Pahi,Krai,2
2025-01-01,08:00,Kempas Baru,Layang Layang,4
2025-01-01,08:00,Kempas Baru,Gemas,3
2025-01-01,08:00,Kempas Baru,Segamat,1
2025-01-01,08:00,Kempas Baru,Kluang,101
2025-01-01,08:00,Krai,Pasir Mas,26
2025-01-01,08:00,Krai,Bunut Susu,4
2025-01-01,08:00,Krai,Tumpat,9
2025-01-01,08:00,Krai,Wakaf Bharu,3
2025-01-01,09:00,Alor Setar,Hat Yai,4
2025-01-01,09:00,Kulai,Kluang,17
2025-01-01,09:00,Kulai,Gemas,5
2025-01-01,09:00,Kulai,Bekok,1
2025-01-01,09:00,Kulai,Segamat,1
2025-01-01,09:00,Temangan,Tanah Merah,3
2025-01-01,09:00,Temangan,Tumpat,1
2025-01-01,09:00,Gemas,Kemayan,11
2025-01-01,09:00,Gemas,Mentakab,2
2025-01-01,09:00,Gemas,Kuala Lipis,1
2025-01-01,09:00,Gemas,Layang Layang,1
2025-01-01,09:00,Gemas,Kempas Baru,3
2025-01-01,09:00,Gemas,Kluang,10
2025-01-01,09:00,Gemas,JB Sentral,6
2025-01-01,09:00,Gemas,Segamat,4
2025-01-01,09:00,Tanah Merah,Tumpat,57
2025-01-01,09:00,Tanah Merah,Wakaf Bharu,1
2025-01-01,09:00,Pan Malayan,Merapoh,8
2025-01-01,09:00,Arau,Hat Yai,2
2025-01-01,10:00,Kluang,Kulai,1
2025-01-01,10:00,Kluang,Kempas Baru,3
2025-01-01,10:00,Kluang,JB Sentral,59
2025-01-01,10:00,Tumpat,Tanah Merah,1
2025-01-01,10:00,Tumpat,Krai,1
2025-01-01,10:00,Tumpat,Wakaf Bharu,1
2025-01-01,10:00,Tumpat,Manek Urai,1
2025-01-01,10:00,Rengam,Kluang,1
2025-01-01,10:00,Gua Musang,Kuala Lipis,4
2025-01-01,10:00,Tumpat,Kuala Gris,1
2025-01-01,10:00,Segamat,JB Sentral,19
2025-01-01,10:00,Segamat,Kempas Baru,1
2025-01-01,10:00,Segamat,Kluang,1
2025-01-01,10:00,Segamat,Kulai,2
2025-01-01,10:00,Wakaf Bharu,Pasir Mas,1
2025-01-01,10:00,Wakaf Bharu,Krai,5
2025-01-01,10:00,Wakaf Bharu,Tanah Merah,2
2025-01-01,10:00,Wakaf Bharu,Ulu Temiang,2
2025-01-01,10:00,Wakaf Bharu,Dabong,9
2025-01-01,10:00,Wakaf Bharu,Manek Urai,1
2025-01-01,10:00,Kuala Lipis,Kuala Krau,2
2025-01-01,10:00,Kuala Lipis,Mentakab,9
2025-01-01,10:00,Kuala Lipis,Jerantut,2
2025-01-01,10:00,Kuala Lipis,Bahau,3
2025-01-01,10:00,Bahau,Triang,5
2025-01-01,10:00,Bahau,Kemayan,22
2025-01-01,10:00,Bahau,Kuala Krau,1
2025-01-01,10:00,Bahau,Mentakab,1
2025-01-01,10:00,Bahau,Mela,1
2025-01-01,10:00,Bahau,Kuala Lipis,5
2025-01-01,10:00,Merapoh,Kuala Lipis,3
2025-01-01,10:00,Kluang,Segamat,2
2025-01-01,10:00,Kluang,Labis,3
2025-01-01,10:00,Kluang,Gemas,13
2025-01-01,10:00,Labis,Kempas Baru,1
2025-01-01,10:00,Labis,JB Sentral,4
2025-01-01,10:00,Labis,Kluang,1
2025-01-01,10:00,Labis,Kulai,3
2025-01-01,10:00,Pasir Mas,Dabong,3
2025-01-01,10:00,Pasir Mas,Krai,2
2025-01-01,10:00,Pasir Mas,Manek Urai,2
2025-01-01,11:00,Krai,Tumpat,2
2025-01-01,11:00,Kulai,JB Sentral,8
2025-01-01,11:00,Bekok,JB Sentral,5
2025-01-01,11:00,Bekok,Kluang,2
2025-01-01,11:00,Kemayan,Triang,1
2025-01-01,11:00,Kemayan,Mentakab,5
2025-01-01,11:00,Paloh,Gemas,2
2025-01-01,11:00,Tanah Merah,Temangan,3
2025-01-01,11:00,Tanah Merah,Dabong,15
2025-01-01,11:00,Tanah Merah,Krai,6
2025-01-01,11:00,Jerantut,Bahau,27
2025-01-01,11:00,Jerantut,Mentakab,8
2025-01-01,11:00,Jerantut,Gemas,1
2025-01-01,11:00,Jerantut,Triang,6
2025-01-01,11:00,Triang,Kuala Lipis,9
2025-01-01,11:00,Triang,Mentakab,3
2025-01-01,11:00,Triang,Mengkarak,1
2025-01-01,11:00,Temangan,Kuala Gris,1
2025-01-01,11:00,Temangan,Krai,1
2025-01-01,11:00,Bekok,Gemas,1
2025-01-01,11:00,Jenderak,Bahau,3
2025-01-01,11:00,Mengkarak,Mentakab,1
2025-01-01,11:00,Paloh,Kluang,1
2025-01-01,11:00,Paloh,Kulai,1
2025-01-01,11:00,Paloh,JB Sentral,7
2025-01-01,11:00,Kuala Krau,Gemas,1
2025-01-01,11:00,Kuala Krau,Mentakab,8
2025-01-01,11:00,Labis,Segamat,1
2025-01-01,11:00,Labis,Gemas,1
2025-01-01,12:00,Krai,Pahi,2
2025-01-01,12:00,Krai,Kampung Baru Bukit Abu,4
2025-01-01,12:00,Krai,Ulu Temiang,2
2025-01-01,12:00,Krai,Kuala Gris,2
2025-01-01,12:00,Krai,Dabong,6
2025-01-01,12:00,Krai,Manek Urai,7
2025-01-01,12:00,Mentakab,Kuala Krau,2
2025-01-01,12:00,Mentakab,Jerantut,4
2025-01-01,12:00,Mentakab,Kuala Lipis,30
2025-01-01,12:00,Pahi,Dabong,2
2025-01-01,12:00,Mentakab,Kemayan,2
2025-01-01,12:00,Mentakab,Bahau,37
2025-01-01,12:00,Padang Besar,Hat Yai,5
2025-01-01,12:00,Kluang,Kempas Baru,4
2025-01-01,12:00,Kluang,JB Sentral,91
2025-01-01,12:00,Kluang,Rengam,1
2025-01-01,12:00,Kluang,Kulai,5
2025-01-01,12:00,Segamat,Gemas,6
2025-01-01,12:00,Rengam,JB Sentral,11
2025-01-01,12:00,Ulu Temiang,Dabong,4
2025-01-01,12:00,Kuala Krau,Kuala Lipis,27
2025-01-01,13:00,Triang,Kemayan,2
2025-01-01,13:00,Triang,Gemas,3
2025-01-01,13:00,Layang Layang,Kempas Baru,4
2025-01-01,13:00,Layang Layang,JB Sentral,12
2025-01-01,13:00,Kemayan,Bahau,20
2025-01-01,13:00,Kemayan,Gemas,13
2025-01-01,13:00,Jerantut,Kuala Lipis,37
2025-01-01,13:00,Jerantut,Mela,3
2025-01-01,13:00,Kulai,JB Sentral,7
2025-01-01,14:00,Krambit,Kuala Lipis,3
2025-01-01,14:00,Bahau,Gemas,6
2025-01-01,14:00,JB Sentral,Layang Layang,2
2025-01-01,14:00,JB Sentral,Paloh,5
2025-01-01,14:00,JB Sentral,Rengam,4
2025-01-01,14:00,JB Sentral,Gemas,11
2025-01-01,14:00,JB Sentral,Labis,5
2025-01-01,14:00,JB Sentral,Bekok,5
2025-01-01,14:00,JB Sentral,Kluang,43
2025-01-01,14:00,JB Sentral,Segamat,9
2025-01-01,14:00,Gua Musang,Dabong,2
2025-01-01,14:00,Gua Musang,Bertam Baru,1
2025-01-01,14:00,Gua Musang,Manek Urai,2
2025-01-01,14:00,Gua Musang,Tumpat,1
2025-01-01,14:00,Gua Musang,Wakaf Bharu,8
2025-01-01,14:00,Gua Musang,Pasir Mas,3
2025-01-01,14:00,Gua Musang,Tanah Merah,3
2025-01-01,14:00,Dabong,Pasir Mas,2
2025-01-01,14:00,Dabong,Tumpat,3
2025-01-01,14:00,Dabong,Wakaf Bharu,7
2025-01-01,14:00,Dabong,Krai,7
2025-01-01,15:00,Kempas Baru,Kluang,6
2025-01-01,15:00,Kempas Baru,Gemas,1
2025-01-01,15:00,Hat Yai,Arau,1
2025-01-01,15:00,Hat Yai,Sungai Petani,5
2025-01-01,15:00,Hat Yai,Bukit Mertajam,28
2025-01-01,15:00,Kempas Baru,Labis,5
2025-01-01,15:00,Hat Yai,Butterworth,99
2025-01-01,15:00,Kempas Baru,Bekok,1
2025-01-01,15:00,Hat Yai,Padang Besar,2
2025-01-01,15:00,Kempas Baru,Segamat,9
2025-01-01,15:00,Kuala Gris,Krai,5
2025-01-01,15:00,Gemas,JB Sentral,28
2025-01-01,15:00,Bukit Abu,Krai,1
2025-01-01,15:00,Gemas,Kluang,5
2025-01-01,15:00,Gemas,Segamat,5
2025-01-01,15:00,Gemas,Kempas Baru,4
2025-01-01,15:00,Gemas,Layang Layang,1
2025-01-01,15:00,Kulai,Labis,1
2025-01-01,15:00,Kulai,Bekok,1
2025-01-01,15:00,Kulai,Gemas,2
2025-01-01,15:00,Kulai,Segamat,2
2025-01-01,15:00,Kulai,Kluang,7
2025-01-01,15:00,Kulai,Rengam,1
2025-01-01,15:00,Kampung Baru Bukit Abu,Krai,8
2025-01-01,15:00,Gemas,Jerantut,1
2025-01-01,15:00,Gemas,Mentakab,4
2025-01-01,15:00,Gemas,Mengkarak,1
2025-01-01,15:00,Gemas,Kuala Lipis,5
2025-01-01,15:00,Gemas,Triang,3
2025-01-01,15:00,Gemas,Bahau,3
2025-01-01,15:00,Ulu Temiang,Krai,8
2025-01-01,15:00,Ulu Temiang,Pasir Mas,1
2025-01-01,15:00,Bertam Baru,Wakaf Bharu,3
2025-01-01,15:00,Bertam Baru,Krai,1
2025-01-01,15:00,Sg Mengkuang Baru,Krai,2
2025-01-01,15:00,Segamat,Kulai,2
2025-01-01,15:00,Segamat,JB Sentral,15
2025-01-01,15:00,Segamat,Kluang,9
2025-01-01,16:00,Manek Urai,Krai,14
2025-01-01,16:00,Manek Urai,Pasir Mas,2
2025-01-01,16:00,Tumpat,Manek Urai,2
2025-01-01,16:00,Tumpat,Kuala Gris,1
2025-01-01,16:00,Tumpat,Krai,1
2025-01-01,16:00,Tumpat,Tanah Merah,1
2025-01-01,16:00,Kuala Lipis,Gemas,1
2025-01-01,16:00,Kuala Lipis,Kuala Krau,17
2025-01-01,16:00,Kuala Lipis,Triang,11
2025-01-01,16:00,Kuala Lipis,Bahau,7
2025-01-01,16:00,Kuala Lipis,Mentakab,42
2025-01-01,16:00,Kuala Lipis,Jerantut,43
2025-01-01,16:00,Kampung Kok Pasir,Pasir Mas,1
2025-01-01,16:00,Pahi,Krai,3
2025-01-01,16:00,Wakaf Bharu,Bertam Baru,1
2025-01-01,16:00,Wakaf Bharu,Gua Musang,1
2025-01-01,16:00,Wakaf Bharu,Tanah Merah,6
2025-01-01,16:00,Wakaf Bharu,Jerek Baru,1
2025-01-01,16:00,Wakaf Bharu,Krai,4
2025-01-01,16:00,Wakaf Bharu,Dabong,2
2025-01-01,16:00,Wakaf Bharu,Temangan,1
2025-01-01,16:00,Krai,Wakaf Bharu,5
2025-01-01,16:00,Krai,Tanah Merah,2
2025-01-01,16:00,Krai,Pasir Mas,5
2025-01-01,16:00,Krai,Tumpat,2
2025-01-01,16:00,Krai,To Uban,2
2025-01-01,16:00,Bunut Susu,Pahi,2
2025-01-01,16:00,Bahau,Kuala Lipis,5
2025-01-01,16:00,Bahau,Mentakab,38
2025-01-01,16:00,Bahau,Kemayan,9
2025-01-01,16:00,Bahau,Triang,1
2025-01-01,16:00,Bahau,Jerantut,27
2025-01-01,16:00,Bahau,Jenderak,3
2025-01-01,16:00,Kuala Lipis,Gua Musang,6
2025-01-01,16:00,Kuala Lipis,Kampung Berkam,1
2025-01-01,16:00,Kuala Lipis,Sungai Temau,8
2025-01-01,16:00,Kuala Lipis,Chegar Perah,2
2025-01-01,16:00,Kuala Lipis,Temangan,1
2025-01-01,16:00,Kuala Lipis,Merapoh,4
2025-01-01,16:00,Kuala Lipis,Wakaf Bharu,2
2025-01-01,16:00,Labis,Kluang,3
2025-01-01,16:00,Kuala Lipis,Krai,2
2025-01-01,16:00,Kuala Lipis,Padang Tungku,4
2025-01-01,16:00,Kuala Lipis,Teluk Gunung,1
2025-01-01,16:00,Labis,JB Sentral,3
2025-01-01,16:00,Kluang,Segamat,12
2025-01-01,16:00,Kluang,Bekok,1
2025-01-01,16:00,Krambit,Kuala Krau,1
2025-01-01,16:00,Kluang,Gemas,7
2025-01-01,16:00,Krambit,Bahau,1
2025-01-01,16:00,Kluang,Labis,5
2025-01-01,16:00,Pasir Mas,Dabong,1
2025-01-01,16:00,Pasir Mas,Kuala Gris,1
2025-01-01,16:00,Pasir Mas,Krai,17
2025-01-01,16:00,Pasir Mas,Sri Mahligai,1
2025-01-01,16:00,Pasir Mas,Gua Musang,9
2025-01-01,16:00,Pasir Mas,Ulu Temiang,2
2025-01-01,16:00,Pasir Mas,Tanah Merah,2
2025-01-01,16:00,Pasir Mas,Temangan,1
2025-01-01,16:00,Pasir Mas,Manek Urai,3
2025-01-01,16:00,Dabong,Pasir Mas,3
2025-01-01,16:00,Dabong,Krai,12
2025-01-01,16:00,Dabong,Wakaf Bharu,2
2025-01-01,16:00,Dabong,Tanah Merah,2
2025-01-01,16:00,Temangan,Tumpat,11
2025-01-01,16:00,Bekok,JB Sentral,3
2025-01-01,16:00,Bekok,Kluang,2
2025-01-01,16:00,Bukit Betong,Kemubu,3
2025-01-01,17:00,Tanah Merah,Tumpat,1
2025-01-01,17:00,Tanah Merah,Wakaf Bharu,3
2025-01-01,17:00,Paloh,Segamat,2
2025-01-01,17:00,Jerantut,Mentakab,5
2025-01-01,17:00,Jerantut,Gemas,3
2025-01-01,17:00,Jerantut,Triang,1
2025-01-01,17:00,Tanah Merah,Manek Urai,1
2025-01-01,17:00,Tanah Merah,Krai,1
2025-01-01,17:00,Tanah Merah,Gua Musang,5
2025-01-01,17:00,Tanah Merah,Kemubu,2
2025-01-01,17:00,Tanah Merah,Dabong,2
2025-01-01,17:00,Tanah Merah,Ulu Temiang,1
2025-01-01,17:00,Tanah Merah,Sg Mengkuang Baru,1
2025-01-01,17:00,Paloh,Layang Layang,1
2025-01-01,17:00,Paloh,Kluang,1
2025-01-01,17:00,Paloh,JB Sentral,11
2025-01-01,17:00,Paloh,Kulai,1
2025-01-01,17:00,Chegar Perah,Tumpat,1
2025-01-01,17:00,Bekok,Segamat,1
2025-01-01,17:00,Temangan,Jerek Baru,1
2025-01-01,17:00,Bukit Panau,Pasir Mas,1
2025-01-01,17:00,Sungai Temau,Tanah Merah,1
2025-01-01,17:00,Triang,Jerantut,8
2025-01-01,17:00,Triang,Kuala Lipis,2
2025-01-01,17:00,Kuala Krau,Mentakab,2
2025-01-01,17:00,Kuala Krau,Bahau,1
2025-01-01,17:00,Manek Urai,Pasir Mas,1
2025-01-01,17:00,Krai,Ulu Temiang,7
2025-01-01,17:00,Krai,Sg Mengkuang Baru,5
2025-01-01,17:00,Krai,Dabong,5
2025-01-01,17:00,Krai,Kampung Baru Bukit Abu,8
2025-01-01,17:00,Krai,Kuala Gris,6
2025-01-01,17:00,Krai,Pahi,3
2025-01-01,17:00,Krai,Gua Musang,1
2025-01-01,17:00,Krai,Manek Urai,17
2025-01-01,17:00,Krai,Bukit Abu,1
2025-01-01,17:00,Krai,Sri Mahligai,1
2025-01-01,17:00,Pasir Mas,Kampung Kok Pasir,1
2025-01-01,17:00,Merapoh,Wakaf Bharu,3
2025-01-01,17:00,Kluang,Layang Layang,1
2025-01-01,17:00,Kluang,Kulai,5
2025-01-01,17:00,Kluang,Kempas Baru,2
2025-01-01,17:00,Kluang,JB Sentral,98
2025-01-01,18:00,JB Sentral,Kluang,43
2025-01-01,18:00,JB Sentral,Labis,1
2025-01-01,18:00,JB Sentral,Gemas,5
2025-01-01,18:00,JB Sentral,Bekok,3
2025-01-01,18:00,JB Sentral,Layang Layang,2
2025-01-01,18:00,JB Sentral,Segamat,4
2025-01-01,18:00,JB Sentral,Paloh,2
2025-01-01,18:00,JB Sentral,Rengam,2
2025-01-01,18:00,Mentakab,Kemayan,5
2025-01-01,18:00,Mentakab,Mengkarak,1
2025-01-01,18:00,Mentakab,Bahau,1
2025-01-01,18:00,Mentakab,Triang,2
2025-01-01,18:00,Krai,Tanah Merah,2
2025-01-01,18:00,Krai,Pasir Mas,3
2025-01-01,18:00,Krai,Wakaf Bharu,9
2025-01-01,18:00,Gua Musang,Kemubu,1
2025-01-01,18:00,Gua Musang,Kampung Sirian,2
2025-01-01,18:00,Gua Musang,Tanah Merah,1
2025-01-01,18:00,Gua Musang,Tumpat,2
2025-01-01,18:00,Mentakab,Kuala Krau,9
2025-01-01,18:00,Mentakab,Kuala Lipis,12
2025-01-01,18:00,Mentakab,Jerantut,4
2025-01-01,18:00,Rengam,JB Sentral,2
2025-01-01,18:00,Rengam,Layang Layang,2
2025-01-01,18:00,Kempas Baru,Gemas,2
2025-01-01,18:00,Kempas Baru,Labis,2
2025-01-01,18:00,Kempas Baru,Layang Layang,1
2025-01-01,18:00,Kempas Baru,Kluang,12
2025-01-01,18:00,Kempas Baru,Segamat,1
2025-01-01,18:00,Layang Layang,JB Sentral,6
2025-01-01,18:00,Pan Malayan,Kemubu,1
2025-01-01,18:00,Manek Urai,Dabong,1
2025-01-01,18:00,Tanah Merah,Wakaf Bharu,3
2025-01-01,18:00,Tanah Merah,Pasir Mas,5
2025-01-01,18:00,Tanah Merah,Tumpat,1
2025-01-01,18:00,Kuala Krau,Kuala Lipis,1
2025-01-01,19:00,Kulai,JB Sentral,8
2025-01-01,19:00,Limau Kasturi,Tanah Merah,1
2025-01-01,19:00,Triang,Bahau,6
2025-01-01,19:00,Kulai,Gemas,2
2025-01-01,19:00,Kulai,Kluang,1
2025-01-01,19:00,Kulai,Segamat,1
2025-01-01,19:00,Kampung Baru Bukit Abu,Sri Mahligai,1
2025-01-01,19:00,Bertam Baru,Wakaf Bharu,2
2025-01-01,19:00,Bertam,Pasir Mas,1
2025-01-01,19:00,Kemayan,Bahau,6
2025-01-01,19:00,Kempas Baru,JB Sentral,3
2025-01-01,19:00,Rengam,Kluang,7
2025-01-01,20:00,Kluang,Segamat,1
2025-01-01,20:00,Kluang,Bekok,2
2025-01-01,20:00,Kluang,Gemas,7
2025-01-01,20:00,Dabong,Tumpat,1
2025-01-01,20:00,Dabong,Pasir Mas,6
2025-01-01,20:00,Dabong,Krai,1
2025-01-01,20:00,Dabong,Kuala Gris,3
2025-01-01,20:00,Dabong,Wakaf Bharu,1
2025-01-01,20:00,JB Sentral,Kulai,3
2025-01-01,20:00,JB Sentral,Kempas Baru,2
2025-01-01,20:00,JB Sentral,Segamat,11
2025-01-01,20:00,JB Sentral,Gemas,3
2025-01-01,20:00,JB Sentral,Jerantut,12
2025-01-01,20:00,JB Sentral,Kluang,11
2025-01-01,20:00,JB Sentral,Wakaf Bharu,10
2025-01-01,20:00,JB Sentral,Bahau,8
2025-01-01,20:00,JB Sentral,Tumpat,3
2025-01-01,20:00,JB Sentral,Mentakab,1
2025-01-01,20:00,JB Sentral,Triang,2
2025-01-01,20:00,JB Sentral,Pasir Mas,5
2025-01-01,20:00,JB Sentral,Kemayan,1
2025-01-01,20:00,Tumpat,JB Sentral,1
2025-01-01,20:00,Tumpat,Gua Musang,1
2025-01-01,20:00,Tumpat,Jerantut,3
2025-01-01,20:00,Tumpat,Gemas,2
2025-01-01,20:00,Tumpat,Segamat,4
2025-01-01,20:00,Tumpat,Kempas Baru,4
2025-01-01,20:00,Tumpat,Kuala Lipis,3
2025-01-01,20:00,Tumpat,Mentakab,1
