date,time,origin,destination,ridership
2020-10-15,19:00,Kempas Baru,Dabong,4
2020-10-15,19:00,Kempas Baru,Gemas,1
2020-10-15,19:00,Kempas Baru,Gua Musang,8
2020-10-15,19:00,Kempas Baru,Kluang,4
2020-10-15,19:00,Kempas Baru,Krai,1
2020-10-15,19:00,Kempas Baru,Kuala Lipis,3
2020-10-15,19:00,Kempas Baru,Mentakab,1
2020-10-15,19:00,Kempas Baru,Pasir Mas,4
2020-10-15,19:00,Kempas Baru,Tanah Merah,6
2020-10-15,19:00,Kempas Baru,Tumpat,2
2020-10-15,19:00,Kempas Baru,Wakaf Bharu,11
2020-10-15,19:00,Pasir Mas,Bahau,2
2020-10-15,19:00,Pasir Mas,Dabong,2
2020-10-15,19:00,Pasir Mas,Jerantut,6
2020-10-15,19:00,Pasir Mas,Kempas Baru,10
2020-10-15,19:00,Pasir Mas,Kluang,3
2020-10-15,19:00,Pasir Mas,Kuala Lipis,1
2020-10-15,19:00,Pasir Mas,Kulai,3
2020-10-15,19:00,Tanah Merah,Dabong,3
2020-10-15,19:00,Tanah Merah,Gemas,3
2020-10-15,19:00,Tanah Merah,JB Sentral,8
2020-10-15,19:00,Tanah Merah,Jerantut,1
2020-10-15,19:00,Tanah Merah,Kempas Baru,3
2020-10-15,19:00,Tanah Merah,Kluang,13
2020-10-15,19:00,Tanah Merah,Kuala Lipis,4
2020-10-15,19:00,Tanah Merah,Kulai,1
2020-10-15,19:00,Tanah Merah,Mentakab,2
2020-10-15,19:00,Tanah Merah,Triang,2
2020-10-15,19:00,Wakaf Bharu,Bahau,6
2020-10-15,19:00,Wakaf Bharu,Dabong,1
2020-10-15,19:00,Wakaf Bharu,Gua Musang,4
2020-10-15,19:00,Wakaf Bharu,JB Sentral,2
2020-10-15,19:00,Wakaf Bharu,Jerantut,1
2020-10-15,19:00,Wakaf Bharu,Kempas Baru,6
2020-10-15,19:00,Wakaf Bharu,Kluang,4
2020-10-15,19:00,Wakaf Bharu,Krai,2
2020-10-15,19:00,Wakaf Bharu,Kulai,2
2020-10-15,20:00,JB Sentral,Bekok,1
2020-10-15,20:00,JB Sentral,Paloh,1
2020-10-15,20:00,Kempas Baru,Kluang,12
2020-10-15,20:00,Kempas Baru,Labis,1
2020-10-15,20:00,Krai,Dabong,5
2020-10-15,20:00,Krai,Gua Musang,2
2020-10-15,20:00,Krai,Jerantut,5
2020-10-15,20:00,Krai,Kemayan,1
2020-10-15,20:00,Krai,Kempas Baru,7
2020-10-15,20:00,Krai,Kluang,1
2020-10-15,20:00,Krai,Kulai,1
2020-10-15,20:00,Krai,Mentakab,2
2020-10-15,20:00,Krai,Triang,2
2020-10-15,20:00,Kulai,Bahau,1
2020-10-15,20:00,Kulai,Dabong,1
2020-10-15,20:00,Kulai,Gua Musang,1
2020-10-15,20:00,Kulai,Kluang,2
2020-10-15,20:00,Kulai,Krai,6
2020-10-15,20:00,Kulai,Kuala Lipis,3
2020-10-15,20:00,Kulai,Mentakab,1
2020-10-15,20:00,Kulai,Pasir Mas,2
2020-10-15,20:00,Kulai,Segamat,2
2020-10-15,20:00,Kulai,Tanah Merah,3
2020-10-15,20:00,Tanah Merah,Wakaf Bharu,2
2020-10-15,21:00,Dabong,Kempas Baru,3
2020-10-15,21:00,Gua Musang,Kampung Berkam,1
2020-10-15,21:00,Gua Musang,Kuala Lipis,4
2020-10-15,21:00,Gua Musang,Merapoh,1
2020-10-15,21:00,Gua Musang,Padang Tungku,2
2020-10-15,21:00,Kluang,Bahau,1
2020-10-15,21:00,Kluang,Dabong,1
2020-10-15,21:00,Kluang,Gua Musang,1
2020-10-15,21:00,Kluang,Krai,5
2020-10-15,21:00,Kluang,Segamat,1
2020-10-15,21:00,Kluang,Tanah Merah,5
2020-10-15,21:00,Kluang,Tumpat,4
2020-10-15,21:00,Kluang,Wakaf Bharu,1
2020-10-15,21:00,Kulai,Layang Layang,3
2020-10-15,21:00,Layang Layang,Gemas,1
2020-10-15,22:00,Kluang,Labis,2
2020-10-15,22:00,Rengam,Kluang,1
2020-10-15,23:00,Gua Musang,Bahau,2
2020-10-15,23:00,Gua Musang,Gemas,5
2020-10-15,23:00,Gua Musang,JB Sentral,2
2020-10-15,23:00,Gua Musang,Jerantut,1
2020-10-15,23:00,Gua Musang,Kempas Baru,2
2020-10-15,23:00,Gua Musang,Kulai,2
2020-10-15,23:00,Segamat,Gua Musang,1
2020-10-15,23:00,Segamat,Krai,1
2020-10-15,23:00,Segamat,Kuala Lipis,1
2020-10-15,23:00,Segamat,Tanah Merah,1
2020-10-15,23:00,Segamat,Wakaf Bharu,2
2020-10-16,00:00,Gemas,Bahau,1
2020-10-16,00:00,Gemas,Dabong,2
2020-10-16,00:00,Gemas,Gua Musang,4
2020-10-16,00:00,Gemas,Kuala Krau,1
2020-10-16,00:00,Gemas,Tanah Merah,2
2020-10-16,00:00,Gemas,Wakaf Bharu,8
2020-10-16,01:00,Bahau,Wakaf Bharu,2
2020-10-16,01:00,Kuala Lipis,Kempas Baru,2
2020-10-16,01:00,Kuala Lipis,Segamat,1
2020-10-16,02:00,Gemas,Bekok,1
2020-10-16,02:00,Gemas,JB Sentral,2
2020-10-16,02:00,Gemas,Kempas Baru,1
2020-10-16,02:00,Gemas,Kluang,1
2020-10-16,02:00,Gemas,Kulai,1
2020-10-16,02:00,Segamat,Kluang,1
2020-10-16,02:00,Triang,Tanah Merah,1
2020-10-16,03:00,Jerantut,Kempas Baru,1
2020-10-16,03:00,Kuala Krau,Kulai,1
2020-10-16,03:00,Kuala Krau,Tumpat,3
2020-10-16,03:00,Labis,JB Sentral,1
2020-10-16,03:00,Mentakab,Gua Musang,1
2020-10-16,03:00,Mentakab,Pasir Mas,3
2020-10-16,03:00,Mentakab,Tanah Merah,1
2020-10-16,04:00,Jerantut,Gua Musang,1
2020-10-16,04:00,Jerantut,Tanah Merah,3
2020-10-16,04:00,Jerantut,Tumpat,2
2020-10-16,04:00,Jerantut,Wakaf Bharu,6
2020-10-16,04:00,Kluang,JB Sentral,2
2020-10-16,04:00,Mentakab,Gemas,1
2020-10-16,04:00,Mentakab,JB Sentral,2
2020-10-16,04:00,Mentakab,Kluang,11
2020-10-16,04:00,Mentakab,Segamat,1
2020-10-16,04:00,Pasir Mas,Dabong,2
2020-10-16,04:00,Tumpat,Gua Musang,1
2020-10-16,04:00,Tumpat,Kemubu,1
2020-10-16,04:00,Tumpat,Krai,1
2020-10-16,04:00,Wakaf Bharu,Dabong,8
2020-10-16,05:00,Gua Musang,Dabong,6
2020-10-16,05:00,Gua Musang,Pasir Mas,1
2020-10-16,05:00,Krai,Dabong,26
2020-10-16,05:00,Triang,JB Sentral,1
2020-10-16,05:00,Triang,Kempas Baru,1
2020-10-16,05:00,Triang,Kluang,2
2020-10-16,06:00,Bahau,JB Sentral,1
2020-10-16,06:00,Bahau,Kluang,1
2020-10-16,06:00,Bahau,Kulai,1
2020-10-16,06:00,Kuala Lipis,Tumpat,2
2020-10-16,06:00,Kuala Lipis,Wakaf Bharu,1
2020-10-16,06:00,Manek Urai,Gua Musang,3
2020-10-16,07:00,Gemas,Kluang,1
2020-10-16,07:00,Segamat,JB Sentral,1
2020-10-16,07:00,Segamat,Kulai,2
2020-10-16,08:00,Gemas,JB Sentral,2
2020-10-16,08:00,Gemas,Kluang,1
2020-10-16,08:00,Gemas,Kulai,3
2020-10-16,08:00,Gua Musang,Krai,5
2020-10-16,08:00,Gua Musang,Pasir Mas,2
2020-10-16,08:00,Gua Musang,Tanah Merah,1
2020-10-16,08:00,Gua Musang,Wakaf Bharu,4
2020-10-16,08:00,Krai,Chicha Tinggi,1
2020-10-16,08:00,Krai,Pasir Mas,2
2020-10-16,08:00,Krai,Wakaf Bharu,2
2020-10-16,09:00,Bertam Baru,Gua Musang,1
2020-10-16,09:00,JB Sentral,Kluang,7
2020-10-16,09:00,JB Sentral,Layang Layang,1
2020-10-16,09:00,Kempas Baru,Bekok,1
2020-10-16,09:00,Kempas Baru,Kluang,7
2020-10-16,09:00,Kluang,JB Sentral,6
2020-10-16,09:00,Segamat,Kluang,2
2020-10-16,09:00,Tanah Merah,Bukit Panau,1
2020-10-16,10:00,Bekok,Kluang,1
2020-10-16,10:00,Gua Musang,Kuala Lipis,5
2020-10-16,10:00,Kulai,Kluang,4
2020-10-16,10:00,Kulai,Segamat,1
2020-10-16,10:00,Layang Layang,Kluang,2
2020-10-16,10:00,Merapoh,Kuala Lipis,1
2020-10-16,10:00,Paloh,JB Sentral,1
2020-10-16,10:00,Pasir Mas,Dabong,1
2020-10-16,10:00,Tumpat,Dabong,26
2020-10-16,10:00,Tumpat,Tanah Merah,3
2020-10-16,10:00,Wakaf Bharu,Dabong,84
2020-10-16,10:00,Wakaf Bharu,Krai,2
2020-10-16,10:00,Wakaf Bharu,Tanah Merah,1
2020-10-16,10:00,Wakaf Bharu,Tumpat,1
2020-10-16,10:00,Wakaf Bharu,Ulu Temiang,2
2020-10-16,11:00,Chegar Perah,Kuala Lipis,3
2020-10-16,11:00,Kluang,Kulai,1
2020-10-16,11:00,Kluang,Labis,6
2020-10-16,11:00,Rengam,JB Sentral,1
2020-10-16,11:00,Tanah Merah,Dabong,42
2020-10-16,11:00,Tanah Merah,Temangan,12
2020-10-16,11:00,Tanah Merah,Tumpat,2
2020-10-16,12:00,Krai,Bukit Abu,1
2020-10-16,12:00,Krai,Dabong,21
2020-10-16,12:00,Krai,Kampung Baru Bukit Abu,2
2020-10-16,12:00,Krai,Kuala Gris,9
2020-10-16,12:00,Krai,Manek Urai,7
2020-10-16,12:00,Krai,Sg Mengkuang Baru,6
2020-10-16,12:00,Krai,Ulu Temiang,11
2020-10-16,13:00,Kuala Lipis,Gua Musang,9
2020-10-16,13:00,Kuala Lipis,Kampung Berkam,1
2020-10-16,13:00,Kuala Lipis,Mentara Baru,2
2020-10-16,13:00,Kuala Lipis,Merapoh,1
2020-10-16,14:00,Dabong,Krai,11
2020-10-16,14:00,Dabong,Tumpat,8
2020-10-16,14:00,Dabong,Wakaf Bharu,10
2020-10-16,14:00,JB Sentral,Kluang,5
2020-10-16,14:00,JB Sentral,Labis,2
2020-10-16,14:00,JB Sentral,Rengam,2
2020-10-16,14:00,JB Sentral,Segamat,1
2020-10-16,14:00,Kempas Baru,Gemas,6
2020-10-16,14:00,Kempas Baru,Labis,1
2020-10-16,14:00,Kulai,Bekok,1
2020-10-16,14:00,Kulai,Gemas,1
2020-10-16,14:00,Kulai,Layang Layang,1
2020-10-16,14:00,Kulai,Segamat,3
2020-10-16,14:00,Tumpat,Gua Musang,3
2020-10-16,14:00,Tumpat,Krai,9
2020-10-16,14:00,Tumpat,Sg Mengkuang Baru,10
2020-10-16,14:00,Tumpat,Tanah Merah,6
2020-10-16,14:00,Wakaf Bharu,Krai,2
2020-10-16,15:00,Gemas,JB Sentral,2
2020-10-16,15:00,Gemas,Kluang,1
2020-10-16,15:00,Gemas,Kulai,2
2020-10-16,15:00,Gemas,Layang Layang,4
2020-10-16,15:00,Kluang,Segamat,2
2020-10-16,15:00,Merapoh,Gua Musang,1
2020-10-16,15:00,Pasir Mas,Bertam Baru,1
2020-10-16,15:00,Pasir Mas,Gua Musang,3
2020-10-16,15:00,Pasir Mas,Krai,3
2020-10-16,15:00,Pasir Mas,Sri Mahligai,1
2020-10-16,15:00,Rengam,Segamat,1
2020-10-16,15:00,Segamat,Bekok,2
2020-10-16,15:00,Segamat,JB Sentral,1
2020-10-16,15:00,Segamat,Kempas Baru,2
2020-10-16,15:00,Segamat,Kluang,1
2020-10-16,15:00,Segamat,Kulai,6
2020-10-16,15:00,Tanah Merah,Dabong,12
2020-10-16,15:00,Tanah Merah,Kampung Baru Bukit Abu,2
2020-10-16,15:00,Tanah Merah,Krai,17
2020-10-16,15:00,Tanah Merah,Limau Kasturi,4
2020-10-16,16:00,Bekok,Kempas Baru,2
2020-10-16,16:00,Bekok,Paloh,1
2020-10-16,16:00,Gua Musang,Bertam Baru,2
2020-10-16,16:00,Gua Musang,Jerek Baru,5
2020-10-16,16:00,Gua Musang,Limau Kasturi,6
2020-10-16,16:00,Gua Musang,Manek Urai,4
2020-10-16,16:00,Gua Musang,Pasir Mas,8
2020-10-16,16:00,Gua Musang,Tanah Merah,6
2020-10-16,16:00,Gua Musang,Wakaf Bharu,1
2020-10-16,16:00,Krai,Dabong,3
2020-10-16,16:00,Krai,Gua Musang,8
2020-10-16,16:00,Krai,Kemubu,2
2020-10-16,16:00,Krai,Manek Urai,6
2020-10-16,16:00,Krai,Pahi,1
2020-10-16,16:00,Krai,Pasir Mas,9
2020-10-16,16:00,Krai,Tanah Merah,2
2020-10-16,16:00,Krai,Tumpat,3
2020-10-16,16:00,Krai,Wakaf Bharu,11
2020-10-16,16:00,Labis,Kluang,1
2020-10-16,16:00,Paloh,Segamat,1
2020-10-16,17:00,Kluang,JB Sentral,5
2020-10-16,17:00,Kluang,Kulai,5
2020-10-16,17:00,Paloh,Kempas Baru,3
2020-10-16,17:00,Tanah Merah,Pasir Mas,6
2020-10-16,17:00,Tanah Merah,Sungai Keladi,2
2020-10-16,17:00,Tanah Merah,Wakaf Bharu,1
2020-10-16,18:00,Dabong,Gua Musang,6
2020-10-16,18:00,Dabong,Krai,17
2020-10-16,18:00,Dabong,Pasir Mas,16
2020-10-16,18:00,Dabong,Tanah Merah,25
2020-10-16,18:00,Dabong,Tumpat,18
2020-10-16,18:00,Dabong,Wakaf Bharu,66
2020-10-16,18:00,Rengam,Kulai,1
2020-10-16,18:00,Tumpat,Bahau,3
2020-10-16,18:00,Tumpat,Gemas,1
2020-10-16,18:00,Tumpat,Gua Musang,2
2020-10-16,18:00,Tumpat,Jerantut,8
2020-10-16,18:00,Tumpat,Kempas Baru,4
2020-10-16,18:00,Tumpat,Krai,1
2020-10-16,18:00,Tumpat,Segamat,2
2020-10-16,19:00,Bertam Baru,Gua Musang,3
2020-10-16,19:00,JB Sentral,Gemas,1
2020-10-16,19:00,JB Sentral,Gua Musang,2
2020-10-16,19:00,JB Sentral,Krai,3
2020-10-16,19:00,JB Sentral,Kuala Lipis,5
2020-10-16,19:00,JB Sentral,Mentakab,1
2020-10-16,19:00,JB Sentral,Pasir Mas,2
2020-10-16,19:00,JB Sentral,Tanah Merah,8
2020-10-16,19:00,JB Sentral,Tumpat,4
2020-10-16,19:00,JB Sentral,Wakaf Bharu,3
2020-10-16,19:00,Kempas Baru,Dabong,7
2020-10-16,19:00,Kempas Baru,Gemas,1
2020-10-16,19:00,Kempas Baru,Gua Musang,4
2020-10-16,19:00,Kempas Baru,Kemayan,5
2020-10-16,19:00,Kempas Baru,Kluang,2
2020-10-16,19:00,Kempas Baru,Krai,4
2020-10-16,19:00,Kempas Baru,Kuala Lipis,3
2020-10-16,19:00,Kempas Baru,Pasir Mas,14
2020-10-16,19:00,Kempas Baru,Segamat,1
2020-10-16,19:00,Kempas Baru,Tanah Merah,11
2020-10-16,19:00,Kempas Baru,Tumpat,9
2020-10-16,19:00,Kempas Baru,Wakaf Bharu,4
2020-10-16,19:00,Krai,Pasir Mas,1
2020-10-16,19:00,Krai,Tanah Merah,12
2020-10-16,19:00,Krai,Wakaf Bharu,2
2020-10-16,19:00,Pasir Mas,Bahau,2
2020-10-16,19:00,Pasir Mas,Dabong,1
2020-10-16,19:00,Pasir Mas,JB Sentral,6
2020-10-16,19:00,Pasir Mas,Jerantut,1
2020-10-16,19:00,Pasir Mas,Kempas Baru,4
2020-10-16,19:00,Pasir Mas,Mentakab,2
2020-10-16,19:00,Pasir Mas,Tanah Merah,6
2020-10-16,19:00,Tanah Merah,Bahau,1
2020-10-16,19:00,Tanah Merah,Gemas,1
2020-10-16,19:00,Tanah Merah,JB Sentral,7
2020-10-16,19:00,Tanah Merah,Kempas Baru,12
2020-10-16,19:00,Tanah Merah,Kluang,3
2020-10-16,19:00,Tanah Merah,Krai,2
2020-10-16,19:00,Tanah Merah,Kulai,1
2020-10-16,19:00,Tanah Merah,Mentakab,1
2020-10-16,19:00,Wakaf Bharu,Bahau,1
2020-10-16,19:00,Wakaf Bharu,Gemas,12
2020-10-16,19:00,Wakaf Bharu,Gua Musang,4
2020-10-16,19:00,Wakaf Bharu,JB Sentral,8
2020-10-16,19:00,Wakaf Bharu,Kempas Baru,4
2020-10-16,19:00,Wakaf Bharu,Kluang,5
2020-10-16,19:00,Wakaf Bharu,Krai,1
2020-10-16,19:00,Wakaf Bharu,Kuala Krau,1
2020-10-16,19:00,Wakaf Bharu,Triang,2
2020-10-16,20:00,JB Sentral,Bekok,1
2020-10-16,20:00,JB Sentral,Kluang,1
2020-10-16,20:00,JB Sentral,Labis,1
2020-10-16,20:00,JB Sentral,Paloh,1
2020-10-16,20:00,Kempas Baru,Rengam,1
2020-10-16,20:00,Krai,Dabong,2
2020-10-16,20:00,Krai,Gemas,1
2020-10-16,20:00,Krai,JB Sentral,1
2020-10-16,20:00,Krai,Kempas Baru,4
2020-10-16,20:00,Krai,Kuala Krau,2
2020-10-16,20:00,Krai,Kulai,1
2020-10-16,20:00,Krai,Segamat,1
2020-10-16,20:00,Kulai,Dabong,2
2020-10-16,20:00,Kulai,Gemas,1
2020-10-16,20:00,Kulai,Gua Musang,2
2020-10-16,20:00,Kulai,Krai,1
2020-10-16,20:00,Kulai,Merapoh,4
2020-10-16,20:00,Kulai,Segamat,6
2020-10-16,20:00,Kulai,Tumpat,1
2020-10-16,20:00,Kulai,Wakaf Bharu,2
2020-10-16,21:00,Dabong,Bahau,1
2020-10-16,21:00,Dabong,Gemas,1
2020-10-16,21:00,Dabong,Gua Musang,1
2020-10-16,21:00,Dabong,Kempas Baru,4
2020-10-16,21:00,Dabong,Kulai,1
2020-10-16,21:00,Gua Musang,Chegar Perah,1
2020-10-16,21:00,Gua Musang,Kampung Berkam,1
2020-10-16,21:00,Gua Musang,Merapoh,1
2020-10-16,21:00,Kluang,Gemas,2
2020-10-16,21:00,Kluang,Gua Musang,3
2020-10-16,21:00,Kluang,Krai,5
2020-10-16,21:00,Kluang,Kuala Lipis,1
2020-10-16,21:00,Kluang,Tanah Merah,1
2020-10-16,21:00,Kluang,Wakaf Bharu,1
2020-10-16,21:00,Kulai,Gemas,2
2020-10-16,21:00,Kulai,Labis,6
2020-10-16,21:00,Kulai,Segamat,1
2020-10-16,23:00,Gua Musang,JB Sentral,3
2020-10-16,23:00,Gua Musang,Jerantut,2
2020-10-16,23:00,Gua Musang,Kempas Baru,6
2020-10-16,23:00,Gua Musang,Kluang,2
2020-10-16,23:00,Gua Musang,Kulai,1
2020-10-16,23:00,Gua Musang,Segamat,2
2020-10-16,23:00,Gua Musang,Triang,2
2020-10-16,23:00,Segamat,Dabong,2
2020-10-16,23:00,Segamat,Gua Musang,5
2020-10-16,23:00,Segamat,Jerantut,2
2020-10-16,23:00,Segamat,Wakaf Bharu,1
2020-10-17,00:00,Gemas,Jerantut,5
